el_fle-ext,hum_dep_ele,hum_pro_retra
129.238779707064,50.41285772409674,50.9296566701052
127.35149844506691,52.31606835212898,54.406164462591704
127.35149844506691,52.31606835212898,54.406164462591704
127.35149844506691,52.31606835212898,54.406164462591704
127.37191401278369,52.3038941624889,54.41081801442384
127.37191401278369,52.3038941624889,54.41081801442384
127.37191401278369,52.3038941624889,54.41081801442384
127.34647337653607,52.19057019379646,54.362188970073234
127.35149844506691,52.31606835212898,54.406164462591704
127.37191401278369,52.3038941624889,54.41081801442384
127.3514517190495,52.31590590932714,54.4063960180396
127.37191401278369,52.3038941624889,54.41081801442384
127.34269688455623,52.316398902544734,54.41913949337699
127.4103085031173,52.23736826424927,54.400328648121146
127.3681517863081,52.31684618138182,54.40053542669847
127.35145947934666,52.42084151600501,54.40625985393538
127.39361714785815,52.31555949787139,54.40624848988644
127.31632578822646,52.28461928316611,54.45619366570298
127.36407024274689,52.23581903207777,54.390666772631604
127.34183463089335,52.28461928316611,54.45619366570298
127.32919595700241,52.2848118079894,54.45593645373107
127.36406269157607,52.42079875909724,54.4063960180396
127.36313968000917,52.40944719907418,54.423886914042555
127.35142967050449,52.31572391920484,54.40602335119992
127.35149844506691,52.31606835212898,54.406164462591704
127.35149844506691,52.31606835212898,54.406164462591704
127.3720548770364,52.2701489042674,54.44377184176072
127.34655608783724,52.40914479641455,54.4108085537509
127.40431489268025,52.23707260201273,54.47109626257057
127.34949782833638,52.23718563255059,54.48940587428706
127.32638065369476,52.27301092846403,54.44903184431794
127.34503461917706,52.30425772635405,54.41068004006043
127.3371643373045,52.42177968447204,54.40596752622581
127.32459034195088,52.31688690252186,54.40596752622581
127.3321884262163,52.19122808635471,54.41070403215011
127.31308390423932,52.40945215072574,54.39750039405726
127.3321884262163,52.30491208845355,54.49184268743308
127.3321884262163,52.225774714638746,54.4433383896442
127.32629930854281,52.192379201137385,54.493568911415
127.3843438705548,52.18999214235285,54.43934032963239
127.38305833768374,52.30451931861559,54.430653231652755
127.37427229722374,52.22557706638098,54.44350174975622
127.33221677315018,52.412560626493416,54.44051675523431
127.31952847817783,52.226028342321015,54.410414205021496
127.33221677315018,52.2254519384563,54.44358415865426
127.40845792154818,52.19098289225914,54.43064861008246
127.38497978861704,52.235114602177546,54.40104265649964
127.33217489001498,52.303210442501765,54.45574351176219
127.33715358159448,52.317322243964114,54.39397513401529
127.33217489001498,52.41193766695295,54.44076265674849
127.33715358159448,52.315345196460285,54.4062499000955
127.34092415631159,52.40935112667297,54.39827332366677
127.38336418270441,52.2370377677686,54.476617864091196
127.36061328135554,52.15959632829306,54.448059304775086
127.34762182221057,52.093714837494744,54.55267214152832
127.38452709295686,52.30414327277951,54.411116266005706
127.40419861633572,52.23693725287738,54.48994059223482
127.36817432834954,52.31728906713674,54.419113702547136
127.37693197370102,52.3164737217093,54.40617465187039
127.3655643664674,52.443499206545496,54.40554147521182
127.37927119515247,52.31596174310023,54.3879970492748
127.37432737945913,52.409143528950864,54.4046801912946
127.37931014579004,52.23621885631938,54.40626288286384
127.37931014579004,52.282093697138265,54.40651832329905
127.35390447898175,52.315476948127596,54.406452513687896
127.35390447898175,52.315146367686495,54.40649469895547
127.36677421401599,52.31541335629721,54.394239855888046
127.37937394119908,52.42036857093758,54.37359085182618
127.25229335029238,52.39744203730967,54.37822885814772
127.27376943481494,52.34891603827391,54.377237313482865
127.23196611754818,52.33001597185822,54.34057398946362
127.28764652854314,52.38179471906402,54.260650805277166
127.21172451457691,52.4541920813934,54.349028972932345
127.18619633655223,52.48804951765368,54.28724748123386
127.24082308439553,52.41350645270455,54.28294180208239
127.16571374997449,52.601707667839094,54.18586097972744
127.1884840972395,52.629257859299216,54.1480466296083
127.21008018339424,52.422077578071026,54.082238142744174
127.1342453842463,52.626666978533095,54.11955187854312
127.15153249687546,52.828961507686515,54.00941087456563
127.06647273399216,52.95159337909455,53.85616987308549
127.0015562851425,52.93041381655121,53.932621560609945
127.02936486148218,52.838266089225584,54.031573664554145
126.9919304055201,52.94520302246006,53.91191194931001
126.8976872292416,53.1205620243921,53.91462882085797
126.87463876106268,53.18359060251147,53.83477512398781
126.86365624163216,53.043236033886956,53.80961014479681
126.85449063127484,53.063348225873284,53.76969144915866
126.8746542532592,52.837336072136395,53.04176495045883
126.82003240535425,53.22104975373453,53.89014551355284
126.73240821318812,53.123760416690416,53.878808942123555
126.63606535361541,53.170347871690524,53.68577987018455
126.56693398346613,53.3561027507139,53.58394472155376
126.53248409641732,53.26744650031448,53.61126924100806
122.31335914003033,53.74298473189276,54.399893734118336
123.64582162359753,54.924732171755835,53.846417260559505
122.60357576139441,54.130661622280854,53.68859844564648
122.11701193286677,53.883187224289145,52.99985275845117
123.94370281607247,51.33075021224198,54.03731922158151
121.32405799673944,48.31108994263306,55.453511445340155
120.6323060075836,50.712868010726055,54.56870401380509
119.30020208922535,49.49368843239597,57.668934132172026
119.02660789524974,48.5758889202863,58.61022377343244
116.90725191405883,50.521848136775674,57.59636369546884
117.2675403471759,48.032546435787964,57.579451048894995
118.22145924411076,45.971764504889734,55.97234926420393
118.99943430084241,45.16543418230643,56.35476027778628
117.87792144232826,49.90382747761814,53.609817202328074
116.68535859000332,46.30739417785907,56.27768071003099
116.12631783900815,47.036221705003015,55.69865381446651
113.81551543355643,44.17996721325309,59.977544568904435
112.62088198091978,42.95906380256429,61.10074402453499
113.37074998975855,43.873893756588956,59.76944484824483
112.62823925532142,44.450122069466545,61.398602010946874
111.59020577550857,44.58192111236255,59.92599618641178
111.43186904340848,43.85107823913347,58.86198075878744
110.14255477534691,43.45595934368367,61.560928541375134
108.42191742446916,45.43112849665937,63.741734203770264
110.83431839872546,47.20158331408652,58.73226744315059
110.33251431985855,46.53922102719923,58.908650459652705
109.39804025867566,44.67546829834362,62.62799117181457
108.82975510800733,43.61171133241467,62.10798590252418
108.17565349327415,38.35595058894182,61.10176749535648
107.03728469087096,41.150558121258825,62.666713712843375
105.31321456066657,43.50464886529721,60.819239057773174
105.5409579199221,42.97224069911576,57.287719369877195
105.03135838399332,40.14075852245071,60.21937942517643
102.83358544509287,41.71107704030524,59.301849855791275
101.20758431176257,41.330385374368745,63.878803977470625
102.99590292297472,38.91075738382057,62.07017781159254
103.54519167888478,35.43124176468453,61.10118247938087
104.25275534201376,41.05047808562466,62.43587419107931
103.68989742964094,40.293847976809644,64.73606908434137
100.49693264929192,39.376989924811596,61.97898749722235
99.55520958052034,41.750272273808974,60.39131856635041
102.20143125778091,46.02909396667192,53.9206258933021
101.474022313389,39.037975381893716,57.03631843318823
102.43691917335816,41.03147177579251,53.95827660545933
101.58078641385433,40.409641577895684,58.796653531298205
96.64100463684365,38.1124336546506,65.90652517028546
99.86071644345651,43.56779000880181,58.66505439743884
103.62433615440487,43.114764588923805,56.43430290016441
102.94410043997955,45.48007767874759,53.45796370165817
100.54487655070172,40.77730231715438,56.331165504725234
