pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
15.542062,4.269702,14.126684,16.191373,4.284611,14.389072,16.068623,4.349881,13.28168,16.65863,2.193159,11.784916,18.001566,2.158199,10.94367,NaN,NaN,NaN,-0.467257,2.091452,2.604156,17.534309,4.249651,13.547826,0.700481631,1.585053354,2.074735341,2.197013078,,-0.590007,2.156722,1.496764,17.411559,4.314921,12.440434,1.116084574,1.585053354,2.299339606,2.017650139,
15.548634,4.298674,14.088602,16.190661,4.245005,14.488695,16.066482,4.323763,13.379301,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502706,1.978613,2.803955,17.460875,4.080287,13.777399,0.758388712,1.465099869,1.949668134,2.078061771,63.55954269,-0.626885,2.057371,1.694561,17.336696,4.159045,12.668005,1.119097089,1.465099869,2.15306698,1.957533038,122.3096953
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067118,4.322803,13.380736,16.693323,2.26691,11.685179,17.963538,2.102189,10.973881,NaN,NaN,NaN,-0.502023,1.977132,2.804965,17.461515,4.079321,13.778846,0.758393083,1.465102044,1.949673262,2.078061343,65.39799166,-0.626205,2.055893,1.695557,17.337333,4.158082,12.669438,1.119111511,1.465102044,2.153079445,1.957532132,121.7233717
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067118,4.322803,13.380736,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502067,1.97765,2.805404,17.461514,4.079324,13.778848,0.758393083,1.465099869,1.949671626,2.078062166,64.80506226,-0.626249,2.056411,1.695996,17.337332,4.158085,12.66944,1.119111511,1.465099869,2.153077102,1.957531512,123.3760796
15.548486,4.296691,14.091709,16.190521,4.243018,14.491815,16.066341,4.321786,13.382389,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502846,1.976626,2.807075,17.460735,4.0783,13.780519,0.758402626,1.465099869,1.949674353,2.078053195,63.60388552,-0.627026,2.055394,1.697649,17.336555,4.157068,12.671093,1.119129626,1.465099869,2.153093108,1.957534266,123.9057198
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.066482,4.323763,13.379301,16.692727,2.267365,11.683319,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.501427,1.976677,2.806825,17.462154,4.078351,13.780269,0.758393083,1.465075395,1.95018231,2.079134028,64.65000622,-0.626245,2.056398,1.695982,17.337336,4.158072,12.669426,1.120672629,1.465075395,2.153091589,1.95586594,121.6877084
15.549269,4.29771,14.090049,16.190661,4.245005,14.488695,16.067118,4.322803,13.380736,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502706,1.978613,2.803955,17.460875,4.080287,13.777399,0.757020573,1.465099869,1.949169126,2.079132407,64.69043518,-0.626249,2.056411,1.695996,17.337332,4.158085,12.66944,1.117536821,1.465099869,2.152230988,1.958065589,121.3771002
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067159,4.322283,13.380296,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502067,1.97765,2.805404,17.461514,4.079324,13.778848,0.758393083,1.465099869,1.949671626,2.078062166,63.39790567,-0.626208,2.055891,1.695556,17.337373,4.157565,12.669,1.119506688,1.465099869,2.15349183,1.957684463,120.3776452
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067118,4.322803,13.380736,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502067,1.97765,2.805404,17.461514,4.079324,13.778848,0.758393083,1.465099869,1.949671626,2.078062166,62.3608372,-0.626249,2.056411,1.695996,17.337332,4.158085,12.66944,1.119111511,1.465099869,2.153077102,1.957531512,120.6911894
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067118,4.322803,13.380736,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502067,1.97765,2.805404,17.461514,4.079324,13.778848,0.758393083,1.465099869,1.949671626,2.078062166,62.40868391,-0.626249,2.056411,1.695996,17.337332,4.158085,12.66944,1.119111511,1.465099869,2.153077102,1.957531512,121.1906269
15.549309,4.297186,14.089611,16.19134,4.243517,14.489705,16.067159,4.322283,13.380296,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502027,1.977125,2.804965,17.461554,4.078799,13.778409,0.758392626,1.465099869,1.949671897,2.078063402,63.98342046,-0.626208,2.055891,1.695556,17.337373,4.157565,12.669,1.119112744,1.465099869,2.15307828,1.957531827,121.6255341
15.549269,4.29771,14.090049,16.1913,4.244042,14.490144,16.067159,4.322283,13.380296,16.693367,2.266392,11.68474,17.963581,2.101674,10.973444,NaN,NaN,NaN,-0.502067,1.97765,2.805404,17.461514,4.079324,13.778848,0.758393083,1.465099869,1.949671626,2.078062166,65.3684872,-0.626208,2.055891,1.695556,17.337373,4.157565,12.669,1.119506688,1.465099869,2.15349183,1.957684463,122.5026342
