pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp¨,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp ¨,Ele/Dep Ang
20.334743,4.142035,15.783658,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.943709,1.505409,13.828611,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038178,2.544381,2.554766,21.802126,3.783757,15.114907,0.833049194,1.575967097,1.651909166,1.399012917,85.17532209,-0.03835,2.631329,1.409127,21.801954,3.870705,13.969268,1.148933724,1.575967097,2.581388753,2.481141442,140.2543153
20.334743,4.142035,15.783658,20.906278,4.050844,16.381644,20.906102,4.137787,15.236023,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832199081,1.574358084,1.651930655,1.401196935,84.95329069,-0.038349,2.631307,1.409112,21.801955,3.870683,13.969253,1.148915398,1.574358084,2.579597955,2.480616286,142.2209168
20.334781,4.14151,15.783224,20.906278,4.050844,16.381644,20.906102,4.137787,15.236023,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832427559,1.574358084,1.651607435,1.400683389,81.90740545,-0.038349,2.631307,1.409112,21.801955,3.870683,13.969253,1.148915398,1.574358084,2.579597955,2.480616286,136.7558653
20.334743,4.142035,15.783658,20.906278,4.050844,16.381644,20.906102,4.137787,15.236023,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832199081,1.574358084,1.651930655,1.401196935,80.71968241,-0.038349,2.631307,1.409112,21.801955,3.870683,13.969253,1.148915398,1.574358084,2.579597955,2.480616286,137.7962036
20.334743,4.142035,15.783658,20.906278,4.050844,16.381644,20.906102,4.137787,15.236023,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832199081,1.574358084,1.651930655,1.401196935,82.30897885,-0.038349,2.631307,1.409112,21.801955,3.870683,13.969253,1.148915398,1.574358084,2.579597955,2.480616286,142.5871319
20.334743,4.142035,15.783658,20.906239,4.051371,16.382078,20.905433,4.138742,15.234583,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038212,2.544891,2.555167,21.802092,3.784267,15.115308,0.832426655,1.574358084,1.651606113,1.400682096,82.94225427,-0.039018,2.632262,1.407672,21.801286,3.871638,13.967813,1.150816717,1.574358084,2.581102201,2.480016183,139.6663443
20.334743,4.142035,15.783658,20.906278,4.050844,16.381644,20.905359,4.136738,15.237738,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832199081,1.574358084,1.651930655,1.401196935,82.28027989,-0.039092,2.630258,1.410827,21.801212,3.869634,13.970968,1.147126654,1.574358084,2.577809672,2.480314264,143.7726637
20.333994,4.140987,15.785377,20.90557,4.049263,16.382943,20.905359,4.136738,15.237738,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038881,2.542783,2.556032,21.801423,3.782159,15.116173,0.831984099,1.574358084,1.652252825,1.401703488,79.24327149,-0.039092,2.630258,1.410827,21.801212,3.869634,13.970968,1.148540993,1.574358084,2.579159664,2.480404499,137.414196
20.334781,4.14151,15.783224,20.90557,4.049263,16.382943,20.906141,4.137264,15.23559,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038881,2.542783,2.556032,21.801423,3.782159,15.116173,0.833050101,1.574358084,1.650796454,1.399374564,82.62523332,-0.03831,2.630784,1.408679,21.801994,3.87016,13.96882,1.150722994,1.574358084,2.581403442,2.480916838,134.2598804
20.334781,4.14151,15.783224,20.906278,4.050844,16.381644,20.906141,4.137264,15.23559,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038173,2.544364,2.554733,21.802131,3.78374,15.114874,0.832427559,1.574358084,1.651607435,1.400683389,78.65197541,-0.03831,2.630784,1.408679,21.801994,3.87016,13.96882,1.149307707,1.574358084,2.580053006,2.480828407,139.8230622
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.943709,1.505409,13.828611,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.038178,2.544381,2.554766,21.802126,3.783757,15.114907,0.832211172,1.575967097,1.65304412,1.400829244,81.03128074,-0.03835,2.631329,1.409127,21.801954,3.870705,13.969268,1.148933724,1.575967097,2.581388753,2.481141442,142.9940001
20.333994,4.140987,15.785377,20.904859,4.05075,16.381922,20.904689,4.137693,15.236297,20.944451,1.50648,13.826911,21.840304,1.239376,12.560141,NaN,NaN,NaN,-0.039592,2.54427,2.555011,21.800712,3.783646,15.115152,0.830599483,1.574358084,1.651712999,1.401620004,76.72347042,-0.039762,2.631213,1.409386,21.800542,3.870589,13.969527,1.148919386,1.574358084,2.579603779,2.480621227,137.0836743
20.334743,4.142035,15.783658,20.906278,4.050844,16.381644,20.906102,4.137787,15.236023,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.037431,2.545435,2.553033,21.802141,3.783737,15.114861,0.832199081,1.574374744,1.651945451,1.401197365,76.07655128,-0.037607,2.632378,1.407412,21.801965,3.87068,13.96924,1.148915398,1.574374744,2.579613794,2.480615855,135.9408597
20.334032,4.140461,15.784943,20.906204,4.04883,16.384832,20.905359,4.136738,15.237738,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.037505,2.543421,2.556221,21.802067,3.781723,15.118049,0.834052666,1.574374744,1.651837559,1.400246996,76.38166775,-0.03835,2.631329,1.409127,21.801222,3.869631,13.970955,1.150457811,1.574374744,2.580692092,2.47979964,131.382193
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.904689,4.137693,15.236297,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.038178,2.544381,2.554766,21.801394,3.782683,15.116594,0.832211172,1.574374744,1.651942861,1.401188748,69.16085209,-0.03902,2.632284,1.407686,21.800552,3.870586,13.969514,1.150443468,1.574374744,2.580680384,2.479803326,123.5389274
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.038178,2.544381,2.554766,21.801394,3.782683,15.116594,0.832211172,1.574374744,1.651942861,1.401188748,80.16547272,-0.03835,2.631329,1.409127,21.801222,3.869631,13.970955,1.148933724,1.574374744,2.579631667,2.480617903,134.8507703
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.038178,2.544381,2.554766,21.801394,3.782683,15.116594,0.832211172,1.574374744,1.651942861,1.401188748,79.58038308,-0.03835,2.631329,1.409127,21.801222,3.869631,13.970955,1.148933724,1.574374744,2.579631667,2.480617903,137.4721978
20.334134,4.141829,15.785303,20.905493,4.050317,16.383811,20.905359,4.136738,15.237738,20.943667,1.505929,13.829051,21.840203,1.237846,12.563682,NaN,NaN,NaN,-0.038174,2.544388,2.55476,21.802029,3.782234,15.118442,0.832488666,1.573786517,1.651886161,1.401647445,77.85276797,-0.038308,2.630809,1.408687,21.801895,3.868655,13.972369,1.149326728,1.573786517,2.57906769,2.479776192,132.4988601
20.333994,4.140987,15.785377,20.905493,4.050317,16.383811,20.905359,4.136738,15.237738,20.945081,1.506023,13.828785,21.840936,1.238919,12.561994,NaN,NaN,NaN,-0.039588,2.544294,2.555026,21.801348,3.783213,15.11702,0.832439432,1.574376119,1.651614687,1.400667447,74.43089042,-0.039722,2.630715,1.408953,21.801214,3.869634,13.970947,1.149326728,1.574376119,2.58009208,2.480837905,132.6321431
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.944409,1.507,13.827351,21.840261,1.239892,12.560578,NaN,NaN,NaN,-0.038878,2.54279,2.556026,21.801383,3.782682,15.116604,0.832211172,1.574360608,1.651929259,1.401187044,79.64835698,-0.03905,2.629738,1.410387,21.801211,3.86963,13.970965,1.148933724,1.574360608,2.579618566,2.480619055,129.3852805
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.944381,1.504432,13.830046,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.03885,2.545358,2.553331,21.800722,3.78366,15.115159,0.832211172,1.574982222,1.65171601,1.40022423,77.02827892,-0.039022,2.632306,1.407692,21.80055,3.870608,13.96952,1.148933724,1.574982222,2.580672551,2.481679155,127.4626933
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.943667,1.505929,13.829051,21.840261,1.239892,12.560578,NaN,NaN,NaN,-0.038136,2.543861,2.554326,21.802125,3.783753,15.114904,0.832211172,1.575969618,1.653045313,1.400827971,75.26435681,-0.038308,2.630809,1.408687,21.801953,3.870701,13.969265,1.148933724,1.575969618,2.581391489,2.481142164,135.4180331
20.333994,4.140987,15.785377,20.904859,4.05075,16.381922,20.904689,4.137693,15.236297,20.944451,1.50648,13.826911,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.039592,2.54427,2.555011,21.79998,3.782572,15.116839,0.830599483,1.572767002,1.650611802,1.401979475,70.56535541,-0.039762,2.631213,1.409386,21.79981,3.869515,13.971214,1.148919386,1.572767002,2.577847257,2.480095941,134.3249361
20.333994,4.140987,15.785377,20.905493,4.050317,16.383811,20.903946,4.136644,15.238012,20.943752,1.50489,13.828172,21.839615,1.237786,12.561391,NaN,NaN,NaN,-0.038259,2.545427,2.555639,21.801356,3.783213,15.11703,0.832439432,1.574372625,1.651617748,1.400675238,71.19603726,-0.039806,2.631754,1.40984,21.799809,3.86954,13.971231,1.149047472,1.574372625,2.579345593,2.479713705,134.4794195
20.333326,4.141945,15.783927,20.904859,4.05075,16.381922,20.903946,4.136644,15.238012,20.943709,1.505409,13.828611,21.840247,1.237329,12.563245,NaN,NaN,NaN,-0.03885,2.545341,2.553311,21.801397,3.78267,15.116556,0.832204613,1.573784733,1.652178876,1.402148815,73.64597627,-0.039763,2.631235,1.409401,21.800484,3.868564,13.972646,1.147130638,1.573784733,2.576809408,2.479263344,133.7155933
20.333994,4.140987,15.785377,20.905531,4.04979,16.383377,20.905359,4.136738,15.237738,20.944381,1.504432,13.830046,21.840247,1.237329,12.563245,NaN,NaN,NaN,-0.03885,2.545358,2.553331,21.801397,3.782687,15.116576,0.832211172,1.574390255,1.651951946,1.401183146,76.98926513,-0.039022,2.632306,1.407692,21.801225,3.869635,13.970937,1.148933724,1.574390255,2.579649263,2.480624117,133.4282124
20.333288,4.14247,15.784361,20.904821,4.051276,16.382355,20.90465,4.138216,15.236731,20.943709,1.505409,13.828611,21.839572,1.238302,12.561828,NaN,NaN,NaN,-0.038888,2.545867,2.553744,21.800684,3.784169,15.115572,0.832203785,1.574374744,1.651941087,1.401189718,76.58395612,-0.039059,2.632807,1.40812,21.800513,3.871109,13.969948,1.148918162,1.574374744,2.579618546,2.48062094,133.3473361
20.333288,4.14247,15.784361,20.904821,4.051276,16.382355,20.903237,4.138122,15.237005,20.943709,1.505409,13.828611,21.838796,1.237746,12.563952,NaN,NaN,NaN,-0.038888,2.545867,2.553744,21.799908,3.783613,15.117696,0.832203785,1.572318863,1.650513494,1.401646035,74.44405714,-0.040472,2.632713,1.408394,21.798324,3.870459,13.972346,1.148638916,1.572318863,2.576661751,2.478948289,138.6517013
20.332011,4.143223,15.784557,20.903541,4.052027,16.382557,20.903376,4.138965,15.23693,20.943667,1.505929,13.829051,21.839528,1.238819,12.562265,NaN,NaN,NaN,-0.040126,2.546098,2.553506,21.799402,3.784917,15.115771,0.832206255,1.574376528,1.651936515,1.401180805,75.64056284,-0.040291,2.633036,1.407879,21.799237,3.871855,13.970144,1.148921001,1.574376528,2.579625895,2.480627909,135.9893646
20.330638,4.145665,15.782092,20.902159,4.054473,16.380081,20.901999,4.141398,15.234483,20.94381,1.506784,13.828975,21.838996,1.240647,12.560774,NaN,NaN,NaN,-0.041651,2.547689,2.551106,21.797345,3.788336,15.11188,0.832191732,1.574966874,1.65169536,1.400223362,75.06318213,-0.041811,2.634614,1.405508,21.797185,3.875261,13.966282,1.1488911,1.574966874,2.580622811,2.48168975,134.1784949
20.328516,4.147058,15.781346,20.899258,4.055453,16.377524,20.898465,4.142688,15.234024,20.942423,1.509258,13.826545,21.837403,1.240208,12.561556,NaN,NaN,NaN,-0.043165,2.546195,2.550979,21.794238,3.786403,15.112535,0.830401177,1.572760081,1.650975822,1.402541123,79.05897777,-0.043958,2.63343,1.407479,21.793445,3.873638,13.969035,1.146822926,1.572760081,2.575547776,2.47928437,136.581133
20.325727,4.14941,15.779151,20.895811,4.058123,16.377416,20.89493,4.143978,15.233566,20.942381,1.509778,13.826984,21.836827,1.242553,12.560502,NaN,NaN,NaN,-0.04657,2.548345,2.550432,21.790257,3.790898,15.110934,0.831414514,1.573346594,1.649209791,1.399182477,69.04536898,-0.047451,2.6342,1.406582,21.789376,3.876753,13.967084,1.147067862,1.573346594,2.577024221,2.480877176,135.8269052
20.320206,4.15295,15.777855,20.890274,4.061658,16.37613,20.889489,4.149499,15.229145,20.940438,1.511516,13.825739,21.836251,1.244897,12.559447,NaN,NaN,NaN,-0.050164,2.550142,2.550391,21.786087,3.795039,15.109838,0.831411288,1.573868499,1.650198201,1.399869026,76.56984234,-0.050949,2.637983,1.403406,21.785302,3.88288,13.962853,1.150343969,1.573868499,2.580105148,2.479812324,136.6252567
20.311756,4.157999,15.774437,20.880493,4.068092,16.369377,20.879705,4.156421,15.2229,20.937696,1.51579,13.824377,21.833507,1.249147,12.558121,NaN,NaN,NaN,-0.057203,2.552302,2.545,21.776304,3.801449,15.103121,0.827948457,1.573842462,1.650058762,1.401234233,79.14156686,-0.057991,2.640631,1.398523,21.775516,3.889778,13.956644,1.149874839,1.573842462,2.579562479,2.479620495,133.3573547
20.301267,4.166448,15.767105,20.868125,4.079736,16.357162,20.868014,4.167573,15.212693,20.934997,1.519544,13.822575,21.830073,1.251808,12.558044,NaN,NaN,NaN,-0.066872,2.560192,2.534587,21.763201,3.812,15.092631,0.822808742,1.572222078,1.648575016,1.403393634,67.39014977,-0.066983,2.648029,1.390118,21.76309,3.899837,13.948162,1.147834763,1.572222078,2.576161292,2.479732779,126.916307
20.285419,4.179391,15.754442,20.838186,4.108701,16.315391,20.836894,4.200826,15.165743,20.92947,1.52311,13.821304,21.8247,1.256197,12.556748,NaN,NaN,NaN,-0.091284,2.585591,2.494087,21.733416,3.841788,15.050835,0.790703619,1.572189931,1.64491152,1.412771554,68.29965547,-0.092576,2.677716,1.344439,21.732124,3.933913,13.901187,1.153333954,1.572189931,2.580321094,2.477633239,131.8182757
20.250897,4.213036,15.705814,20.821343,4.117089,16.311248,20.820922,4.209056,15.163023,20.923271,1.527654,13.818598,21.818609,1.262074,12.554471,NaN,NaN,NaN,-0.101928,2.589435,2.49265,21.716681,3.851509,15.047121,0.837355835,1.571680611,1.647149348,1.395807258,68.03893457,-0.102349,2.681402,1.344425,21.71626,3.943476,13.898896,1.151902234,1.571680611,2.578848596,2.478428877,133.3841524
20.233876,4.21785,15.712361,20.803742,4.12431,16.312811,20.804089,4.217809,15.163313,20.916501,1.534549,13.814821,21.811742,1.267396,12.554318,NaN,NaN,NaN,-0.112759,2.589761,2.49799,21.698983,3.857157,15.052308,0.833088946,1.568978963,1.646908596,1.400350713,76.71082567,-0.112412,2.68326,1.348492,21.69933,3.950656,13.90281,1.15329434,1.568978963,2.576885406,2.476911685,139.175696
20.195715,4.202008,15.755901,20.769541,4.117059,16.341288,20.763529,4.20402,15.203698,20.907604,1.542846,13.810314,21.802808,1.276152,12.550352,NaN,NaN,NaN,-0.138063,2.574213,2.530974,21.664745,3.850365,15.081326,0.824118044,1.568445132,1.654313565,1.414488984,72.51673742,-0.144075,2.661174,1.393384,21.658733,3.937326,13.943736,1.140924786,1.568445132,2.563439478,2.473497916,133.0983469
20.171595,4.223265,15.740962,20.739885,4.14091,16.320204,20.736104,4.229412,15.181301,20.896022,1.555049,13.800069,21.792223,1.288502,12.541116,NaN,NaN,NaN,-0.156137,2.585861,2.520135,21.636086,3.874363,15.061251,0.815632984,1.56817926,1.651809171,1.415381907,76.4969522,-0.159918,2.674363,1.381232,21.632305,3.962865,13.922348,1.142342743,1.56817926,2.564727447,2.47403265,140.5256324
20.131753,4.275376,15.695168,20.704378,4.179832,16.280892,20.702117,4.276687,15.151387,20.870404,1.589648,13.760516,21.769229,1.319046,12.507775,NaN,NaN,NaN,-0.166026,2.590184,2.520376,21.603203,3.90923,15.028151,0.824682151,1.5653983,1.656544498,1.420562593,78.03796187,-0.168287,2.687039,1.390871,21.600942,4.006085,13.898646,1.133652305,1.5653983,2.551295951,2.46774745,140.6419575
20.111796,4.297831,15.684252,20.683578,4.209774,16.280935,20.680328,4.299168,15.138078,20.858886,1.600503,13.757266,21.757786,1.331869,12.501537,NaN,NaN,NaN,-0.175308,2.609271,2.523669,21.582478,3.94114,15.025206,0.831095237,1.567495058,1.650598572,1.407613498,82.16335748,-0.178558,2.698665,1.380812,21.579228,4.030534,13.882349,1.146352464,1.567495058,2.566618534,2.471352877,145.6151101
20.084312,4.330705,15.657608,20.649218,4.24972,16.242431,20.647438,4.33701,15.102878,20.848025,1.613466,13.753195,21.747116,1.345089,12.497077,NaN,NaN,NaN,-0.198807,2.636254,2.489236,21.548309,3.981343,14.986313,0.817126245,1.567872211,1.648022451,1.410116459,84.31237161,-0.200587,2.723544,1.349683,21.546529,4.068633,13.84676,1.142892713,1.567872211,2.564605052,2.473255472,143.1598784
20.037141,4.384032,15.601771,20.60848,4.293402,16.204944,20.607727,4.383006,15.060515,20.834562,1.642131,13.749953,21.733947,1.366749,12.497069,NaN,NaN,NaN,-0.226082,2.651271,2.454991,21.507865,4.01802,14.95206,0.835739025,1.566667464,1.648974909,1.404375765,79.47743581,-0.226835,2.740875,1.310562,21.507112,4.107624,13.807631,1.147931697,1.566667464,2.566936415,2.470552846,142.7237962
19.937349,4.541045,15.567029,20.478289,4.474481,16.009777,20.59611,4.535959,15.026589,20.770349,1.726807,13.631734,21.672473,1.335572,12.598902,19.592937,-0.092023,13.004836,-0.29206,2.747674,2.378043,21.380413,4.083246,14.976945,0.702191314,1.426055566,1.624873152,1.627502237,80.46246506,-0.174239,2.809152,1.394855,21.498234,4.144724,13.993757,0.992129012,1.426055566,2.283279248,2.458866657,137.8084209
19.926586,4.569141,15.589179,20.445316,4.53623,15.971208,20.545846,4.595463,15.004907,20.730412,1.736377,13.667027,21.634935,1.345474,12.614465,19.592377,-0.085571,13.01034,-0.285096,2.799853,2.304181,21.349839,4.145327,14.918646,0.645065968,1.441823074,1.629380837,1.656873456,84.64727673,-0.184566,2.859086,1.33788,21.450369,4.20456,13.952345,0.973320323,1.441823074,2.279461413,2.454437137,144.0011538
19.847065,4.580621,15.608342,20.384333,4.571923,15.968534,20.473527,4.601925,15.060941,20.682229,1.815462,13.591817,21.603024,1.387044,12.581532,19.590218,-0.069664,12.977049,-0.297896,2.756461,2.376717,21.305128,4.143505,14.958249,0.646893218,1.432508707,1.655185494,1.716500022,96.04482587,-0.208702,2.786463,1.469124,21.394322,4.173507,14.050656,0.912458626,1.432508707,2.203875929,2.425680012,145.2698317
19.799522,4.656784,15.543097,20.315294,4.592013,16.006337,20.438706,4.664805,15.018724,20.663813,1.836184,13.578662,21.585154,1.414478,12.570053,19.585154,-0.060967,12.967449,-0.348519,2.755829,2.427675,21.236635,4.170307,14.997728,0.696281075,1.429684337,1.612259592,1.606252794,86.67042653,-0.225107,2.828621,1.440062,21.360047,4.243099,14.010115,0.997952221,1.429684337,2.279945632,2.428507049,140.6260905
19.715669,4.698415,15.546912,20.270929,4.649317,15.954378,20.362348,4.766289,14.927128,20.644991,1.856681,13.566909,21.54297,1.428213,12.596637,19.579039,-0.047152,12.962871,-0.374062,2.792636,2.387469,21.168908,4.220849,14.984106,0.690472898,1.389740575,1.629945849,1.700693113,82.18078214,-0.282643,2.909608,1.360219,21.260327,4.337821,13.956856,1.037922177,1.389740575,2.250784819,2.364785332,141.4527987
19.663101,4.791789,15.396998,20.211121,4.725593,15.89155,20.319459,4.818058,14.895931,20.622089,1.883365,13.548312,21.506642,1.466802,12.527391,19.557749,-0.059983,13.000253,-0.410968,2.842228,2.343238,21.095674,4.30903,14.870629,0.741140683,1.413590616,1.600745444,1.577887379,86.80903943,-0.30263,2.934693,1.347619,21.204012,4.401495,13.87501,1.005755483,1.413590616,2.270970194,2.426834579,149.8184027
19.631018,4.85066,15.376404,20.146989,4.781017,15.876296,20.251354,4.865792,14.885314,20.558118,1.960875,13.466027,21.48467,1.507635,12.507355,19.534193,-0.036634,12.984682,-0.411129,2.820142,2.410269,21.073541,4.327777,14.917624,0.721781291,1.408182201,1.601486286,1.600716675,83.65045936,-0.306764,2.904917,1.419287,21.177906,4.412552,13.926642,1.000062087,1.408182201,2.236002468,2.368833349,148.6834805
19.548941,4.896889,15.384759,20.08845,4.843519,15.785007,20.204343,4.914999,14.842973,20.486958,2.040266,13.383938,21.437148,1.57084,12.47084,19.518723,-0.04243,12.989309,-0.398508,2.803253,2.401069,21.03864,4.374093,14.871909,0.673881874,1.398917354,1.659980087,1.754519091,90.36593047,-0.282615,2.874733,1.459035,21.154533,4.445573,13.929875,0.951823847,1.398917354,2.176329184,2.351115954,144.0965454
19.46789,4.949232,15.330453,20.035769,4.949739,15.724924,20.142857,4.99673,14.771491,20.428817,2.060401,13.400872,21.382957,1.655719,12.418984,19.531142,-0.007801,12.969403,-0.393048,2.889338,2.324052,20.989909,4.545057,14.743036,0.691443552,1.42767458,1.680761137,1.727752139,89.96152408,-0.28596,2.936329,1.370619,21.096997,4.592048,13.789603,0.960578201,1.42767458,2.235981908,2.408751944,141.0968553
