Time,Fortuna_tn53
0.005,0.0618
0.01,0.07188
0.015,0.05161
0.02,0.05865
0.025,0.057179999999999995
0.030000000000000002,0.0636
0.035,0.05973
0.04,0.0552
0.045,0.062479999999999994
0.049999999999999996,0.06542
0.05499999999999999,0.05892000000000001
0.05999999999999999,0.06576
0.06499999999999999,0.04559
0.06999999999999999,0.06359
0.075,0.06071
0.08,0.05774
0.085,0.061689999999999995
0.09000000000000001,0.0583
0.09500000000000001,0.06326
0.10000000000000002,0.059320000000000005
0.10500000000000002,0.06627000000000001
0.11000000000000003,0.06667999999999999
0.11500000000000003,0.06545
0.12000000000000004,0.05465
0.12500000000000003,0.049839999999999995
0.13000000000000003,0.04202
0.13500000000000004,0.04363
0.14000000000000004,0.03764
0.14500000000000005,0.06479
0.15000000000000005,0.05424
0.15500000000000005,0.0575
0.16000000000000006,0.04464
0.16500000000000006,0.06445
0.17000000000000007,0.0551
0.17500000000000007,0.05314
0.18000000000000008,0.052489999999999995
0.18500000000000008,0.06957999999999999
0.19000000000000009,0.05505
0.1950000000000001,0.07235
0.2000000000000001,0.05134
0.2050000000000001,0.06946000000000001
0.2100000000000001,0.05243
0.2150000000000001,0.048589999999999994
0.2200000000000001,0.05905
0.22500000000000012,0.08657000000000001
0.23000000000000012,0.06037000000000001
0.23500000000000013,0.06009
0.24000000000000013,0.04198
0.24500000000000013,0.06034
0.2500000000000001,0.05952
0.2550000000000001,0.05732
0.2600000000000001,0.0578
0.2650000000000001,0.05164
0.27000000000000013,0.06763
0.27500000000000013,0.03797
0.28000000000000014,0.05976
0.28500000000000014,0.04778
0.29000000000000015,0.06697
0.29500000000000015,0.0703
0.30000000000000016,0.034319999999999996
0.30500000000000016,0.04043
0.31000000000000016,0.04175
0.31500000000000017,0.043019999999999996
0.3200000000000002,0.06356
0.3250000000000002,0.0626
0.3300000000000002,0.057429999999999995
0.3350000000000002,0.05292
0.3400000000000002,0.04869
0.3450000000000002,0.04342
0.3500000000000002,0.07001
0.3550000000000002,0.05279
0.3600000000000002,0.04727
0.3650000000000002,0.07506
0.3700000000000002,0.06511
0.3750000000000002,0.040889999999999996
0.3800000000000002,0.059179999999999996
0.38500000000000023,0.055479999999999995
0.39000000000000024,0.06318
0.39500000000000024,0.05119
0.40000000000000024,0.056060000000000006
0.40500000000000025,0.04846
0.41000000000000025,0.054279999999999995
0.41500000000000026,0.05985
0.42000000000000026,0.04698
0.42500000000000027,0.04865
0.43000000000000027,0.04857
0.4350000000000003,0.053829999999999996
0.4400000000000003,0.0387
0.4450000000000003,0.05844
0.4500000000000003,0.04075
0.4550000000000003,0.05754
0.4600000000000003,0.05633
0.4650000000000003,0.06096
0.4700000000000003,0.06477000000000001
0.4750000000000003,0.056760000000000005
0.4800000000000003,0.049030000000000004
0.4850000000000003,0.06588
0.4900000000000003,0.06137000000000001
0.49500000000000033,0.042789999999999995
0.5000000000000003,0.06335
0.5050000000000003,0.049389999999999996
0.5100000000000003,0.06832
0.5150000000000003,0.06284
0.5200000000000004,0.04509
0.5250000000000004,0.04295
0.5300000000000004,0.043910000000000005
0.5350000000000004,0.04867
0.5400000000000004,0.04927
0.5450000000000004,0.06094
0.5500000000000004,0.04995
0.5550000000000004,0.04244
0.5600000000000004,0.052410000000000005
0.5650000000000004,0.07247999999999999
0.5700000000000004,0.0731
