Time,Talos_tn50
0.005,-1.14764
0.01,-1.13324
0.015,-1.1389200000000002
0.02,-1.14442
0.025,-1.13131
0.030000000000000002,-1.13456
0.035,-1.12853
0.04,-1.1182
0.045,-1.09982
0.049999999999999996,-1.11827
0.05499999999999999,-1.09447
0.05999999999999999,-1.09125
0.06499999999999999,-1.1094700000000002
0.06999999999999999,-1.0782399999999999
0.075,-1.06216
0.08,-1.08188
0.085,-1.08144
0.09000000000000001,-1.04077
0.09500000000000001,-1.0734299999999999
0.10000000000000002,-1.045
0.10500000000000002,-1.0978
0.11000000000000003,-1.04719
0.11500000000000003,-1.0729
0.12000000000000004,-1.04148
0.12500000000000003,-1.07798
0.13000000000000003,-1.0370700000000002
0.13500000000000004,-1.06104
0.14000000000000004,-1.0587600000000001
0.14500000000000005,-1.06748
0.15000000000000005,-1.08175
0.15500000000000005,-1.10458
0.16000000000000006,-1.0693
0.16500000000000006,-1.13545
0.17000000000000007,-1.04643
0.17500000000000007,-1.11422
0.18000000000000008,-1.1051799999999998
0.18500000000000008,-1.10758
0.19000000000000009,-1.09227
0.1950000000000001,-1.12966
0.2000000000000001,-1.09523
0.2050000000000001,-1.12352
0.2100000000000001,-1.14188
0.2150000000000001,-1.1410200000000001
0.2200000000000001,-1.13574
0.22500000000000012,-1.13719
0.23000000000000012,-1.1437899999999999
0.23500000000000013,-1.1537899999999999
0.24000000000000013,-1.13796
0.24500000000000013,-1.13578
0.2500000000000001,-1.13459
0.2550000000000001,-1.15699
0.2600000000000001,-1.1513799999999998
0.2650000000000001,-1.15539
0.27000000000000013,-1.1468399999999999
0.27500000000000013,-1.1542700000000001
0.28000000000000014,-1.14799
0.28500000000000014,-1.16372
0.29000000000000015,-1.1414
0.29500000000000015,-1.15444
0.30000000000000016,-1.15355
0.30500000000000016,-1.1497600000000001
0.31000000000000016,-1.15193
0.31500000000000017,-1.16706
0.3200000000000002,-1.1627100000000001
0.3250000000000002,-1.18355
0.3300000000000002,-1.15985
0.3350000000000002,-1.16872
0.3400000000000002,-1.14399
0.3450000000000002,-1.12686
0.3500000000000002,-1.11923
0.3550000000000002,-1.10391
0.3600000000000002,-1.09841
0.3650000000000002,-1.08524
0.3700000000000002,-1.09809
0.3750000000000002,-1.06756
0.3800000000000002,-1.1007200000000001
0.38500000000000023,-1.05851
0.39000000000000024,-1.0865200000000002
0.39500000000000024,-1.0870600000000001
0.40000000000000024,-1.05519
0.40500000000000025,-1.0971899999999999
0.41000000000000025,-1.07435
0.41500000000000026,-1.08867
0.42000000000000026,-1.07922
0.42500000000000027,-1.10438
0.43000000000000027,-1.07142
0.4350000000000003,-1.10281
0.4400000000000003,-1.10845
0.4450000000000003,-1.11049
0.4500000000000003,-1.12491
0.4550000000000003,-1.10976
0.4600000000000003,-1.12734
0.4650000000000003,-1.14744
0.4700000000000003,-1.1036700000000002
0.4750000000000003,-1.14281
0.4800000000000003,-1.13516
0.4850000000000003,-1.16126
0.4900000000000003,-1.13565
0.49500000000000033,-1.16956
0.5000000000000003,-1.1466399999999999
0.5050000000000003,-1.15245
0.5100000000000003,-1.1627
0.5150000000000003,-1.1565
0.5200000000000004,-1.14764
0.5250000000000004,-1.1537600000000001
0.5300000000000004,-1.15285
0.5350000000000004,-1.15866
0.5400000000000004,-1.1425299999999998
0.5450000000000004,-1.1549200000000002
0.5500000000000004,-1.14619
0.5550000000000004,-1.1474799999999998
0.5600000000000004,-1.14055
0.5650000000000004,-1.1534200000000001
0.5700000000000004,-1.1557
0.5750000000000004,-1.14821
0.5800000000000004,-1.16016
0.5850000000000004,-1.1509
0.5900000000000004,-1.15028
0.5950000000000004,-1.14919
0.6000000000000004,-1.13972
0.6050000000000004,-1.15285
0.6100000000000004,-1.15205
0.6150000000000004,-1.14162
0.6200000000000004,-1.1514
0.6250000000000004,-1.14725
0.6300000000000004,-1.17218
0.6350000000000005,-1.1535600000000001
0.6400000000000005,-1.1634
0.6450000000000005,-1.14313
0.6500000000000005,-1.15432
0.6550000000000005,-1.15021
0.6600000000000005,-1.1537600000000001
0.6650000000000005,-1.1548
0.6700000000000005,-1.14778
0.6750000000000005,-1.1491200000000001
0.6800000000000005,-1.1405299999999998
0.6850000000000005,-1.15804
0.6900000000000005,-1.14306
0.6950000000000005,-1.14228
0.7000000000000005,-1.1544299999999998
0.7050000000000005,-1.15847
0.7100000000000005,-1.1433
0.7150000000000005,-1.1538700000000002
0.7200000000000005,-1.14246
0.7250000000000005,-1.1637600000000001
0.7300000000000005,-1.15992
0.7350000000000005,-1.15686
0.7400000000000005,-1.1537
0.7450000000000006,-1.16428
0.7500000000000006,-1.1462700000000001
0.7550000000000006,-1.14743
0.7600000000000006,-1.15222
0.7650000000000006,-1.15816
0.7700000000000006,-1.16361
0.7750000000000006,-1.1542
0.7800000000000006,-1.14555
0.7850000000000006,-1.15172
0.7900000000000006,-1.14911
0.7950000000000006,-1.15517
0.8000000000000006,-1.14879
0.8050000000000006,-1.15498
0.8100000000000006,-1.13991
0.8150000000000006,-1.14647
0.8200000000000006,-1.15025
0.8250000000000006,-1.1497600000000001
0.8300000000000006,-1.14925
0.8350000000000006,-1.14636
0.8400000000000006,-1.1494
0.8450000000000006,-1.15293
0.8500000000000006,-1.13599
0.8550000000000006,-1.1536600000000001
0.8600000000000007,-1.14215
0.8650000000000007,-1.15796
0.8700000000000007,-1.15516
0.8750000000000007,-1.14815
0.8800000000000007,-1.1577899999999999
0.8850000000000007,-1.15444
0.8900000000000007,-1.14411
0.8950000000000007,-1.14585
0.9000000000000007,-1.1576899999999999
0.9050000000000007,-1.1469200000000002
0.9100000000000007,-1.15192
0.9150000000000007,-1.14295
0.9200000000000007,-1.15559
0.9250000000000007,-1.14438
0.9300000000000007,-1.15529
0.9350000000000007,-1.16057
0.9400000000000007,-1.15442
0.9450000000000007,-1.14978
0.9500000000000007,-1.1561
0.9550000000000007,-1.1485100000000001
0.9600000000000007,-1.1421
0.9650000000000007,-1.16117
0.9700000000000008,-1.14644
0.9750000000000008,-1.16483
0.9800000000000008,-1.14083
0.9850000000000008,-1.1550200000000002
0.9900000000000008,-1.15525
0.9950000000000008,-1.15658
1.0000000000000007,-1.14768
1.0050000000000006,-1.15706
1.0100000000000005,-1.1578
1.0150000000000003,-1.1581299999999999
1.0200000000000002,-1.1448399999999999
1.0250000000000001,-1.15165
1.03,-1.14801
1.035,-1.1521299999999999
1.0399999999999998,-1.14516
1.0449999999999997,-1.15897
1.0499999999999996,-1.16369
1.0549999999999995,-1.15479
1.0599999999999994,-1.1574200000000001
1.0649999999999993,-1.14954
1.0699999999999992,-1.16761
1.074999999999999,-1.1534
1.079999999999999,-1.1606
1.0849999999999989,-1.15571
1.0899999999999987,-1.14984
1.0949999999999986,-1.1477899999999999
1.0999999999999985,-1.15985
1.1049999999999984,-1.16756
1.1099999999999983,-1.15913
1.1149999999999982,-1.1477899999999999
1.119999999999998,-1.1488
1.124999999999998,-1.14185
1.129999999999998,-1.15561
1.1349999999999978,-1.14665
1.1399999999999977,-1.15255
1.1449999999999976,-1.1495
1.1499999999999975,-1.1352
1.1549999999999974,-1.137
1.1599999999999973,-1.12656
1.1649999999999971,-1.1382700000000001
1.169999999999997,-1.12534
1.174999999999997,-1.1320299999999999
1.1799999999999968,-1.13334
1.1849999999999967,-1.13571
1.1899999999999966,-1.13335
1.1949999999999965,-1.1364299999999998
1.1999999999999964,-1.13821
1.2049999999999963,-1.142
1.2099999999999962,-1.1512200000000001
1.214999999999996,-1.14431
1.219999999999996,-1.1464
1.2249999999999959,-1.14814
1.2299999999999958,-1.14615
1.2349999999999957,-1.1563
1.2399999999999956,-1.13906
1.2449999999999954,-1.1468200000000002
1.2499999999999953,-1.14878
1.2549999999999952,-1.18035
1.2599999999999951,-1.15415
1.264999999999995,-1.16835
1.269999999999995,-1.15499
1.2749999999999948,-1.15141
1.2799999999999947,-1.15775
1.2849999999999946,-1.16345
1.2899999999999945,-1.1627299999999998
1.2949999999999944,-1.17311
1.2999999999999943,-1.17713
1.3049999999999942,-1.17721
1.309999999999994,-1.1853
1.314999999999994,-1.20702
1.3199999999999938,-1.20494
1.3249999999999937,-1.2147700000000001
