pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
13.769599,4.104991,18.728226,14.280609,4.141529,18.84727,14.478961,4.069957,18.166828,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001358,0.430795,15.294164
13.769423,4.104654,18.728762,14.280591,4.14204,18.847736,14.478961,4.069957,18.166828,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.76958,4.105501,18.728694,14.279904,4.143036,18.846271,14.478275,4.07095,18.165373,14.81062,1.642871,16.452084,15.331892,1.255553,15.842458,14.001358,0.430795,15.294164
13.769423,4.104654,18.728762,14.279904,4.143036,18.846271,14.478275,4.07095,18.165373,14.811353,1.643894,16.450416,15.331198,1.256569,15.841022,14.001358,0.430795,15.294164
13.769423,4.104654,18.728762,14.280591,4.14204,18.847736,14.478961,4.069957,18.166828,14.81062,1.642871,16.452084,15.331734,1.254687,15.842532,14.001358,0.430795,15.294164
13.76958,4.105501,18.728694,14.279923,4.142524,18.845805,14.47845,4.071291,18.164835,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001358,0.430795,15.294164
13.770106,4.103658,18.730227,14.280591,4.14204,18.847736,14.478961,4.069957,18.166828,14.810461,1.642007,16.45216,15.331734,1.254687,15.842532,14.001358,0.430795,15.294164
13.769423,4.104654,18.728762,14.280591,4.14204,18.847736,14.478294,4.070442,18.164905,14.81062,1.642871,16.452084,15.331198,1.256569,15.841022,14.001383,0.430296,15.293685
13.769442,4.104144,18.728293,14.279923,4.142524,18.845805,14.478294,4.070442,18.164905,14.81062,1.642871,16.452084,15.331892,1.255553,15.842458,14.001383,0.430296,15.293685
13.770125,4.103148,18.729758,14.280591,4.14204,18.847736,14.478981,4.069449,18.16636,14.81062,1.642871,16.452084,15.331734,1.254687,15.842532,14.001546,0.43116,15.293615
13.769423,4.104654,18.728762,14.279904,4.143036,18.846271,14.478961,4.069957,18.166828,14.81062,1.642871,16.452084,15.331198,1.256569,15.841022,14.001383,0.430296,15.293685
13.769442,4.104144,18.728293,14.280591,4.14204,18.847736,14.478961,4.069957,18.166828,14.81062,1.642871,16.452084,15.331734,1.254687,15.842532,14.001383,0.430296,15.293685
13.769423,4.104654,18.728762,14.279904,4.143036,18.846271,14.478275,4.07095,18.165373,14.809929,1.643886,16.45064,15.331064,1.255205,15.84062,14.001383,0.430296,15.293685
13.769423,4.104654,18.728762,14.279904,4.143036,18.846271,14.478275,4.07095,18.165373,14.81062,1.642871,16.452084,15.331734,1.254687,15.842532,14.00062,0.429768,15.295811
13.768678,4.103652,18.730453,14.279163,4.142031,18.847969,14.478275,4.07095,18.165373,14.811194,1.64303,16.450492,15.332462,1.255715,15.840869,14.000698,0.431323,15.292249
13.769442,4.104144,18.728293,14.279904,4.143036,18.846271,14.478275,4.07095,18.165373,14.810643,1.642372,16.451605,15.331064,1.255205,15.84062,14.001358,0.430795,15.294164
13.769442,4.104144,18.728293,14.279163,4.142031,18.847969,14.478275,4.07095,18.165373,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,14.001358,0.430795,15.294164
13.769442,4.104144,18.728293,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.768697,4.103142,18.729985,14.279163,4.142031,18.847969,14.477556,4.069439,18.166593,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.769423,4.104654,18.728762,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.001358,0.430795,15.294164
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.47687,4.070432,18.165138,14.81062,1.642871,16.452084,15.33104,1.255703,15.841097,14.000646,0.429269,15.295332
13.768678,4.103652,18.730453,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.810461,1.642007,16.45216,15.331064,1.255205,15.84062,13.99996,0.430296,15.293896
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.476851,4.07094,18.165606,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.768014,4.104139,18.72852,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.809929,1.643886,16.45064,15.330505,1.257585,15.839586,14.000698,0.431323,15.292249
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,13.99996,0.430296,15.293896
13.768014,4.104139,18.72852,14.278477,4.143027,18.846504,14.47687,4.070432,18.165138,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476851,4.07094,18.165606,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476851,4.07094,18.165606,14.809929,1.643886,16.45064,15.33104,1.255703,15.841097,13.99996,0.430296,15.293896
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476851,4.07094,18.165606,14.809929,1.643886,16.45064,15.330346,1.256719,15.839661,14.001383,0.430296,15.293685
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.809929,1.643886,16.45064,15.331198,1.256569,15.841022,13.99996,0.430296,15.293896
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.80977,1.643022,16.450716,15.33104,1.255703,15.841097,13.999935,0.430795,15.294375
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476851,4.07094,18.165606,14.80977,1.643022,16.450716,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.80977,1.643022,16.450716,15.33104,1.255703,15.841097,13.999935,0.430795,15.294375
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.80977,1.643022,16.450716,15.330346,1.256719,15.839661,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.27758,4.141175,18.84827,14.476112,4.069936,18.167293,14.80908,1.644037,16.449273,15.330346,1.256719,15.839661,13.99996,0.430296,15.293896
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476112,4.069936,18.167293,14.809929,1.643886,16.45064,15.330346,1.256719,15.839661,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476112,4.069936,18.167293,14.80908,1.644037,16.449273,15.330346,1.256719,15.839661,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.80977,1.643022,16.450716,15.33104,1.255703,15.841097,14.001383,0.430296,15.293685
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.476851,4.07094,18.165606,14.80977,1.643022,16.450716,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768697,4.103142,18.729985,14.278441,4.140514,18.849201,14.477556,4.069439,18.166593,14.80977,1.643022,16.450716,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.809794,1.642523,16.450237,15.33104,1.255703,15.841097,14.000646,0.429269,15.295332
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.001358,0.430795,15.294164
13.767995,4.104649,18.728989,14.279163,4.142031,18.847969,14.476851,4.07094,18.165606,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.001383,0.430296,15.293685
13.768697,4.103142,18.729985,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.809262,1.644402,16.448718,15.331064,1.255205,15.84062,13.99996,0.430296,15.293896
13.768014,4.104139,18.72852,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.001383,0.430296,15.293685
13.768678,4.103652,18.730453,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.000698,0.431323,15.292249
13.768697,4.103142,18.729985,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.000698,0.431323,15.292249
13.768014,4.104139,18.72852,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.80977,1.643022,16.450716,15.33037,1.256221,15.839184,13.999798,0.429432,15.293965
13.768697,4.103142,18.729985,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.809794,1.642523,16.450237,15.331064,1.255205,15.84062,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768697,4.103142,18.729985,14.279182,4.141519,18.847503,14.477556,4.069439,18.166593,14.809794,1.642523,16.450237,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768697,4.103142,18.729985,14.279163,4.142031,18.847969,14.477556,4.069439,18.166593,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,13.99996,0.430296,15.293896
13.767995,4.104649,18.728989,14.279163,4.142031,18.847969,14.477537,4.069946,18.167061,14.80908,1.644037,16.449273,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.278477,4.143027,18.846504,14.477537,4.069946,18.167061,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.767995,4.104649,18.728989,14.279163,4.142031,18.847969,14.476851,4.07094,18.165606,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768014,4.104139,18.72852,14.278495,4.142515,18.846038,14.47687,4.070432,18.165138,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,14.000698,0.431323,15.292249
13.768014,4.104139,18.72852,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,14.000723,0.430824,15.29177
13.767995,4.104649,18.728989,14.277735,4.142022,18.848202,14.476851,4.07094,18.165606,14.809103,1.643537,16.448794,15.33037,1.256221,15.839184,13.99996,0.430296,15.293896
13.76725,4.103647,18.73068,14.277735,4.142022,18.848202,14.476112,4.069936,18.167293,14.809262,1.644402,16.448718,15.330528,1.257087,15.839109,13.99996,0.430296,15.293896
13.766568,4.104644,18.729215,14.277049,4.143017,18.846737,14.475426,4.070929,18.165838,14.809103,1.643537,16.448794,15.329676,1.257237,15.837748,14.000698,0.431323,15.292249
13.766568,4.104644,18.729215,14.276308,4.142012,18.848435,14.475426,4.070929,18.165838,14.808389,1.645052,16.447829,15.329653,1.257736,15.838225,14.000673,0.431822,15.292728
13.766568,4.104644,18.729215,14.275621,4.143008,18.84697,14.47474,4.071923,18.164383,14.808389,1.645052,16.447829,15.329653,1.257736,15.838225,14.000698,0.431323,15.292249
13.765866,4.10615,18.728219,14.275621,4.143008,18.84697,14.474002,4.070919,18.166071,14.808548,1.645916,16.447754,15.329811,1.258601,15.83815,13.999935,0.430795,15.294375
13.765121,4.105148,18.72991,14.275603,4.143519,18.847436,14.473983,4.071427,18.166539,14.807815,1.644893,16.449421,15.329787,1.2591,15.838627,13.99996,0.430296,15.293896
13.765121,4.105148,18.72991,14.274175,4.14351,18.847669,14.473296,4.07242,18.165084,14.807815,1.644893,16.449421,15.329787,1.2591,15.838627,14.000673,0.431822,15.292728
13.763694,4.105143,18.730137,14.272748,4.143501,18.847902,14.471872,4.07241,18.165317,14.807101,1.646407,16.448456,15.328365,1.259088,15.838855,13.999935,0.430795,15.294375
13.763149,4.107496,18.729073,14.272748,4.143501,18.847902,14.471322,4.074759,18.16426,14.807101,1.646407,16.448456,15.328365,1.259088,15.838855,13.999935,0.430795,15.294375
13.761721,4.107491,18.729299,14.271301,4.144003,18.848601,14.470584,4.073755,18.165948,14.806569,1.648285,16.446937,15.327806,1.261468,15.837821,13.99925,0.431821,15.292938
13.760957,4.106999,18.731459,14.270615,4.144998,18.847136,14.469878,4.075257,18.164961,14.806546,1.648785,16.447416,15.327806,1.261468,15.837821,14.000073,0.432157,15.294784
13.760275,4.107996,18.729994,14.269343,4.145836,18.847301,14.468454,4.075246,18.165194,14.805122,1.648776,16.44764,15.327089,1.262983,15.836862,13.99925,0.431821,15.292938
13.758828,4.108501,18.730689,14.267897,4.146338,18.848,14.46701,4.075744,18.165894,14.805257,1.65014,16.448043,15.327223,1.264347,15.837264,13.999387,0.433184,15.293347
13.7574,4.108495,18.730916,14.266469,4.146329,18.848233,14.464899,4.076727,18.164672,14.803834,1.650131,16.448267,15.325802,1.264335,15.837492,13.99865,0.432157,15.294994
13.755428,4.110843,18.730078,14.264336,4.147827,18.847467,14.46277,4.078217,18.163918,14.80312,1.651645,16.447302,15.324356,1.264822,15.838196,13.999387,0.433184,15.293347
13.754,4.110838,18.730304,14.262167,4.146813,18.849398,14.461501,4.079055,18.164081,14.802522,1.651986,16.449373,15.324515,1.265688,15.838121,13.99865,0.432157,15.294994
13.751126,4.111337,18.731226,14.26019,4.149157,18.848564,14.458633,4.079543,18.165014,14.80199,1.653864,16.447853,15.323797,1.267202,15.837162,13.998624,0.432656,15.295473
13.748997,4.112839,18.730456,14.257161,4.148804,18.849563,14.456503,4.081033,18.16426,14.800563,1.656892,16.445924,15.321817,1.269571,15.836356,13.998077,0.435045,15.294445
13.746805,4.112342,18.732842,14.254461,4.149632,18.849961,14.453635,4.081521,18.165193,14.799298,1.657748,16.446072,15.320347,1.270556,15.837538,13.998077,0.435045,15.294445
13.744676,4.113844,18.732072,14.252273,4.14913,18.852357,14.451505,4.083012,18.164438,14.797851,1.658239,16.446775,15.320506,1.271422,15.837463,13.996654,0.435045,15.294656
13.741295,4.115676,18.730992,14.248732,4.150107,18.851358,14.448126,4.084833,18.163379,14.795872,1.660609,16.445959,15.318501,1.274289,15.837133,13.997477,0.435381,15.296501
13.738339,4.114688,18.735537,14.245253,4.150954,18.854385,14.4445,4.084824,18.166468,14.794561,1.662463,16.447064,15.317191,1.27614,15.83824,13.997639,0.436244,15.296432
13.734038,4.115183,18.736685,14.24097,4.150926,18.855083,14.440207,4.085302,18.167633,14.792582,1.664833,16.446248,15.31578,1.27867,15.835845,13.996028,0.435879,15.297191
13.729736,4.115677,18.737832,14.237355,4.150415,18.857712,14.436756,4.085634,18.170184,14.790604,1.667202,16.445432,15.313206,1.281375,15.837104,13.995481,0.438268,15.296163
13.724826,4.116527,18.74107,14.230884,4.149885,18.860805,14.430281,4.085606,18.173737,14.789292,1.669056,16.446537,15.311895,1.283226,15.83821,13.994718,0.43774,15.298289
13.719033,4.115019,18.745599,14.225996,4.150212,18.863599,14.424667,4.084925,18.178208,14.786557,1.670902,16.447867,15.309891,1.286093,15.837881,13.99417,0.440129,15.297262
13.712495,4.112509,18.751819,14.218041,4.147673,18.870086,14.416733,4.082383,18.184668,14.784555,1.673771,16.447529,15.30858,1.287944,15.838987,13.994333,0.440993,15.297192
13.701684,4.107344,18.765431,14.194642,4.125393,18.912625,14.388386,4.059598,18.229825,14.781246,1.675458,16.45045,15.305096,1.289255,15.842461,13.99357,0.440465,15.299318
13.67645,4.083449,18.80816,14.186267,4.1287,18.911252,14.367547,4.079425,18.201865,14.778511,1.677304,16.451779,15.302498,1.292458,15.844196,13.993022,0.442854,15.29829
13.648894,4.115846,18.762625,14.163353,4.151565,18.878701,14.362632,4.080765,18.205583,14.775019,1.678627,16.455254,15.299901,1.295661,15.845932,13.991522,0.441299,15.302063
13.642556,4.116693,18.766086,14.156177,4.152545,18.880792,14.355505,4.084237,18.205002,14.771154,1.682692,16.457135,15.296428,1.299514,15.846783,13.991111,0.445051,15.301444
13.637469,4.11721,18.769859,14.151113,4.152539,18.884117,14.350434,4.084729,18.208789,14.767108,1.686392,16.459569,15.292519,1.304569,15.849624,13.991196,0.44436,15.304937
13.632401,4.117216,18.773163,14.144622,4.152524,18.887673,14.344696,4.085707,18.210651,14.763105,1.69213,16.458893,15.289181,1.309785,15.850877,13.990649,0.446749,15.30391
13.626614,4.11924,18.775939,14.243917,4.172961,18.920575,14.376117,4.156837,18.133078,14.750677,1.707598,16.646878,15.283769,1.313783,15.857997,14.019966,0.375524,15.337738
13.620845,4.120754,18.778245,14.300553,4.230851,18.775949,14.403771,4.191094,18.049819,14.710744,1.648207,16.604166,15.277237,1.327779,15.872249,13.994674,0.444621,15.3231
13.61306,4.122108,18.7824,14.249437,4.207551,18.844876,14.364776,4.151333,18.121975,14.710744,1.648207,16.604166,15.269211,1.331123,15.878323,14.041454,0.359032,15.405572
13.605079,4.123638,18.787559,14.257564,4.194431,18.815555,14.325701,4.113079,18.195567,14.710744,1.648207,16.604166,15.245345,1.357145,15.854871,14.017706,0.393598,15.358556
13.59283,4.126047,18.798356,14.215563,4.137563,18.911632,14.342231,4.174829,18.156676,14.679208,1.692368,16.600664,15.224971,1.346837,15.890987,13.993396,0.427983,15.313141
13.577901,4.132274,18.821315,14.200893,4.136527,18.960214,14.322233,4.182147,18.183587,14.684468,1.720889,16.59826,15.223372,1.374569,15.893158,13.993147,0.429549,15.314576
13.530671,4.110692,18.849815,14.165346,4.177614,18.947585,14.314585,4.196108,18.17039,14.727076,1.658209,16.687533,15.217643,1.382856,15.895117,13.992897,0.431115,15.31601
13.510557,4.120269,18.839091,14.153279,4.195133,18.921789,14.304219,4.213528,18.150908,14.705059,1.705049,16.65757,15.212544,1.392845,15.891912,13.99191,0.431655,15.319091
13.503831,4.111261,18.85431,14.112519,4.192699,18.97658,14.254728,4.239547,18.181966,14.704354,1.720561,16.672229,15.207362,1.401791,15.89276,13.991086,0.433059,15.322101
13.496906,4.1127,18.878274,14.100459,4.210219,18.950775,14.229661,4.229404,18.208038,14.692194,1.70362,16.699902,15.201464,1.412249,15.892648,13.990099,0.4336,15.325182
13.487188,4.099684,18.900265,14.074375,4.208796,18.957006,14.235812,4.246463,18.156286,14.627202,1.762187,16.679389,15.194233,1.425056,15.894117,13.989438,0.43587,15.32812
13.472392,4.080502,18.934037,14.057404,4.173842,18.99036,14.183887,4.175785,18.220954,14.615032,1.745259,16.707052,15.186287,1.439376,15.894627,13.988939,0.439005,15.330985
13.399241,4.100327,18.937883,14.016317,4.173949,18.972076,14.165034,4.233005,18.232423,14.639369,1.779112,16.651732,15.175357,1.46792,15.902335,13.988395,0.463288,15.349729
13.388763,4.086313,18.961568,14.010781,4.212008,19.008421,14.131865,4.258231,18.173815,14.607853,1.82326,16.648209,15.161933,1.482064,15.902723,13.986996,0.46453,15.354316
13.379032,4.073297,18.983565,13.962755,4.123137,19.107216,14.103351,4.253577,18.193051,14.52189,1.846698,16.667144,15.133592,1.517699,15.874002,13.984858,0.464746,15.36055
13.310679,4.125322,18.912043,13.965701,4.139155,19.105892,14.039129,4.204292,18.291683,14.52189,1.846698,16.667144,15.116391,1.527109,15.887166,13.983621,0.466855,15.365064
13.245817,4.12044,18.95356,13.899431,4.117398,19.150357,14.009402,4.229105,18.301427,14.606284,1.73691,16.86055,15.08437,1.524434,15.934639,13.980746,0.466046,15.372943
13.234572,4.105439,18.978921,13.851859,4.176102,19.111772,13.977465,4.288968,18.247548,14.542446,1.830908,16.726457,15.158793,1.466058,16.142252,13.906134,0.584003,15.25471
13.219733,4.086279,19.012675,13.793085,4.159285,19.143306,13.923572,4.24883,18.301215,14.457477,1.95602,16.547977,15.091345,1.570737,16.032719,13.879967,0.546409,15.312432
13.149734,4.111043,19.009564,13.769028,4.194379,19.091582,13.870616,4.232613,18.347442,14.416626,1.931205,16.654833,15.069502,1.616138,16.03582,13.924708,0.496163,15.428736
13.082788,4.128522,18.990969,13.712784,4.277568,19.017622,13.819834,4.286181,18.310096,14.436453,1.930931,16.728825,15.063371,1.615218,16.053263,13.876359,0.584471,15.352287
13.038482,4.152378,18.986646,13.596178,4.130749,19.218477,13.773348,4.232755,18.3204,14.394009,1.993458,16.639554,15.08359,1.597199,16.177214,13.897504,0.550885,15.407031
12.967,4.12815,19.034492,13.546044,4.164525,19.172823,13.694619,4.256664,18.427459,14.327207,2.022232,16.605536,15.066198,1.570851,16.211913,13.894951,0.551797,15.41478
12.899702,4.182102,18.961033,13.53273,4.218075,19.179989,13.649628,4.275495,18.354176,14.267042,2.058426,16.681227,14.938441,1.807282,16.090555,13.892724,0.554438,15.422388
12.869405,4.152647,19.037327,13.454377,4.214032,19.198377,13.612336,4.360049,18.269789,14.264955,2.104959,16.725198,14.916651,1.793064,16.046131,13.889757,0.556055,15.431641
12.804459,4.147922,19.078664,13.407258,4.263758,19.151436,13.499033,4.286408,18.420676,14.254129,2.057077,16.723511,14.890525,1.809989,16.040651,13.884786,0.574204,15.460254
12.692738,4.198208,19.064374,13.312991,4.288384,19.169878,13.432647,4.251178,18.469967,14.141732,2.083459,16.699935,14.825398,1.876024,15.996863,13.834023,0.645498,15.377
12.66892,4.167993,19.118262,13.261082,4.276727,19.173815,13.39506,4.362142,18.375607,14.117267,2.049802,16.755105,14.796837,1.902147,16.108,13.83063,0.653537,15.390411
12.607451,4.193433,19.087556,13.201972,4.346411,19.027935,13.282666,4.359784,18.439455,14.084435,2.124955,16.780875,14.757434,1.958283,16.06995,13.820322,0.663647,15.430616
12.478529,4.236369,19.039591,13.081204,4.283545,19.21499,13.27161,4.431026,18.344163,14.001849,2.21335,16.699738,14.720753,1.98483,16.107687,13.795727,0.650158,15.500895
12.413742,4.206709,19.144243,13.044742,4.354186,19.15383,13.141935,4.378575,18.399907,13.957502,2.25617,16.738372,14.641878,2.046369,16.105924,13.743778,0.717806,15.419469
12.361663,4.210977,19.149362,12.979929,4.387171,19.15652,13.06578,4.449062,18.378868,13.876107,2.224586,16.739396,14.657881,2.027527,16.240882,13.736694,0.715011,15.438454
12.277236,4.234111,19.106987,12.870161,4.329801,19.239684,12.96117,4.424924,18.484873,13.812958,2.286425,16.728432,14.522182,2.215608,16.110315,13.682704,0.801554,15.377793
