Time,Talos_tn9
0.005,-0.08698
0.01,-0.0928
0.015,-0.08716
0.02,-0.06179
0.025,-0.07718
0.030000000000000002,-0.07855
0.035,-0.08109
0.04,-0.059079999999999994
0.045,-0.10048
0.049999999999999996,-0.06624
0.05499999999999999,-0.09218
0.05999999999999999,-0.09276000000000001
0.06499999999999999,-0.06861
0.06999999999999999,-0.055779999999999996
0.075,-0.08832000000000001
0.08,-0.06989
0.085,-0.07743
0.09000000000000001,-0.07622999999999999
0.09500000000000001,-0.05314
0.10000000000000002,-0.10463
0.10500000000000002,-0.07039
0.11000000000000003,-0.08504
0.11500000000000003,-0.058710000000000005
0.12000000000000004,-0.07316
0.12500000000000003,-0.06242999999999999
0.13000000000000003,-0.05899
0.13500000000000004,-0.09162000000000001
0.14000000000000004,-0.07902999999999999
0.14500000000000005,-0.07651000000000001
0.15000000000000005,-0.07703
0.15500000000000005,-0.05192000000000001
0.16000000000000006,-0.07199
0.16500000000000006,-0.05043
0.17000000000000007,-0.06434
0.17500000000000007,-0.07404
0.18000000000000008,-0.09875
0.18500000000000008,-0.06977
0.19000000000000009,-0.04968
0.1950000000000001,-0.11597
0.2000000000000001,-0.10472000000000001
0.2050000000000001,-0.07082000000000001
0.2100000000000001,-0.07042999999999999
0.2150000000000001,-0.07553
0.2200000000000001,-0.04502
0.22500000000000012,-0.05262000000000001
0.23000000000000012,-0.053079999999999995
0.23500000000000013,-0.08241
0.24000000000000013,-0.06856
0.24500000000000013,-0.04559
0.2500000000000001,-0.08912
0.2550000000000001,-0.08478
0.2600000000000001,-0.10627
0.2650000000000001,-0.08552
0.27000000000000013,-0.0859
0.27500000000000013,-0.08388
0.28000000000000014,-0.07923999999999999
0.28500000000000014,-0.0747
0.29000000000000015,-0.06853
0.29500000000000015,-0.08677
0.30000000000000016,-0.07693
0.30500000000000016,-0.05455
0.31000000000000016,-0.062029999999999995
0.31500000000000017,-0.08784
0.3200000000000002,-0.08122
0.3250000000000002,-0.079
0.3300000000000002,-0.07332999999999999
0.3350000000000002,-0.08341
0.3400000000000002,-0.08023
0.3450000000000002,-0.053320000000000006
0.3500000000000002,-0.0895
0.3550000000000002,-0.07539
0.3600000000000002,-0.08044
0.3650000000000002,-0.07164
0.3700000000000002,-0.09669
0.3750000000000002,-0.09482
0.3800000000000002,-0.06867999999999999
0.38500000000000023,-0.09885
0.39000000000000024,-0.0854
0.39500000000000024,-0.07024
0.40000000000000024,-0.07614
0.40500000000000025,-0.1088
0.41000000000000025,-0.0686
0.41500000000000026,-0.12750999999999998
0.42000000000000026,-0.060660000000000006
0.42500000000000027,-0.08229
0.43000000000000027,-0.08904
0.4350000000000003,-0.0546
0.4400000000000003,-0.11525999999999999
0.4450000000000003,-0.08288
0.4500000000000003,-0.05847
0.4550000000000003,-0.07584
0.4600000000000003,-0.10187
0.4650000000000003,-0.10929000000000001
0.4700000000000003,-0.09672
0.4750000000000003,-0.07122
0.4800000000000003,-0.08313
0.4850000000000003,-0.06579
0.4900000000000003,-0.084
0.49500000000000033,-0.073
0.5000000000000003,-0.07
0.5050000000000003,-0.10695999999999999
0.5100000000000003,-0.08066
0.5150000000000003,-0.06031
0.5200000000000004,-0.09915
0.5250000000000004,-0.06652999999999999
0.5300000000000004,-0.1302
0.5350000000000004,-0.10847000000000001
0.5400000000000004,-0.10564000000000001
0.5450000000000004,-0.10407000000000001
0.5500000000000004,-0.0878
0.5550000000000004,-0.05504
0.5600000000000004,-0.0922
0.5650000000000004,-0.09551
0.5700000000000004,-0.08234
0.5750000000000004,-0.08951
0.5800000000000004,-0.09258
0.5850000000000004,-0.08277999999999999
0.5900000000000004,-0.14164000000000002
0.5950000000000004,-0.11354000000000002
0.6000000000000004,-0.10989000000000002
