pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
14.668717,4.350797,15.701691,15.460172,4.079968,16.106689,15.587562,4.312722,15.24413,15.700167,2.068876,13.278525,16.80578,1.824259,12.774001,15.96792,0.531946,13.136712,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.819807,1.824049,12.823085,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.819807,1.824049,12.823085,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.705187,2.170098,13.151396,16.81965,1.823188,12.823152,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439169,4.060676,16.109004,15.517252,4.287563,15.24639,15.704421,2.169079,13.153014,16.819807,1.824049,12.823085,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.820463,1.823058,12.824502,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.660632,4.260905,15.757388,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.66131,4.259418,15.758384,15.439978,4.061178,16.106891,15.518058,4.288061,15.244294,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.661275,4.259926,15.758838,15.439943,4.061687,16.107345,15.518024,4.288569,15.244744,15.704262,2.168222,13.153079,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.660476,4.26006,15.757451,15.439169,4.060676,16.109004,15.517252,4.287563,15.24639,15.703772,2.17007,13.151591,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.661153,4.258573,15.758447,15.439049,4.059318,16.108616,15.517287,4.287055,15.24594,15.704421,2.169079,13.153014,16.819807,1.824049,12.823085,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.660632,4.260905,15.757388,15.439294,4.062667,16.105892,15.517376,4.289544,15.243304,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.660632,4.260905,15.757388,15.439294,4.062667,16.105892,15.517376,4.289544,15.243304,15.703772,2.17007,13.151591,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.704421,2.169079,13.153014,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438519,4.061657,16.107551,15.517252,4.287563,15.24639,15.703613,2.169213,13.151656,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659853,4.259902,15.759035,15.438519,4.061657,16.107551,15.516605,4.288538,15.24495,15.704262,2.168222,13.153079,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659853,4.259902,15.759035,15.438519,4.061657,16.107551,15.516605,4.288538,15.24495,15.702847,2.168193,13.153274,16.819807,1.824049,12.823085,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.659853,4.259902,15.759035,15.438519,4.061657,16.107551,15.516605,4.288538,15.24495,15.704262,2.168222,13.153079,16.81965,1.823188,12.823152,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659853,4.259902,15.759035,15.438519,4.061657,16.107551,15.516605,4.288538,15.24495,15.703613,2.169213,13.151656,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.704262,2.168222,13.153079,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.703613,2.169213,13.151656,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.703613,2.169213,13.151656,16.819611,1.823686,12.823609,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.703613,2.169213,13.151656,16.81965,1.823188,12.823152,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.516605,4.288538,15.24495,15.702847,2.168193,13.153274,16.818893,1.82216,12.824775,15.941086,0.545457,13.116249,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.438365,4.060807,16.107618,15.51645,4.287693,15.245012,15.703006,2.16905,13.153209,16.818893,1.82216,12.824775,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.704262,2.168222,13.153079,16.819611,1.823686,12.823609,15.94181,0.546991,13.115093,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.43787,4.062637,16.106098,15.515958,4.289513,15.24351,15.702847,2.168193,13.153274,16.818237,1.823151,12.823358,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515958,4.289513,15.24351,15.703772,2.17007,13.151591,16.819151,1.825039,12.821669,15.941357,0.548371,13.113125,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.703006,2.16905,13.153209,16.819807,1.824049,12.823085,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659019,4.260544,15.758102,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515958,4.289513,15.24351,15.702847,2.168193,13.153274,16.818893,1.82216,12.824775,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515958,4.289513,15.24351,15.703772,2.17007,13.151591,16.818198,1.823649,12.823814,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659019,4.260544,15.758102,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.704262,2.168222,13.153079,16.819611,1.823686,12.823609,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.703006,2.16905,13.153209,16.81905,1.823021,12.824708,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.704262,2.168222,13.153079,16.818854,1.822659,12.825231,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.703772,2.17007,13.151591,16.818893,1.82216,12.824775,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.703613,2.169213,13.151656,16.818994,1.824178,12.821736,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.43787,4.062637,16.106098,15.515803,4.288668,15.243572,15.703613,2.169213,13.151656,16.81965,1.823188,12.823152,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818237,1.823151,12.823358,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436292,4.061757,16.10637,15.515031,4.287662,15.245217,15.703772,2.17007,13.151591,16.819112,1.825538,12.822125,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.436941,4.060777,16.107823,15.514539,4.289482,15.243715,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.941086,0.545457,13.116249,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702847,2.168193,13.153274,16.818893,1.82216,12.824775,15.941851,0.546494,13.114627,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818237,1.823151,12.823358,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515186,4.288507,15.245156,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.659696,4.259057,15.759098,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659019,4.260544,15.758102,15.437715,4.061788,16.106165,15.515958,4.289513,15.24351,15.702847,2.168193,13.153274,16.818394,1.824012,12.823291,15.94039,0.546962,13.115284,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702198,2.169184,13.151851,16.818198,1.823649,12.823814,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.659662,4.259565,15.759552,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818237,1.823151,12.823358,15.941357,0.548371,13.113125,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818854,1.822659,12.825231,15.941086,0.545457,13.116249,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.703613,2.169213,13.151656,16.818198,1.823649,12.823814,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.437715,4.061788,16.106165,15.515803,4.288668,15.243572,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.941156,0.547999,13.113662,NaN,NaN,NaN
14.658882,4.258562,15.761199,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702847,2.168193,13.153274,16.818237,1.823151,12.823358,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702847,2.168193,13.153274,16.818198,1.823649,12.823814,15.94039,0.546962,13.115284,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436292,4.061757,16.10637,15.514384,4.288637,15.243777,15.703006,2.16905,13.153209,16.819151,1.825039,12.821669,15.941197,0.547502,13.113196,NaN,NaN,NaN
14.659019,4.260544,15.758102,15.436941,4.060777,16.107823,15.515803,4.288668,15.243572,15.703006,2.16905,13.153209,16.818198,1.823649,12.823814,15.941156,0.547999,13.113662,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436257,4.062266,16.106825,15.51435,4.289145,15.244227,15.702357,2.170041,13.151785,16.818355,1.82451,12.823747,15.941316,0.548868,13.113591,NaN,NaN,NaN
14.659053,4.260036,15.757648,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.703006,2.16905,13.153209,16.818355,1.82451,12.823747,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.703006,2.16905,13.153209,16.818198,1.823649,12.823814,15.940551,0.547831,13.115213,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436941,4.060777,16.107823,15.515186,4.288507,15.245156,15.703006,2.16905,13.153209,16.818355,1.82451,12.823747,15.941156,0.547999,13.113662,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436906,4.061285,16.108278,15.514997,4.28817,15.245667,15.703006,2.16905,13.153209,16.818355,1.82451,12.823747,15.941086,0.545457,13.116249,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.703006,2.16905,13.153209,16.818355,1.82451,12.823747,15.942011,0.547363,13.114556,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436941,4.060777,16.107823,15.515031,4.287662,15.245217,15.702357,2.170041,13.151785,16.818355,1.82451,12.823747,15.941156,0.547999,13.113662,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436292,4.061757,16.10637,15.514384,4.288637,15.243777,15.701432,2.168165,13.153469,16.818355,1.82451,12.823747,15.94039,0.546962,13.115284,NaN,NaN,NaN
14.658239,4.259541,15.759749,15.436292,4.061757,16.10637,15.514384,4.288637,15.243777,15.703006,2.16905,13.153209,16.818355,1.82451,12.823747,15.94039,0.546962,13.115284,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436292,4.061757,16.10637,15.514384,4.288637,15.243777,15.702847,2.168193,13.153274,16.818355,1.82451,12.823747,15.941246,0.546326,13.116178,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436292,4.061757,16.10637,15.514539,4.289482,15.243715,15.702357,2.170041,13.151785,16.819011,1.823519,12.825164,15.941086,0.545457,13.116249,NaN,NaN,NaN
14.657631,4.260011,15.757844,15.435517,4.060747,16.108029,15.514384,4.288637,15.243777,15.702357,2.170041,13.151785,16.818355,1.82451,12.823747,15.940592,0.547334,13.114747,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436446,4.062607,16.106304,15.514539,4.289482,15.243715,15.702198,2.169184,13.151851,16.818198,1.823649,12.823814,15.940431,0.546465,13.114818,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.436292,4.061757,16.10637,15.514384,4.288637,15.243777,15.701432,2.168165,13.153469,16.818355,1.82451,12.823747,15.940592,0.547334,13.114747,NaN,NaN,NaN
14.658274,4.259032,15.759295,15.435517,4.060747,16.108029,15.513612,4.287631,15.245423,15.70159,2.169021,13.153404,16.818355,1.82451,12.823747,15.940592,0.547334,13.114747,NaN,NaN,NaN
