pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp¨,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp ¨,Ele/Dep Ang
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,80.54394864,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,128.4051017
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,80.87880589,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,127.8996082
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,79.597041,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,128.7094559
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,79.97921459,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,130.3037691
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,81.71729694,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,126.7885875
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,78.40303743,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,128.1683418
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,78.10343831,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,127.0039949
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,74.5106139,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,124.7809069
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,72.7507775,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,124.8356088
31.487059,4.385942,16.863668,32.028023,4.541703,17.182749,32.136796,4.560184,16.226082,33.133729,1.943973,14.633104,34.243528,1.421603,13.701055,32.515045,-0.09121,14.183967,-1.105706,2.59773,2.549645,33.137822,4.019333,16.2507,0.647082856,1.540532238,1.798652387,1.794966215,72.58544348,-0.996933,2.616211,1.592978,33.246595,4.037814,15.294033,0.963008236,1.540532238,2.303490823,2.312976535,128.2528663
31.498433,4.459656,16.805719,32.026534,4.527898,17.21313,32.138535,4.579758,16.227526,33.13334,1.937323,14.656982,34.241892,1.42393,13.721586,32.491422,-0.06582,14.122707,-1.106806,2.590575,2.556148,33.135086,4.014505,16.277734,0.670470998,1.538644074,1.77638977,1.735655276,70.15631551,-0.994805,2.642435,1.570544,33.247087,4.066365,15.29213,0.993302033,1.538644074,2.322284077,2.301026415,126.5203041
31.446493,4.439208,16.850793,32.00081,4.555802,17.219378,32.120693,4.560913,16.271593,33.104633,1.98693,14.617304,34.236985,1.443661,13.722538,32.490396,-0.053322,14.133179,-1.103823,2.568872,2.602074,33.133162,4.012533,16.324612,0.675807961,1.542066293,1.817627662,1.797799515,71.1908703,-0.98394,2.573983,1.654289,33.253045,4.017644,15.376827,0.955350439,1.542066293,2.291877116,2.299501223,124.4336494
31.442349,4.485822,16.787875,31.980536,4.575495,17.233714,32.087113,4.619365,16.194,33.095125,1.99314,14.629128,34.171692,1.462791,13.710553,32.488246,-0.055323,14.123811,-1.114589,2.582355,2.604586,33.057103,4.045146,16.315139,0.704598402,1.511306256,1.739282939,1.685900507,74.0398237,-1.008012,2.626225,1.564872,33.16368,4.089016,15.275425,1.046082423,1.511306256,2.339099688,2.294226929,121.7725726
31.402939,4.5042,16.805101,31.95279,4.591783,17.238551,32.066912,4.629501,16.213972,33.079412,2.029063,14.598423,34.174854,1.49015,13.699167,32.496015,-0.065395,14.138457,-1.126622,2.56272,2.640128,33.048232,4.05287,16.339295,0.705610237,1.516272321,1.768520018,1.72596368,72.1745459,-1.0125,2.600438,1.615549,33.162354,4.090588,15.314716,1.031604869,1.516272321,2.327097464,2.286247985,123.594851
31.363419,4.50733,16.768437,31.933112,4.579169,17.27916,32.045908,4.669206,16.171308,33.035081,2.036454,14.608018,34.168875,1.511266,13.704926,32.49592,-0.057423,14.142653,-1.101969,2.542715,2.671142,33.066906,4.053981,16.376068,0.76847182,1.541715418,1.805919906,1.695154447,70.40501229,-0.989173,2.632752,1.56329,33.179702,4.144018,15.268216,1.117213343,1.541715418,2.405668055,2.249337114,120.7597465
31.336855,4.556174,16.785446,31.895167,4.608891,17.255046,31.98348,4.685362,16.174448,32.997087,2.053904,14.611489,34.158122,1.519641,13.73399,32.494216,-0.044438,14.138396,-1.10192,2.554987,2.643557,33.056202,4.074628,16.377547,0.731447559,1.550304396,1.83150819,1.755251161,72.7013369,-1.013607,2.631458,1.562959,33.144515,4.151099,15.296949,1.086894216,1.550304396,2.367401065,2.21347603,122.3083937
31.297812,4.504174,16.849002,31.841803,4.630012,17.239874,31.956721,4.67349,16.219129,32.971683,2.062739,14.631117,34.127096,1.528329,13.76088,32.48889,-0.035939,14.130128,-1.12988,2.567273,2.608757,32.997216,4.095602,16.369637,0.681573423,1.542039456,1.812372985,1.78278116,72.02309389,-1.014962,2.610751,1.588012,33.112134,4.13908,15.348892,1.028113242,1.542039456,2.330357913,2.251567053,122.1112729
31.237983,4.549024,16.83827,31.815185,4.654873,17.229129,31.909498,4.755143,16.204168,32.930699,2.112078,14.609879,34.100145,1.596621,13.709691,32.502477,-0.05368,14.151257,-1.115514,2.542795,2.61925,32.984631,4.139416,16.328941,0.70507937,1.563214093,1.864932701,1.816971335,69.0351665,-1.021201,2.643065,1.594289,33.078944,4.239686,15.30398,1.034163462,1.563214093,2.340014044,2.223060111,122.8960685
31.227382,4.611732,16.791343,31.771623,4.669712,17.257934,31.869639,4.74706,16.24087,32.892113,2.113352,14.658655,34.064974,1.602697,13.751238,32.491678,-0.034897,14.136216,-1.12049,2.55636,2.599279,32.944484,4.159057,16.350517,0.719212839,1.568367644,1.829667045,1.735835557,69.09065547,-1.022474,2.633708,1.582215,33.0425,4.236405,15.333453,1.024699483,1.568367644,2.346595497,2.241091802,121.5081143
31.181189,4.644906,16.805745,31.712294,4.710355,17.288554,31.800977,4.745939,16.304986,32.845174,2.158178,14.618682,34.041709,1.654886,13.741432,32.48132,-0.021472,14.11669,-1.13288,2.552177,2.669872,32.908829,4.207063,16.411304,0.720736167,1.56670559,1.825384936,1.729991196,70.01007314,-1.044197,2.587761,1.686304,32.997512,4.242647,15.427736,0.988198819,1.56670559,2.309367816,2.232269275,122.5556613
31.111847,4.702036,16.800981,31.638182,4.764979,17.247042,31.732364,4.831149,16.238503,32.82397,2.163293,14.631401,33.990608,1.715052,13.747384,32.47324,-0.0016,14.109626,-1.185788,2.601686,2.615641,32.80482,4.316738,16.363025,0.69279201,1.530833196,1.790647253,1.752362213,72.32621005,-1.091606,2.667856,1.607102,32.899002,4.382908,15.354486,1.015086022,1.530833196,2.305951763,2.246403784,124.9055105
31.05339,4.743647,16.815459,31.600972,4.776483,17.287523,31.712775,4.852124,16.285647,32.79786,2.1757,14.707546,33.960771,1.737271,13.799675,32.447578,0.015097,14.145371,-1.196888,2.600783,2.579977,32.763883,4.338054,16.379652,0.72371864,1.539094453,1.811137688,1.745692026,72.95898285,-1.085085,2.676424,1.578101,32.875686,4.413695,15.377776,1.010928776,1.539094453,2.324574051,2.274229799,122.7304263
30.99287,4.811673,16.783938,31.526331,4.80667,17.345326,31.642111,4.898845,16.301833,32.701831,2.29651,14.606173,33.903349,1.824558,13.766277,32.43799,0.032006,14.125659,-1.1755,2.51016,2.739153,32.727849,4.334718,16.50543,0.774443126,1.540068013,1.820770416,1.715356766,66.98766056,-1.05972,2.602335,1.69566,32.843629,4.426893,15.461937,1.053934951,1.540068013,2.329518988,2.212878305,122.513313
30.905985,4.817082,16.831338,31.45765,4.863699,17.305531,31.565011,4.981853,16.241707,32.629844,2.304943,14.650315,33.8461,1.915907,13.755458,32.421879,0.059286,14.102339,-1.172194,2.558756,2.655216,32.673906,4.474663,16.410674,0.728948845,1.55929366,1.84925759,1.773201507,73.50443624,-1.064833,2.67691,1.591392,32.781267,4.592817,15.34685,1.075736146,1.55929366,2.379447474,2.236959562,128.1813351
30.832132,4.857394,16.84989,31.398055,4.90827,17.339155,31.492695,5.019452,16.257051,32.572021,2.338991,14.666559,33.78585,1.943617,13.792458,32.405443,0.089611,14.064065,-1.173966,2.569279,2.672596,32.611884,4.512896,16.465054,0.749824946,1.547176137,1.853185042,1.778430498,77.22259924,-1.079326,2.680461,1.590492,32.706524,4.624078,15.38295,1.091909902,1.547176137,2.370568332,2.216637874,127.5824287
30.757906,4.89568,16.885477,31.317655,4.992476,17.314531,31.393956,5.081093,16.286523,32.483089,2.3881,14.663092,33.715102,1.97245,13.833084,32.377831,0.120614,14.08095,-1.165434,2.604376,2.651439,32.549668,4.576826,16.484523,0.711881833,1.542573899,1.863556559,1.841137113,75.51783218,-1.089133,2.692993,1.623431,32.625969,4.665443,15.456515,1.034637745,1.542573899,2.295835265,2.177837668,125.648286
30.671875,4.980818,16.862878,31.256162,5.018776,17.298676,31.321368,5.097623,16.325673,32.40967,2.464779,14.643142,33.632115,2.042758,13.806026,32.350904,0.160444,14.039922,-1.153508,2.553997,2.655534,32.478607,4.596755,16.46156,0.729898626,1.540531304,1.890196033,1.871852053,78.40254867,-1.088302,2.632844,1.682531,32.543813,4.675602,15.488557,0.978367778,1.540531304,2.247742042,2.178792397,129.3348087
30.587251,5.040372,16.914933,31.138582,5.108829,17.295753,31.231035,5.18849,16.335475,32.300462,2.505785,14.657423,33.531975,2.132757,13.769212,32.288114,0.155373,14.106322,-1.16188,2.603044,2.63833,32.370095,4.735801,16.407542,0.673554827,1.563551387,1.87849457,1.874737676,68.51985001,-1.069427,2.682705,1.678052,32.462548,4.815462,15.447264,0.968001689,1.563551387,2.292566629,2.238434792,127.2737075
30.511802,5.092449,16.914311,31.051129,5.174412,17.270329,31.148597,5.269369,16.315958,32.201994,2.580772,14.634183,33.454745,2.207094,13.789242,32.241001,0.203482,14.079044,-1.150865,2.59364,2.636146,32.30388,4.800734,16.425388,0.651414125,1.556581385,1.880342229,1.917133957,74.95638204,-1.053397,2.688597,1.681775,32.401348,4.895691,15.471017,0.964023261,1.556581385,2.266781952,2.208195877,127.7628764
30.395533,5.183858,16.918778,30.963191,5.230437,17.334649,31.054866,5.36126,16.295426,32.061273,2.695292,14.552305,33.347538,2.303896,13.708343,32.177122,0.241767,14.074485,-1.098082,2.535145,2.782344,32.249456,4.839041,16.490687,0.705233222,1.587431994,1.933698828,1.89907757,77.13315835,-1.006407,2.665968,1.743121,32.341131,4.969864,15.451464,1.051429221,1.587431994,2.347978423,2.171776883,129.829867
30.320252,5.279833,16.854947,30.857518,5.287245,17.342164,30.940431,5.400032,16.318803,31.921936,2.750757,14.578646,33.237422,2.310698,13.788253,32.130441,0.280503,14.055721,-1.064418,2.536488,2.763518,32.173004,4.847186,16.551771,0.725320686,1.596520101,1.926600396,1.849353952,76.70053751,-0.981505,2.649275,1.740157,32.255917,4.959973,15.52841,1.032890705,1.596520101,2.313510384,2.12533233,133.600232
30.176479,5.382089,16.864749,30.736593,5.369402,17.340365,30.83257,5.470947,16.358011,31.793756,2.817297,14.595902,33.122766,2.404971,13.78224,32.056697,0.367502,14.012505,-1.057163,2.552105,2.744463,32.065603,4.957076,16.526703,0.734914439,1.611932431,1.965629832,1.881909192,80.05814634,-0.961186,2.65365,1.762109,32.16158,5.058621,15.544349,0.992241076,1.611932431,2.313621891,2.157137088,129.8250666
30.06731,5.470111,16.865324,30.637281,5.442696,17.320896,30.708967,5.577486,16.307782,31.689641,2.892786,14.606986,32.969012,2.426873,13.822874,31.985076,0.381226,14.038906,-1.05236,2.54991,2.71391,31.916652,4.976783,16.536784,0.730181053,1.571208677,1.942003316,1.912793379,74.02521899,-0.980674,2.6847,1.700796,31.988338,5.111573,15.52367,1.024552197,1.571208677,2.272667761,2.10765518,133.290218
29.957697,5.585926,16.820764,30.52607,5.541433,17.305759,30.602904,5.651986,16.354235,31.533468,3.006588,14.566411,32.799542,2.523094,13.761646,31.865675,0.432749,13.974721,-1.007398,2.534845,2.739348,31.792144,5.057939,16.500994,0.748496923,1.576184167,1.935515156,1.872714954,76.2053781,-0.930564,2.645398,1.787824,31.868978,5.168492,15.54947,0.961001224,1.576184167,2.242105693,2.134684173,130.8597873
29.845822,5.650865,16.860501,30.412615,5.642569,17.311892,30.461151,5.754031,16.34531,31.35218,3.076124,14.559511,32.639611,2.657799,13.723524,31.73532,0.516031,13.898013,-0.939565,2.566445,2.752381,31.700046,5.224244,16.475905,0.724621945,1.59102126,1.941150742,1.884552528,84.9247898,-0.891029,2.677907,1.785799,31.748582,5.335706,15.509323,0.974197251,1.59102126,2.264559058,2.131243765,133.0138589
29.712846,5.732384,16.903876,30.280034,5.744541,17.307124,30.333194,5.814732,16.384985,31.18117,3.18765,14.548731,32.49162,2.763974,13.713143,31.63229,0.595868,13.851641,-0.901136,2.556891,2.758393,31.590484,5.320865,16.471536,0.696030868,1.610896602,1.970225932,1.936701698,81.86060317,-0.847976,2.627082,1.836254,31.643644,5.391056,15.549397,0.926333146,1.610896602,2.252551461,2.144941034,136.8586329
29.577297,5.814871,16.889089,30.142529,5.825916,17.295056,30.199828,5.94097,16.356909,31.034158,3.279137,14.524016,32.332143,2.834551,13.706215,31.497127,0.653047,13.858381,-0.891629,2.546779,2.77104,31.440514,5.38133,16.477255,0.696001732,1.597253971,1.956819519,1.935733233,80.25672989,-0.83433,2.661833,1.832893,31.497813,5.496384,15.539108,0.946910974,1.597253971,2.242485103,2.120716663,136.2609265
29.45363,5.923513,16.922497,29.987658,5.914034,17.329509,30.069546,6.064888,16.293338,30.833075,3.387299,14.515332,32.163934,2.98433,13.675881,31.349189,0.7438,13.879206,-0.845417,2.526735,2.814177,31.318517,5.511065,16.490058,0.671516585,1.62426835,1.95829527,1.919686368,80.18809304,-0.763529,2.677589,1.778006,31.400405,5.661919,15.453887,1.050291824,1.62426835,2.361646448,2.138999807,139.3424799
29.301207,6.016897,16.879105,29.856865,6.065985,17.284158,29.930727,6.164821,16.32727,30.680863,3.514312,14.555593,31.953948,3.087456,13.687147,31.227242,0.816114,13.863088,-0.823998,2.551673,2.728565,31.12995,5.639129,16.415712,0.689371727,1.599109101,1.923991345,1.879262153,77.74201189,-0.750136,2.650509,1.771677,31.203812,5.737965,15.458824,0.964810238,1.599109101,2.292096759,2.180012412,136.0711976
29.117082,6.147553,16.869264,29.693816,6.106362,17.363625,29.760858,6.221176,16.405807,30.49158,3.614873,14.498805,31.778599,3.204389,13.676355,31.065057,0.885942,13.90814,-0.797764,2.491489,2.86482,30.980835,5.695878,16.541175,0.760730967,1.58156221,1.945566227,1.868218184,79.86393522,-0.730722,2.606303,1.907002,31.047877,5.810692,15.583357,0.967001657,1.58156221,2.256159589,2.142050031,135.6405119
28.936072,6.208191,16.955009,29.522695,6.240893,17.348399,29.607616,6.354652,16.344904,30.306526,3.772922,14.476167,31.60704,3.357032,13.681475,30.904678,1.020073,13.868931,-0.783831,2.467971,2.872232,30.823209,5.825003,16.553707,0.707072597,1.579821677,1.967018657,1.972437419,84.76530811,-0.69891,2.58173,1.868737,30.90813,5.938762,15.550212,1.013486508,1.579821677,2.2900196,2.138260689,136.9051482
28.819211,6.340713,16.958774,29.348351,6.342719,17.361933,29.457928,6.470723,16.291796,30.14348,3.852397,14.506408,31.390446,3.51257,13.608732,30.634283,1.280946,13.770834,-0.795129,2.490322,2.855525,30.595317,6.002892,16.464257,0.665229542,1.573603761,1.874359254,1.858698226,79.95749449,-0.685552,2.618326,1.785388,30.704894,6.130896,15.39412,1.08332144,1.573603761,2.399451166,2.237186337,134.6968831
28.607394,6.49685,16.886649,29.19284,6.438042,17.398755,29.289629,6.595972,16.314935,29.921242,4.027605,14.5035,31.182166,3.661966,13.563882,30.293222,1.547527,13.516153,-0.728402,2.410437,2.895255,30.453764,6.072403,16.459137,0.78003715,1.614466846,1.942164757,1.79380404,83.69463457,-0.631613,2.568367,1.811435,30.550553,6.230333,15.375317,1.09953435,1.614466846,2.44557334,2.226733449,145.2788689
28.457494,6.61277,16.871494,29.019773,6.552554,17.34748,29.082664,6.69412,16.364879,29.708015,4.144804,14.473856,30.936744,3.794209,13.582937,30.115924,1.589492,13.60731,-0.688242,2.40775,2.873624,30.248502,6.201959,16.456561,0.739152429,1.557699738,1.883784682,1.823557838,81.00522252,-0.625351,2.549316,1.891023,30.311393,6.343525,15.47396,0.994736616,1.557699738,2.285181073,2.192976289,143.7880078
28.292386,6.716973,16.890899,28.828203,6.656502,17.362202,28.926916,6.82396,16.328377,29.480358,4.281237,14.48619,30.731609,3.977255,13.516981,29.858875,1.824974,13.491837,-0.652155,2.375265,2.876012,30.079454,6.35252,16.392993,0.716158584,1.611645186,1.890594724,1.773210037,88.5710625,-0.553442,2.542723,1.842187,30.178167,6.519978,15.359168,1.051941333,1.611645186,2.419336026,2.257318249,144.0161806
28.084937,6.829959,16.981198,28.647355,6.781822,17.348305,28.74182,6.916531,16.356134,29.274633,4.42217,14.473361,30.528538,4.064587,13.570621,29.605705,1.895021,13.480367,-0.627278,2.359652,2.874944,29.90126,6.424239,16.445565,0.673348889,1.585901276,1.936631268,1.945695668,88.41713109,-0.532813,2.494361,1.882773,29.995725,6.558948,15.453394,1.005720361,1.585901276,2.336335202,2.221345246,147.1444937
27.897418,6.950772,16.948677,28.463585,6.884348,17.389885,28.535848,7.048,16.390721,29.044448,4.579084,14.443526,30.268504,4.256005,13.494979,29.34018,2.055987,13.46537,-0.580863,2.305264,2.946359,29.687641,6.561269,16.441338,0.720847917,1.581908513,1.90105335,1.833356992,87.25474701,-0.5086,2.468916,1.947195,29.759904,6.724921,15.442174,1.015053012,1.581908513,2.34508807,2.229882855,142.9500384
27.687453,7.098944,16.932334,28.252183,7.010825,17.388082,28.322676,7.142602,16.429965,28.811491,4.766908,14.427877,30.018588,4.442352,13.438734,29.059415,2.275697,13.336727,-0.559308,2.243917,2.960205,29.45928,6.686269,16.398939,0.731020636,1.593996123,1.895832746,1.795365078,98.7272318,-0.488815,2.375694,2.002088,29.529773,6.818046,15.440822,0.969702339,1.593996123,2.336925642,2.265958647,146.0564673
27.496331,7.180425,16.959432,28.073916,7.154729,17.343558,28.115215,7.261088,16.444414,28.608458,4.884472,14.439051,29.726382,4.669617,13.387845,28.776672,2.419242,13.35502,-0.534542,2.270257,2.904507,29.19184,6.939874,16.292352,0.694130752,1.549500176,1.83782787,1.802915736,96.47358322,-0.493243,2.376616,2.005363,29.233139,7.046233,15.393208,0.906354112,1.549500176,2.271438854,2.33176393,143.6416709
27.324222,7.356231,16.911506,27.853549,7.248884,17.392399,27.917874,7.367732,16.422051,28.31963,5.058862,14.432659,29.541191,4.744527,13.435376,28.470469,2.610711,13.302222,-0.466081,2.190022,2.95974,29.07511,6.934549,16.395116,0.72316563,1.607977348,1.873521585,1.744314407,102.6743686,-0.401756,2.30887,1.989392,29.139435,7.053397,15.424768,0.979713118,1.607977348,2.358662698,2.265874864,148.2399026
27.075789,7.415497,16.985751,27.674837,7.393562,17.337568,27.709596,7.545864,16.365862,28.087875,5.156638,14.470153,29.247291,4.974662,13.362199,28.088655,2.852291,13.125751,-0.413038,2.236924,2.867415,28.834253,7.211586,16.229614,0.695064639,1.613977321,1.924972337,1.849608853,102.8588859,-0.378279,2.389226,1.895709,28.869012,7.363888,15.257908,0.984183234,1.613977321,2.398316116,2.326353165,147.9857378
