pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
16.269553,4.956759,16.468846,16.785415,4.879305,16.927415,17.023789,5.064336,15.899612,17.687332,2.687528,14.472832,18.721416,2.825128,14.07181,18.685591,0.4502,12.799423,-0.901917,2.191777,2.454583,17.819499,5.016905,16.526393,0.694548956,1.117623427,1.552179694,2.022587239,101.1602013,-0.663543,2.376808,1.42678,18.057873,5.201936,15.49859,1.071185157,1.117623427,1.940304359,2.179069218,151.0003404
16.273347,4.980435,16.470526,16.788153,4.93072,16.891199,17.017436,5.065894,15.919228,17.667268,2.660333,14.531814,18.723588,2.850496,14.0681,18.687622,0.481935,12.809465,-0.879115,2.270387,2.359385,17.844473,5.120883,16.427485,0.666680262,1.169189712,1.577978161,2.021122471,98.59248336,-0.649832,2.405561,1.387414,18.073756,5.256057,15.455514,1.007755094,1.169189712,1.95443359,2.22672965,146.1639567
16.27927,5.008234,16.458599,16.791008,4.959791,16.897048,17.011295,5.077763,15.953312,17.677128,2.693956,14.520267,18.72525,2.890194,14.044943,18.699536,0.523404,12.809258,-0.88612,2.265835,2.376781,17.83913,5.156029,16.421724,0.675618258,1.16747676,1.56727992,1.98639019,101.2345039,-0.665833,2.383807,1.433045,18.059417,5.274001,15.477988,0.976258876,1.16747676,1.929072471,2.235037904,148.4204067
16.275993,5.028091,16.465048,16.800024,4.94907,16.920593,17.023059,5.108615,15.9336,17.675815,2.711484,14.525082,18.721696,2.890065,14.06486,18.700286,0.574436,12.803395,-0.875791,2.237586,2.395511,17.845905,5.127651,16.460371,0.698837645,1.156530384,1.573072712,1.983690293,98.36311038,-0.652756,2.397131,1.408518,18.06894,5.287196,15.473378,1.024380008,1.156530384,1.954202718,2.219752605,144.5321043
16.272515,5.022843,16.485091,16.814714,4.990332,16.889505,17.011114,5.087845,15.947182,17.673248,2.739777,14.510043,18.733645,2.923547,14.074283,18.691222,0.622152,12.797379,-0.858534,2.250555,2.379462,17.875111,5.174102,16.453745,0.677190818,1.161077081,1.610023539,2.093820738,98.80006496,-0.662134,2.348068,1.437139,18.071511,5.271615,15.511422,0.967499034,1.161077081,1.886205604,2.173519717,144.7253721
16.264796,5.076988,16.413421,16.821795,5.031095,16.812421,17.022719,5.130428,15.91275,17.667144,2.748022,14.489788,18.737014,2.952636,14.077971,18.683357,0.682391,12.795119,-0.845349,2.283073,2.322633,17.891665,5.235709,16.400604,0.686698663,1.164509316,1.634643501,2.12702101,98.05904882,-0.644425,2.382406,1.422962,18.092589,5.335042,15.500933,0.927170646,1.164509316,1.851297368,2.16647493,148.5866849
16.266665,5.10453,16.422174,16.826036,5.07572,16.790466,17.023387,5.136363,15.913636,17.661993,2.771596,14.502204,18.736068,2.974678,14.082468,18.685906,0.665198,12.777874,-0.835957,2.304124,2.288262,17.900111,5.278802,16.37073,0.670346872,1.170921737,1.643521539,2.166432715,95.29184837,-0.638606,2.364767,1.411432,18.097462,5.339445,15.4939,0.900808437,1.170921737,1.834981837,2.167068881,141.9254924
16.261794,5.106639,16.439008,16.813411,5.077899,16.805368,17.021023,5.170984,15.88249,17.666519,2.808902,14.499626,18.721922,2.989714,14.082865,18.679315,0.727216,12.756004,-0.853108,2.268997,2.305742,17.868814,5.258711,16.388607,0.662817435,1.149024892,1.614985893,2.161706902,98.38964387,-0.645496,2.362082,1.382864,18.076426,5.351796,15.465729,0.950511106,1.149024892,1.861413202,2.17511193,142.9352528
16.263983,5.118995,16.438007,16.813641,5.105255,16.807376,17.015908,5.204834,15.871973,17.662812,2.8764,14.470509,18.725521,3.022798,14.089293,18.676506,0.693053,12.791997,-0.849171,2.228855,2.336867,17.87635,5.251653,16.42616,0.662379168,1.13846758,1.617858411,2.195935983,97.47435336,-0.646904,2.328434,1.401464,18.078617,5.351232,15.490757,0.962188489,1.13846758,1.842323141,2.1353795,144.5058228
16.258647,5.174716,16.393789,16.810875,5.127258,16.803316,17.008493,5.247763,15.850097,17.639867,2.892234,14.472733,18.738882,3.060039,14.069173,18.674607,0.740449,12.793635,-0.828992,2.235024,2.330583,17.90989,5.295063,16.399756,0.68914468,1.18273123,1.65563355,2.131837766,97.75267301,-0.631374,2.355529,1.377364,18.107508,5.415568,15.446537,0.980918341,1.18273123,1.898744071,2.136733534,141.5706198
16.278171,5.193985,16.414486,16.802728,5.140325,16.801503,17.017199,5.282901,15.831579,17.644332,2.923238,14.461379,18.734877,3.082876,14.092277,18.686244,0.757281,12.781032,-0.841604,2.217087,2.340124,17.893273,5.299963,16.432401,0.654080729,1.162329116,1.618674382,2.15709786,95.75963606,-0.627133,2.359663,1.3702,18.107744,5.442539,15.462477,1.003532905,1.162329116,1.894040837,2.125802715,131.4821614
16.266876,5.223951,16.38563,16.788789,5.162975,16.798237,16.998055,5.281196,15.874667,17.644037,2.958346,14.450244,18.732194,3.105692,14.102185,18.697878,0.784994,12.804079,-0.855248,2.204629,2.347993,17.876946,5.310321,16.450178,0.668098637,1.151929498,1.613676432,2.140834829,99.65903666,-0.645982,2.32285,1.424423,18.086212,5.428542,15.526608,0.954332232,1.151929498,1.835993624,2.112269833,142.7156492
16.258038,5.234419,16.384371,16.783661,5.185356,16.760697,16.995511,5.294699,15.868217,17.645972,3.001611,14.430071,18.727007,3.147124,14.099592,18.694409,0.853806,12.746291,-0.862311,2.183745,2.330626,17.864696,5.330869,16.430218,0.648311634,1.139748689,1.610203241,2.203115282,98.27095161,-0.650461,2.293088,1.438146,18.076546,5.440212,15.537738,0.923773167,1.139748689,1.797813094,2.109198088,143.1181299
