pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.631753,1.898714,11.132345,NaN,NaN,NaN,26.374,0.46091,9.82877,25.272615,-0.209029,9.832961
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.610384,1.947008,11.030262,NaN,NaN,NaN,26.375135,0.528182,9.692813,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.609783,1.945465,11.031487,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.608875,1.946019,11.030698,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.609652,1.944574,11.031581,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.608898,1.942619,11.033352,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288607,-0.281171,9.947184
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.608144,1.943585,11.032016,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288745,-0.280269,9.947087
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.607498,1.943001,11.034145,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.607629,1.940971,11.037158,NaN,NaN,NaN,26.375027,0.52681,9.69245,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.606251,1.940874,11.037499,NaN,NaN,NaN,26.375027,0.52681,9.69245,25.288607,-0.281171,9.947184
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.605135,1.939638,11.040758,NaN,NaN,NaN,26.37516,0.527708,9.692355,25.288745,-0.280269,9.947087
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.605135,1.939638,11.040758,NaN,NaN,NaN,26.375027,0.52681,9.69245,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.604751,1.940835,11.042699,NaN,NaN,NaN,26.37565,0.527881,9.690794,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.604259,1.940663,11.044281,NaN,NaN,NaN,26.375031,0.529758,9.689373,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.605144,1.940588,11.045523,NaN,NaN,NaN,26.374897,0.528859,9.689468,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.605406,1.94237,11.045334,NaN,NaN,NaN,26.37565,0.527881,9.690794,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.605667,1.941231,11.048252,NaN,NaN,NaN,26.374897,0.528859,9.689468,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.606422,1.943186,11.046481,NaN,NaN,NaN,26.375056,0.529284,9.688915,25.288021,-0.279751,9.945286
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.608038,1.945545,11.046404,NaN,NaN,NaN,26.375031,0.529758,9.689373,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.610324,1.94801,11.043744,NaN,NaN,NaN,26.375784,0.52878,9.690699,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.611702,1.948107,11.043403,NaN,NaN,NaN,26.375784,0.52878,9.690699,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.614587,1.952114,11.039519,NaN,NaN,NaN,26.375031,0.529758,9.689373,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.617473,1.956121,11.035636,NaN,NaN,NaN,26.376407,0.529851,9.689044,25.288021,-0.279751,9.945286
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.619497,1.956803,11.033165,NaN,NaN,NaN,26.375031,0.529758,9.689373,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.622121,1.959027,11.029471,NaN,NaN,NaN,26.375629,0.531302,9.688176,25.288771,-0.280742,9.946622
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.622766,1.962532,11.024235,NaN,NaN,NaN,26.376299,0.528479,9.68868,25.288633,-0.281643,9.946718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.624035,1.96418,11.020429,NaN,NaN,NaN,26.374922,0.528386,9.68901,25.288659,-0.282116,9.946253
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.623557,1.962578,11.016796,NaN,NaN,NaN,26.37557,0.528984,9.686896,25.288659,-0.282116,9.946253
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.624203,1.963163,11.014667,NaN,NaN,NaN,26.376085,0.528683,9.684878,25.288574,-0.283964,9.945419
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.623748,1.961082,11.010581,NaN,NaN,NaN,26.375867,0.525939,9.684152,25.287739,-0.284821,9.943248
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.623554,1.960783,11.006307,NaN,NaN,NaN,26.375005,0.525545,9.682463,25.288235,-0.284648,9.941693
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.622137,1.95788,11.004932,NaN,NaN,NaN,26.374763,0.523275,9.682195,25.286741,-0.286107,9.941639
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.622928,1.955005,11.0006,NaN,NaN,NaN,26.374654,0.521903,9.681832,25.286741,-0.286107,9.941639
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.622865,1.952677,10.999336,NaN,NaN,NaN,26.375921,0.520624,9.681139,25.286629,-0.287481,9.94127
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.62381,1.950215,10.994457,NaN,NaN,NaN,26.376461,0.51985,9.678662,25.288038,-0.287871,9.94049
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.623377,1.947655,10.989919,NaN,NaN,NaN,26.378377,0.519169,9.675856,25.288561,-0.288171,9.938469
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.62159,1.941599,10.988374,NaN,NaN,NaN,26.378185,0.515952,9.674672,25.288501,-0.290492,9.93717
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.621094,1.936712,10.982572,NaN,NaN,NaN,26.379105,0.513979,9.670272,25.288141,-0.294143,9.936528
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.61896,1.929945,10.977301,NaN,NaN,NaN,26.379427,0.510461,9.667069,25.288578,-0.296291,9.933674
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.616391,1.917447,10.964351,NaN,NaN,NaN,26.380502,0.505965,9.665192,25.289675,-0.297838,9.928702
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.613479,1.912125,10.958197,NaN,NaN,NaN,26.381447,0.503519,9.660334,25.290112,-0.299986,9.925847
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.611299,1.906315,10.953831,NaN,NaN,NaN,26.381794,0.499528,9.656672,25.289829,-0.305055,9.92381
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.606365,1.900312,10.950146,NaN,NaN,NaN,26.382898,0.497507,9.651261,25.289517,-0.306212,9.919619
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.604031,1.897011,10.943223,NaN,NaN,NaN,26.383329,0.495361,9.648421,25.290566,-0.310253,9.918197
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.599587,1.886718,10.936817,NaN,NaN,NaN,26.382249,0.492223,9.646006,25.289646,-0.312957,9.915192
