el_fle-ext,hum_dep_ele,hum_pro_retra
108.02517883465069,74.85773397783532,48.16142573664442
105.69916747517614,74.81570368829462,54.05257058131335
104.53913284906146,73.70940914264689,53.63659302206635
104.56317941052384,76.17966517615913,49.749038916286196
104.6388291424442,74.63559381160333,53.80380052509882
104.32037875741072,73.90900452854939,52.388475775850864
105.1102420597231,74.30319930321483,52.04333431645648
104.18444129362547,75.04085421490744,48.014373249939666
103.80918242861462,77.34228800736012,50.65032653961637
103.57303165684257,75.65782518256027,47.71579134236282
102.21507875300053,76.89114023957384,53.861406796546376
100.86362806579011,74.69546459731585,52.76101290079353
100.21288940307818,69.55847999973126,58.14321510882452
97.88412845496335,74.35726235704448,59.516294638583446
99.25363620003836,74.28092473265069,60.399583507809965
98.81262066352586,73.0716206631437,58.29545933919027
98.1004120900253,70.27467389386483,59.57369750405789
97.80467995857764,71.61971324735536,57.80621582959378
97.72177024453916,74.14887428470094,52.75240037317114
96.35978990044664,75.1628476158029,53.09675579384991
94.81492606616902,75.25214633693118,57.34731499935731
94.56761053510672,73.94162936577513,53.94403125601691
92.69546414623483,68.68523640085347,54.4656041311395
90.2372112615038,73.34646654125105,60.48344991744807
89.82127153779442,70.17494427773761,57.24005610766329
87.82773877642818,72.19194992611848,55.739412008318865
89.62678162172874,70.5773093904269,55.78753512662536
91.40591211984076,68.81472001004221,55.97460335596513
84.81569591845064,69.59544023216526,59.82872194218618
84.23089922785645,65.75258582177175,55.057189065331045
84.4218608595191,67.59538142775601,57.56746968504143
83.19103900080779,66.59964050748853,59.535003235947585
81.39470563526268,64.44917424625824,61.34762599100954
81.26336013289679,63.001553507933224,62.26176447925491
79.74827944562588,65.22286985630844,63.87617049277422
80.28130112258278,61.175324524827474,59.78691742934373
78.20001578596151,59.46266779367687,61.515680575952686
76.6846473160645,58.705556641782294,63.28491226318992
74.36783692350089,58.66402231077285,66.11454909787605
70.33679643838349,56.20775772185493,72.63294923726471
71.94317810463843,63.918391558522984,68.35558565597124
71.33683990946449,59.51631865075224,65.50864342196638
69.91543887700819,57.12877195568812,68.69393055235133
71.33864046776011,59.170246520729464,69.06005710485273
70.35932991870754,63.02158812910767,72.2570173878042
70.4861228167386,61.98796283358338,69.43089761201861
72.07558446459228,61.75032720463584,67.9690816474816
75.8230186935645,63.72972219782818,64.161758027148
74.13419198627099,60.47068962466507,66.8072076534742
77.13785780027273,65.27622976677551,65.59065501497652
78.26977305083884,60.35091790151253,67.90447593432805
78.17859166225291,61.558220300096934,67.46827501086125
81.52234801701819,63.60111567000162,64.32980263820207
85.33851907493776,62.859603396268966,63.24138095184938
89.73664528188644,63.58074172304832,62.563640612291934
92.33708945573294,68.31324233744567,61.175587412897514
92.0853093877442,66.34366951424735,61.284430299424045
95.43283819100837,70.36558137943182,60.460955568476834
97.19692004703273,68.15514588069452,59.36134962570277
99.2167506707209,74.6911301637496,55.657253927595264
103.46885669611665,67.58287684723217,51.7943463706562
104.46186478496845,70.73861102947922,51.25748954472064
104.97846894272942,64.04741018743418,53.8887714602253
103.83760420747655,70.56691270582085,56.35167733045682
105.760459634463,76.76296872904395,52.97639437860863
108.75772982430172,76.78360923086608,50.598666265384225
113.16662178780328,78.46167649799295,50.70682334194473
112.82838102945674,80.7275414392384,46.76855845623638
113.47169976693375,79.59061609182761,50.04658657226824
113.26506706427762,81.53821794407361,45.73290152102081
113.07541521091837,79.27389507190118,52.14726185651847
113.96944020384281,81.82429470457132,47.981781703626694
114.94441287262278,86.48985980640354,44.25769644545622
113.82776629627926,84.02977112271982,48.06863086889152
117.05215254417129,83.72616576339725,46.62835842814795
114.09071967875398,87.33533396917639,47.82096477040113
115.29874694426027,88.86701340237721,41.771485370987136
114.3474202869329,91.11357319765187,48.64094286240203
