pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098076,3.802044,15.125303,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.146478,3.793704,15.867617,12.064881,3.579932,16.22145,12.098874,3.803037,15.123684,12.123873,1.587074,13.424394,13.339873,1.40621,12.957881,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123705,1.585058,13.427434,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098874,3.803037,15.123684,12.124668,1.586916,13.425779,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146128,3.790883,15.870762,12.065347,3.578096,16.222976,12.098711,3.802198,15.123741,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098711,3.802198,15.123741,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098711,3.802198,15.123741,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146313,3.792868,15.867671,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123705,1.585058,13.427434,13.339129,1.404696,12.959014,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.065347,3.578096,16.222976,12.098874,3.803037,15.123684,12.123873,1.587074,13.424394,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098711,3.802198,15.123741,12.1245,1.586067,13.425837,13.339294,1.40555,12.958953,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.097913,3.801205,15.12536,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098711,3.802198,15.123741,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098711,3.802198,15.123741,12.123078,1.586066,13.425991,13.339129,1.404696,12.959014,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.124668,1.586916,13.425779,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123873,1.587074,13.424394,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339278,1.406715,12.955982,12.181396,0.588822,13.075724
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.145671,3.792713,15.86924,12.06408,3.578933,16.223087,12.09745,3.803032,15.12385,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146128,3.790883,15.870762,12.064546,3.577097,16.224613,12.098085,3.803186,15.122288,12.123873,1.587074,13.424394,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123913,1.586572,13.423927,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098711,3.802198,15.123741,12.123078,1.586066,13.425991,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098711,3.802198,15.123741,12.123078,1.586066,13.425991,13.338494,1.4057,12.957581,12.181396,0.588822,13.075724
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123705,1.585058,13.427434,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.340038,1.407064,12.95782,12.181564,0.589677,13.075664
11.145506,3.791877,15.869295,12.063917,3.578092,16.223144,12.097287,3.802193,15.123906,12.12404,1.587924,13.424336,13.339403,1.408069,12.956387,12.181564,0.589677,13.075664
11.146935,3.791874,15.869138,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.123665,1.585561,13.4279,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.145506,3.791877,15.869295,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.12404,1.587924,13.424336,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.12404,1.587924,13.424336,13.339278,1.406715,12.955982,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.124628,1.587419,13.426245,13.340038,1.407064,12.95782,12.182152,0.589161,13.077577
11.146257,3.792232,15.871168,12.06408,3.578933,16.223087,12.09804,3.802552,15.125763,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.339088,1.405195,12.95948,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.123705,1.585058,13.427434,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.145671,3.792713,15.86924,12.06408,3.578933,16.223087,12.09745,3.803032,15.12385,12.1245,1.586067,13.425837,13.339088,1.405195,12.95948,12.182194,0.58866,13.077107
11.146313,3.792868,15.867671,12.064718,3.579091,16.221507,12.098049,3.803694,15.122747,12.123705,1.585058,13.427434,13.339088,1.405195,12.95948,12.182152,0.589161,13.077577
11.146278,3.79338,15.868131,12.064683,3.579604,16.221966,12.098049,3.803694,15.122747,12.123705,1.585058,13.427434,13.339873,1.40621,12.957881,12.182194,0.58866,13.077107
11.146478,3.793704,15.867617,12.064881,3.579932,16.22145,12.098248,3.804025,15.122231,12.1245,1.586067,13.425837,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.146935,3.791874,15.869138,12.065347,3.578096,16.222976,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182025,0.587804,13.077167
11.146899,3.792387,15.869598,12.064718,3.579091,16.221507,12.098085,3.803186,15.122288,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.146935,3.791874,15.869138,12.064881,3.579932,16.22145,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098711,3.802198,15.123741,12.123078,1.586066,13.425991,13.339873,1.40621,12.957881,12.182194,0.58866,13.077107
11.147064,3.793223,15.869544,12.065474,3.57945,16.223379,12.098838,3.803545,15.124144,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.181396,0.588822,13.075724
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.065347,3.578096,16.222976,12.098874,3.803037,15.123684,12.123873,1.587074,13.424394,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.124668,1.586916,13.425779,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.124668,1.586916,13.425779,13.339873,1.40621,12.957881,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182025,0.587804,13.077167
11.147721,3.791718,15.87055,12.06551,3.578937,16.222919,12.0995,3.802049,15.125138,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.339913,1.40571,12.957415,12.181564,0.589677,13.075664
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.1245,1.586067,13.425837,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.124668,1.586916,13.425779,13.340078,1.406564,12.957354,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.1245,1.586067,13.425837,13.340078,1.406564,12.957354,12.182025,0.587804,13.077167
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.124668,1.586916,13.425779,13.340078,1.406564,12.957354,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098874,3.803037,15.123684,12.124668,1.586916,13.425779,13.339913,1.40571,12.957415,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.099464,3.802557,15.125598,12.124668,1.586916,13.425779,13.339873,1.40621,12.957881,12.182152,0.589161,13.077577
11.147721,3.791718,15.87055,12.06551,3.578937,16.222919,12.099464,3.802557,15.125598,12.12404,1.587924,13.424336,13.339403,1.408069,12.956387,12.182194,0.58866,13.077107
11.1471,3.792711,15.869083,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.124668,1.586916,13.425779,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.147064,3.793223,15.869544,12.066103,3.578455,16.224848,12.099464,3.802557,15.125598,12.123873,1.585908,13.427376,13.340038,1.407064,12.95782,12.182152,0.589161,13.077577
11.147064,3.793223,15.869544,12.06551,3.578937,16.222919,12.098838,3.803545,15.124144,12.124668,1.586916,13.425779,13.338618,1.407054,12.957986,12.181564,0.589677,13.075664
11.147229,3.79406,15.86949,12.065673,3.579778,16.222862,12.099001,3.804384,15.124087,12.124668,1.586916,13.425779,13.339403,1.408069,12.956387,12.181564,0.589677,13.075664
11.147064,3.793223,15.869544,12.065474,3.57945,16.223379,12.098838,3.803545,15.124144,12.12404,1.587924,13.424336,13.339253,1.40605,12.959419,12.182194,0.58866,13.077107
11.147229,3.79406,15.86949,12.065637,3.580291,16.223321,12.099001,3.804384,15.124087,12.124668,1.586916,13.425779,13.340038,1.407064,12.95782,12.182152,0.589161,13.077577
11.147229,3.79406,15.86949,12.065637,3.580291,16.223321,12.099001,3.804384,15.124087,12.124668,1.586916,13.425779,13.340038,1.407064,12.95782,12.182194,0.58866,13.077107
11.147229,3.79406,15.86949,12.065637,3.580291,16.223321,12.099001,3.804384,15.124087,12.124628,1.587419,13.426245,13.340038,1.407064,12.95782,12.181983,0.588305,13.077637
11.147358,3.795408,15.869896,12.066403,3.581803,16.222144,12.099763,3.805885,15.122928,12.124,1.588426,13.424802,13.338618,1.407054,12.957986,12.181523,0.590178,13.076134
11.147358,3.795408,15.869896,12.065764,3.581645,16.223724,12.099129,3.805731,15.12449,12.123205,1.587418,13.4264,13.338618,1.407054,12.957986,12.181523,0.590178,13.076134
11.147358,3.795408,15.869896,12.065764,3.581645,16.223724,12.099129,3.805731,15.12449,12.124,1.588426,13.424802,13.338618,1.407054,12.957986,12.181523,0.590178,13.076134
11.147487,3.796757,15.870302,12.066565,3.582645,16.222087,12.100516,3.806244,15.124785,12.123833,1.586411,13.427842,13.338578,1.407554,12.958451,12.181523,0.590178,13.076134
11.147487,3.796757,15.870302,12.065927,3.582486,16.223667,12.099256,3.807078,15.124894,12.124,1.588426,13.424802,13.338578,1.407554,12.958451,12.181523,0.590178,13.076134
11.147487,3.796757,15.870302,12.065892,3.582999,16.224126,12.099256,3.807078,15.124894,12.123792,1.586913,13.428309,13.338578,1.407554,12.958451,12.182152,0.589161,13.077577
11.147616,3.798106,15.870708,12.066019,3.584353,16.224528,12.099383,3.808426,15.125297,12.12396,1.588929,13.425269,13.338743,1.408408,12.95839,12.181523,0.590178,13.076134
11.147781,3.798942,15.870654,12.066182,3.585194,16.224471,12.100181,3.809418,15.123678,12.124,1.588426,13.424802,13.338743,1.408408,12.95839,12.182152,0.589161,13.077577
11.147289,3.801284,15.869593,12.066354,3.587188,16.221365,12.099682,3.811753,15.122627,12.124127,1.589779,13.425211,13.338743,1.408408,12.95839,12.181523,0.590178,13.076134
11.147253,3.801797,15.870053,12.066482,3.588542,16.221767,12.099809,3.813101,15.123031,12.124127,1.589779,13.425211,13.338743,1.408408,12.95839,12.182275,0.591697,13.075009
11.147547,3.803982,15.870405,12.065971,3.589737,16.223749,12.1001,3.815287,15.123377,12.124087,1.590281,13.425677,13.338702,1.408908,12.958856,12.182275,0.591697,13.075009
11.148447,3.806834,15.869647,12.066235,3.593598,16.221505,12.099565,3.81813,15.122786,12.124087,1.590281,13.425677,13.338067,1.409913,12.957422,12.182317,0.591196,13.07454
11.147955,3.809176,15.868586,12.066362,3.594952,16.221907,12.099692,3.819477,15.123189,12.124254,1.591131,13.425619,13.338233,1.410767,12.957361,12.182444,0.592552,13.07495
11.148213,3.811873,15.869399,12.065861,3.5973,16.22084,12.099193,3.821812,15.122139,12.125009,1.592642,13.424488,13.338192,1.411267,12.957827,12.181814,0.59357,13.073507
11.148471,3.81457,15.870211,12.066278,3.600849,16.221587,12.100998,3.825858,15.123183,12.125009,1.592642,13.424488,13.338357,1.412121,12.957766,12.182444,0.592552,13.07495
11.148765,3.816755,15.870563,12.066569,3.603043,16.221932,12.1005,3.828193,15.122132,12.124508,1.595001,13.423454,13.337847,1.414479,12.956737,12.181772,0.594071,13.073976
11.148366,3.820957,15.870368,12.066159,3.607258,16.221727,12.100092,3.832383,15.121945,12.124635,1.596354,13.423862,13.338591,1.415993,12.955603,12.181937,0.596106,13.070939
11.148774,3.826151,15.86855,12.06655,3.612472,16.219885,12.100473,3.836424,15.123154,12.124595,1.596856,13.424329,13.337337,1.416838,12.955708,12.181937,0.596106,13.070939
11.149291,3.831545,15.870174,12.066932,3.616533,16.221091,12.101027,3.842445,15.121291,12.125517,1.599217,13.42314,13.337461,1.418192,12.956112,12.181895,0.596607,13.071409
11.149642,3.836102,15.871852,12.067314,3.620594,16.222298,12.101372,3.846994,15.12296,12.125017,1.601576,13.422105,13.338206,1.419706,12.954979,12.181435,0.59848,13.069906
11.149373,3.841653,15.872063,12.067868,3.626648,16.220399,12.101128,3.852022,15.122715,12.124977,1.602079,13.422572,13.337586,1.419546,12.956517,12.181435,0.59848,13.069906
11.149889,3.847046,15.873687,12.06825,3.630708,16.221605,12.101637,3.85741,15.124327,12.125104,1.603431,13.42298,13.33786,1.422918,12.953889,12.182187,0.599998,13.068781
11.150499,3.854301,15.876177,12.067457,3.637471,16.223784,12.102073,3.863813,15.126858,12.124771,1.60664,13.421888,13.336525,1.424762,12.954925,12.181684,0.602372,13.067749
11.150581,3.864408,15.878066,12.068429,3.647073,16.222632,12.102174,3.87339,15.128282,12.125652,1.609503,13.421165,13.336345,1.428828,12.953774,12.181055,0.603389,13.066306
11.153474,3.883636,15.89681,12.067881,3.65539,16.228663,12.103116,3.890553,15.147716,12.124524,1.611703,13.421671,13.335835,1.431187,12.952745,12.180552,0.605763,13.065273
11.154028,3.893365,15.896751,12.069612,3.675915,16.251822,12.103307,3.902313,15.149559,12.123944,1.615068,13.421569,13.336044,1.434394,12.95402,12.179087,0.606265,13.065894
11.153575,3.90178,15.89883,12.069515,3.686677,16.250264,12.103009,3.911557,15.15157,12.123738,1.619628,13.420885,13.335864,1.43846,12.952868,12.179547,0.610511,13.063207
11.153799,3.909837,15.898879,12.070151,3.693444,16.252274,12.103055,3.918769,15.151671,12.123197,1.62249,13.420317,13.334694,1.441158,12.953843,12.178082,0.611012,13.063828
11.153988,3.918405,15.899388,12.069091,3.702367,16.25241,12.10243,3.926336,15.153795,12.123618,1.626044,13.421076,13.334268,1.445369,12.953684,12.178209,0.612369,13.064239
11.154177,3.926974,15.899896,12.069134,3.709614,16.252492,12.103437,3.935377,15.152221,12.123205,1.630257,13.420917,13.332793,1.450779,12.953104,12.177077,0.61576,13.061763
11.153616,3.935186,15.898532,12.068712,3.718695,16.251048,12.102857,3.943575,15.150869,12.122792,1.634471,13.420757,13.333167,1.45484,12.954317,12.177162,0.617617,13.062643
11.15364,3.942918,15.899095,12.068755,3.725941,16.25113,12.102704,3.950456,15.151487,12.122545,1.639533,13.42054,13.332327,1.459246,12.955169,12.17603,0.621008,13.060167
11.154471,3.951639,15.898033,12.068809,3.734338,16.248163,12.102296,3.96063,15.147063,12.122339,1.644093,13.419857,13.332066,1.46431,12.954949,12.17549,0.622704,13.062582
11.153839,3.960874,15.897589,12.068827,3.743247,16.245656,12.101518,3.968497,15.146228,12.122053,1.649658,13.420105,13.332095,1.471583,12.955072,12.174358,0.626094,13.060106
11.153699,3.967769,15.898205,12.068207,3.751998,16.244728,12.101501,3.977862,15.144233,12.121179,1.654562,13.421427,13.33138,1.477341,12.956328,12.173188,0.628807,13.061078
11.153803,3.979017,15.897056,12.066923,3.762254,16.24279,12.100651,3.986744,15.144315,12.12102,1.661478,13.422085,13.33211,1.491286,12.957497,12.172813,0.632537,13.060456
11.153171,3.988251,15.896611,12.066941,3.771161,16.240283,12.100798,3.996946,15.142264,12.119265,1.677445,13.433654,13.331355,1.497544,12.959218,12.172479,0.635765,13.059364
11.153312,4.000725,15.899822,12.066413,3.781776,16.240216,12.099485,4.00765,15.140837,12.11952,1.685053,13.433265,13.330179,1.509958,12.962628,12.171893,0.639141,13.05927
11.15455,4.018105,15.915287,12.065384,3.794735,16.239083,12.098854,4.019731,15.142184,12.122618,1.708254,13.428915,13.328664,1.515866,12.962513,12.170723,0.641854,13.060242
11.153113,4.031191,15.915245,12.066337,3.815109,16.26123,12.099574,4.038216,15.159558,12.122499,1.714666,13.429106,13.327579,1.520415,12.964357,12.169719,0.6466,13.058177
11.152056,4.048619,15.915996,12.064124,3.831074,16.260647,12.097217,4.053277,15.159066,12.120164,1.721234,13.428068,13.325983,1.527321,12.965173,12.168676,0.650669,13.059559
11.150619,4.061703,15.915953,12.061146,3.845528,16.261241,12.095349,4.070849,15.158406,12.119123,1.725287,13.429447,13.324263,1.532874,12.965585,12.166708,0.653543,13.059147
11.149088,4.072927,15.915046,12.059119,3.858618,16.258787,12.092376,4.08205,15.157679,12.116661,1.730503,13.428,13.322542,1.538427,12.965997,12.164238,0.65879,13.057703
11.146446,4.087478,15.911613,12.055674,3.872852,16.253453,12.089704,4.096571,15.154282,12.114533,1.737417,13.426438,13.319568,1.544823,12.966513,12.163403,0.664391,13.055579
11.14331,4.099523,15.908341,12.051439,3.887236,16.246707,12.084702,4.111025,15.146239,12.112657,1.742129,13.426899,13.317683,1.549522,12.966986,12.160933,0.669638,13.054135
