Time,Gelos_tn37
0.005,0.37661
0.01,0.38585
0.015,0.39050999999999997
0.02,0.3816
0.025,0.37576
0.030000000000000002,0.37931
0.035,0.37769
0.04,0.3787
0.045,0.37543000000000004
0.049999999999999996,0.38269000000000003
0.05499999999999999,0.37940999999999997
0.05999999999999999,0.37669
0.06499999999999999,0.38761
0.06999999999999999,0.38001999999999997
0.075,0.38587
0.08,0.38005
0.085,0.38895
0.09000000000000001,0.38013
0.09500000000000001,0.38263
0.10000000000000002,0.37986
0.10500000000000002,0.37651999999999997
0.11000000000000003,0.37521
0.11500000000000003,0.38395
0.12000000000000004,0.38182
0.12500000000000003,0.37404
0.13000000000000003,0.36563
0.13500000000000004,0.38548000000000004
0.14000000000000004,0.37642
0.14500000000000005,0.37596
0.15000000000000005,0.38755
0.15500000000000005,0.38266
0.16000000000000006,0.35903
0.16500000000000006,0.37992
0.17000000000000007,0.39193
0.17500000000000007,0.38258000000000003
0.18000000000000008,0.37559000000000003
0.18500000000000008,0.36679
0.19000000000000009,0.38615
0.1950000000000001,0.37894
0.2000000000000001,0.3793
0.2050000000000001,0.37961
0.2100000000000001,0.38866999999999996
0.2150000000000001,0.37653000000000003
0.2200000000000001,0.38351999999999997
0.22500000000000012,0.38140999999999997
0.23000000000000012,0.37705
0.23500000000000013,0.37504
0.24000000000000013,0.38167
0.24500000000000013,0.38498000000000004
0.2500000000000001,0.39568000000000003
0.2550000000000001,0.37094
0.2600000000000001,0.38169000000000003
0.2650000000000001,0.37321
0.27000000000000013,0.37508
0.27500000000000013,0.38178
0.28000000000000014,0.38245999999999997
0.28500000000000014,0.37853000000000003
0.29000000000000015,0.37543000000000004
0.29500000000000015,0.3736
0.30000000000000016,0.39346
0.30500000000000016,0.3771
0.31000000000000016,0.38101
0.31500000000000017,0.38032
0.3200000000000002,0.38143
0.3250000000000002,0.38069000000000003
0.3300000000000002,0.39276
0.3350000000000002,0.38297
0.3400000000000002,0.37665
0.3450000000000002,0.38021
0.3500000000000002,0.36787
0.3550000000000002,0.37145
0.3600000000000002,0.38966
0.3650000000000002,0.37071
0.3700000000000002,0.36976
0.3750000000000002,0.37927
0.3800000000000002,0.37664000000000003
0.38500000000000023,0.36994
0.39000000000000024,0.38581
0.39500000000000024,0.37935
0.40000000000000024,0.38775
0.40500000000000025,0.38772
0.41000000000000025,0.37214
0.41500000000000026,0.38729
0.42000000000000026,0.38731
0.42500000000000027,0.38077
0.43000000000000027,0.38025
0.4350000000000003,0.37375
0.4400000000000003,0.36551
0.4450000000000003,0.38139
0.4500000000000003,0.37651
0.4550000000000003,0.38815
0.4600000000000003,0.36907
0.4650000000000003,0.3815
0.4700000000000003,0.3677
0.4750000000000003,0.35711
0.4800000000000003,0.37656
0.4850000000000003,0.38476
0.4900000000000003,0.3815
0.49500000000000033,0.37855
0.5000000000000003,0.36656
0.5050000000000003,0.38818
0.5100000000000003,0.37799
0.5150000000000003,0.38393
0.5200000000000004,0.37290999999999996
0.5250000000000004,0.37388000000000005
0.5300000000000004,0.37790999999999997
0.5350000000000004,0.38514
0.5400000000000004,0.37045
0.5450000000000004,0.37111
0.5500000000000004,0.38099
0.5550000000000004,0.38733
0.5600000000000004,0.38808000000000004
0.5650000000000004,0.37479
0.5700000000000004,0.37767
0.5750000000000004,0.37525
0.5800000000000004,0.39882
0.5850000000000004,0.38386
0.5900000000000004,0.37785
0.5950000000000004,0.3856
0.6000000000000004,0.38361
0.6050000000000004,0.38918
0.6100000000000004,0.38847
0.6150000000000004,0.38095999999999997
0.6200000000000004,0.37166
0.6250000000000004,0.38133
0.6300000000000004,0.38383
0.6350000000000005,0.37995
0.6400000000000005,0.38618
0.6450000000000005,0.37539
0.6500000000000005,0.38291
0.6550000000000005,0.39268000000000003
0.6600000000000005,0.37684
0.6650000000000005,0.37371
0.6700000000000005,0.37492
0.6750000000000005,0.37169
0.6800000000000005,0.38673
0.6850000000000005,0.37223
0.6900000000000005,0.37382
0.6950000000000005,0.37715
0.7000000000000005,0.35984
0.7050000000000005,0.37771
0.7100000000000005,0.36814
0.7150000000000005,0.37787
0.7200000000000005,0.38884
0.7250000000000005,0.37858
0.7300000000000005,0.3773
0.7350000000000005,0.38208000000000003
0.7400000000000005,0.38345
0.7450000000000006,0.37565
0.7500000000000006,0.37735
0.7550000000000006,0.38190999999999997
0.7600000000000006,0.37524
0.7650000000000006,0.38498000000000004
0.7700000000000006,0.38190999999999997
0.7750000000000006,0.37563
