pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
17.960283,4.061106,18.423748,18.681595,4.027233,18.669773,18.75124,4.159442,17.688383,18.390127,1.964102,15.749024,19.352159,1.554125,15.033151,18.072945,0.84236,14.890467
17.956169,4.058668,18.419048,18.678586,4.026385,18.66633,18.746175,4.159005,17.683301,18.390723,1.961225,15.749637,19.352875,1.552626,15.034135,18.072831,0.840981,14.890084
17.951214,4.053309,18.415237,18.673135,4.022201,18.664568,18.740247,4.156161,17.679555,18.390687,1.961891,15.746128,19.353504,1.552301,15.032081,18.073583,0.842034,14.888417
17.946959,4.050137,18.406598,18.668584,4.019919,18.661003,18.735743,4.153374,17.675561,18.39046,1.959138,15.74537,19.35343,1.550419,15.03125,18.073468,0.840656,14.888034
17.94012,4.039383,18.40238,18.662988,4.014872,18.659319,18.728849,4.149783,17.670509,18.391133,1.958302,15.742853,19.353318,1.549041,15.030873,18.073353,0.839278,14.88765
17.933823,4.03599,18.395618,18.656647,4.011965,18.653036,18.71336,4.156342,17.644212,18.390421,1.956911,15.740112,19.353985,1.548212,15.028364,18.073952,0.839455,14.88606
17.911978,4.047357,18.354681,18.649472,4.006127,18.647657,18.705291,4.145836,17.630087,18.390193,1.954158,15.739353,19.353911,1.54633,15.027533,18.073166,0.839084,14.884232
17.906265,4.038277,18.337954,18.63195,4.009249,18.610032,18.700874,4.139012,17.620742,18.390231,1.953814,15.734931,19.353687,1.543575,15.026779,18.073051,0.837705,14.883848
17.902276,4.03366,18.335459,18.624831,3.996113,18.590994,18.695794,4.126858,17.610883,18.389368,1.951551,15.732266,19.353575,1.542197,15.026402,18.072936,0.836327,14.883465
17.895924,4.027741,18.331433,18.617802,3.991141,18.585536,18.690212,4.121953,17.60521,18.390079,1.950211,15.729293,19.354242,1.541368,15.023894,18.072822,0.834948,14.883081
17.891265,4.024108,18.327464,18.613568,3.98731,18.580479,18.684744,4.118421,17.59991,18.389366,1.94882,15.726551,19.35334,1.539608,15.021702,18.073459,0.834623,14.881031
17.887424,4.020353,18.324892,18.608083,3.983771,18.575144,18.680095,4.114774,17.595992,18.38854,1.946053,15.723429,19.353154,1.536348,15.020494,18.073191,0.832369,14.880724
17.88136,4.01603,18.324724,18.602633,3.979591,18.573378,18.674842,4.110956,17.593704,18.388464,1.944332,15.718628,19.352931,1.533592,15.01974,18.073076,0.830991,14.88034
17.876816,4.013772,18.321129,18.597361,3.975758,18.571084,18.668881,4.108627,17.590404,18.386439,1.941376,15.714745,19.352029,1.531832,15.017548,18.072136,0.829744,14.878588
17.873122,4.010879,18.318479,18.593486,3.972496,18.568991,18.664447,4.104694,17.589498,18.388037,1.925033,15.699036,19.351842,1.528572,15.01634,18.072022,0.828366,14.878205
17.866299,4.005524,18.320023,18.587427,3.968141,18.568869,18.658409,4.100355,17.589365,18.386537,1.923102,15.698429,19.350941,1.526812,15.014148,18.071754,0.826112,14.877897
17.857989,3.99759,18.324539,18.56672,3.945611,18.602978,18.638496,4.079616,17.617891,18.385637,1.921345,15.696221,19.350039,1.525052,15.011956,18.070967,0.82574,14.876069
17.836093,3.97308,18.356699,18.56066,3.941256,18.602855,18.630538,4.076552,17.616012,18.384737,1.919589,15.694014,19.349815,1.522296,15.011202,18.070699,0.823487,14.875762
17.830525,3.967554,18.354517,18.554712,3.938408,18.599082,18.623858,4.07268,17.613965,18.383352,1.919196,15.689822,19.350221,1.519216,15.008394,18.070585,0.822108,14.875378
17.822252,3.962919,18.348717,18.546432,3.933604,18.597358,18.615146,4.068712,17.6098,18.382452,1.917439,15.687614,19.349319,1.517456,15.006202,18.070316,0.819855,14.875071
17.815603,3.955278,18.344838,18.540654,3.928341,18.592173,18.607612,4.065595,17.602827,18.381702,1.916555,15.685328,19.349132,1.514196,15.004994,18.070282,0.820536,14.871576
17.807317,3.947882,18.338163,18.5333,3.92216,18.587312,18.590348,4.071543,17.573831,18.380953,1.91567,15.683042,19.350415,1.499364,14.995673,18.069262,0.81723,14.872935
17.783733,3.955517,18.289148,18.525686,3.913739,18.582157,18.582789,4.062628,17.568258,18.379114,1.9125,15.68305,19.350192,1.496608,14.994919,18.069784,0.815526,14.870501
17.777351,3.941115,18.271883,18.505564,3.925475,18.540329,18.576947,4.05562,17.558293,18.377692,1.912612,15.679315,19.349103,1.494477,14.99326,18.068845,0.814279,14.868749
17.772959,3.933532,18.265146,18.501441,3.914322,18.523659,18.570012,4.043712,17.536082,18.376943,1.911727,15.677029,19.3481,1.491171,14.994638,18.06873,0.812901,14.868365
17.768534,3.926463,18.258861,18.493491,3.898396,18.501484,18.56568,4.032595,17.524515,18.376043,1.909971,15.674822,19.345153,1.476496,14.997026,18.068462,0.810647,14.868058
17.763941,3.921808,18.25398,18.486609,3.894294,18.495938,18.560099,4.027695,17.518834,18.375407,1.910463,15.672916,19.344363,1.476114,14.995211,18.067561,0.808897,14.865846
17.759133,3.917318,18.25008,18.482261,3.88909,18.490504,18.554943,4.022615,17.512054,18.373756,1.90766,15.672386,19.344064,1.474365,14.995366,18.067293,0.806644,14.865538
17.754655,3.914038,18.245574,18.477598,3.885437,18.486558,18.549655,4.019441,17.506218,18.371995,1.906532,15.669267,19.342383,1.472055,14.995306,18.065447,0.803469,14.865529
17.750144,3.911272,18.24152,18.472259,3.882768,18.481138,18.545007,4.015799,17.502293,18.361452,1.865542,15.678492,19.342233,1.471181,14.995383,18.065332,0.80209,14.865145
17.745633,3.908506,18.237466,18.466888,3.880614,18.476167,18.539013,4.014114,17.495447,18.359993,1.86616,15.675215,19.341405,1.471303,14.994022,18.065064,0.799837,14.864837
17.741088,3.906254,18.233865,18.461436,3.876438,18.474392,18.533053,4.011791,17.49214,18.358456,1.864733,15.675065,19.339874,1.469868,14.993884,18.063817,0.79684,14.863237
17.735147,3.90344,18.230048,18.454928,3.875957,18.469512,18.525894,4.012288,17.485833,18.357632,1.864858,15.673694,19.339008,1.470494,14.992978,18.060953,0.783035,14.865505
17.729149,3.901781,18.223123,18.449028,3.875651,18.462989,18.519408,4.011934,17.476999,18.355422,1.864429,15.672096,19.338068,1.469238,14.99124,18.059974,0.782293,14.864211
17.723854,3.898626,18.217219,18.443162,3.87483,18.456016,18.511464,4.012037,17.468859,18.353175,1.864504,15.670955,19.335709,1.467925,14.989741,18.059146,0.779357,14.865035
17.717334,3.898814,18.208743,18.435913,3.876492,18.446545,18.497763,4.022798,17.443437,18.351716,1.865121,15.667679,19.334919,1.467543,14.987925,18.059073,0.780543,14.861999
17.70818,3.895338,18.202445,18.424936,3.875632,18.438913,18.488136,4.020613,17.435245,18.349469,1.865197,15.666538,19.333301,1.467284,14.984749,18.058052,0.777236,14.863357
17.684481,3.914765,18.151629,18.406095,3.889719,18.402292,18.480047,4.019855,17.427183,18.347373,1.866144,15.665319,19.331053,1.467349,14.983627,18.05742,0.777739,14.861453
17.67689,3.905754,18.149978,18.397427,3.884872,18.398043,18.472403,4.015247,17.42382,18.34449,1.866711,15.662273,19.329435,1.46709,14.980451,18.055881,0.776314,14.861291
17.670319,3.897379,18.142033,18.389579,3.879905,18.395189,18.463335,4.010586,17.420699,18.342243,1.866787,15.661132,19.327289,1.468701,14.975759,18.055767,0.774936,14.860907
17.663258,3.886652,18.137918,18.380796,3.873682,18.390565,18.453892,4.002319,17.416907,18.33959,1.870269,15.654881,19.325079,1.468262,14.974183,18.055134,0.775439,14.859003
17.657431,3.876092,18.124806,18.373987,3.868847,18.380936,18.44561,3.998181,17.411631,18.337343,1.870345,15.65374,19.323611,1.468877,14.97093,18.053557,0.774518,14.8593
17.649342,3.868285,18.12516,18.365259,3.858707,18.378539,18.434278,3.981338,17.403993,18.334612,1.871783,15.650617,19.320723,1.469435,14.967915,18.053596,0.774014,14.858841
17.64155,3.862202,18.125361,18.356704,3.855371,18.370643,18.41272,3.957577,17.428338,18.314625,1.896104,15.607104,19.318726,1.471921,14.963147,18.051386,0.773596,14.857234
17.63385,3.858135,18.12238,18.347426,3.850354,18.368029,18.405812,3.951235,17.422402,18.311107,1.897001,15.606115,19.315801,1.472983,14.960587,18.05048,0.771668,14.858976
17.62504,3.855102,18.123038,18.335205,3.836916,18.351481,18.396037,3.948067,17.418265,18.308339,1.898944,15.60345,19.313175,1.475793,14.957872,18.049137,0.773683,14.856086
17.599313,3.83177,18.16268,18.311949,3.818569,18.383061,18.387456,3.948518,17.412194,18.3043,1.901709,15.600936,19.310361,1.478232,14.955689,18.04756,0.772762,14.856383
17.58987,3.832897,18.155575,18.293646,3.830569,18.356014,18.37257,3.955548,17.392685,18.300745,1.903111,15.600405,19.307848,1.48242,14.953352,18.046888,0.773769,14.854938
17.578476,3.835825,18.147154,18.284101,3.829641,18.352142,18.362351,3.956105,17.387835,18.297941,1.905559,15.598197,19.304357,1.485856,14.949732,18.044793,0.77473,14.853715
17.554612,3.857434,18.105749,18.277203,3.828986,18.34876,18.352101,3.957301,17.379448,18.294385,1.906961,15.597666,19.300903,1.488788,14.945657,18.04337,0.774684,14.853937
17.547441,3.857843,18.103363,18.269266,3.82833,18.348131,18.344126,3.957795,17.375738,18.290793,1.908868,15.597591,19.283368,1.513511,14.911322,18.041121,0.77477,14.852789
17.541031,3.859284,18.09927,18.261875,3.829008,18.342747,18.336268,3.959789,17.368415,18.287872,1.909779,15.598965,19.279814,1.514897,14.910815,18.040603,0.776652,14.851268
17.533677,3.859344,18.097414,18.255419,3.830941,18.339133,18.328407,3.961655,17.365079,18.284915,1.911194,15.600795,19.277076,1.519217,14.909465,18.038469,0.778117,14.850505
17.527119,3.859924,18.093397,18.247911,3.830112,18.33739,18.32104,3.962318,17.359744,18.280457,1.91068,15.602017,19.273586,1.522651,14.905846,18.036221,0.778203,14.849357
17.521344,3.860893,18.09123,18.241488,3.831532,18.333325,18.314457,3.963375,17.356242,18.27765,1.912967,15.60377,19.270886,1.526467,14.904041,18.034912,0.779536,14.849962
17.515387,3.861513,18.089592,18.234852,3.833117,18.330238,18.307317,3.966783,17.351656,18.272672,1.91432,15.603467,19.267145,1.527484,14.904065,18.032778,0.781001,14.849198
17.507515,3.863421,18.086185,18.22562,3.836968,18.32392,18.298903,3.971129,17.343248,18.267093,1.915498,15.604765,19.264595,1.532173,14.902184,18.030683,0.781962,14.847974
17.500256,3.865499,18.081148,18.217061,3.839834,18.319075,18.290192,3.973623,17.338979,18.262035,1.91481,15.607586,19.261042,1.533559,14.901677,18.027797,0.782373,14.848876
17.490402,3.86972,18.076878,18.206631,3.846516,18.309733,18.27916,3.980736,17.327817,18.256268,1.915622,15.609417,19.256885,1.537822,14.900564,18.025778,0.785217,14.848496
17.479805,3.876722,18.064478,18.187933,3.861739,18.281516,18.263287,3.993838,17.306519,18.249866,1.916927,15.609343,19.253444,1.540586,14.900434,18.023683,0.786178,14.847273
17.454687,3.899138,18.023251,18.177422,3.8664,18.275365,18.251273,3.997049,17.300292,18.242482,1.914273,15.614147,19.250003,1.543349,14.900304,18.020951,0.787464,14.848099
17.445313,3.898344,18.026807,18.168223,3.869607,18.272609,18.241992,3.998864,17.297194,18.222926,1.897232,15.639686,19.246524,1.546616,14.900628,18.018817,0.788929,14.847335
17.436553,3.89772,18.028734,18.158036,3.868897,18.274832,18.22984,3.99742,17.300815,18.217427,1.900454,15.637856,19.242367,1.550879,14.899515,18.016085,0.790216,14.848161
17.424244,3.894178,18.039487,18.145114,3.865769,18.283763,18.206583,3.980231,17.332928,18.209799,1.905291,15.6313,19.237469,1.55409,14.900077,18.013199,0.790627,14.849063
17.400061,3.875358,18.076916,18.122554,3.84888,18.318028,18.196638,3.979232,17.33814,18.187031,1.931896,15.589536,19.231894,1.558297,14.899201,18.009795,0.792921,14.848444
17.392844,3.876155,18.078986,18.114613,3.848102,18.321403,18.187237,3.979551,17.338647,18.181345,1.934752,15.58824,19.227146,1.562381,14.899686,17.978293,0.836494,14.786249
17.384495,3.878629,18.081135,18.106082,3.850199,18.32413,18.178768,3.981124,17.340912,18.175773,1.938984,15.587325,19.221496,1.567595,14.899717,17.974616,0.836357,14.789273
17.377504,3.882945,18.076394,18.098312,3.853462,18.321126,18.170468,3.986716,17.336858,18.170239,1.942711,15.585952,19.214466,1.580331,14.909133,17.972516,0.837141,14.792002
17.369832,3.888116,18.074189,18.089226,3.85805,18.318738,18.161381,3.991788,17.334955,18.16542,1.947987,15.58336,19.206729,1.58343,14.910168,17.969785,0.838427,14.792827
17.362107,3.894443,18.068883,18.081329,3.863499,18.313523,18.152282,4.000527,17.327263,18.159885,1.951714,15.581987,19.199886,1.588453,14.909452,17.966932,0.838158,14.79722
17.351716,3.904708,18.057685,18.069528,3.872668,18.301677,18.13379,4.01994,17.301396,18.154985,1.954949,15.582519,19.156565,1.569937,14.934552,17.964233,0.838764,14.801538
17.3274,3.931068,18.016478,18.051682,3.890693,18.276572,18.124642,4.026159,17.296411,18.149414,1.959181,15.581603,19.150463,1.576014,14.932159,17.960556,0.838628,14.804563
17.320979,3.935936,18.014572,18.044022,3.899022,18.268094,18.11625,4.033407,17.289728,18.143843,1.963413,15.580686,19.145894,1.583524,14.929907,17.957033,0.839366,14.807512
17.211549,3.897466,18.105159,17.994534,3.822368,18.347337,18.071688,3.958346,17.359068,18.065001,1.814362,15.585592,19.147667,1.670581,14.941054,18.022684,0.91569,14.652649
17.219585,3.88534,18.112609,17.971484,3.806458,18.38,18.040848,3.921814,17.401537,18.080632,1.83972,15.571453,19.163687,1.657706,15.022765,17.996991,0.896051,14.708791
17.207969,3.927243,18.052515,17.947931,3.810653,18.313525,18.042089,3.941601,17.384372,18.061606,1.859041,15.569744,19.13725,1.686594,14.989544,18.005524,0.916929,14.686412
17.18968,3.945531,18.038305,17.943867,3.832078,18.312286,18.03362,3.949483,17.385697,18.039044,1.887148,15.535082,19.146473,1.698217,14.99411,17.990348,0.894268,14.715823
17.187798,3.948077,18.023814,17.933224,3.821857,18.314005,18.033676,3.978386,17.364605,18.043086,1.899911,15.530906,19.142688,1.67176,15.042289,18.002726,0.922462,14.682018
17.177823,3.94298,18.051665,17.921848,3.85449,18.287578,18.030014,3.997601,17.362601,18.022258,1.910848,15.547411,19.135119,1.715168,14.984761,18.00361,0.928204,14.682032
17.140727,3.959996,18.05136,17.901823,3.883921,18.259078,18.013257,3.991409,17.370188,18.014719,1.92671,15.526395,19.107741,1.728372,14.998883,17.987978,0.913299,14.708569
17.129801,3.935972,18.090363,17.904084,3.841431,18.334065,17.998505,4.013469,17.338507,18.001296,1.955338,15.512231,19.117196,1.765364,14.964877,17.989076,0.925791,14.707151
17.115583,3.957247,18.085252,17.914727,3.85165,18.332346,17.981079,4.008262,17.344627,17.976678,1.963258,15.505692,19.110616,1.759022,15.005799,17.993804,0.938848,14.695738
17.101696,3.973413,18.075653,17.87237,3.861828,18.360605,17.968829,4.008768,17.34246,17.968969,1.965591,15.51345,19.097764,1.79312,14.986386,17.987201,0.936563,14.70231
17.087211,3.979152,18.062019,17.879713,3.863909,18.340936,17.950798,4.011917,17.361255,17.943174,1.956497,15.517271,19.094441,1.78882,14.993056,17.981268,0.933272,14.710325
17.070193,3.997651,18.04286,17.852718,3.886734,18.332291,17.93315,4.027058,17.390912,17.932169,1.95346,15.530698,19.101667,1.764062,15.006029,17.979889,0.935786,14.707899
17.083746,3.986594,18.056948,17.832195,3.8911,18.343294,17.927889,4.043075,17.379117,17.920845,1.95475,15.548044,19.066262,1.769901,15.039796,17.971285,0.936668,14.724999
17.069369,4.010416,18.054081,17.823579,3.903754,18.324343,17.903564,4.029231,17.408542,17.923553,1.952645,15.556207,19.065241,1.80102,15.062715,17.972422,0.94866,14.723116
17.038387,4.013813,18.029965,17.822267,3.905209,18.330582,17.896746,4.041069,17.395735,17.936225,1.96828,15.543827,19.049671,1.788001,15.021658,17.969411,0.94744,14.720157
17.021366,4.005534,18.036893,17.8009,3.920252,18.325168,17.871936,4.03486,17.422233,17.91763,1.945597,15.555277,19.040447,1.825403,15.020264,17.973179,0.955759,14.709651
16.975826,4.021713,18.022825,17.788353,3.921898,18.363804,17.850997,4.067492,17.393867,17.9074,1.965623,15.543398,19.041826,1.824169,15.013955,17.962729,0.946163,14.727647
16.96742,4.011737,18.041233,17.766773,3.940256,18.361277,17.835467,4.080283,17.398513,17.870272,1.957831,15.56455,19.021425,1.815857,15.043968,17.94776,0.930258,14.755629
16.941567,4.00563,18.094754,17.740587,3.934007,18.357903,17.821815,4.083766,17.39433,17.853994,1.988657,15.526879,19.015041,1.835439,15.077413,17.946342,0.933276,14.753661
16.930897,4.023944,18.11617,17.740587,3.934007,18.357903,17.814904,4.09713,17.38288,17.84238,2.009958,15.521323,18.995095,1.829367,15.058194,17.931585,0.924121,14.780212
16.903195,4.03399,18.144507,17.706887,3.944838,18.360209,17.807739,4.104871,17.373791,17.836334,2.022817,15.512841,18.969619,1.892027,14.988857,17.924978,0.921837,14.786786
16.888198,4.020631,18.16369,17.697539,3.935746,18.38367,17.782632,4.093567,17.403081,17.831328,2.023055,15.528752,18.96759,1.876091,15.036089,17.916484,0.909572,14.79472
16.870702,4.010897,18.209523,17.694326,3.946491,18.398847,17.764845,4.111603,17.429973,17.804578,1.995165,15.577107,18.93303,1.884931,15.041767,17.891973,0.962289,14.740289
16.869801,4.032361,18.183856,17.668095,3.99106,18.347762,17.750718,4.122721,17.422855,17.797339,2.024888,15.563467,18.910995,1.881107,15.081009,17.896592,0.97685,14.730255
16.844944,4.024546,18.213236,17.647567,3.995444,18.358735,17.718247,4.13368,17.414291,17.774118,2.033619,15.567861,18.898276,1.899288,15.07795,17.872489,1.045196,14.70065
16.815857,4.01631,18.235739,17.606627,3.984609,18.372646,17.706864,4.15923,17.404928,17.783861,2.058105,15.604705,18.903614,1.88223,15.103105,17.863448,1.032601,14.720598
16.810245,4.045022,18.209928,17.593716,4.00615,18.372207,17.685225,4.161686,17.418735,17.770584,2.064752,15.580782,18.892456,1.914105,15.102048,17.858553,1.031156,14.734998
16.773289,4.068666,18.175112,17.585269,3.999665,18.367202,17.67868,4.161076,17.396968,17.737434,2.103215,15.546088,18.878246,1.966999,15.069079,17.815295,1.028329,14.748035
16.76584,4.077617,18.18238,17.567317,4.003238,18.371687,17.647034,4.146064,17.431581,17.703938,2.12829,15.524805,18.856727,1.985264,15.066824,17.827191,1.03018,14.751518
16.7505,4.082541,18.190631,17.542066,4.020573,18.378962,17.624915,4.156143,17.442466,17.703286,2.105178,15.56543,18.847912,2.005816,15.106438,17.828667,1.045505,14.755047
16.72019,4.110026,18.159753,17.536645,4.027619,18.400833,17.595237,4.182341,17.417403,17.679304,2.1086,15.585617,18.836153,2.011035,15.091697,17.805903,1.08842,14.731263
16.712967,4.120899,18.186253,17.523341,4.05321,18.378176,17.579983,4.202056,17.405896,17.699006,2.083076,15.632977,18.797504,2.023028,15.085187,17.811426,1.073511,14.745611
16.689737,4.121797,18.195484,17.45793,4.081448,18.356919,17.564276,4.20952,17.398199,17.673843,2.099216,15.613403,18.775266,2.004307,15.116099,17.784994,1.084271,14.749882
16.669574,4.129023,18.1774,17.444402,4.059586,18.384825,17.512182,4.250233,17.447595,17.607187,2.130996,15.590183,18.767698,2.03721,15.105464,17.763928,1.093159,14.722917
16.632158,4.151214,18.181468,17.438467,4.09027,18.392521,17.486854,4.283002,17.3869,17.577199,2.113842,15.653518,18.753375,2.059868,15.111622,17.760314,1.113162,14.711866
16.615569,4.178198,18.147085,17.428786,4.101067,18.3769,17.490802,4.26686,17.443666,17.555042,2.139695,15.63217,18.73473,2.088915,15.108511,17.745761,1.110627,14.722101
16.605996,4.208374,18.13365,17.408627,4.133772,18.351251,17.470951,4.272847,17.468345,17.530495,2.165374,15.616048,18.72608,2.101654,15.090026,17.734397,1.116389,14.719483
16.579714,4.22521,18.1226,17.36267,4.122804,18.370737,17.440703,4.298099,17.455276,17.507661,2.168121,15.635344,18.713617,2.116579,15.084044,17.721911,1.131056,14.727396
16.561377,4.25055,18.132038,17.344533,4.137608,18.377377,17.413179,4.33915,17.445493,17.489367,2.163041,15.667917,18.702058,2.092331,15.129618,17.674314,1.107418,14.769097
16.523503,4.237556,18.177339,17.328831,4.161825,18.394311,17.394856,4.340418,17.461041,17.464692,2.155388,15.688109,18.631609,2.093169,15.13594,17.678315,1.143512,14.736596
16.506669,4.231268,18.203435,17.298612,4.17224,18.409464,17.372273,4.356841,17.46188,17.448571,2.168382,15.675249,18.618671,2.114581,15.135787,17.672882,1.162303,14.727301
16.480998,4.258531,18.196408,17.267436,4.214087,18.361028,17.356078,4.331714,17.535097,17.439065,2.227595,15.616708,18.588959,2.157291,15.120392,17.665231,1.223439,14.729191
16.460955,4.270735,18.204472,17.246009,4.223557,18.358589,17.298741,4.373566,17.499856,17.424453,2.207837,15.681849,18.577168,2.180669,15.116867,17.647967,1.225431,14.734107
16.412436,4.316005,18.154604,17.228759,4.253654,18.356756,17.277374,4.390201,17.495902,17.417049,2.255404,15.628008,18.565164,2.209599,15.143832,17.630036,1.228426,14.737579
16.374517,4.341396,18.143887,17.199146,4.264128,18.374262,17.257827,4.391281,17.516218,17.38763,2.281248,15.643116,18.535573,2.218256,15.13358,17.617115,1.250656,14.727779
16.357184,4.34281,18.176679,17.155833,4.292969,18.343707,17.209284,4.44404,17.498103,17.344287,2.288606,15.6576,18.472433,2.28997,15.131629,17.565021,1.241332,14.758371
16.334291,4.330047,18.218204,17.151566,4.327082,18.305226,17.187925,4.460675,17.494141,17.31357,2.361102,15.586784,18.438789,2.304069,15.136774,17.544104,1.263977,14.767534
16.274233,4.35913,18.21395,17.110182,4.325469,18.368367,17.14554,4.463214,17.506997,17.308067,2.351764,15.614539,18.433587,2.307549,15.155545,17.581631,1.262151,14.761821
16.25394,4.360315,18.234931,17.070938,4.330744,18.402964,17.108632,4.477014,17.50925,17.274919,2.360988,15.666006,18.421142,2.322467,15.149547,17.553265,1.265446,14.810123
16.24575,4.365917,18.261853,17.018047,4.353876,18.389021,17.078782,4.523541,17.471251,17.24267,2.404691,15.615457,18.396585,2.317371,15.167344,17.530207,1.238918,14.86439
16.218643,4.399541,18.278762,16.977927,4.353521,18.423577,17.053746,4.539176,17.477009,17.191933,2.410127,15.633697,18.341366,2.379106,15.109892,17.532113,1.270852,14.839383
16.169085,4.44208,18.231493,16.970709,4.377263,18.38119,17.0207,4.562696,17.510894,17.156159,2.417321,15.64236,18.323487,2.400743,15.125575,17.509537,1.307185,14.84809
16.135685,4.449737,18.238496,16.945722,4.415622,18.368185,16.983486,4.581449,17.517457,17.128471,2.453632,15.641219,18.280307,2.440528,15.123862,17.469298,1.321795,14.822772
16.096913,4.487413,18.234263,16.892284,4.445266,18.384588,16.939518,4.588335,17.534796,17.10367,2.48361,15.628983,18.253286,2.438707,15.175412,17.41095,1.359172,14.788432
16.05606,4.533233,18.224676,16.868896,4.467424,18.378918,16.902446,4.639119,17.483112,17.09153,2.511464,15.613928,18.203172,2.457368,15.206255,17.389717,1.343136,14.841771
16.010488,4.565119,18.197243,16.827878,4.481797,18.407118,16.863203,4.658396,17.45716,17.050499,2.507098,15.663705,18.187264,2.498066,15.177631,17.362498,1.379733,14.827911
15.977321,4.587763,18.208082,16.785874,4.52272,18.359774,16.82659,4.687212,17.467604,17.011414,2.558421,15.605077,18.166032,2.513098,15.17239,17.343459,1.39729,14.819315
15.964255,4.569569,18.239367,16.742335,4.536205,18.402494,16.775599,4.687677,17.504553,16.963758,2.575109,15.618032,18.118141,2.547564,15.156006,17.337048,1.406944,14.805403
15.918347,4.57341,18.29848,16.698493,4.547004,18.435003,16.738673,4.721457,17.519307,16.910307,2.567075,15.670121,18.059231,2.579823,15.143682,17.265573,1.475226,14.825457
15.895818,4.594394,18.359236,16.653873,4.588703,18.413227,16.698473,4.712375,17.593356,16.882441,2.603563,15.638262,17.99084,2.590347,15.173498,17.237827,1.528037,14.782891
15.816106,4.61003,18.345327,16.626334,4.610127,18.400126,16.645179,4.720401,17.629929,16.845533,2.62757,15.641742,17.964402,2.608898,15.18699,17.199563,1.493931,14.838623
15.793943,4.654533,18.298009,16.589528,4.619822,18.407918,16.622943,4.767726,17.587014,16.803892,2.647564,15.657164,17.938431,2.652566,15.161971,17.184068,1.517391,14.819876
15.729451,4.672272,18.29961,16.521688,4.654028,18.414275,16.579813,4.808735,17.585688,16.750848,2.70232,15.607604,17.891726,2.688975,15.142195,17.170903,1.541538,14.796475
