pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
26.508665,3.578845,17.798024,27.248594,3.421328,17.915638,27.299375,3.51478,17.043614,26.725189,1.283849,15.245572,27.605063,0.862495,14.484672,26.177135,0.66783,14.351196,25.020069,-0.126826,15.107654
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.670454,1.271205,15.24419,27.619236,0.85389,14.429252,26.178449,0.624806,14.422185,25.090343,-0.087418,15.10549
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.08965,-0.088519,15.107216
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.178411,0.625302,14.422633,25.090343,-0.087418,15.10549
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352068,3.53802,17.050893,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
26.510427,3.603339,17.784984,27.23455,3.496023,17.882548,27.352796,3.53706,17.052318,26.669729,1.272186,15.242774,27.619236,0.85389,14.429252,26.177727,0.625793,14.420774,25.090381,-0.087916,15.105036
