
 0.25902,  0.04177,  0.08219,  0.00623,  0.00077,  0.00929
 0.22855,  0.02125,  0.08135,  0.00694,  0.00005,  0.00972
 0.26360, -0.00394,  0.08934,  0.00623,  0.00077,  0.00953
 0.24415,  0.04141,  0.06685,  0.00626,  0.00071,  0.00663
 0.24991,  0.04187,  0.07539,  0.00555,  0.00143,  0.00937
 0.24559,  0.05811,  0.08205,  0.00555,  0.00143,  0.00889
 0.22700,  0.03421,  0.07561,  0.00555,  0.00143,  0.01032
 0.23235,  0.05420,  0.08361,  0.00624, -0.00068,  0.00905
 0.21405,  0.04045,  0.08014,  0.00555,  0.00143,  0.00907
 0.23015,  0.03599,  0.10192,  0.00553,  0.00004,  0.00837
 0.23398,  0.03876,  0.07871,  0.00694,  0.00005,  0.01204
 0.23419,  0.02277,  0.07109,  0.00556, -0.00002,  0.00989
 0.23877,  0.04593,  0.08775,  0.00624, -0.00068,  0.01092
 0.22893,  0.02716,  0.07399,  0.00694,  0.00005,  0.00882
 0.23274,  0.05935,  0.07009,  0.00626,  0.00071,  0.00835
 0.26275,  0.04321,  0.07433,  0.00694,  0.00005,  0.01329
 0.26248,  0.04544,  0.08882,  0.00623,  0.00077,  0.00732
 0.22334,  0.05000,  0.09135,  0.00623,  0.00077,  0.00834
 0.24755,  0.02612,  0.08889,  0.00623,  0.00077,  0.00312
 0.22388,  0.03442,  0.08177,  0.00555,  0.00143,  0.00985
 0.27198,  0.04151,  0.07015,  0.00626,  0.00071,  0.00789
 0.24023,  0.02128,  0.06917,  0.00555,  0.00143,  0.00778
 0.22815,  0.02798,  0.07428,  0.00485,  0.00070,  0.00906
 0.25724,  0.02980,  0.07373,  0.00555,  0.00143,  0.00628
 0.25575,  0.03864,  0.09554,  0.00553,  0.00004,  0.00878
 0.22830,  0.04567,  0.08583,  0.00623,  0.00077,  0.01077
 0.26639,  0.05783,  0.08864,  0.00623,  0.00077,  0.01006
 0.24403,  0.04958,  0.09611,  0.00553,  0.00004,  0.00633
 0.23007,  0.03375,  0.07781,  0.00694,  0.00005,  0.00799
 0.24382,  0.02483,  0.08099,  0.00623,  0.00077,  0.00771
 0.25928,  0.02922,  0.07745,  0.00694,  0.00005,  0.00605
 0.24874,  0.05230,  0.08619,  0.00623,  0.00077,  0.00924
 0.23379,  0.01691,  0.08136,  0.00555,  0.00143,  0.00996
 0.24881,  0.03856,  0.07914,  0.00556, -0.00002,  0.01058
 0.21684,  0.03645,  0.09265,  0.00694, -0.00001,  0.01027
 0.23494,  0.05329,  0.07510,  0.00694,  0.00005,  0.00999
 0.22189,  0.03286,  0.07859,  0.00694,  0.00005,  0.00937
 0.22911,  0.02612,  0.07697,  0.00556, -0.00002,  0.01142
 0.24439,  0.05033,  0.08685,  0.00623,  0.00077,  0.01273
 0.24920,  0.03002,  0.08187,  0.00694,  0.00005,  0.00756
 0.23683, -0.00508,  0.06074,  0.00484,  0.00076,  0.01220
 0.24648,  0.01849,  0.07616,  0.00694,  0.00005,  0.01023
 0.22410,  0.05089,  0.06745,  0.00626,  0.00071,  0.01333
 0.26583,  0.02807,  0.07291,  0.00694,  0.00005,  0.00796
 0.22371,  0.02772,  0.07776,  0.00555,  0.00143,  0.01065
 0.23077,  0.03010,  0.08802,  0.00623,  0.00077,  0.00837
 0.21079,  0.04638,  0.06487,  0.00626,  0.00071,  0.00807
 0.23935,  0.04640,  0.08729,  0.00624, -0.00068,  0.00759
 0.27223,  0.04891,  0.06808,  0.00555,  0.00143,  0.00937
 0.24582,  0.04050,  0.07507,  0.00694,  0.00005,  0.01149
 0.25224,  0.05655,  0.07889,  0.00556, -0.00002,  0.00795
 0.22446,  0.03296,  0.08705,  0.00623,  0.00077,  0.00732
 0.24076,  0.08474,  0.08810,  0.00764,  0.00072,  0.00986
 0.24091,  0.02052,  0.06857,  0.00626,  0.00071,  0.00879
 0.22010,  0.06212,  0.09258,  0.00553,  0.00004,  0.00879
 0.20747,  0.05428,  0.07980,  0.00555,  0.00143,  0.01086
 0.22957,  0.03667,  0.08051,  0.00555,  0.00143,  0.01097
 0.24314,  0.01918,  0.07593,  0.00694,  0.00005,  0.00858
 0.22025,  0.03129,  0.07337,  0.00694,  0.00005,  0.01064
 0.23771,  0.03613,  0.09713,  0.00623,  0.00077,  0.01496
 0.23282,  0.02258,  0.07808,  0.00694,  0.00005,  0.00996
 0.25346,  0.04031,  0.08430,  0.00694,  0.00005,  0.00962
 0.23624,  0.05213,  0.07447,  0.00694,  0.00005,  0.00923
 0.23068,  0.02700,  0.06563,  0.00626,  0.00071,  0.01057
 0.21018,  0.04332,  0.07479,  0.00694,  0.00005,  0.01086
 0.21240,  0.03746,  0.09275,  0.00553,  0.00004,  0.00696
 0.23950,  0.04959,  0.10042,  0.00553,  0.00004,  0.00805
 0.24940,  0.03240,  0.07903,  0.00694,  0.00005,  0.00984
 0.24515,  0.03374,  0.08415,  0.00623,  0.00077,  0.01265
 0.23392,  0.02581,  0.08792,  0.00625,  0.00210,  0.00768
 0.22826,  0.05184,  0.08053,  0.00694,  0.00005,  0.01061
 0.22907,  0.00048,  0.09014,  0.00623,  0.00077,  0.01595
 0.23047,  0.03745,  0.09902,  0.00553,  0.00004,  0.00839
 0.26236,  0.02399,  0.08275,  0.00694,  0.00005,  0.00728
 0.25537,  0.03845,  0.07788,  0.00555,  0.00143,  0.00934
 0.23103,  0.02597,  0.08224,  0.00694,  0.00005,  0.00471
 0.24436,  0.05274,  0.07875,  0.00555,  0.00143,  0.01352
 0.24369,  0.02417,  0.08935,  0.00623,  0.00077,  0.00889
 0.25284,  0.02621,  0.06457,  0.00626,  0.00071,  0.00963
 0.23125, -0.00693,  0.10664,  0.00553,  0.00004,  0.00748
 0.22727,  0.01945,  0.09123,  0.00693,  0.00144,  0.00903
 0.26234,  0.03602,  0.07311,  0.00555,  0.00143,  0.01222
 0.25391,  0.01983,  0.08339,  0.00623,  0.00077,  0.00899
 0.28695,  0.03479,  0.08535,  0.00623,  0.00077,  0.01197
 0.23629,  0.02575,  0.09002,  0.00624, -0.00068,  0.00923
 0.22629,  0.05303,  0.09214,  0.00553,  0.00004,  0.00971
 0.25959,  0.03369,  0.08985,  0.00553,  0.00004,  0.00902
 0.23721,  0.02845,  0.08357,  0.00623,  0.00077,  0.00736
 0.24327,  0.04308,  0.09040,  0.00485,  0.00070,  0.00767
 0.23518,  0.05338,  0.08175,  0.00555,  0.00143,  0.01193
 0.25534,  0.02562,  0.08850,  0.00624, -0.00068,  0.01183
 0.22070,  0.06335,  0.07400,  0.00694,  0.00005,  0.00654
