pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
23.197959,3.434897,17.51195,23.989728,3.472101,17.496868,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.198127,3.435268,17.511416,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.198127,3.435268,17.511416,23.989761,3.471593,17.496426,24.046472,3.607101,16.527956,23.804552,1.673281,14.670231,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.198094,3.435776,17.51186,23.989861,3.472982,17.496777,24.046439,3.607605,16.528399,23.804552,1.673281,14.670231,24.839249,1.281643,14.053639,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989728,3.472101,17.496868,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.198127,3.435268,17.511416,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197959,3.434897,17.51195,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839249,1.281643,14.053639,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.990436,3.471129,17.498311,24.045769,3.606039,16.529689,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989022,3.471033,17.498617,24.045769,3.606039,16.529689,23.805119,1.671412,14.671737,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989764,3.469554,17.499618,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.99047,3.470622,17.497869,24.046338,3.606221,16.528047,23.805257,1.672299,14.671648,24.839249,1.281643,14.053639,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804552,1.673281,14.670231,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989055,3.470526,17.498175,24.046338,3.606221,16.528047,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.197992,3.434389,17.511506,23.989761,3.471593,17.496426,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.804414,1.672393,14.67032,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197992,3.434389,17.511506,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.804414,1.672393,14.67032,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.803711,1.67132,14.672025,24.839385,1.282535,14.053547,23.515067,0.808451,13.91449
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.839249,1.281643,14.053639,23.515771,0.80953,13.912798
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.804552,1.673281,14.670231,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.989761,3.471593,17.496426,24.046338,3.606221,16.528047,23.804414,1.672393,14.67032,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.196575,3.434299,17.511802,23.988213,3.470616,17.496823,24.044929,3.606125,16.52835,23.804414,1.672393,14.67032,24.839249,1.281643,14.053639,23.515669,0.808142,13.912436
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.044929,3.606125,16.52835,23.804414,1.672393,14.67032,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.804414,1.672393,14.67032,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.804414,1.672393,14.67032,24.839385,1.282535,14.053547,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805257,1.672299,14.671648,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.839997,1.280165,14.054599,23.515631,0.808639,13.912886
23.196575,3.434299,17.511802,23.988922,3.469644,17.498266,24.044929,3.606125,16.52835,23.805119,1.671412,14.671737,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988889,3.470152,17.498708,24.045635,3.605159,16.52978,23.804414,1.672393,14.67032,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515669,0.808142,13.912436
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.516475,0.80854,13.91421
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197279,3.433325,17.513249,23.988922,3.469644,17.498266,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.840096,1.281554,14.054954,23.516475,0.80854,13.91421
23.197279,3.433325,17.513249,23.989761,3.471593,17.496426,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.197246,3.433833,17.513693,23.988889,3.470152,17.498708,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.197279,3.433325,17.513249,23.989055,3.470526,17.498175,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516475,0.80854,13.91421
23.197143,3.432446,17.513338,23.989628,3.470712,17.496517,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.19711,3.432954,17.513782,23.988889,3.470152,17.498708,24.045501,3.604279,16.529871,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.197143,3.432446,17.513338,23.989628,3.470712,17.496517,24.045635,3.605159,16.52978,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.516475,0.80854,13.91421
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805119,1.671412,14.671737,24.840096,1.281554,14.054954,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.044795,3.605245,16.528441,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988922,3.469644,17.498266,24.045501,3.604279,16.529871,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.197143,3.432446,17.513338,23.988889,3.470152,17.498708,24.044795,3.605245,16.528441,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.19644,3.433419,17.511892,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.804552,1.673281,14.670231,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.195863,3.433235,17.513545,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.516334,0.807649,13.914299
23.19644,3.433419,17.511892,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.19644,3.433419,17.511892,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.805257,1.672299,14.671648,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.195727,3.432356,17.513635,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.805119,1.671412,14.671737,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.195727,3.432356,17.513635,23.988213,3.470616,17.496823,24.044795,3.605245,16.528441,23.805119,1.671412,14.671737,24.83996,1.280661,14.055046,23.515631,0.808639,13.912886
23.195727,3.432356,17.513635,23.988213,3.470616,17.496823,24.044092,3.604183,16.530174,23.805119,1.671412,14.671737,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.195727,3.432356,17.513635,23.988213,3.470616,17.496823,24.043386,3.605149,16.528744,23.805119,1.671412,14.671737,24.839997,1.280165,14.054599,23.515669,0.808142,13.912436
23.195694,3.432864,17.514079,23.98818,3.471123,17.497265,24.044089,3.606211,16.527011,23.804515,1.67378,14.670678,24.840096,1.281554,14.054954,23.515771,0.80953,13.912798
23.195727,3.432356,17.513635,23.987508,3.469548,17.498572,24.043386,3.605149,16.528744,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515631,0.808639,13.912886
23.195159,3.434209,17.512098,23.986799,3.47052,17.497129,24.043386,3.605149,16.528744,23.805257,1.672299,14.671648,24.839385,1.282535,14.053547,23.515771,0.80953,13.912798
23.195727,3.432356,17.513635,23.987508,3.469548,17.498572,24.043386,3.605149,16.528744,23.80522,1.672798,14.672095,24.839249,1.281643,14.053639,23.515631,0.808639,13.912886
23.195727,3.432356,17.513635,23.987474,3.470056,17.499014,24.043386,3.605149,16.528744,23.804515,1.67378,14.670678,24.839348,1.283031,14.053995,23.515733,0.810027,13.913248
23.195159,3.434209,17.512098,23.986766,3.471028,17.497571,24.043386,3.605149,16.528744,23.804515,1.67378,14.670678,24.838655,1.281951,14.055698,23.515733,0.810027,13.913248
23.194277,3.432774,17.514375,23.986766,3.471028,17.497571,24.043352,3.605653,16.529187,23.803812,1.672706,14.672384,24.838655,1.281951,14.055698,23.515067,0.808451,13.91449
23.19499,3.433838,17.512632,23.986766,3.471028,17.497571,24.043352,3.605653,16.529187,23.803812,1.672706,14.672384,24.838655,1.281951,14.055698,23.515028,0.808948,13.914941
23.194413,3.433654,17.514285,23.986766,3.471028,17.497571,24.042783,3.605471,16.530829,23.80522,1.672798,14.672095,24.838791,1.282843,14.055606,23.515733,0.810027,13.913248
23.194379,3.434162,17.51473,23.986899,3.471909,17.49748,24.042077,3.606437,16.529399,23.803776,1.673205,14.672831,24.838617,1.282446,14.056146,23.515028,0.808948,13.914941
23.194413,3.433654,17.514285,23.986899,3.471909,17.49748,24.042077,3.606437,16.529399,23.803951,1.673594,14.672294,24.838754,1.283339,14.056054,23.515028,0.808948,13.914941
23.193709,3.434628,17.512839,23.986191,3.47288,17.496036,24.04278,3.607499,16.527666,23.803914,1.674093,14.672742,24.838716,1.283835,14.056501,23.515694,0.808456,13.916804
23.193676,3.435136,17.513283,23.985452,3.472321,17.498227,24.042043,3.606941,16.529842,23.803877,1.674592,14.67319,24.838716,1.283835,14.056501,23.51513,0.810336,13.915303
23.193811,3.436015,17.513193,23.985452,3.472321,17.498227,24.041337,3.607907,16.528412,23.803877,1.674592,14.67319,24.838852,1.284728,14.056409,23.51513,0.810336,13.915303
23.193065,3.43546,17.51538,23.985419,3.472829,17.49867,24.041471,3.608787,16.528321,23.803877,1.674592,14.67319,24.838815,1.285224,14.056857,23.515092,0.810833,13.915753
23.192361,3.436433,17.513934,23.984877,3.474173,17.496693,24.040062,3.608691,16.528624,23.803273,1.67696,14.672131,24.837374,1.28562,14.057601,23.515092,0.810833,13.915753
23.192497,3.437313,17.513844,23.984844,3.474681,17.497135,24.040028,3.609195,16.529067,23.80257,1.675886,14.673837,24.83751,1.286513,14.057509,23.515232,0.811723,13.915665
23.19176,3.438795,17.512841,23.983429,3.474585,17.497441,24.039322,3.610161,16.527638,23.802533,1.676385,14.674284,24.837435,1.287505,14.058404,23.515194,0.81222,13.916115
23.191014,3.438239,17.515029,23.982821,3.476946,17.496348,24.038582,3.61163,16.526651,23.80193,1.678754,14.673226,24.83686,1.289379,14.056905,23.515296,0.813608,13.916477
23.190445,3.440092,17.513492,23.982082,3.476386,17.49854,24.037979,3.611952,16.528735,23.800522,1.678662,14.673514,24.83613,1.288794,14.059056,23.514592,0.81253,13.91817
23.188996,3.440511,17.514233,23.980799,3.47921,17.495562,24.035864,3.612822,16.527609,23.800623,1.680048,14.673873,24.836229,1.290182,14.059412,23.51399,0.814907,13.917119
23.187555,3.442966,17.511783,23.979351,3.479622,17.49631,24.035258,3.615172,16.526531,23.799881,1.681529,14.672904,24.835443,1.292156,14.0589,23.51399,0.814907,13.917119
23.186138,3.442877,17.51208,23.977228,3.480497,17.495172,24.033143,3.616042,16.525404,23.798575,1.682823,14.67355,24.834849,1.292464,14.060959,23.514093,0.816294,13.917481
23.184824,3.444174,17.51273,23.975914,3.48179,17.495829,24.031128,3.618296,16.52463,23.797833,1.684304,14.672581,24.83491,1.294348,14.061762,23.514054,0.816791,13.917932
23.182773,3.446954,17.512379,23.974431,3.484749,17.493826,24.029649,3.621235,16.522656,23.796527,1.685598,14.673228,24.833568,1.296133,14.062862,23.514156,0.818179,13.918294
23.18062,3.448346,17.511672,23.971703,3.485946,17.494788,24.026797,3.621547,16.523705,23.79522,1.686893,14.673875,24.832918,1.298999,14.062258,23.513414,0.817598,13.920437
23.177898,3.451591,17.50943,23.968972,3.489181,17.492558,24.024076,3.624767,16.521501,23.793071,1.688282,14.673194,24.832287,1.299803,14.064764,23.512812,0.819975,13.919386
23.175134,3.453307,17.510821,23.966077,3.490006,17.494054,24.020652,3.626925,16.521029,23.79243,1.691149,14.672583,24.831599,1.303165,14.064607,23.512914,0.821362,13.919748
23.171666,3.455997,17.510765,23.962639,3.494212,17.490381,24.016488,3.630552,16.51957,23.791087,1.692942,14.673678,24.830393,1.305842,14.065615,23.512453,0.82463,13.918609
23.166816,3.458089,17.510561,23.957888,3.497673,17.490556,24.012325,3.63418,16.518112,23.789076,1.695218,14.672908,24.828976,1.30862,14.067609,23.511851,0.824939,13.920664
23.161932,3.46069,17.510802,23.953711,3.501321,17.489074,24.006786,3.637208,16.516513,23.787166,1.69888,14.672496,24.827733,1.311793,14.069064,23.511211,0.827813,13.920063
23.156311,3.464772,17.510039,23.948119,3.504872,17.487897,24.00118,3.641244,16.5158,23.785081,1.702155,14.672622,24.827107,1.31704,14.06971,23.510571,0.828619,13.922568
23.149317,3.470292,17.505939,23.938989,3.511241,17.482695,23.99208,3.649603,16.507497,23.781589,1.705337,14.673035,24.824422,1.32061,14.071909,23.509405,0.830809,13.923122
