
 0.17595,  0.01183, -0.17683,  0.01296,  0.00116, -0.01701
 0.18237,  0.04064, -0.18387,  0.01226,  0.00049, -0.01726
 0.18578,  0.02226, -0.17025,  0.01156, -0.00024, -0.01645
 0.19731,  0.00993, -0.17705,  0.01156, -0.00024, -0.01824
 0.20089,  0.01862, -0.17313,  0.01156, -0.00024, -0.02077
 0.19327, -0.01501, -0.17277,  0.01228,  0.00182, -0.01501
 0.16737,  0.02905, -0.16687,  0.01156, -0.00024, -0.01980
 0.18695, -0.00451, -0.16765,  0.01158,  0.00109, -0.01847
 0.18987,  0.01640, -0.16269,  0.01226,  0.00043, -0.01822
 0.17912,  0.01167, -0.16880,  0.01226,  0.00043, -0.01660
 0.17148,  0.00288, -0.16689,  0.01156, -0.00024, -0.01700
 0.15511,  0.04042, -0.16925,  0.01156, -0.00024, -0.01509
 0.15896,  0.00745, -0.17844,  0.01156, -0.00024, -0.01904
 0.18035, -0.00757, -0.16878,  0.01156, -0.00024, -0.01679
 0.16052, -0.00089, -0.16075,  0.01156, -0.00024, -0.02004
 0.20659, -0.00132, -0.17408,  0.01229,  0.00037, -0.01890
 0.19060,  0.01607, -0.18663,  0.01158,  0.00115, -0.01977
 0.18492,  0.02959, -0.17805,  0.01156, -0.00024, -0.01511
 0.19409, -0.00237, -0.19077,  0.01159, -0.00030, -0.01733
 0.16165, -0.01365, -0.17857,  0.01227, -0.00096, -0.02197
 0.19241, -0.01877, -0.18747,  0.01297, -0.00024, -0.01773
 0.14841,  0.01620, -0.18741,  0.01159, -0.00030, -0.01597
 0.16607,  0.02546, -0.18050,  0.01227, -0.00096, -0.01737
 0.18760, -0.00911, -0.17276,  0.01227, -0.00096, -0.02089
 0.18986,  0.00812, -0.19066,  0.01229,  0.00042, -0.01772
 0.18523, -0.00810, -0.17943,  0.01227, -0.00096, -0.01472
 0.14947,  0.02935, -0.19540,  0.01159, -0.00030, -0.02171
 0.20092, -0.00799, -0.19634,  0.01088, -0.00097, -0.01885
 0.21146,  0.01055, -0.17373,  0.01227, -0.00096, -0.02081
 0.16511, -0.00551, -0.18072,  0.01227, -0.00096, -0.01724
 0.17611,  0.01525, -0.18918,  0.01159, -0.00030, -0.01484
 0.18227, -0.00392, -0.17975,  0.01226,  0.00049, -0.01356
 0.21409,  0.05369, -0.19547,  0.01297, -0.00024, -0.01593
 0.16609, -0.01229, -0.19875,  0.01297, -0.00024, -0.01855
 0.20777,  0.00575, -0.19154,  0.01297, -0.00024, -0.01393
 0.17152,  0.00694, -0.17977,  0.01227, -0.00096, -0.01926
 0.16698, -0.01326, -0.19628,  0.01229,  0.00042, -0.01491
 0.19591, -0.01185, -0.19924,  0.01229,  0.00042, -0.01683
 0.18706,  0.02780, -0.19418,  0.01229,  0.00042, -0.01965
 0.17615,  0.00267, -0.17809,  0.01227, -0.00096, -0.01686
 0.18997,  0.01332, -0.17612,  0.01227, -0.00096, -0.01923
 0.16832,  0.02301, -0.18918,  0.01159, -0.00030, -0.01598
 0.18012,  0.00444, -0.22550,  0.01229, -0.00097, -0.01456
 0.15973,  0.01440, -0.20888,  0.01158, -0.00025, -0.01618
 0.19122, -0.00701, -0.19746,  0.01229,  0.00042, -0.01924
 0.14987, -0.01784, -0.20574,  0.01158, -0.00025, -0.01511
 0.15791,  0.00433, -0.19993,  0.01158, -0.00025, -0.01821
 0.22062,  0.02335, -0.21542,  0.01229, -0.00097, -0.01639
 0.16296,  0.00962, -0.21751,  0.01229, -0.00097, -0.01627
 0.17142,  0.00332, -0.20484,  0.01297, -0.00163, -0.01391
