el_fle-ext,hum_dep_ele,hum_pro_retra
98.35634268087713,40.389168508566826,50.62949557972644
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31174274128814,48.11579000931724,40.681846444776085
99.31906958800897,48.11551173953839,40.68192563380279
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.15776487953946,40.67262565392264
99.31906958800897,48.11579000931724,40.681846444776085
99.31906958800897,48.11579000931724,40.681846444776085
99.28938961418694,48.138942875191134,40.68566148202507
99.31906958800897,48.11576488609438,40.68218792942281
99.31906958800897,48.11579000931724,40.692534400994276
99.2999195711947,48.09482568302394,40.76835436545596
99.33690701140138,48.07159584968133,40.764951033526785
99.28938961418694,48.13896778953824,40.68531981267046
99.32641103267795,48.11577063711002,40.68195342334931
99.3084900825199,48.09473078179903,40.76846865394808
99.2999195711947,48.09482568302394,40.76835436545596
99.28938961418694,48.026447507845575,40.68535553846695
99.32641103267795,48.11577063711002,40.68195342334931
99.35290209705762,48.07147522329561,40.76506395292898
99.30538594379084,48.138847186812086,40.69627211447897
99.33690701140138,48.07159584968133,40.764951033526785
99.33690701140138,48.07159584968133,40.764951033526785
99.39752284494367,48.04589691189295,40.782298023687446
99.31587469375786,48.09473078179903,40.76846865394808
99.33690701140138,48.07159584968133,40.764951033526785
99.36375285160659,48.04589691189295,40.79307124416624
99.32670974978934,48.069158162954096,40.78568217056298
99.36375285160659,48.04589691189295,40.782298023687446
99.34997785875458,48.0900327030551,40.69947586495826
99.33915634421862,48.115530440997645,40.692979234712766
99.33915634421862,48.115530440997645,40.68229061155213
99.32670974978934,48.069158162954096,40.796606305811565
99.31587469375786,48.038808212198546,40.77945686726761
99.36375285160659,47.933546915129,40.782333847303306
99.41284058512032,48.0811852442188,40.715334521157445
99.35290209705762,47.95916419570182,40.76509968149824
99.33915634421862,47.98947072581069,40.68221506690796
99.33915634421862,48.00292996554441,40.67310547398583
99.34242710838642,48.15750619764856,40.68360464126184
99.35626352268885,47.95916419570182,40.76509968149824
99.36927293407325,48.089855055023605,40.71025368959235
99.33915634421862,48.00280279582131,40.68232656147421
99.39930259116694,48.01211635409962,40.622181736568365
99.39930259116694,48.12506132404468,40.622181736568365
99.33915634421862,48.115530440997645,40.68229061155213
99.34242710838642,48.115530440997645,40.692979234712766
99.36375285160659,48.045642201344606,40.782333847303306
99.41284058512032,47.96839840131378,40.70477176534669
99.35290209705762,48.07122061773393,40.76509968149824
99.40247776546475,48.12531830971642,40.632595202729846
99.37647172011003,48.11560614693721,40.692779615460125
99.39930259116694,48.01211635409962,40.622181736568365
99.37647172011003,48.11535042579439,40.68212747832263
99.44293477659761,47.88666159451961,40.72211106915191
99.41284058512032,48.02431160741352,40.70477176534669
99.36901651967351,48.11576431768293,40.69274759261765
99.37637045372247,48.11541583991681,40.682096200127035
99.33935433030068,48.13871606933327,40.676145200226756
99.30538594379084,48.096620471964656,40.68573400593266
99.35537507738782,48.09673499167428,40.68546101470787
99.36044027121146,48.115600606816315,40.682020285239076
99.28938961418694,48.138722847400174,40.68558562909402
99.28938961418694,48.06797618076948,40.68558562909402
99.28938961418694,48.138487440511824,40.68558862838975
99.26258001895054,48.093624446225846,40.66930161949185
99.31906958800897,48.00290791950803,40.68315987805636
99.31906958800897,48.05931466229268,40.692534400994276
99.29225411944289,48.14142790555363,40.664636108624734
99.31537869150513,48.14856493735485,40.62530084478885
99.28506823472486,48.11570699037594,40.68187061983667
99.33870557982517,48.17011824839744,40.54037339232636
99.34190559775378,48.12596395910887,40.62174620939206
99.2658637742898,48.11614110467616,40.68192147210499
99.28917791312836,48.017452835130996,40.68173218209077
99.2731761649537,48.11615865917162,40.672699972442274
99.28185718942368,48.04550902916665,40.68188608228658
99.25212802063616,48.139387212238745,40.685221940926795
99.35290876646658,48.03616868808186,40.68883067080927
99.28917791312836,48.11585526170376,40.692860389283226
99.3121681572223,48.14852778137683,40.625278611937574
99.33690701140138,47.9732049263973,40.7647452698221
99.28938961418694,48.082750586158966,40.68642488371984
99.30038729200574,47.92339694152119,40.742065876064714
99.31907942421728,48.115550022541186,40.68187787923904
99.30038729200574,48.04993606115079,40.742065876064714
99.31637559822796,48.04239150312765,40.71335909861773
99.35659481446916,47.99834142365566,40.785448935289736
99.37637045372247,48.11554370244025,40.69267181730072
99.34247559627194,48.11554370244025,40.69267181730072
99.38275039115882,48.0714323563129,40.7756340157236
99.34247559627194,48.11554370244025,40.69267181730072
99.36901651967351,48.11554370244025,40.69267181730072
99.36901651967351,48.05909368825445,40.58884141516535
99.37637045372247,48.11554370244025,40.682060812371304
99.37637045372247,48.11554370244025,40.682060812371304
99.3163637395875,48.105902086053874,40.742136921901164
99.37637045372247,48.00318643305377,40.681719322746176
99.37319615263496,48.003004436893576,40.67290672900967
