
 0.16582, -0.26052, -0.03248, -0.00358,  0.00383,  0.01825
 0.18025, -0.24479, -0.04103, -0.00428,  0.00316,  0.01202
 0.19244, -0.25431, -0.02936, -0.00428,  0.00316,  0.01358
 0.19948, -0.28405, -0.03965, -0.00428,  0.00316,  0.01470
 0.19266, -0.27272, -0.03628, -0.00428,  0.00316,  0.01375
 0.20099, -0.27419, -0.03140, -0.00428,  0.00316,  0.01478
 0.18925, -0.27518, -0.02587, -0.00428,  0.00310,  0.01235
 0.19088, -0.28421,  0.00052, -0.00430,  0.00316,  0.01487
 0.20885, -0.27181, -0.02674, -0.00289,  0.00317,  0.01571
 0.18829, -0.27593, -0.02540, -0.00428,  0.00310,  0.01337
 0.21852, -0.26394, -0.03277, -0.00358,  0.00383,  0.01331
 0.20675, -0.24177, -0.01699, -0.00429,  0.00455,  0.01783
 0.20340, -0.27816, -0.02738, -0.00360,  0.00250,  0.01738
 0.18477, -0.26376, -0.02585, -0.00429,  0.00455,  0.01490
 0.20435, -0.26436, -0.02843, -0.00358,  0.00383,  0.01723
 0.21856, -0.26872, -0.03228, -0.00358,  0.00383,  0.01308
 0.21225, -0.28824, -0.02869, -0.00499,  0.00388,  0.01502
 0.17964, -0.29266, -0.02925, -0.00498,  0.00243,  0.01711
 0.19906, -0.27051, -0.00751, -0.00430,  0.00316,  0.01806
 0.19643, -0.28128, -0.02889, -0.00429,  0.00455,  0.01511
 0.23319, -0.24304, -0.02421, -0.00430,  0.00177,  0.01892
 0.20915, -0.27709, -0.02582, -0.00429,  0.00455,  0.01572
 0.20547, -0.29518, -0.04177, -0.00428,  0.00316,  0.01698
 0.20784, -0.30096, -0.01358, -0.00569,  0.00315,  0.01810
 0.21039, -0.27496, -0.01076, -0.00501,  0.00249,  0.01967
 0.21721, -0.28373, -0.02196, -0.00501,  0.00249,  0.01235
 0.23822, -0.31599, -0.01620, -0.00501,  0.00249,  0.01672
 0.22768, -0.25644, -0.01710, -0.00430,  0.00316,  0.01706
 0.20378, -0.26661, -0.00892, -0.00430,  0.00316,  0.01846
