pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
-5.360889,4.447906,14.790938,-4.74218,4.518673,15.17764,-4.753584,4.620264,13.899961,-4.15146,1.946166,13.722277,-3.56848,2.062616,12.101052,-4.732198,0.293875,13.153692,-0.59072,2.572507,1.455363,-4.1592,4.635123,13.556415,0.73303972,1.726787996,1.732960962,1.36553892,#DIV/0!,-0.602124,2.674098,0.177684,-4.170604,4.736714,12.278736,1.281762228,1.726787996,2.962749636,2.788239912,#DIV/0!
-5.363479,4.445886,14.795528,-4.744762,4.516653,15.182244,-4.75295,4.614931,13.918489,-4.152275,1.95298,13.71805,-3.570986,2.064889,12.101479,-4.733256,0.296539,13.151089,-0.592487,2.563673,1.464194,-4.163473,4.628562,13.565673,0.733053858,1.721546492,1.727983866,1.365244276,#DIV/0!,-0.600675,2.661951,0.200439,-4.171661,4.72684,12.301918,1.267597061,1.721546492,2.94429978,2.790609759,#DIV/0!
-5.364573,4.440358,14.808413,-4.74708,4.517492,15.188365,-4.751768,4.608976,13.935541,-4.152685,1.953956,13.722929,-3.57367,2.064436,12.107388,-4.734327,0.297207,13.154012,-0.594395,2.563536,1.465436,-4.168065,4.627972,13.572824,0.729116439,1.719720013,1.73017646,1.371885141,#DIV/0!,-0.599083,2.65502,0.212612,-4.172753,4.719456,12.32,1.25616849,1.719720013,2.93226171,2.794430241,#DIV/0!
-5.366238,4.43927,14.811466,-4.748925,4.515623,15.191456,-4.754339,4.606964,13.940102,-4.149944,1.964291,13.719052,-3.574299,2.066135,12.109775,-4.735106,0.297576,13.155983,-0.598981,2.551332,1.472404,-4.17328,4.617467,13.582179,0.728901585,1.71216583,1.722222253,1.370436147,#DIV/0!,-0.604395,2.642673,0.22105,-4.178694,4.708808,12.330825,1.254694912,1.71216583,2.923301824,2.79426013,#DIV/0!
-5.368089,4.437406,14.814543,-4.749848,4.514689,15.193002,-4.755258,4.606034,13.941631,-4.147569,1.972081,13.717786,-3.576723,2.06634,12.112224,-4.735468,0.299972,13.154888,-0.602279,2.542608,1.475216,-4.179002,4.608948,13.58744,0.728989582,1.706628035,1.71730496,1.370577296,#DIV/0!,-0.607689,2.633953,0.223845,-4.184412,4.700293,12.336069,1.254712141,1.706628035,2.918258536,2.795937815,#DIV/0!
-5.368828,4.43725,14.816057,-4.751507,4.513603,15.19606,-4.757096,4.604175,13.944689,-4.14691,1.976318,13.71861,-3.578213,2.066549,12.115666,-4.735014,0.299459,13.156886,-0.604597,2.537285,1.47745,-4.18281,4.603834,13.593116,0.728915137,1.703228516,1.71171657,1.367083636,#DIV/0!,-0.610186,2.627857,0.226079,-4.188399,4.694406,12.341745,1.254656887,1.703228516,2.914943304,2.796349264,#DIV/0!
-5.369753,4.436317,14.817596,-4.752429,4.512668,15.197606,-4.758015,4.603246,13.946218,-4.149392,1.977085,13.721531,-3.579455,2.066425,12.118595,-4.734971,0.301889,13.158254,-0.603037,2.535583,1.476075,-4.182492,4.602008,13.59467,0.728921118,1.70358846,1.712480713,1.367696981,#DIV/0!,-0.608623,2.626161,0.224687,-4.188078,4.692586,12.343282,1.254674262,1.70358846,2.915137739,2.795629801,#DIV/0!
-5.363967,4.428191,14.840443,-4.740183,4.499783,15.243145,-4.757096,4.604175,13.944689,-4.148509,1.977616,13.723015,-3.579848,2.068373,12.120493,-4.736397,0.301979,13.158251,-0.591674,2.522167,1.52013,-4.171522,4.59054,13.640623,0.74592278,1.7028473,1.69936762,1.345205371,#DIV/0!,-0.608587,2.626559,0.221674,-4.188435,4.694932,12.342167,1.302755435,1.7028473,2.959422637,2.787361064,#DIV/0!
-5.364526,4.425776,14.840062,-4.741341,4.497676,15.247747,-4.758748,4.603092,13.947722,-4.147673,1.978693,13.724958,-3.580297,2.066927,12.12398,-4.734517,0.301376,13.160251,-0.593668,2.518983,1.522789,-4.173965,4.58591,13.646769,0.748155207,1.700832537,1.693229629,1.338639076,#DIV/0!,-0.611075,2.624399,0.222764,-4.191372,4.691326,12.346744,1.304408118,1.700832537,2.959017511,2.787232317,#DIV/0!
-5.36509,4.420328,14.837809,-4.741341,4.497676,15.247747,-4.740847,4.563519,13.998197,-4.147578,1.980573,13.725852,-3.580501,2.069661,12.125851,-4.734375,0.302714,13.160691,-0.593763,2.517103,1.521895,-4.174264,4.586764,13.647746,0.750396357,1.699857699,1.691749818,1.33717466,#DIV/0!,-0.593269,2.582946,0.272345,-4.17377,4.652607,12.398196,1.25128364,1.699857699,2.909653133,2.801852348,#DIV/0!
