pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
13.277015,3.668659,21.280803,14.220028,3.575196,21.183498,13.9663,3.629013,20.385861,13.13448,1.513941,18.941576,13.815044,1.194089,17.92703,12.645364,0.673471,18.272022,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120417,1.520278,19.034654,13.818252,1.145476,18.012378,12.681203,0.723043,18.276282,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251611,3.564871,21.238126,14.032772,3.656357,20.338046,13.120417,1.520278,19.034654,13.818252,1.145476,18.012378,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120417,1.520278,19.034654,13.818252,1.145476,18.012378,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120417,1.520278,19.034654,13.818252,1.145476,18.012378,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120417,1.520278,19.034654,13.818091,1.144611,18.012448,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120292,1.518896,19.034256,13.818884,1.145652,18.010764,12.681645,0.721662,18.278331,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120454,1.519759,19.034185,13.818129,1.144095,18.011981,12.681847,0.722009,18.277792,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033267,3.654497,20.339635,13.120417,1.520278,19.034654,13.818091,1.144611,18.012448,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293887,3.672916,21.303621,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.120454,1.519759,19.034185,13.818091,1.144611,18.012448,12.681809,0.722526,18.278263,NaN,NaN,NaN
13.293855,3.673443,21.304082,14.251611,3.564871,21.238126,14.03339,3.655874,20.340024,13.120454,1.519759,19.034185,13.818129,1.144095,18.011981,12.681847,0.722009,18.277792,NaN,NaN,NaN
13.294503,3.672434,21.305614,14.252266,3.563863,21.239655,14.034074,3.654348,20.34108,13.121255,1.520797,19.032492,13.818129,1.144095,18.011981,12.681847,0.722009,18.277792,NaN,NaN,NaN
13.294535,3.671907,21.305154,14.252299,3.56334,21.239191,14.034074,3.654348,20.34108,13.121255,1.520797,19.032492,13.818129,1.144095,18.011981,12.681847,0.722009,18.277792,NaN,NaN,NaN
13.294535,3.671907,21.305154,14.252299,3.56334,21.239191,14.034074,3.654348,20.34108,13.121255,1.520797,19.032492,13.818129,1.144095,18.011981,12.682612,0.723567,18.276582,NaN,NaN,NaN
13.294535,3.671907,21.305154,14.251644,3.564348,21.237662,14.033423,3.655352,20.339563,13.121901,1.51977,19.034006,13.819572,1.14411,18.011797,12.68265,0.723049,18.276112,NaN,NaN,NaN
13.294503,3.672434,21.305614,14.252266,3.563863,21.239655,14.03404,3.65487,20.341541,13.121255,1.520797,19.032492,13.818129,1.144095,18.011981,12.682612,0.723567,18.276582,NaN,NaN,NaN
13.294535,3.671907,21.305154,14.252299,3.56334,21.239191,14.034869,3.655373,20.339363,13.121255,1.520797,19.032492,13.818922,1.145136,18.010297,12.68265,0.723049,18.276112,NaN,NaN,NaN
13.295339,3.672932,21.303427,14.253716,3.563886,21.239451,14.034869,3.655373,20.339363,13.121901,1.51977,19.034006,13.819572,1.14411,18.011797,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.295306,3.673459,21.303888,14.253062,3.564894,21.237922,14.034836,3.655895,20.339825,13.122702,1.520808,19.032313,13.819572,1.14411,18.011797,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.294535,3.671907,21.305154,14.25292,3.562856,21.241183,14.034074,3.654348,20.34108,13.121901,1.51977,19.034006,13.819534,1.144627,18.012264,12.683256,0.722533,18.278093,NaN,NaN,NaN
13.295954,3.67245,21.30542,14.253716,3.563886,21.239451,14.035487,3.654891,20.341342,13.122739,1.520289,19.031843,13.819572,1.14411,18.011797,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.295339,3.672932,21.303427,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.122739,1.520289,19.031843,13.819411,1.143245,18.011867,12.683333,0.721497,18.277151,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.122739,1.520289,19.031843,13.819572,1.14411,18.011797,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.122739,1.520289,19.031843,13.819411,1.143245,18.011867,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.123386,1.519262,19.033358,13.819448,1.142729,18.0114,12.683333,0.721497,18.277151,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.122739,1.520289,19.031843,13.820242,1.14377,18.009716,12.683294,0.722015,18.277622,NaN,NaN,NaN
13.296634,3.670913,21.306492,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.820098,1.141703,18.0129,12.683977,0.720463,18.278661,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.820892,1.142744,18.011216,12.683977,0.720463,18.278661,NaN,NaN,NaN
13.29583,3.671069,21.305029,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.820892,1.142744,18.011216,12.683977,0.720463,18.278661,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.25437,3.562878,21.24098,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.820854,1.143261,18.011684,12.684741,0.722021,18.277452,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.036315,3.655394,20.339164,13.123386,1.519262,19.033358,13.820854,1.143261,18.011684,12.684741,0.722021,18.277452,NaN,NaN,NaN
13.296634,3.670913,21.306492,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.821053,1.14361,18.011146,12.68478,0.721504,18.276981,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.254403,3.562355,21.240516,14.03617,3.653365,20.342397,13.124033,1.518236,19.034872,13.821665,1.1431,18.013114,12.684582,0.719946,18.280642,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.25437,3.562878,21.24098,14.03617,3.653365,20.342397,13.123386,1.519262,19.033358,13.820892,1.142744,18.011216,12.68478,0.721504,18.276981,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253716,3.563886,21.239451,14.03552,3.654369,20.34088,13.124194,1.519099,19.034801,13.821053,1.14361,18.011146,12.684944,0.722368,18.276912,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.124157,1.519618,19.03527,13.821015,1.144126,18.011614,12.684906,0.722886,18.277383,NaN,NaN,NaN
13.295183,3.670897,21.306686,14.252953,3.562332,21.240719,14.034724,3.653344,20.342597,13.124194,1.519099,19.034801,13.821015,1.144126,18.011614,12.68555,0.721852,18.278893,NaN,NaN,NaN
13.295986,3.671923,21.304959,14.253749,3.563363,21.238987,14.03552,3.654369,20.34088,13.123511,1.520645,19.033756,13.821015,1.144126,18.011614,12.684103,0.721846,18.279064,NaN,NaN,NaN
13.295183,3.670897,21.306686,14.25292,3.562856,21.241183,14.03488,3.6542,20.342525,13.123511,1.520645,19.033756,13.821015,1.144126,18.011614,12.684103,0.721846,18.279064,NaN,NaN,NaN
13.29515,3.671424,21.307147,14.25292,3.562856,21.241183,14.034691,3.653866,20.343058,13.123511,1.520645,19.033756,13.820222,1.143085,18.013297,12.684103,0.721846,18.279064,NaN,NaN,NaN
13.295183,3.670897,21.306686,14.253108,3.563193,21.240643,14.03488,3.6542,20.342525,13.124157,1.519618,19.03527,13.820222,1.143085,18.013297,12.684103,0.721846,18.279064,NaN,NaN,NaN
