pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
14.279737,3.875141,17.437358,14.838510,3.925408,17.528895,15.018635,4.018533,16.746160,15.625601,1.901387,14.960545,16.409652,1.620974,14.474251,15.490766,0.831942,13.305305,14.408684,-0.023516,13.094718
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493100,0.839295,13.369520,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.292145,3.928155,17.402333,14.802714,3.916857,17.470565,15.012929,3.981638,16.834753,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.292145,3.928155,17.402333,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.292145,3.928155,17.402333,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568107,1.852924,15.027370,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.397664,0.003893,12.939975
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.292145,3.928155,17.402333,14.802027,3.917849,17.469120,15.012929,3.981638,16.834753,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493100,0.839295,13.369520,14.397664,0.003893,12.939975
14.291442,3.929655,17.401353,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291442,3.929655,17.401353,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291461,3.929148,17.400887,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
14.291442,3.929655,17.401353,14.802027,3.917849,17.469120,15.012242,3.982626,16.833317,15.568084,1.853421,15.027843,16.397171,1.695685,14.406381,15.493790,0.838284,13.370924,14.398348,0.002872,12.941380
