el_fle-ext,hum_dep_ele,hum_pro_retra
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
103.02897025786841,49.63737780958283,60.91721140250242
104.16139668798783,50.16327046369608,56.87072437813654
102.04922013858183,49.69446220081784,61.92105988476716
100.74547151453636,47.78561809032209,63.25021363723326
100.21217063373135,46.5695556109832,63.35297787584318
99.07450665710121,46.65836147385227,63.62627001467902
99.42993703216327,46.86481889207366,64.11510899342964
98.9735101252921,49.62432917788655,64.11671173392862
98.3808697443953,47.980006739408054,63.11908034324108
97.44156656497306,49.62630617446041,62.835877343074515
96.22597847823457,48.17780929807441,59.92813407660245
96.71875301680281,49.3824310427857,61.85037519003542
97.87465885812776,47.93379331730176,61.044747782830754
97.61830739815633,47.64107763081984,59.545283526000674
96.6810332732149,45.664198213381184,61.07573017029746
96.58354110014113,46.66861088601402,61.9739525186519
94.38963240411302,46.93392575007388,62.58741709832745
95.53596975038779,47.67995579839146,61.78410300339267
94.67536047824363,50.008445199304106,58.77452448685227
93.17619833660993,50.09403667171554,61.24639285926091
92.31798702461761,50.9117142657814,59.18903596691179
91.4029455409338,48.335007311714776,58.82268085430715
92.14513347303753,46.02863238153034,60.55871173275017
92.51339893812326,45.7414156716066,59.13282384622251
91.62697937879585,44.71542561415586,59.793077447256294
92.34820265228565,45.26730507244727,59.967956480149965
93.11715062424865,45.34348944365658,62.54370684467767
91.51834657678988,48.46711474058577,63.466400287333556
91.48861608616073,49.71448521362353,63.488962574089115
91.62099419658196,47.3579531560585,62.95666425072548
90.85826596716815,48.48385537734171,62.62727067657633
90.72478849548828,45.73969658497211,61.58213913842066
92.74188067931128,45.377618167543375,60.199644152234896
91.18737406152864,45.83723947749917,64.26462142857689
92.61264482251921,47.542758881546774,60.320761843781995
90.3771530321288,45.81785233038562,62.03198797397533
90.4865490544928,44.0953435917549,61.7820665055697
88.57809858603535,42.66481295822936,65.62788370405438
86.64954736481897,44.18338130674442,66.78543802312872
84.71035519031363,44.828640869058745,68.23176288057847
87.01996024772701,44.207184755182425,65.70339412447167
