pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
23.714489,3.934135,16.625904,24.251445,3.953288,16.760522,24.249415,3.984512,15.951359,24.354422,1.724607,14.162637,25.029754,1.590170,13.448733,23.820400,0.506193,12.879110,22.803060,-0.105095,12.933811
23.718281,3.869984,16.624006,24.225462,3.934769,16.700496,24.262203,3.867098,16.049898,24.305125,1.678681,14.178268,25.038940,1.658199,13.371473,23.798780,0.420855,12.953605,22.821561,-0.114049,12.904749
23.717535,3.870956,16.622598,24.224713,3.935739,16.699089,24.261455,3.868066,16.048499,24.305125,1.678681,14.178268,25.038940,1.658199,13.371473,23.798780,0.420855,12.953605,22.821561,-0.114049,12.904749
23.717535,3.870956,16.622598,24.224713,3.935739,16.699089,24.261455,3.868066,16.048499,24.305239,1.680061,14.178633,25.038918,1.658687,13.371931,23.799432,0.421926,12.951918,22.821536,-0.113563,12.905216
23.716131,3.870877,16.622929,24.223310,3.935657,16.699427,24.260055,3.867984,16.048834,24.305125,1.678681,14.178268,25.039052,1.659578,13.371836,23.798780,0.420855,12.953605,22.822221,-0.112977,12.903069
23.716246,3.872254,16.623290,24.223292,3.936157,16.699878,24.259289,3.869448,16.047889,24.304468,1.681537,14.177708,25.039030,1.660065,13.372293,23.800293,0.422309,12.953665,22.822196,-0.112491,12.903536
23.715482,3.873723,16.622336,24.222543,3.937127,16.698470,24.259289,3.869448,16.047889,24.304468,1.681537,14.177708,25.039164,1.660956,13.372199,23.800293,0.422309,12.953665,22.822937,-0.113497,12.904918
23.713332,3.874616,16.621259,24.221254,3.938422,16.699167,24.257254,3.871709,16.047185,24.303161,1.683327,14.178856,25.037860,1.662737,13.373349,23.800408,0.423689,12.954036,22.823055,-0.112116,12.905294
23.712043,3.875915,16.621951,24.219083,3.939809,16.698548,24.255836,3.872122,16.047974,24.302526,1.685694,14.177836,25.037199,1.665585,13.372796,23.801921,0.425144,12.954097,22.823055,-0.112116,12.905294
23.709875,3.877306,16.621327,24.217567,3.942249,16.696184,24.254322,3.874554,16.045629,24.302753,1.688454,14.178566,25.037288,1.667451,13.373617,23.802036,0.426524,12.954467,22.823833,-0.109664,12.903989
23.706331,3.882016,16.618249,24.213976,3.944053,16.696354,24.250122,3.878197,16.044315,24.300811,1.692610,14.178695,25.035479,1.672483,13.373662,23.802290,0.428800,12.954743,22.824691,-0.109289,12.905747
23.702874,3.884706,16.618318,24.210535,3.946236,16.695980,24.245921,3.881840,16.043001,24.300403,1.697736,14.178405,25.034422,1.676533,13.375080,23.802381,0.430665,12.955580,22.824809,-0.107909,12.906123
23.698654,3.888865,16.617432,24.207711,3.950471,16.694764,24.242337,3.883635,16.043179,24.297177,1.703193,14.179222,25.032725,1.682944,13.375489,23.803357,0.432429,12.957698,22.825587,-0.105457,12.904819
23.692284,3.893917,16.615469,24.201334,3.955510,16.692815,24.235355,3.890506,16.039762,24.294578,1.710204,14.178790,25.029613,1.689756,13.376684,23.803726,0.436085,12.958345,22.826445,-0.105082,12.906576
23.684694,3.898745,16.617798,24.194265,3.960497,16.693512,24.227779,3.895301,16.042119,24.292092,1.718595,14.178723,25.027233,1.699501,13.376997,23.804071,0.440227,12.959457,22.826681,-0.102321,12.907328
23.674763,3.909006,16.613210,24.186486,3.969354,16.689558,24.217848,3.905513,16.037599,24.288165,1.727885,14.179900,25.024435,1.710935,13.379738,23.804531,0.445748,12.960940,22.827656,-0.100565,12.909461
23.649438,3.937986,16.586618,24.174985,3.979137,16.685864,24.195445,3.927609,16.020059,24.283516,1.741500,14.181894,25.019382,1.725702,13.383722,23.804384,0.453162,12.960951,22.827867,-0.097318,12.910679
23.637106,3.946801,16.589705,24.148109,4.009509,16.656040,24.182405,3.936843,16.021340,24.278226,1.761708,14.190917,25.015659,1.749650,13.394037,23.804446,0.459888,12.964396,22.828195,-0.092690,12.912273
23.621760,3.961423,16.603846,24.134053,4.017963,16.661032,24.166063,3.945711,16.029873,24.271866,1.774487,14.193374,25.012493,1.780362,13.393033,23.804529,0.470062,12.965149,22.828547,-0.088549,12.913401
23.589528,3.941247,16.660462,24.147144,4.148039,16.626925,24.180937,4.076308,15.927675,24.316918,1.929248,14.074855,25.004281,1.791854,13.396541,23.864373,0.620255,12.828059,22.828332,-0.083612,12.917050
23.577528,3.954218,16.659669,24.107254,4.092736,16.691285,24.102121,4.146462,15.913760,24.283548,1.954763,14.060717,24.992732,1.803974,13.403230,23.863412,0.625601,12.830877,22.828920,-0.076710,12.918929
23.561262,3.972370,16.653934,24.096641,4.110283,16.675203,24.088399,4.172694,15.896807,24.259588,1.945071,14.090872,24.961085,1.839447,13.379931,23.868055,0.650155,12.811311,22.828057,-0.068901,12.922039
23.547288,4.006616,16.630394,24.086779,4.156538,16.650884,24.095875,4.194094,15.884256,24.252886,1.968823,14.082727,24.930930,1.823556,13.433755,23.862932,0.683471,12.838305,22.828052,-0.060717,12.926907
23.514696,4.041187,16.600071,24.066021,4.214052,16.573619,24.038460,4.215997,15.940004,24.251626,2.010555,14.060241,24.969899,1.770895,13.529223,23.861251,0.689328,12.839280,22.825409,-0.033486,12.936041
23.495568,4.048478,16.607850,24.048036,4.228647,16.580457,24.044688,4.218030,15.920412,24.234457,2.035708,14.086781,24.940404,1.820095,13.497061,23.859570,0.695187,12.840252,22.828522,-0.009959,12.932841
23.465837,4.048324,16.635162,24.045167,4.264419,16.538306,24.015680,4.210377,15.936671,24.210717,2.036537,14.117090,24.937779,1.856023,13.530211,23.860350,0.717557,12.839990,22.828685,-0.001370,12.937150
23.426720,4.049248,16.668550,23.994017,4.244282,16.611948,24.010704,4.227727,15.963279,24.183143,2.060665,14.151979,24.924977,1.905544,13.519247,23.857156,0.725885,12.838681,22.827249,0.007849,12.938320
