pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
20.870991,3.827702,11.864961,21.474704,3.785463,12.13032,21.489482,3.838802,11.094644,21.992228,1.530108,9.580594,23.129299,0.856948,8.552343,NaN,NaN,NaN,-0.517524,2.255355,2.549726,22.611775,3.112303,11.102069,0.66080929,1.674328213,2.030795132,1.981798299,,-0.502746,2.308694,1.51405,22.626553,3.165642,10.066393,1.037153901,1.674328213,2.44350749,2.217115803,
20.89261,3.861619,11.816781,21.521627,3.829133,12.137638,21.50318,3.844792,11.037793,21.979774,1.562728,9.572188,23.113575,0.861468,8.499258,NaN,NaN,NaN,-0.458147,2.266405,2.56545,22.655428,3.127873,11.064708,0.706871234,1.711271188,2.052199866,1.900556916,70.56438062,-0.476594,2.282064,1.465605,22.636981,3.143532,9.964863,1.10011114,1.711271188,2.536733032,2.226710425,131.3264355
20.885422,3.860608,11.788774,21.508555,3.836122,12.097008,21.515547,3.833893,11.071181,21.979105,1.563686,9.57081,23.112935,0.867324,8.507134,NaN,NaN,NaN,-0.47055,2.272436,2.526198,22.642385,3.13976,11.033332,0.695631008,1.703495564,2.043828133,1.911273691,71.51237472,-0.463558,2.270207,1.500371,22.649377,3.137531,10.007505,1.02585325,1.703495564,2.481033456,2.252113415,132.2788567
20.885422,3.860608,11.788774,21.50765,3.837248,12.100512,21.521103,3.826155,11.088484,21.979105,1.563686,9.57081,23.114254,0.879473,8.504372,NaN,NaN,NaN,-0.471455,2.273562,2.529702,22.642799,3.153035,11.034074,0.696343273,1.701176266,2.039265937,1.906149089,73.007024,-0.458002,2.262469,1.517674,22.656252,3.141942,10.022046,1.012178201,1.701176266,2.47442072,2.265381054,133.1208508
20.884663,3.870148,11.796787,21.508243,3.837448,12.098914,21.524334,3.829253,11.09996,21.979105,1.563686,9.57081,23.114928,0.878514,8.505735,NaN,NaN,NaN,-0.470862,2.273762,2.528104,22.644066,3.152276,11.033839,0.693687271,1.701158227,2.047664224,1.92463265,73.29489604,-0.454771,2.265567,1.52915,22.660157,3.144081,10.034885,0.999117197,1.701158227,2.463306593,2.265349973,130.0054685
20.893622,3.848897,11.806097,21.511064,3.833448,12.10484,21.532664,3.832961,11.134946,21.979105,1.563686,9.57081,23.114883,0.879018,8.506168,NaN,NaN,NaN,-0.468041,2.269762,2.53403,22.646842,3.14878,11.040198,0.686090865,1.700654146,2.037288752,1.915059792,74.0453833,-0.446441,2.269275,1.564136,22.668442,3.148293,10.070304,0.970134614,1.700654146,2.438913271,2.26651277,129.7144686
20.893481,3.848059,11.806166,21.514057,3.827278,12.108934,21.530021,3.830055,11.12189,21.979149,1.563176,9.570379,23.111666,0.873639,8.513207,NaN,NaN,NaN,-0.465092,2.264102,2.538555,22.646574,3.137741,11.051762,0.690807414,1.695779664,2.036421401,1.916595917,77.16758465,-0.449128,2.266879,1.551511,22.662538,3.140518,10.064718,0.987176995,1.695779664,2.443249263,2.25620011,130.6395825
20.893481,3.848059,11.806166,21.514057,3.827278,12.108934,21.523333,3.841753,11.110429,21.979105,1.563686,9.57081,23.094051,0.841459,8.551222,NaN,NaN,NaN,-0.465048,2.263592,2.538124,22.629003,3.105051,11.089346,0.690807414,1.674597299,2.019388128,1.922219566,76.97089055,-0.455772,2.278067,1.539619,22.638279,3.119526,10.090841,0.998652995,1.674597299,2.416089269,2.225215396,131.2156421
20.893481,3.848059,11.806166,21.514057,3.827278,12.108934,21.532664,3.832961,11.134946,21.978574,1.560547,9.571056,23.103887,0.855585,8.528365,NaN,NaN,NaN,-0.464517,2.266731,2.537878,22.63937,3.122316,11.066243,0.690807414,1.688343949,2.030349071,1.918396738,74.32658767,-0.44591,2.272414,1.56389,22.657977,3.127999,10.092255,0.974182294,1.688343949,2.421680878,2.249460439,130.7941217
20.893481,3.848059,11.806166,21.51423,3.82511,12.1071,21.532664,3.832961,11.134946,21.969017,1.547008,9.596573,23.103841,0.856089,8.528799,NaN,NaN,NaN,-0.454787,2.278102,2.510527,22.649054,3.134191,11.039326,0.690229853,1.704504588,2.044428445,1.916770949,75.68429772,-0.436353,2.285953,1.538373,22.667488,3.142042,10.067172,0.972360453,1.704504588,2.440879381,2.259657443,129.8881529
20.892745,3.84702,11.807828,21.513498,3.824067,12.108771,21.52869,3.836521,11.129825,21.968349,1.547967,9.595195,23.103841,0.856089,8.528799,NaN,NaN,NaN,-0.454851,2.2761,2.513576,22.64899,3.132189,11.042375,0.690237507,1.704475778,2.044822279,1.917540302,77.26103919,-0.439659,2.288554,1.53463,22.664182,3.144643,10.063429,0.979143079,1.704475778,2.44317714,2.253240761,130.4474759
20.893481,3.848059,11.806166,21.51423,3.82511,12.1071,21.52942,3.83756,11.128168,21.968393,1.547457,9.594764,23.103887,0.855585,8.528365,NaN,NaN,NaN,-0.454163,2.277653,2.512336,22.649724,3.133238,11.040701,0.690229853,1.704476552,2.044821558,1.917546394,79.1734061,-0.438973,2.290103,1.533404,22.664914,3.145688,10.061769,0.979129,1.704476552,2.443167375,2.253243283,131.5297652
20.893481,3.848059,11.806166,21.51423,3.82511,12.1071,21.52942,3.83756,11.128168,21.969017,1.547008,9.596573,23.104515,0.85513,8.530163,NaN,NaN,NaN,-0.454787,2.278102,2.510527,22.649728,3.133232,11.04069,0.690229853,1.704488534,2.044831209,1.917543231,75.31315212,-0.439597,2.290552,1.531595,22.664918,3.145682,10.061758,0.979129,1.704488534,2.443180136,2.253245873,130.8773071
