pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
13.161694,4.237438,14.928321,13.683615,4.159535,15.367533,13.839279,4.275162,14.440033,14.185651,1.631464,12.944849,15.226451,1.228041,11.724632,NaN,NaN,NaN,-0.502036,2.528071,2.422684,14.724415,3.756112,14.147316,0.686569435,1.653766696,1.812109393,1.60489525,,-0.346372,2.643698,1.495184,14.880079,3.871739,13.219816,0.947553235,1.653766696,2.475286035,2.491203648,
13.129811,4.203687,14.996885,13.691058,4.183964,15.300044,13.815026,4.278225,14.413039,14.162076,1.670917,12.893167,15.191651,1.259429,11.66993,NaN,NaN,NaN,-0.471018,2.513047,2.406877,14.720633,3.772476,14.076807,0.638194775,1.65095603,1.887644323,1.77641831,90.34007826,-0.34705,2.607308,1.519872,14.844601,3.866737,13.189802,0.900572635,1.65095603,2.425781466,2.480824449,143.4487248
13.129231,4.199769,14.996103,13.691058,4.183964,15.300044,13.815026,4.278225,14.413039,14.152042,1.661576,12.912036,15.191651,1.259429,11.66993,NaN,NaN,NaN,-0.460984,2.522388,2.388008,14.730667,3.781817,14.057938,0.638967532,1.668932712,1.902481197,1.771800751,92.21464623,-0.337016,2.616649,1.501003,14.854635,3.876078,13.170933,0.900572635,1.668932712,2.44577572,2.487443452,142.0339024
13.136067,4.189046,15.012261,13.691058,4.183964,15.300044,13.824018,4.261263,14.430595,14.153519,1.669401,12.911466,15.195876,1.265047,11.661118,NaN,NaN,NaN,-0.462461,2.514563,2.388578,14.733415,3.77961,14.049696,0.625187885,1.677313445,1.909368967,1.782869934,93.38091727,-0.329501,2.591862,1.519129,14.866375,3.856909,13.180247,0.882946805,1.677313445,2.44578706,2.509050454,143.544779
13.136067,4.189046,15.012261,13.691058,4.183964,15.300044,13.824018,4.261263,14.430595,14.153654,1.665801,12.913106,15.195876,1.265047,11.661118,NaN,NaN,NaN,-0.462596,2.518163,2.386938,14.73328,3.78321,14.048056,0.625187885,1.67758887,1.909314932,1.782283391,88.96809338,-0.329636,2.595462,1.517489,14.86624,3.860509,13.178607,0.882946805,1.67758887,2.446665244,2.510754042,143.1300019
13.13687,4.190059,15.010602,13.690945,4.197117,15.308446,13.824814,4.262276,14.42894,14.157976,1.673261,12.901403,15.195198,1.266554,11.66013,NaN,NaN,NaN,-0.467031,2.523856,2.407043,14.728167,3.79041,14.067173,0.629094563,1.667932469,1.892618224,1.76463634,89.51868483,-0.333162,2.589015,1.527537,14.862036,3.855569,13.187667,0.892018727,1.667932469,2.446592065,2.513709893,144.3100484
13.147794,4.165256,15.027516,13.691173,4.194082,15.30593,13.824018,4.261263,14.430595,14.155994,1.672635,12.906339,15.195243,1.266034,11.659686,NaN,NaN,NaN,-0.464821,2.521447,2.399591,14.730422,3.787481,14.059277,0.611233205,1.673172603,1.89338641,1.773511696,90.57953517,-0.331976,2.588628,1.524256,14.863267,3.854662,13.183942,0.887903397,1.673172603,2.447824208,2.513381637,145.3630757
13.143707,4.179335,15.026763,13.698554,4.179906,15.320226,13.824814,4.262276,14.42894,14.155994,1.672635,12.906339,15.195243,1.266034,11.659686,NaN,NaN,NaN,-0.45744,2.507271,2.413887,14.737803,3.773305,14.073573,0.627675116,1.673172603,1.901203196,1.77264381,87.51419734,-0.33118,2.589641,1.522601,14.864063,3.855675,13.182287,0.903945318,1.673172603,2.456485322,2.49686165,144.5700717
13.149966,4.16469,15.042142,13.697755,4.178889,15.321894,13.824018,4.261263,14.430595,14.155994,1.672635,12.906339,15.19609,1.270559,11.659356,NaN,NaN,NaN,-0.458239,2.506254,2.415555,14.737851,3.776813,14.074911,0.615252454,1.672851279,1.899305965,1.781437891,85.07030474,-0.331976,2.588628,1.524256,14.864114,3.859187,13.183612,0.90395892,1.672851279,2.456593698,2.497968847,145.575329
13.14981,4.163865,15.042204,13.697601,4.178065,15.321954,13.823864,4.260439,14.430655,14.153563,1.668877,12.911021,15.19609,1.270559,11.659356,NaN,NaN,NaN,-0.455962,2.509188,2.410933,14.740128,3.779747,14.070289,0.615253348,1.67695708,1.902965251,1.780992831,87.89471699,-0.329699,2.591562,1.519634,14.866391,3.862121,13.17899,0.90395892,1.67695708,2.461338128,2.499972937,143.7026259
13.146168,4.172134,15.036564,13.697601,4.178065,15.321954,13.823864,4.260439,14.430655,14.153563,1.668877,12.911021,15.19609,1.270559,11.659356,NaN,NaN,NaN,-0.455962,2.509188,2.410933,14.740128,3.779747,14.070289,0.62093557,1.67695708,1.904826348,1.779071485,91.33925799,-0.329699,2.591562,1.519634,14.866391,3.862121,13.17899,0.90395892,1.67695708,2.461338128,2.499972937,145.1317541
