Time,Atlas_tn19
0.005,0.47098999999999996
0.01,0.46476000000000006
0.015,0.50598
0.02,0.5081600000000001
0.025,0.49487
0.030000000000000002,0.5000100000000001
0.035,0.47906000000000004
0.04,0.5118
0.045,0.47757
0.049999999999999996,0.49315
0.05499999999999999,0.5078
0.05999999999999999,0.45291000000000003
0.06499999999999999,0.47636999999999996
0.06999999999999999,0.45891000000000004
0.075,0.45913999999999994
0.08,0.45357
0.085,0.45233
0.09000000000000001,0.4636
0.09500000000000001,0.45416000000000006
0.10000000000000002,0.41497
0.10500000000000002,0.43603000000000003
0.11000000000000003,0.411
0.11500000000000003,0.4355
0.12000000000000004,0.40915
0.12500000000000003,0.42556000000000005
0.13000000000000003,0.45146000000000003
0.13500000000000004,0.46388999999999997
0.14000000000000004,0.43233999999999995
0.14500000000000005,0.45348999999999995
0.15000000000000005,0.43295
0.15500000000000005,0.46836000000000005
0.16000000000000006,0.44838999999999996
0.16500000000000006,0.45863999999999994
0.17000000000000007,0.45593999999999996
0.17500000000000007,0.44253000000000003
0.18000000000000008,0.43446999999999997
0.18500000000000008,0.44758000000000003
0.19000000000000009,0.4678
0.1950000000000001,0.43961999999999996
0.2000000000000001,0.44845
0.2050000000000001,0.41845
0.2100000000000001,0.44369
0.2150000000000001,0.4802
0.2200000000000001,0.45769
0.22500000000000012,0.45114
0.23000000000000012,0.42523999999999995
0.23500000000000013,0.46563000000000004
0.24000000000000013,0.43648000000000003
0.24500000000000013,0.46116
0.2500000000000001,0.47433000000000003
0.2550000000000001,0.45729
0.2600000000000001,0.44603999999999994
0.2650000000000001,0.43633999999999995
0.27000000000000013,0.42866000000000004
0.27500000000000013,0.46321999999999997
0.28000000000000014,0.41941999999999996
0.28500000000000014,0.48151000000000005
0.29000000000000015,0.42523
0.29500000000000015,0.45214
0.30000000000000016,0.46378
0.30500000000000016,0.44622
0.31000000000000016,0.48372
0.31500000000000017,0.48807
0.3200000000000002,0.47521
0.3250000000000002,0.46917
0.3300000000000002,0.46423000000000003
0.3350000000000002,0.4702
0.3400000000000002,0.43801
0.3450000000000002,0.46379
0.3500000000000002,0.46353
0.3550000000000002,0.4698
0.3600000000000002,0.45055
0.3650000000000002,0.46734
0.3700000000000002,0.43804
0.3750000000000002,0.46691000000000005
0.3800000000000002,0.4417
0.38500000000000023,0.48296000000000006
0.39000000000000024,0.44547
0.39500000000000024,0.47883000000000003
0.40000000000000024,0.43336
0.40500000000000025,0.45198999999999995
0.41000000000000025,0.45646000000000003
0.41500000000000026,0.46438
0.42000000000000026,0.46736000000000005
0.42500000000000027,0.46603999999999995
0.43000000000000027,0.44193999999999994
0.4350000000000003,0.45831000000000005
0.4400000000000003,0.4828
0.4450000000000003,0.48444
0.4500000000000003,0.47448
0.4550000000000003,0.46692
0.4600000000000003,0.46993999999999997
0.4650000000000003,0.44288
0.4700000000000003,0.45537
0.4750000000000003,0.46971
0.4800000000000003,0.4766
0.4850000000000003,0.46171
0.4900000000000003,0.45233999999999996
0.49500000000000033,0.45758999999999994
0.5000000000000003,0.45693
0.5050000000000003,0.46155
0.5100000000000003,0.43416000000000005
0.5150000000000003,0.49223
0.5200000000000004,0.45988
0.5250000000000004,0.46667
0.5300000000000004,0.46963
0.5350000000000004,0.45497
0.5400000000000004,0.49954
0.5450000000000004,0.47686000000000006
0.5500000000000004,0.4937
0.5550000000000004,0.48763
0.5600000000000004,0.48343
0.5650000000000004,0.48231
0.5700000000000004,0.48961000000000005
0.5750000000000004,0.5159199999999999
0.5800000000000004,0.5181
0.5850000000000004,0.47826
0.5900000000000004,0.50255
0.5950000000000004,0.47511000000000003
0.6000000000000004,0.49482
0.6050000000000004,0.48361000000000004
0.6100000000000004,0.48363999999999996
0.6150000000000004,0.4799
0.6200000000000004,0.49276000000000003
0.6250000000000004,0.48362
0.6300000000000004,0.46485
0.6350000000000005,0.44647
0.6400000000000005,0.46568000000000004
0.6450000000000005,0.49099
0.6500000000000005,0.48654
0.6550000000000005,0.47594
0.6600000000000005,0.47151000000000004
0.6650000000000005,0.50612
0.6700000000000005,0.49572
0.6750000000000005,0.48168999999999995
0.6800000000000005,0.46168000000000003
0.6850000000000005,0.47941999999999996
0.6900000000000005,0.5020399999999999
0.6950000000000005,0.45735
0.7000000000000005,0.42853
0.7050000000000005,0.46747
0.7100000000000005,0.46016999999999997
0.7150000000000005,0.45982
0.7200000000000005,0.43811000000000005
0.7250000000000005,0.45273
0.7300000000000005,0.43631000000000003
0.7350000000000005,0.42872
0.7400000000000005,0.44345
0.7450000000000006,0.45666999999999996
0.7500000000000006,0.43348000000000003
0.7550000000000006,0.46302
0.7600000000000006,0.45106
0.7650000000000006,0.47248
0.7700000000000006,0.46071999999999996
0.7750000000000006,0.44136000000000003
0.7800000000000006,0.47748999999999997
0.7850000000000006,0.41708
0.7900000000000006,0.43558
0.7950000000000006,0.45408999999999994
0.8000000000000006,0.45023
0.8050000000000006,0.47757
0.8100000000000006,0.46457
0.8150000000000006,0.45648
0.8200000000000006,0.45311999999999997
0.8250000000000006,0.44553999999999994
0.8300000000000006,0.47112
0.8350000000000006,0.45726999999999995
0.8400000000000006,0.45383999999999997
0.8450000000000006,0.43551999999999996
0.8500000000000006,0.47125
0.8550000000000006,0.44461000000000006
0.8600000000000007,0.45053000000000004
0.8650000000000007,0.42949
0.8700000000000007,0.48802
0.8750000000000007,0.42862
0.8800000000000007,0.45356
0.8850000000000007,0.45919
0.8900000000000007,0.43806000000000006
0.8950000000000007,0.465
0.9000000000000007,0.43383999999999995
0.9050000000000007,0.45233999999999996
0.9100000000000007,0.45275
0.9150000000000007,0.42213999999999996
0.9200000000000007,0.47303
0.9250000000000007,0.46641000000000005
0.9300000000000007,0.4572
0.9350000000000007,0.45411999999999997
0.9400000000000007,0.44315
0.9450000000000007,0.46593
0.9500000000000007,0.43796
0.9550000000000007,0.47473000000000004
0.9600000000000007,0.43801
0.9650000000000007,0.44392
0.9700000000000008,0.43696
0.9750000000000008,0.42523999999999995
0.9800000000000008,0.44788999999999995
