pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
13.356579,5.106376,12.843171,14.046702,4.962066,13.113883,13.923707,5.072756,12.098279,13.882902,2.642534,10.394339,15.240192,2.469646,9.311342,NaN,NaN,NaN,0.1638,2.319532,2.719544,15.403992,4.789178,12.030886,0.755235141,1.744995389,2.2253812,2.102761284,,0.040805,2.430222,1.70394,15.280997,4.899868,11.015282,1.028995399,1.744995389,2.435462768,2.104730186,
13.337132,5.042256,12.880499,14.041077,4.949163,13.085029,13.926687,5.087486,12.064164,13.886643,2.590762,10.463663,15.224328,2.492569,9.292948,NaN,NaN,NaN,0.154434,2.358401,2.621366,15.378762,4.85097,11.914314,0.738943429,1.780341719,2.266794398,2.142084978,58.72254617,0.040044,2.496724,1.600501,15.264372,4.989293,10.893449,1.036524806,1.780341719,2.510196002,2.162003817,116.8666522
13.337903,5.042114,12.88188,14.041062,4.948023,13.088042,13.922939,5.106038,12.074645,13.886643,2.590762,10.463663,15.243173,2.417221,9.285079,NaN,NaN,NaN,0.154419,2.357261,2.624379,15.397592,4.774482,11.909458,0.738774976,1.8053671,2.293370927,2.147459523,58.08112594,0.036296,2.515276,1.610982,15.279469,4.932497,10.896061,1.032422037,1.8053671,2.51767227,2.141365771,114.2262833
13.337132,5.042256,12.880499,14.041699,4.948206,13.086466,13.895317,5.114611,12.131831,13.886643,2.590762,10.463663,15.222928,2.492518,9.293144,NaN,NaN,NaN,0.155056,2.357444,2.622803,15.377984,4.849962,11.915947,0.740055718,1.779163909,2.265483266,2.14001252,55.06158492,0.008674,2.523849,1.668168,15.231602,5.016367,10.961312,0.980023621,1.779163909,2.436553836,2.116827162,114.9858031
13.336491,5.042075,12.882069,14.041739,4.947684,13.086028,13.901081,5.104334,12.143507,13.885811,2.590263,10.465705,15.240217,2.426957,9.284763,NaN,NaN,NaN,0.155928,2.357421,2.620323,15.396145,4.784378,11.905086,0.740191648,1.804358188,2.294139953,2.148844567,54.06489657,0.01527,2.514071,1.677802,15.255487,4.941028,10.962565,0.965748275,1.804358188,2.445878906,2.111507069,114.7356572
13.337132,5.042256,12.880499,14.041231,4.949982,13.084971,13.901204,5.10275,12.142181,13.885855,2.589748,10.465262,15.239011,2.416769,9.26741,NaN,NaN,NaN,0.155376,2.360234,2.619709,15.394387,4.777003,11.887119,0.738971374,1.815434468,2.299882848,2.140658627,52.47111714,0.015349,2.513002,1.676919,15.25436,4.929771,10.944329,0.96529716,1.815434468,2.460576889,2.119086453,113.5053763
13.336337,5.041259,12.882125,14.041231,4.949982,13.084971,13.893405,5.096661,12.103267,13.886475,2.588775,10.466678,15.238561,2.431733,9.277746,NaN,NaN,NaN,0.154756,2.361207,2.618293,15.393317,4.79294,11.896039,0.739157319,1.807306848,2.294601195,2.145565572,48.19360867,0.00693,2.507886,1.636589,15.245491,4.939619,10.914335,1.003548703,1.807306848,2.482339659,2.118380999,114.2791725
13.337132,5.042256,12.880499,14.041271,4.94946,13.084533,13.89766,5.084539,12.106619,13.885811,2.590263,10.465705,15.243947,2.418239,9.283487,NaN,NaN,NaN,0.15546,2.359197,2.618828,15.399407,4.777436,11.902315,0.738953789,1.808802104,2.297814559,2.149514794,50.35453052,0.011849,2.494276,1.640914,15.255796,4.912515,10.924401,0.99759022,1.808802104,2.478428164,2.117333885,111.3849229
13.337132,5.042256,12.880499,14.041231,4.949982,13.084971,13.890139,5.096131,12.089289,13.885855,2.589748,10.465262,15.233874,2.437254,9.265193,NaN,NaN,NaN,0.155376,2.360234,2.619709,15.38925,4.797488,11.884902,0.738971374,1.811235835,2.293973201,2.136859533,59.03086877,0.004284,2.506383,1.624027,15.238158,4.943637,10.88922,1.017630074,1.811235835,2.500799264,2.124316204,114.4423421
13.337132,5.042256,12.880499,14.041231,4.949982,13.084971,13.899316,5.074565,12.084867,13.886475,2.588775,10.466678,15.246029,2.418467,9.292321,NaN,NaN,NaN,0.154756,2.361207,2.618293,15.400785,4.779674,11.910614,0.738971374,1.804579247,2.295275566,2.1526306,62.16066516,0.012841,2.48579,1.618189,15.25887,4.904257,10.91051,1.017776401,1.804579247,2.492592255,2.121002482,114.2052404
13.337287,5.043072,12.880443,14.041231,4.949982,13.084971,13.899316,5.074565,12.084867,13.885811,2.590263,10.465705,15.243248,2.426211,9.2903,NaN,NaN,NaN,0.15542,2.359719,2.619266,15.398668,4.78593,11.909566,0.738941544,1.80308768,2.293036368,2.15102411,60.62204372,0.013505,2.484302,1.619162,15.256753,4.910513,10.909462,1.017776401,1.80308768,2.492366535,2.122871274,112.8616657
13.337132,5.042256,12.880499,14.041231,4.949982,13.084971,13.897758,5.065792,12.085224,13.88643,2.58929,10.467121,15.24601,2.421286,9.293969,NaN,NaN,NaN,0.154801,2.360692,2.61785,15.400811,4.781978,11.911819,0.738971374,1.803598829,2.294527532,2.153035009,60.73848505,0.011328,2.476502,1.618103,15.257338,4.897788,10.912072,1.016607359,1.803598829,2.490608462,2.120771695,113.1660864
13.337132,5.042256,12.880499,14.041231,4.949982,13.084971,13.903428,5.073914,12.074006,13.887217,2.590305,10.465522,15.246785,2.422304,9.292377,NaN,NaN,NaN,0.154014,2.359677,2.619449,15.400799,4.781981,11.911826,0.738971374,1.80358495,2.294513444,2.153033522,59.41746057,0.016211,2.483609,1.608484,15.262996,4.905913,10.900861,1.027812745,1.80358495,2.502995862,2.126440954,112.6888285
