pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z
30.144126,6.057229,15.747992,30.800393,6.072547,15.751867,30.810347,6.002281,15.10797,31.104655,3.893588,13.700736,31.958485,3.982987,13.44457,31.901938,2.47723,12.669838
30.046722,6.059845,15.856309,30.647927,6.130765,15.747498,30.670295,6.054658,15.10804,30.947254,3.993439,13.704152,31.840438,4.119869,13.332916,31.758272,2.429203,12.792663
29.882241,6.119367,15.838847,30.502103,6.19279,15.773997,30.525715,6.121908,15.123481,30.790863,4.082757,13.692482,31.687798,4.20549,13.35824,31.656765,2.571538,12.640687
29.694895,6.225782,15.799001,30.35207,6.245595,15.782543,30.376756,6.178876,15.131405,30.68761,4.140855,13.739533,31.574054,4.376079,13.199469,31.48623,2.751561,12.574535
29.5288,6.304086,15.793995,30.178011,6.343078,15.806566,30.199105,6.270489,15.167668,30.482709,4.297487,13.6695,31.405403,4.47376,13.217132,31.336028,2.866172,12.604865
29.361176,6.39095,15.808918,30.0159,6.422441,15.806866,30.041325,6.336015,15.152494,30.338151,4.358932,13.690024,31.220927,4.553175,13.263007,31.146075,2.951451,12.664958
29.214804,6.450643,15.86411,29.849755,6.497416,15.79411,29.872358,6.430761,15.137343,30.160979,4.483729,13.681938,31.039326,4.660095,13.251514,30.898246,3.035844,12.646692
29.000548,6.570705,15.794084,29.662345,6.595132,15.817801,29.685076,6.521335,15.176481,29.948373,4.638555,13.644116,30.813414,4.742359,13.337482,30.663906,3.167916,12.695967
28.863048,6.653926,15.820566,29.446848,6.663804,15.88866,29.49418,6.620604,15.146862,29.736745,4.798591,13.597642,30.648734,4.91281,13.251941,30.41407,3.249308,12.803413
28.707214,6.727079,15.924681,29.276413,6.774368,15.883146,29.320639,6.699745,15.160818,29.588965,4.907119,13.650424,30.411028,4.979327,13.418598,30.279383,3.40251,12.676419
28.498241,6.93298,15.879064,29.078618,6.849156,15.931366,29.149382,6.790354,15.158365,29.393869,5.090363,13.641049,30.26273,5.173201,13.271453,30.030457,3.583521,12.614734
28.239223,6.965114,15.945397,28.886247,6.91567,15.987191,28.962124,6.885619,15.190798,29.160677,5.136468,13.720645,30.036763,5.292638,13.299299,29.786544,3.626252,12.751749
28.03556,7.141359,15.871559,28.689727,7.024394,15.939045,28.76167,6.986855,15.165614,28.842998,5.411474,13.581153,29.823632,5.404808,13.251841,29.480571,3.754396,12.77921
27.849148,7.306905,15.851995,28.490021,7.186011,15.894764,28.555651,7.109799,15.131806,28.666697,5.470862,13.633826,29.551773,5.433327,13.320952,29.121162,3.946613,12.636497
27.627966,7.400393,15.804145,28.266891,7.280778,15.904041,28.321513,7.215365,15.185179,28.463437,5.565216,13.614293,29.323883,5.612825,13.280486,28.94244,4.037096,12.657226
27.423616,7.400924,15.913361,28.028655,7.371331,15.959393,28.102286,7.325087,15.183703,28.224103,5.746502,13.50885,29.050911,5.675451,13.351797,28.689673,4.169889,12.677957
27.203986,7.587146,15.899825,27.796911,7.464443,15.988082,27.855842,7.416862,15.256009,27.970536,5.862664,13.605763,28.827867,5.844203,13.273876,28.276925,4.327537,12.725658
26.970902,7.67577,15.896325,27.579265,7.591847,15.987692,27.637427,7.516599,15.241684,27.682503,6.073842,13.511387,28.578868,5.990643,13.256352,27.961428,4.34783,12.819857
26.775183,7.804442,15.907095,27.373738,7.709715,15.965642,27.416406,7.622451,15.254097,27.392478,6.073152,13.771735,28.289941,6.076711,13.234343,27.719368,4.497746,12.900276
26.481496,7.911071,15.863639,27.150383,7.847807,15.927622,27.171312,7.748107,15.278976,27.195078,6.285148,13.518623,28.034681,6.192383,13.219835,27.307809,4.805766,12.631831
26.294871,8.008905,15.95768,26.905575,7.975226,15.9291,26.925423,7.866916,15.270142,26.939544,6.319734,13.669307,27.76867,6.305761,13.237047,26.924314,4.918323,12.639965
26.026351,8.150414,15.97331,26.607457,8.079596,15.996229,26.663211,8.003665,15.263783,26.609781,6.576092,13.580181,27.473116,6.464212,13.115584,26.562642,5.051336,12.671709
25.827552,8.205056,15.949778,26.363881,8.219689,15.99347,26.406857,8.111551,15.293993,26.40538,6.644432,13.551886,27.22093,6.520813,13.237196,26.213962,5.124138,12.907792
25.523851,8.413574,15.882053,26.107038,8.319879,16.015461,26.164121,8.232306,15.270067,26.113473,6.711095,13.661384,26.917925,6.674066,13.018245,25.794394,5.387723,12.829116
25.274398,8.513601,15.936941,25.841769,8.403947,16.044428,25.903639,8.338816,15.290958,25.81141,6.914462,13.625729,26.603749,6.836283,13.056152,25.532622,5.506567,12.78431
24.962162,8.579074,16.077981,25.581215,8.512655,16.061779,25.649945,8.461684,15.272427,25.57836,6.964704,13.699602,26.355821,6.794367,13.185367,25.122118,5.521367,12.923132
24.7228,8.668509,16.088745,25.350398,8.689914,15.965515,25.355991,8.585022,15.312821,25.253743,7.060882,13.670524,26.111282,6.94253,13.038987,24.804599,5.726848,12.835539
24.440638,8.762144,16.123984,25.070755,8.840857,15.97531,25.0879,8.692615,15.348527,24.993895,7.239031,13.722942,25.822478,7.079858,12.963252,24.509547,5.941336,12.763169
24.169812,8.906393,16.025287,24.801632,8.950176,16.013084,24.839106,8.823561,15.317232,24.732737,7.38108,13.681046,25.551082,7.159181,12.976456,24.046596,6.092951,12.794869
23.878428,9.087294,16.02483,24.522317,9.042967,16.039986,24.542821,8.938979,15.373396,24.389734,7.341333,13.879422,25.159304,7.091118,13.141961,23.659101,6.235314,12.819143
23.59692,9.16437,16.171627,24.2498,9.222739,15.979742,24.216795,9.094102,15.323797,24.055786,7.486995,13.825165,24.854813,7.267756,12.957403,23.33224,6.445403,12.762945
23.32012,9.230153,16.176872,23.918998,9.259976,16.162158,23.889542,9.214987,15.329803,23.861061,7.657238,13.74939,24.537467,7.444269,12.922372,22.996155,6.558015,12.875058
23.036731,9.462113,16.045727,23.689407,9.340361,16.111684,23.578174,9.336428,15.361641,23.548561,7.740263,13.804271,24.210159,7.510589,12.841602,22.6619,6.670013,12.883176
22.716027,9.496651,16.148606,23.412418,9.395861,16.205363,23.304174,9.434622,15.372267,23.264199,7.824293,13.772481,23.885393,7.518927,12.901327,22.27843,6.831394,12.816041
22.452211,9.582372,16.121029,23.066792,9.485009,16.254492,23.036241,9.532034,15.337936,22.932372,7.889327,13.892968,23.456527,7.587089,12.916034,21.910328,6.978273,12.779475
22.078361,9.618136,16.276853,22.757109,9.642133,16.224279,22.724303,9.641418,15.372745,22.567023,8.001356,13.777883,23.162972,7.736467,12.881104,21.592387,7.056305,12.910836
21.83481,9.774658,16.134031,22.439677,9.691649,16.257924,22.432651,9.725539,15.424701,22.399611,8.105395,13.71774,22.815422,7.659664,12.988051,21.269736,7.160729,12.926605
21.552062,9.878029,16.232047,22.185334,9.803153,16.199488,22.1567,9.81826,15.459636,21.999161,8.130368,13.819094,22.490325,7.877234,12.835405,20.939476,7.26171,12.974111
21.198187,9.865311,16.426298,21.889677,9.88037,16.26988,21.854334,9.906555,15.512254,21.704858,8.213433,13.816074,22.258773,7.953243,12.83437,20.573666,7.393768,12.908346
20.934892,9.916392,16.493805,21.565687,10.107114,16.136583,21.571687,9.972718,15.543621,21.443102,8.351481,13.728555,22.063074,8.21107,12.474504,20.25188,7.494209,12.915023
20.664795,10.019093,16.366532,21.259424,9.970343,16.399477,21.283261,10.054512,15.573132,21.124235,8.405941,13.710921,21.545075,7.870471,12.927342,19.88436,7.638676,12.866651
20.342155,10.105719,16.415879,21.031367,10.194371,16.236853,20.99592,10.163563,15.533577,20.799475,8.445032,13.710638,21.262349,8.047852,12.806476,19.577769,7.659762,12.889737
20.084005,10.224477,16.380793,20.673739,10.165511,16.434779,20.710099,10.212045,15.56863,20.541936,8.429171,13.81758,20.964225,7.985835,12.883573,19.264433,7.716924,12.938846
19.834634,10.224938,16.489802,20.45948,10.286587,16.353959,20.415793,10.281378,15.612125,20.196838,8.498944,13.822296,20.595512,8.053702,12.850883,18.918877,7.755064,12.963241
19.473457,10.321467,16.422229,20.112435,10.297639,16.45617,20.11273,10.356363,15.621557,19.826835,8.395582,13.962268,20.288998,8.100191,12.868935,18.606814,7.796602,12.980816
19.184408,10.37392,16.451789,19.942146,10.320678,16.558986,19.837397,10.39415,15.696493,19.508785,8.400547,13.979955,19.965323,8.117943,12.928507,18.281462,7.864045,12.988531
18.940588,10.465605,16.480961,19.566616,10.45102,16.517364,19.536849,10.46382,15.69103,19.185664,8.540416,13.871779,19.711931,8.245417,12.757885,17.979583,7.878196,13.024475
18.606624,10.465812,16.496854,19.189069,10.494671,16.541106,19.195435,10.588558,15.663311,18.937992,8.501666,13.926224,19.360182,8.125491,12.896199,17.673432,7.911712,13.04964
18.281542,10.540131,16.542841,18.993856,10.592064,16.485127,18.952375,10.581347,15.799709,18.602693,8.462015,13.972904,18.877015,7.835613,13.290731,17.368145,7.930941,13.073068
18.019648,10.601537,16.48219,18.7507,10.607761,16.525676,18.665182,10.602656,15.809116,18.356782,8.530425,13.942757,18.622661,8.192294,12.855645,17.065479,7.938111,13.12527
17.69376,10.603519,16.590093,18.429412,10.570495,16.597316,18.362702,10.667869,15.804881,18.134181,8.648035,13.85592,18.350537,8.365902,12.706448,16.762364,7.920528,13.160155
17.472046,10.719014,16.433778,18.125253,10.69289,16.519694,18.061726,10.745052,15.804973,17.755994,8.835717,13.676512,18.07827,8.347483,12.763432,16.445335,7.956506,13.145542
17.192718,10.6578,16.589604,17.909595,10.787144,16.514676,17.786986,10.792555,15.791002,17.43363,8.84771,13.639044,17.86816,8.417985,12.624862,16.150695,7.936214,13.184018
16.873989,10.663467,16.567247,17.586862,10.834493,16.455514,17.497683,10.843978,15.829242,17.184712,8.745861,13.79492,17.468852,8.226238,12.858625,15.817377,7.831738,13.311503
16.562937,10.6803,16.633267,17.338261,10.731422,16.624935,17.255251,10.812939,15.938532,16.903202,8.730991,13.817591,17.048508,8.157132,12.9597,15.49269,7.798997,13.37792
16.274975,10.824807,16.475234,17.003525,10.90749,16.492041,17.031138,10.840354,15.846019,16.528643,8.75467,13.811662,16.834077,8.159478,12.982004,15.239458,7.821364,13.316567
15.996451,10.703754,16.696994,16.729587,10.90699,16.524604,16.667831,10.801756,15.96512,16.343121,8.794286,13.710357,16.50489,8.176401,12.920675,14.977929,7.837577,13.302423
15.674671,10.777701,16.609493,16.460318,10.860624,16.603615,16.432459,10.880121,15.843294,15.998303,8.789761,13.725401,16.298521,8.139697,12.957988,14.644117,7.862571,13.328215
15.431775,10.704508,16.746654,16.14891,10.852922,16.654071,16.125502,10.765917,16.105634,15.70793,8.700862,13.800753,15.842448,8.018066,13.069782,14.30875,7.792603,13.432029
15.206121,10.704286,16.760518,15.896776,10.799101,16.762682,15.8192,10.900002,15.961653,15.456637,8.652521,13.849246,15.553104,8.135997,12.875352,14.036822,7.788425,13.390014
14.974394,10.827514,16.636764,15.696715,10.827443,16.765045,15.558143,10.98476,15.920183,15.125696,8.681642,13.765539,15.414617,8.128153,12.908689,13.712628,7.700101,13.461303
14.613559,10.746765,16.688304,15.374316,10.878391,16.700489,15.325239,10.92407,15.951847,14.864455,8.623218,13.832423,15.084912,8.013696,13.0161,13.436933,7.705102,13.465356
14.375641,10.731882,16.728415,15.045407,10.86935,16.707441,14.975923,10.844531,16.104204,14.579502,8.715702,13.726223,14.68238,7.9129,13.093164,13.170216,7.717141,13.474564
14.119221,10.728789,16.71597,14.817386,10.846204,16.752579,14.784467,10.86606,16.069396,14.335899,8.639634,13.730335,14.495848,8.016736,12.892274,12.842511,7.611863,13.547052
13.851829,10.642229,16.799491,14.547097,10.802551,16.827468,14.576859,10.85686,16.062565,13.981606,8.554716,13.787001,14.230055,7.859179,13.098276,12.535383,7.536813,13.571613
13.627981,10.769662,16.660282,14.159445,10.723327,16.96889,14.200667,10.825713,16.085069,13.754856,8.590042,13.657593,13.78295,7.888306,12.937906,12.290809,7.506216,13.508131
13.30425,10.677456,16.798048,13.93487,10.808738,16.803485,13.949977,10.86329,16.004054,13.402627,8.478085,13.82288,13.557979,7.820099,13.059647,11.941257,7.414309,13.619388
13.014929,10.618765,16.853393,13.703418,10.715304,16.905862,13.715946,10.901112,15.949256,13.154105,8.540598,13.651119,13.352632,7.636169,13.188702,11.647372,7.389072,13.587281
12.706356,10.640323,16.786815,13.423881,10.601311,16.961278,13.37537,10.778483,16.116985,12.856047,8.386275,13.833124,13.041034,7.583251,13.137004,11.354347,7.30311,13.614743
12.475243,10.500007,16.925475,13.101797,10.656136,16.891043,13.13134,10.691155,16.164785,12.484463,8.17219,14.017209,12.701662,7.554243,13.174644,11.05743,7.19816,13.698435
12.213928,10.490475,16.906781,12.842001,10.628984,16.937162,12.860689,10.691389,16.11946,12.294564,8.317024,13.758758,12.369302,7.552879,13.036037,10.811917,7.16586,13.684561
11.861584,10.438353,16.939665,12.602651,10.488563,17.03059,12.61403,10.738726,16.025953,12.039056,8.114891,13.845449,12.211956,7.514283,12.978249,10.479445,7.045273,13.702459
11.655774,10.388109,16.925522,12.322867,10.456869,17.040798,12.28155,10.591868,16.228331,11.714294,8.09636,13.943633,11.885798,7.251649,13.331478,10.222035,6.863814,13.8274
11.408067,10.343171,16.941343,12.081892,10.350269,17.159811,12.058321,10.545482,16.154878,11.394374,8.058566,13.779713,11.511964,7.228606,13.22255,9.987503,6.889064,13.724497
11.064714,10.360238,16.784495,11.7525,10.332608,17.055221,11.825786,10.471626,16.254391,11.176941,7.913168,13.962762,11.317172,7.305782,13.170489,9.66807,6.856123,13.679022
10.936408,10.206972,16.969965,11.451709,10.339593,16.969645,11.543978,10.398916,16.272724,11.013556,7.85737,13.980948,10.975877,7.208216,13.076289,9.432535,6.718179,13.759559
10.600641,10.069241,17.087082,11.239961,10.23537,16.994187,11.307649,10.381735,16.178693,10.703519,7.718026,14.023559,10.682305,6.98402,13.277288,9.093435,6.639771,13.811281
10.388958,10.097138,17.031851,10.952809,10.188233,17.01615,11.012955,10.277077,16.204417,10.356028,7.757364,13.864442,10.423362,6.916777,13.248856,8.857714,6.523019,13.833321
10.133228,10.001039,17.035854,10.717585,10.086932,17.11173,10.741223,10.269547,16.226766,10.063292,7.572416,13.993052,10.247026,6.868748,13.211956,8.601511,6.489176,13.752602
9.86186,9.876585,17.06714,10.483775,10.047074,17.064277,10.521021,10.173851,16.117723,9.801524,7.431554,14.124173,9.873166,6.757159,13.189051,8.321648,6.372234,13.828223
9.608469,9.833923,16.994155,10.224813,9.91719,17.118645,10.18624,10.020383,16.305234,9.546657,7.374233,14.045604,9.611459,6.679934,13.301967,8.010827,6.199093,13.949162
9.370044,9.8064,16.990608,9.922331,9.851824,17.075379,10.030698,10.047827,16.15466,9.270806,7.256557,14.102242,9.281333,6.437468,13.497407,7.707851,6.06156,13.91054
9.075209,9.705153,16.99838,9.67868,9.738018,17.186766,9.743108,9.89772,16.278409,8.886843,7.05283,14.236081,9.010929,6.39693,13.304495,7.385912,5.995442,13.824368
8.79991,9.594465,17.050554,9.385614,9.67608,17.113687,9.51351,9.814363,16.345269,8.667978,6.939069,14.206293,8.715168,6.272316,13.267865,7.132844,5.778471,14.011458
8.628555,9.488316,17.07886,9.190186,9.581906,17.18056,9.197958,9.695065,16.339952,8.382028,6.759026,14.248933,8.455612,6.176548,13.434037,6.853183,5.588645,14.105886
8.327874,9.465937,16.958859,8.946189,9.523769,17.146604,8.890805,9.633388,16.268436,8.14056,6.738658,14.091131,8.195836,6.075044,13.446204,6.551719,5.557013,14.038319
7.991941,9.242421,17.10753,8.648214,9.460697,17.087315,8.564118,9.530521,16.297542,7.86127,6.687309,14.083989,7.941676,5.925855,13.486065,6.276379,5.424709,14.080681
7.820026,9.201944,17.082316,8.403594,9.28276,17.144558,8.338999,9.378028,16.384387,7.536281,6.568335,14.036956,7.558811,5.732865,13.499223,5.996934,5.284778,14.131038
7.544216,9.080239,17.120018,8.155837,9.136178,17.235718,8.107699,9.250172,16.428241,7.313116,6.479878,13.966986,7.321483,5.614358,13.580892,5.699753,5.180411,14.062671
7.204829,8.988431,17.054422,7.880487,9.022083,17.24915,7.851138,9.125885,16.46884,7.061279,6.393904,14.137163,7.024905,5.479184,13.675715,5.449437,4.994424,14.129262
7.052167,8.87343,17.125774,7.617556,8.88197,17.296317,7.60362,8.988073,16.551309,6.819731,6.233973,14.123751,6.769305,5.450899,13.573817,5.086663,4.832232,14.201031
6.782588,8.741046,17.12553,7.367923,8.720463,17.377116,7.332024,8.866488,16.556577,6.541169,6.171947,13.980826,6.476119,5.217778,13.72192,4.836731,4.704131,14.232072
6.487402,8.500679,17.229192,7.055632,8.688011,17.286594,7.032777,8.815732,16.378299,6.214943,5.866952,14.281685,6.160217,5.118857,13.534667,4.58687,4.563316,14.266218
6.294826,8.511526,17.102737,6.864101,8.533465,17.380952,6.809738,8.649055,16.522014,5.910158,5.81486,14.267039,5.968049,5.065702,13.600517,4.297224,4.417054,14.264325
6.063373,8.399019,17.107202,6.617219,8.43095,17.312358,6.603719,8.621539,16.401201,5.663376,5.679032,14.2176,5.566245,4.953321,13.560305,4.009872,4.230191,14.295063
5.71722,8.309019,17.061194,6.342096,8.285993,17.294957,6.302002,8.433531,16.443419,5.315209,5.464812,14.277567,5.264083,4.850139,13.603874,3.70519,4.088134,14.214291
5.414077,8.055813,17.163814,6.128809,8.203725,17.318873,6.007644,8.3195,16.435885,5.007421,5.298399,14.374891,5.060595,4.561574,13.755512,3.489765,4.040997,14.203027
5.234364,7.963986,17.222384,5.807585,7.991336,17.388081,5.749394,8.083237,16.553845,4.758509,5.2044,14.353305,4.686412,4.331771,13.913426,3.16799,3.764625,14.316006
4.966514,7.76887,17.256759,5.558785,8.00895,17.138321,5.53071,8.022992,16.515482,4.471689,5.112534,14.266821,4.460408,4.192249,13.861035,2.756869,3.560636,14.411184
4.705571,7.66677,17.248513,5.266887,7.776116,17.281559,5.216618,7.835304,16.507278,4.242982,4.937984,14.31206,4.126465,4.011412,13.869403,2.612768,3.496148,14.386647
4.459428,7.541989,17.177564,5.048216,7.653048,17.208117,4.962482,7.735123,16.543944,3.943061,4.71778,14.399302,3.850699,3.908941,13.773491,2.226778,3.129149,14.493034
4.162512,7.370065,17.222952,4.771039,7.488231,17.261771,4.769875,7.597069,16.535753,3.59191,4.565154,14.382809,3.653934,3.877986,13.779433,1.950774,3.025241,14.415497
3.882235,7.292603,17.177137,4.49882,7.266286,17.4346,4.420368,7.348457,16.657564,3.305238,4.431844,14.378852,3.25993,3.640138,13.906674,1.655552,2.874829,14.414819
3.620347,7.020333,17.332993,4.228094,7.186432,17.270875,4.166851,7.220129,16.589132,3.053292,4.255597,14.41738,2.929405,3.401266,14.060494,1.359157,2.650164,14.431417
3.379021,6.766233,17.349506,3.962347,6.932587,17.400315,3.906609,7.07265,16.605793,2.769583,4.126557,14.342395,2.640457,3.309514,13.919704,1.117903,2.492415,14.461356
3.055228,6.618218,17.381115,3.639399,6.711416,17.452049,3.633892,6.857344,16.690061,2.432576,3.857731,14.492584,2.396379,3.06661,13.988337,0.779667,2.384354,14.482492
2.838994,6.433266,17.367387,3.40262,6.63254,17.361547,3.385227,6.60528,16.825915,2.119987,3.698869,14.525905,2.141294,2.99034,13.913611,0.483165,2.157355,14.550677
2.527886,6.207657,17.498204,3.230497,6.498521,17.342435,3.141109,6.570789,16.604588,1.832916,3.51425,14.539697,1.83043,2.828856,13.99918,0.338068,2.019501,14.465728
2.293765,6.126735,17.41907,2.985753,6.305662,17.420434,2.844572,6.368025,16.679965,1.641744,3.335542,14.579985,1.512964,2.676655,13.886581,-0.049418,1.817388,14.481694
2.041915,5.938093,17.406155,2.594967,6.041179,17.472201,2.505267,6.080593,16.804442,1.328215,3.175501,14.502216,1.219876,2.409965,14.059804,-0.354425,1.56328,14.611165
1.733496,5.728565,17.434566,2.345915,5.880688,17.507895,2.299304,6.023713,16.656968,1.060289,2.990303,14.452302,0.977416,2.28733,13.981574,-0.542146,1.479462,14.42729
1.4469,5.495824,17.485999,2.068699,5.621731,17.548239,1.992692,5.770182,16.723405,0.761997,2.741948,14.620776,0.598424,1.929525,14.256461,-0.912827,1.178292,14.632188
1.174154,5.398441,17.394964,1.77135,5.445608,17.546665,1.77107,5.635752,16.700543,0.521454,2.652372,14.540805,0.420318,1.760468,14.252615,-1.125484,1.048121,14.541544
0.92783,5.237795,17.377907,1.532694,5.286234,17.629797,1.440469,5.429819,16.783538,0.250989,2.417579,14.637325,0.168207,1.617678,14.177408,-1.42257,0.886327,14.708217
0.645513,5.086231,17.374768,1.255614,5.256469,17.369829,1.177809,5.259586,16.710697,0.036324,2.326809,14.579535,-0.150279,1.42266,14.249433,-1.575784,0.717017,14.621104
0.410537,4.831603,17.545516,1.031374,4.993204,17.483473,0.954249,5.11516,16.74773,-0.273849,2.07283,14.658655,-0.307478,1.350103,14.184697,-1.840106,0.635103,14.574144
0.179847,4.782179,17.372844,0.770011,4.799178,17.597602,0.638229,4.866093,16.828258,-0.501571,1.939142,14.650142,-0.612436,1.226699,14.049454,-2.06884,0.441731,14.717403
-0.150738,4.545773,17.434895,0.431986,4.608812,17.615408,0.35868,4.768086,16.778897,-0.71086,1.792403,14.743483,-0.775381,1.087911,14.033693,-2.168075,0.447893,14.737298
-0.362925,4.403768,17.437453,0.23088,4.520147,17.641041,0.109995,4.663936,16.77989,-0.847671,1.772412,14.584586,-0.945295,0.938338,14.093069,-2.371914,0.35682,14.958341
-0.520522,4.402208,17.28294,-0.109369,4.332205,17.58656,-0.102262,4.466565,16.806172,-1.075337,1.636048,14.630338,-1.123177,0.983029,13.886069,-2.381548,0.378621,14.879115
-0.789756,4.128864,17.477434,-0.262644,4.156716,17.725703,-0.343431,4.312752,16.815507,-1.103369,1.658754,14.613882,-1.128684,0.959661,13.816085,-2.39844,0.355121,14.847015
-1.096008,4.000993,17.386661,-0.448494,4.071168,17.627622,-0.577605,4.100834,16.957041,-1.219749,1.572504,14.65948,-1.14991,0.990095,13.750813,-2.404466,0.397768,14.830093
-1.252535,3.827616,17.489621,-0.641536,3.966459,17.619055,-0.814937,3.943642,16.947307,-1.338772,1.538882,14.692493,-1.181759,0.953183,13.880819,-2.402948,0.347237,14.855949
