Time,Gelos_tn35
0.005,0.40288
0.01,0.41397
0.015,0.3963
0.02,0.41801000000000005
0.025,0.43586
0.030000000000000002,0.41707
0.035,0.4386
0.04,0.45608999999999994
0.045,0.43586
0.049999999999999996,0.44045
0.05499999999999999,0.4206
0.05999999999999999,0.40412
0.06499999999999999,0.44243000000000005
0.06999999999999999,0.42601000000000006
0.075,0.44231000000000004
0.08,0.41606000000000004
0.085,0.42161000000000004
0.09000000000000001,0.39558000000000004
0.09500000000000001,0.44638999999999995
0.10000000000000002,0.43599
0.10500000000000002,0.41005
0.11000000000000003,0.40043
0.11500000000000003,0.44846
0.12000000000000004,0.4142
0.12500000000000003,0.43278999999999995
0.13000000000000003,0.44428
0.13500000000000004,0.43483999999999995
0.14000000000000004,0.42868
0.14500000000000005,0.44893999999999995
0.15000000000000005,0.43094
0.15500000000000005,0.45002
0.16000000000000006,0.4313
0.16500000000000006,0.45598
0.17000000000000007,0.44766000000000006
0.17500000000000007,0.43688999999999995
0.18000000000000008,0.46045
0.18500000000000008,0.43882
0.19000000000000009,0.42923
0.1950000000000001,0.44275
0.2000000000000001,0.4472
0.2050000000000001,0.42538000000000004
0.2100000000000001,0.42093
0.2150000000000001,0.45088
0.2200000000000001,0.41863999999999996
0.22500000000000012,0.42573999999999995
0.23000000000000012,0.40861
0.23500000000000013,0.45332
0.24000000000000013,0.41736999999999996
0.24500000000000013,0.4522
0.2500000000000001,0.43615
0.2550000000000001,0.45593
0.2600000000000001,0.41496000000000005
0.2650000000000001,0.42795
0.27000000000000013,0.40906
0.27500000000000013,0.44648000000000004
0.28000000000000014,0.42933000000000004
0.28500000000000014,0.42007
0.29000000000000015,0.41278000000000004
0.29500000000000015,0.4149
0.30000000000000016,0.4376
0.30500000000000016,0.4339
0.31000000000000016,0.38514
0.31500000000000017,0.44071000000000005
0.3200000000000002,0.43482
0.3250000000000002,0.42335
0.3300000000000002,0.4345
0.3350000000000002,0.45005
0.3400000000000002,0.45732
0.3450000000000002,0.4603
0.3500000000000002,0.40626999999999996
0.3550000000000002,0.43449
0.3600000000000002,0.43138000000000004
0.3650000000000002,0.45669
0.3700000000000002,0.45183999999999996
0.3750000000000002,0.4409
0.3800000000000002,0.44036000000000003
0.38500000000000023,0.3968
0.39000000000000024,0.43437
0.39500000000000024,0.42938000000000004
0.40000000000000024,0.43238999999999994
0.40500000000000025,0.43851999999999997
0.41000000000000025,0.42441999999999996
0.41500000000000026,0.44091
0.42000000000000026,0.39286
0.42500000000000027,0.42708
0.43000000000000027,0.43413999999999997
0.4350000000000003,0.43404
0.4400000000000003,0.42455
0.4450000000000003,0.43153
0.4500000000000003,0.41292
0.4550000000000003,0.46082
0.4600000000000003,0.43146
0.4650000000000003,0.42949
0.4700000000000003,0.43522
0.4750000000000003,0.4295
0.4800000000000003,0.42228000000000004
0.4850000000000003,0.41143
0.4900000000000003,0.46119
0.49500000000000033,0.42246999999999996
0.5000000000000003,0.42101000000000005
0.5050000000000003,0.4304
0.5100000000000003,0.433
0.5150000000000003,0.45293999999999995
0.5200000000000004,0.40271999999999997
0.5250000000000004,0.44619
0.5300000000000004,0.42871000000000004
0.5350000000000004,0.42203
0.5400000000000004,0.42591999999999997
