Time,Gelos_tn44,Gelos_tn45
0.005,0.25856,0.61265
0.01,0.29179,0.5743699999999999
0.015,0.30804000000000004,0.61166
0.02,0.2486,0.60826
0.025,0.33515,0.59444
0.030000000000000002,0.20097,0.6258
0.035,0.29636999999999997,0.62053
0.04,0.27041,0.6028899999999999
0.045,0.25268,0.61578
0.049999999999999996,0.26397,0.59934
0.05499999999999999,0.24358000000000002,0.58096
0.05999999999999999,0.24176,0.5975699999999999
0.06499999999999999,0.24831,0.62937
0.06999999999999999,0.17121,0.61424
0.075,0.20182999999999998,0.6117199999999999
0.08,0.19422,0.58953
0.085,0.21466999999999997,0.5945699999999999
0.09000000000000001,0.22105999999999998,0.60141
0.09500000000000001,0.247,0.63703
0.10000000000000002,0.24603000000000003,0.63168
0.10500000000000002,0.24481,0.6185
0.11000000000000003,0.26600999999999997,0.60102
0.11500000000000003,0.25897,0.6140399999999999
0.12000000000000004,0.27252,0.5826399999999999
0.12500000000000003,0.24422,0.58695
0.13000000000000003,0.29115,0.58821
0.13500000000000004,0.27439,0.5858
0.14000000000000004,0.25542,0.5866899999999999
0.14500000000000005,0.23813,0.60646
0.15000000000000005,0.28085,0.60334
0.15500000000000005,0.25756,0.62895
0.16000000000000006,0.27505,0.59904
0.16500000000000006,0.27766,0.59485
0.17000000000000007,0.24949000000000002,0.59713
0.17500000000000007,0.22546999999999998,0.61314
0.18000000000000008,0.25277,0.59035
0.18500000000000008,0.27292,0.5808
0.19000000000000009,0.28413,0.61647
0.1950000000000001,0.24974000000000002,0.57328
0.2000000000000001,0.29041999999999996,0.60034
0.2050000000000001,0.26416,0.58934
0.2100000000000001,0.26766999999999996,0.60822
0.2150000000000001,0.28325,0.5827100000000001
0.2200000000000001,0.29091,0.5825
0.22500000000000012,0.28167,0.6069399999999999
0.23000000000000012,0.27525,0.61557
0.23500000000000013,0.25891,0.5977
0.24000000000000013,0.26403000000000004,0.58758
0.24500000000000013,0.26064,0.57819
0.2500000000000001,0.21593,0.6159100000000001
0.2550000000000001,0.27126999999999996,0.56879
0.2600000000000001,0.19302,0.59943
0.2650000000000001,0.20922,0.57231
0.27000000000000013,0.23259000000000002,0.57595
0.27500000000000013,0.20464000000000002,0.5758
0.28000000000000014,0.22182,0.59417
0.28500000000000014,0.20452,0.557
0.29000000000000015,0.21036,0.57029
0.29500000000000015,0.21475999999999998,0.5716
0.30000000000000016,0.21066,0.51249
0.30500000000000016,0.21609,0.43861000000000006
0.31000000000000016,0.20556,0.48982
0.31500000000000017,0.23368000000000003,0.48036
0.3200000000000002,0.23913,0.48012
0.3250000000000002,0.24539,0.51867
0.3300000000000002,0.24583000000000002,0.50605
0.3350000000000002,0.22825,0.5092300000000001
0.3400000000000002,0.23733,0.53169
0.3450000000000002,0.28178000000000003,0.52799
0.3500000000000002,0.24539,0.5200600000000001
0.3550000000000002,0.26006999999999997,0.50981
0.3600000000000002,0.24835,0.53233
0.3650000000000002,0.24236,0.5516300000000001
0.3700000000000002,0.26385,0.53346
0.3750000000000002,0.29049,0.54382
0.3800000000000002,0.28086,0.5181399999999999
0.38500000000000023,0.26971999999999996,0.54051
0.39000000000000024,0.26650999999999997,0.52908
0.39500000000000024,0.27371,0.52112
0.40000000000000024,0.27046,0.53714
0.40500000000000025,0.27308000000000004,0.53861
0.41000000000000025,0.2812,0.53215
0.41500000000000026,0.28214,0.53594
0.42000000000000026,0.29707,0.5257
0.42500000000000027,0.30007,0.56753
0.43000000000000027,0.24178000000000002,0.54137
0.4350000000000003,0.26877,0.52562
0.4400000000000003,0.23722,0.5161100000000001
0.4450000000000003,0.2456,0.5627300000000001
0.4500000000000003,0.25522,0.54988
0.4550000000000003,0.24191,0.54467
0.4600000000000003,0.2559,0.52903
0.4650000000000003,0.19791,0.53684
0.4700000000000003,0.25309,0.56204
