pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
30.622352,4.778854,12.749581,31.381888,4.724365,13.003504,31.145589,4.738554,12.059606,31.306221,2.255602,10.394094,32.693794,1.818332,9.412924,NaN,NaN,NaN,0.075667,2.468763,2.60941,32.769461,4.287095,12.022334,0.802708463,1.754781597,2.319653459,2.19968978,,-0.160632,2.482952,1.665512,32.533162,4.301284,11.078436,0.973129991,1.754781597,2.282611697,1.924848377,
30.656925,4.716981,12.75628,31.358715,4.736808,12.911694,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.722911,1.789213,9.430348,NaN,NaN,NaN,0.039547,2.395009,2.64585,32.762458,4.184222,12.076198,0.71906594,1.724499714,2.275876291,2.319779595,65.62462865,-0.203352,2.407399,1.786477,32.519559,4.196612,11.216825,0.893126749,1.724499714,2.124135457,1.813524127,117.7342999
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.116467,4.750275,12.050587,31.319168,2.341799,10.265844,32.723029,1.790086,9.430261,NaN,NaN,NaN,0.039509,2.395519,2.646265,32.762538,4.185605,12.076526,0.719132909,1.7243584,2.275528963,2.319114376,59.20526614,-0.202701,2.408476,1.784743,32.520328,4.198562,11.215004,0.895016047,1.7243584,2.125995403,1.814695349,115.7169705
30.656925,4.716981,12.75628,31.358715,4.736808,12.911694,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.722911,1.789213,9.430348,NaN,NaN,NaN,0.039547,2.395009,2.64585,32.762458,4.184222,12.076198,0.71906594,1.724499714,2.275876291,2.319779595,60.64811326,-0.203352,2.407399,1.786477,32.519559,4.196612,11.216825,0.893126749,1.724499714,2.124135457,1.813524127,117.1725126
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.116467,4.750275,12.050587,31.319168,2.341799,10.265844,32.722911,1.789213,9.430348,NaN,NaN,NaN,0.039509,2.395519,2.646265,32.76242,4.184732,12.076613,0.719132909,1.724499714,2.275597817,2.318942575,66.21670405,-0.202701,2.408476,1.784743,32.52021,4.197689,11.215091,0.895016047,1.724499714,2.126082891,1.814636445,120.2477628
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.723757,1.789159,9.431594,NaN,NaN,NaN,0.039509,2.395519,2.646265,32.763266,4.184678,12.077859,0.719132909,1.724602647,2.276021517,2.319752973,66.28864865,-0.203352,2.407399,1.786477,32.520405,4.196558,11.218071,0.893508816,1.724602647,2.124099355,1.813005384,121.2710988
30.656925,4.716981,12.75628,31.359328,4.738399,12.91036,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.723029,1.790086,9.430261,NaN,NaN,NaN,0.04016,2.3966,2.644516,32.763189,4.186686,12.074777,0.71942293,1.7243584,2.276402241,2.320698046,59.98319897,-0.203352,2.407399,1.786477,32.519677,4.197485,11.216738,0.891989707,1.7243584,2.12305281,1.81316316,116.7570339
30.656925,4.716981,12.75628,31.359399,4.736405,12.913477,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.723757,1.789159,9.431594,NaN,NaN,NaN,0.040231,2.394606,2.647633,32.763988,4.183765,12.079227,0.720109651,1.724602647,2.276496113,2.31890729,56.6734605,-0.203352,2.407399,1.786477,32.520405,4.196558,11.218071,0.895034075,1.724602647,2.124563772,1.812332556,116.7302613
30.656925,4.716981,12.75628,31.359399,4.736405,12.913477,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.723757,1.789159,9.431594,NaN,NaN,NaN,0.040231,2.394606,2.647633,32.763988,4.183765,12.079227,0.720109651,1.724602647,2.276496113,2.31890729,53.83217127,-0.203352,2.407399,1.786477,32.520405,4.196558,11.218071,0.895034075,1.724602647,2.124563772,1.812332556,115.0895756
30.656925,4.716981,12.75628,31.358677,4.737318,12.912109,31.115816,4.749198,12.052321,31.319168,2.341799,10.265844,32.723757,1.789159,9.431594,NaN,NaN,NaN,0.039509,2.395519,2.646265,32.763266,4.184678,12.077859,0.719132909,1.724602647,2.276021517,2.319752973,55.19681611,-0.203352,2.407399,1.786477,32.520405,4.196558,11.218071,0.893508816,1.724602647,2.124099355,1.813005384,114.158827
