pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
21.760539,4.773204,17.29582,22.347776,4.671274,17.702354,22.386994,4.731725,16.647802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.72146165,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.05701102,#VALUE!,#VALUE!,#VALUE!,
21.745157,4.752804,17.353192,22.368559,4.720989,17.623869,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.680373637,#VALUE!,#VALUE!,#VALUE!,57.84152513,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.05120544,#VALUE!,#VALUE!,#VALUE!,120.1604324
21.751506,4.694477,17.313827,22.358326,4.739872,17.606893,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.675410171,#VALUE!,#VALUE!,#VALUE!,57.78704897,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.033224543,#VALUE!,#VALUE!,#VALUE!,119.1160758
21.745363,4.717266,17.315841,22.358326,4.739872,17.606893,22.392666,4.803969,16.575831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.678929994,#VALUE!,#VALUE!,#VALUE!,55.2331845,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.033623001,#VALUE!,#VALUE!,#VALUE!,118.9282112
21.745363,4.717266,17.315841,22.358503,4.737329,17.604802,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.678116246,#VALUE!,#VALUE!,#VALUE!,56.81815929,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.031295425,#VALUE!,#VALUE!,#VALUE!,120.5399354
21.730238,4.738544,17.283264,22.358503,4.737329,17.604802,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.705765593,#VALUE!,#VALUE!,#VALUE!,57.38988682,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.031295425,#VALUE!,#VALUE!,#VALUE!,120.4510104
21.730238,4.738544,17.283264,22.355389,4.739385,17.595659,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.698859869,#VALUE!,#VALUE!,#VALUE!,59.33470937,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.022152749,#VALUE!,#VALUE!,#VALUE!,122.2957025
21.730238,4.738544,17.283264,22.355389,4.739385,17.595659,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.698859869,#VALUE!,#VALUE!,#VALUE!,57.6401126,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.022152749,#VALUE!,#VALUE!,#VALUE!,121.4146611
21.730238,4.738544,17.283264,22.355389,4.739385,17.595659,22.392629,4.804494,16.576262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.698859869,#VALUE!,#VALUE!,#VALUE!,58.95267671,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.022152749,#VALUE!,#VALUE!,#VALUE!,120.9215933
21.730238,4.738544,17.283264,22.346047,4.745553,17.568231,22.392592,4.805019,16.576694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.67858385,#VALUE!,#VALUE!,#VALUE!,61.31943388,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.9944085,#VALUE!,#VALUE!,#VALUE!,121.4316525
