pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
20.650275,3.949646,17.888368,21.464658,3.860914,18.084199,21.405558,3.954104,17.156232,21.152572,1.66353,15.425208,22.039447,1.323282,14.533579,20.885406,0.621138,14.923611,NaN,NaN,NaN
20.638348,3.889435,17.960097,21.501817,3.817692,18.105617,21.407822,3.905564,17.215186,21.155453,1.582411,15.569941,22.04868,1.235152,14.646533,20.936192,0.622787,14.94076,NaN,NaN,NaN
20.639144,3.889839,17.961921,21.501785,3.818204,18.106061,21.407029,3.905538,17.217793,21.154869,1.584788,15.568871,22.048091,1.237528,14.645474,20.934881,0.624105,14.941386,NaN,NaN,NaN
20.638375,3.889304,17.964096,21.501162,3.818535,18.108161,21.407168,3.906406,17.217714,21.154977,1.586173,15.56924,22.04664,1.237951,14.646192,20.934152,0.62561,14.940404,NaN,NaN,NaN
20.637796,3.891661,17.963001,21.501269,3.819919,18.108521,21.407136,3.906917,17.218155,21.153522,1.586606,15.569952,22.04537,1.238757,14.646375,20.933609,0.627496,14.938885,NaN,NaN,NaN
20.637763,3.892173,17.963447,21.501236,3.82043,18.108966,21.40707,3.907939,17.219037,21.152211,1.587919,15.570582,22.044758,1.239073,14.648434,20.932151,0.62793,14.939594,NaN,NaN,NaN
20.637136,3.892506,17.96554,21.500475,3.819889,18.111149,21.406482,3.907759,17.220682,21.151665,1.589792,15.569061,22.044025,1.240565,14.64746,20.932259,0.629318,14.939965,NaN,NaN,NaN
20.637245,3.893887,17.965905,21.500581,3.821273,18.11151,21.406589,3.909137,17.221044,21.151772,1.591177,15.56943,22.042717,1.241871,14.648094,20.932368,0.630705,14.940337,NaN,NaN,NaN
20.637353,3.895268,17.966269,21.499992,3.821092,18.113164,21.405829,3.9086,17.223209,21.150317,1.59161,15.570142,22.041999,1.240802,14.649787,20.930949,0.630636,14.940591,NaN,NaN,NaN
20.63732,3.895779,17.966715,21.499959,3.821604,18.113609,21.405763,3.909623,17.224092,21.150425,1.592994,15.570511,22.04141,1.243178,14.648728,20.93091,0.631139,14.941046,NaN,NaN,NaN
20.63666,3.896625,17.969254,21.500065,3.822988,18.113969,21.40587,3.911002,17.224453,21.149114,1.594307,15.571141,22.040654,1.24261,14.650871,20.930367,0.633025,14.939527,NaN,NaN,NaN
20.636801,3.897493,17.969172,21.49861,3.823423,18.114694,21.404592,3.911792,17.224651,21.149259,1.595187,15.571058,22.040064,1.244986,14.649813,20.9296,0.632457,14.941671,NaN,NaN,NaN
20.636033,3.896958,17.971348,21.498717,3.824806,18.115054,21.404526,3.912815,17.225534,21.147804,1.59562,15.571771,22.04017,1.246371,14.650179,20.929708,0.633844,14.942043,NaN,NaN,NaN
20.636109,3.898851,17.972158,21.497955,3.824265,18.117238,21.405183,3.912355,17.227422,21.147911,1.597005,15.572139,22.039414,1.245803,14.652322,20.929017,0.634846,14.940607,NaN,NaN,NaN
20.635388,3.900339,17.971145,21.497923,3.824777,18.117683,21.403872,3.913657,17.228061,21.147874,1.59751,15.57259,22.038107,1.247109,14.652956,20.928979,0.635349,14.941061,NaN,NaN,NaN
20.634761,3.900672,17.973238,21.498062,3.825649,18.117598,21.403839,3.914168,17.228502,21.146601,1.598318,15.572769,22.03825,1.247993,14.652872,20.928359,0.635665,14.943123,NaN,NaN,NaN
20.634041,3.902161,17.972225,21.496607,3.826084,18.118323,21.402528,3.91547,17.229141,21.146708,1.599703,15.573138,22.038212,1.248494,14.653323,20.929234,0.63762,14.941351,NaN,NaN,NaN
20.634804,3.903077,17.974494,21.496713,3.827468,18.118683,21.402495,3.915982,17.229582,21.146671,1.600207,15.573589,22.037457,1.247926,14.655466,20.928467,0.637052,14.943495,NaN,NaN,NaN
20.633381,3.903006,17.974764,21.495952,3.826927,18.120867,21.401735,3.915445,17.231748,21.146088,1.600023,15.575206,22.0376,1.24881,14.655382,20.927777,0.638054,14.942059,NaN,NaN,NaN
20.633489,3.904387,17.975128,21.49533,3.827257,18.122966,21.401152,3.917795,17.230663,21.145397,1.601016,15.573767,22.037743,1.249693,14.655298,20.928614,0.637937,14.943413,NaN,NaN,NaN
20.632721,3.903851,17.977304,21.49533,3.827257,18.122966,21.401114,3.915775,17.233834,21.146923,1.602472,15.573875,22.037705,1.250194,14.655749,20.928575,0.638439,14.943867,NaN,NaN,NaN
20.632721,3.903851,17.977304,21.49533,3.827257,18.122966,21.401082,3.916287,17.234275,21.146923,1.602472,15.573875,22.037093,1.25051,14.657808,20.928575,0.638439,14.943867,NaN,NaN,NaN
20.632688,3.904363,17.97775,21.494429,3.825845,18.125235,21.399663,3.91621,17.234553,21.146923,1.602472,15.573875,22.038506,1.250588,14.65754,20.928575,0.638439,14.943867,NaN,NaN,NaN
20.631952,3.903316,17.97948,21.493736,3.82682,18.123776,21.400181,3.914882,17.23652,21.147031,1.603857,15.574243,22.038506,1.250588,14.65754,20.929304,0.63951,14.942177,NaN,NaN,NaN
20.631952,3.903316,17.97948,21.493701,3.824792,18.126974,21.399454,3.913834,17.238245,21.147031,1.603857,15.574243,22.038506,1.250588,14.65754,20.929412,0.638322,14.945221,NaN,NaN,NaN
20.631184,3.902781,17.981656,21.492939,3.824251,18.129158,21.398726,3.912786,17.23997,21.147031,1.603857,15.574243,22.038468,1.251089,14.657991,20.930141,0.639393,14.94353,NaN,NaN,NaN
20.631217,3.902269,17.981209,21.492833,3.822867,18.128797,21.398726,3.912786,17.23997,21.147031,1.603857,15.574243,22.039307,1.250982,14.659332,20.930102,0.639895,14.943985,NaN,NaN,NaN
20.63034,3.900354,17.983021,21.492104,3.821814,18.130536,21.397998,3.911738,17.241694,21.147031,1.603857,15.574243,22.039163,1.250098,14.659416,20.929265,0.637438,14.945303,NaN,NaN,NaN
20.629604,3.899307,17.984751,21.491236,3.819889,18.13236,21.397131,3.909822,17.243499,21.147722,1.602864,15.575682,22.039307,1.250982,14.659332,20.929412,0.638322,14.945221,NaN,NaN,NaN
20.630291,3.89833,17.986211,21.490508,3.818836,18.134099,21.396991,3.908954,17.243578,21.147031,1.603857,15.574243,22.039163,1.250098,14.659416,20.930141,0.639393,14.94353,NaN,NaN,NaN
20.629447,3.895903,17.987577,21.490401,3.817452,18.133739,21.396987,3.906423,17.246309,21.147758,1.604921,15.572543,22.039882,1.251167,14.657724,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.62857,3.893987,17.989388,21.489566,3.815015,18.135118,21.396152,3.903995,17.247672,21.147758,1.604921,15.572543,22.04072,1.25106,14.659065,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.628603,3.893475,17.988942,21.489392,3.812114,18.138401,21.395318,3.901568,17.249035,21.147795,1.604416,15.572092,22.04072,1.25106,14.659065,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.628446,3.89007,17.991768,21.488557,3.809677,18.13978,21.395868,3.899729,17.250562,21.147795,1.604416,15.572092,22.040614,1.249675,14.658698,20.930032,0.638005,14.943159,NaN,NaN,NaN
20.628338,3.88869,17.991404,21.48845,3.808293,18.139419,21.395034,3.897301,17.251925,21.147795,1.604416,15.572092,22.04072,1.25106,14.659065,20.930032,0.638005,14.943159,NaN,NaN,NaN
20.626899,3.886084,17.994418,21.487719,3.804699,18.143913,21.394302,3.893721,17.256382,21.147832,1.603912,15.571641,22.040577,1.250176,14.659149,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.626758,3.885215,17.9945,21.48758,3.803827,18.143997,21.393471,3.893825,17.255014,21.147651,1.603536,15.572175,22.040577,1.250176,14.659149,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.626601,3.88181,17.997326,21.486745,3.80139,18.145376,21.392599,3.889377,17.259549,21.147688,1.603032,15.571724,22.040577,1.250176,14.659149,20.930723,0.637003,14.944595,NaN,NaN,NaN
20.625865,3.880763,17.999056,21.486709,3.79936,18.148575,21.391872,3.888328,17.261274,21.147688,1.603032,15.571724,22.039858,1.249107,14.660842,20.929886,0.637121,14.943241,NaN,NaN,NaN
20.625724,3.879894,17.999138,21.485842,3.797435,18.150399,21.392455,3.885977,17.26236,21.146816,1.601087,15.573506,22.039896,1.248606,14.660391,20.929886,0.637121,14.943241,NaN,NaN,NaN
20.625709,3.877358,18.001882,21.4857,3.794021,18.153238,21.39155,3.88204,17.267338,21.146997,1.604024,15.570285,22.039896,1.248606,14.660391,20.929886,0.637121,14.943241,NaN,NaN,NaN
20.625006,3.875799,18.003166,21.484971,3.792968,18.154977,21.390856,3.88048,17.268622,21.147688,1.603032,15.571724,22.039858,1.249107,14.660842,20.930723,0.637003,14.944595,NaN,NaN,NaN
20.624783,3.873418,18.006884,21.484797,3.790066,18.158261,21.389951,3.876542,17.273599,21.14696,1.601967,15.573424,22.039858,1.249107,14.660842,20.930576,0.636119,14.944678,NaN,NaN,NaN
20.62408,3.871858,18.008168,21.484101,3.788501,18.159556,21.390641,3.87557,17.275047,21.146414,1.60384,15.571902,22.039269,1.251483,14.659783,20.930032,0.638005,14.943159,NaN,NaN,NaN
20.624768,3.870881,18.009628,21.484065,3.786471,18.162755,21.389876,3.8725,17.279946,21.146377,1.604345,15.572353,22.039269,1.251483,14.659783,20.929994,0.638508,14.943613,NaN,NaN,NaN
20.62472,3.868857,18.012819,21.483891,3.783569,18.166039,21.389699,3.869611,17.283199,21.146377,1.604345,15.572353,22.038513,1.250915,14.661926,20.929955,0.639011,14.944067,NaN,NaN,NaN
20.623215,3.867274,18.016726,21.482572,3.782334,18.169434,21.388244,3.867513,17.28665,21.145066,1.605658,15.572983,22.038619,1.2523,14.662293,20.929227,0.63794,14.945758,NaN,NaN,NaN
20.623903,3.866297,18.018186,21.483127,3.780486,18.170979,21.388934,3.86654,17.288098,21.144302,1.605098,15.575134,22.037168,1.252723,14.663011,20.928645,0.640329,14.944693,NaN,NaN,NaN
20.623134,3.865762,18.020363,21.483059,3.778968,18.174623,21.388174,3.866003,17.290265,21.14441,1.606483,15.575503,22.036555,1.253038,14.66507,20.928645,0.640329,14.944693,NaN,NaN,NaN
20.623053,3.864249,18.024,21.48233,3.777914,18.176363,21.387376,3.863444,17.295605,21.143827,1.60886,15.574433,22.036623,1.254924,14.665887,20.928753,0.641717,14.945065,NaN,NaN,NaN
20.622458,3.864071,18.025648,21.482401,3.777268,18.179923,21.388033,3.862983,17.297495,21.143207,1.60918,15.576501,22.035973,1.255741,14.668397,20.928133,0.642033,14.947127,NaN,NaN,NaN
20.623222,3.864987,18.027919,21.483169,3.778188,18.182188,21.38807,3.862852,17.301472,21.141859,1.610998,15.577583,22.034666,1.257048,14.669031,20.927551,0.644422,14.946063,NaN,NaN,NaN
20.622561,3.865832,18.03046,21.48244,3.777135,18.183929,21.387343,3.861803,17.303198,21.142111,1.613262,15.577868,22.033978,1.258366,14.671992,20.927474,0.645428,14.946971,NaN,NaN,NaN
20.623183,3.865879,18.032813,21.482513,3.779031,18.184734,21.387417,3.863694,17.304,21.141562,1.615472,15.580757,22.032919,1.261941,14.672908,20.92631,0.64763,14.947515,NaN,NaN,NaN
20.6234,3.868641,18.033541,21.482585,3.778386,18.188294,21.387454,3.863564,17.307978,21.140396,1.617665,15.581304,22.032269,1.262758,14.675418,20.925651,0.648449,14.950031,NaN,NaN,NaN
20.622551,3.866593,18.039355,21.481929,3.779228,18.19084,21.387318,3.863077,17.312476,21.139049,1.619482,15.582385,22.031029,1.26595,14.676869,20.925759,0.649836,14.950403,NaN,NaN,NaN
20.623503,3.870403,18.038353,21.482697,3.780149,18.193105,21.388222,3.864863,17.314647,21.139371,1.623636,15.583491,22.029789,1.269143,14.67832,20.925139,0.652728,14.949793,NaN,NaN,NaN
20.624342,3.873212,18.041434,21.484193,3.782122,18.19363,21.389715,3.866831,17.315173,21.138132,1.626838,15.58494,22.029245,1.271345,14.681197,20.923936,0.655433,14.95079,NaN,NaN,NaN
20.625247,3.874997,18.043622,21.484371,3.782861,18.197551,21.390447,3.868261,17.317865,21.137583,1.629048,15.587828,22.0287,1.273546,14.684073,20.924735,0.655819,14.952598,NaN,NaN,NaN
20.626822,3.878854,18.044973,21.485834,3.785347,18.19852,21.391907,3.870741,17.318831,21.137178,1.632138,15.590634,22.0274,1.27518,14.689093,20.923532,0.658524,14.953596,NaN,NaN,NaN
20.627628,3.882176,18.048499,21.486708,3.787652,18.201146,21.392018,3.872501,17.323611,21.137538,1.635787,15.591288,22.027153,1.286855,14.696947,20.923749,0.661298,14.95434,NaN,NaN,NaN
