
-0.51697, -0.31009, -0.83761, -0.00979, -0.05323, -0.01130
-0.53753, -0.29416, -0.85917, -0.00979, -0.05463, -0.00963
-0.54352, -0.28548, -0.84531, -0.00979, -0.05323, -0.00950
-0.54700, -0.27332, -0.83370, -0.01049, -0.05396, -0.01365
-0.51145, -0.28137, -0.83934, -0.00979, -0.05323, -0.01196
-0.53773, -0.26895, -0.84652, -0.00979, -0.05323, -0.01757
-0.52182, -0.25606, -0.84019, -0.01050, -0.05251, -0.01094
-0.54600, -0.29118, -0.84072, -0.00979, -0.05323, -0.01311
-0.53173, -0.25872, -0.78578, -0.01121, -0.05045, -0.01012
-0.48906, -0.30381, -0.73087, -0.01194, -0.04833, -0.01327
-0.48217, -0.27820, -0.64846, -0.01127, -0.04486, -0.01443
-0.48215, -0.27169, -0.65181, -0.01127, -0.04486, -0.01434
-0.45294, -0.26535, -0.60937, -0.01058, -0.04141, -0.01662
-0.44707, -0.28146, -0.57056, -0.01130, -0.04207, -0.01681
-0.44358, -0.26602, -0.57307, -0.01061, -0.03995, -0.01244
-0.41223, -0.27433, -0.50773, -0.00993, -0.03788, -0.01431
-0.43093, -0.24691, -0.53118, -0.01132, -0.03789, -0.01949
-0.43136, -0.25383, -0.50746, -0.01202, -0.03722, -0.01615
-0.40806, -0.24441, -0.49683, -0.01064, -0.03716, -0.01701
-0.42284, -0.26262, -0.49610, -0.01202, -0.03722, -0.01573
-0.37281, -0.27255, -0.50034, -0.01134, -0.03788, -0.01720
-0.40586, -0.27496, -0.49458, -0.01134, -0.03788, -0.01610
-0.39551, -0.21413, -0.52930, -0.01132, -0.03789, -0.01235
-0.40336, -0.22737, -0.54563, -0.01270, -0.03790, -0.01406
-0.40609, -0.27669, -0.55282, -0.01131, -0.03928, -0.01525
-0.38958, -0.26153, -0.55315, -0.01270, -0.03790, -0.01409
-0.43170, -0.27274, -0.56332, -0.01199, -0.04002, -0.01607
-0.42883, -0.28906, -0.57046, -0.01269, -0.04069, -0.01729
-0.41753, -0.28740, -0.58341, -0.01199, -0.03996, -0.02040
-0.45744, -0.28099, -0.61534, -0.01267, -0.04069, -0.01503
-0.45684, -0.26048, -0.62311, -0.01198, -0.04275, -0.01281
-0.43923, -0.26285, -0.65990, -0.01266, -0.04348, -0.01408
-0.47756, -0.25318, -0.61241, -0.01269, -0.04202, -0.01700
-0.52157, -0.24363, -0.54602, -0.01411, -0.03930, -0.01355
-0.49565, -0.27242, -0.56359, -0.01410, -0.04069, -0.01296
-0.51128, -0.25149, -0.60834, -0.01339, -0.04275, -0.01606
-0.52811, -0.25609, -0.61636, -0.01267, -0.04069, -0.01723
-0.50242, -0.25139, -0.60632, -0.01269, -0.04208, -0.01445
-0.54134, -0.24789, -0.60428, -0.01339, -0.04275, -0.01534
-0.52770, -0.23753, -0.64832, -0.01337, -0.04275, -0.01838
-0.51439, -0.23487, -0.64390, -0.01266, -0.04348, -0.01363
-0.52725, -0.24996, -0.65951, -0.01195, -0.04420, -0.01641
-0.54411, -0.24247, -0.65864, -0.01198, -0.04553, -0.01598
-0.53873, -0.20944, -0.68761, -0.01125, -0.04487, -0.01473
-0.52504, -0.27216, -0.69625, -0.01195, -0.04554, -0.01938
-0.54416, -0.23873, -0.70045, -0.01056, -0.04692, -0.01619
-0.54542, -0.21039, -0.70386, -0.01125, -0.04626, -0.01682
-0.50482, -0.19785, -0.69913, -0.01265, -0.04766, -0.01833
-0.53417, -0.21539, -0.70979, -0.01125, -0.04626, -0.01581
-0.51622, -0.25016, -0.68429, -0.01126, -0.04765, -0.01829
-0.53420, -0.21859, -0.67614, -0.01057, -0.04553, -0.01773
-0.54873, -0.19032, -0.65999, -0.01266, -0.04487, -0.02287
-0.54152, -0.21125, -0.66504, -0.01198, -0.04553, -0.02370
-0.50424, -0.21251, -0.63624, -0.01198, -0.04414, -0.01907
-0.50535, -0.23591, -0.62411, -0.01198, -0.04275, -0.01838
-0.51896, -0.21430, -0.60610, -0.01129, -0.04068, -0.01761
-0.50375, -0.19905, -0.57693, -0.01201, -0.04135, -0.01756
-0.47767, -0.19741, -0.57945, -0.01269, -0.04069, -0.01646
-0.47649, -0.22053, -0.58233, -0.01269, -0.04069, -0.01773
-0.47070, -0.21805, -0.56292, -0.01131, -0.04068, -0.01990
-0.48284, -0.20959, -0.56821, -0.01201, -0.04135, -0.02074
-0.49488, -0.22148, -0.58126, -0.01269, -0.04069, -0.02072
-0.49755, -0.19899, -0.59166, -0.01060, -0.04134, -0.01831
-0.47205, -0.19090, -0.58607, -0.01199, -0.04141, -0.02061
-0.46719, -0.19612, -0.61124, -0.01198, -0.04280, -0.02233
-0.49986, -0.19138, -0.60712, -0.01128, -0.04208, -0.02567
-0.52059, -0.19326, -0.62022, -0.01057, -0.04280, -0.02203
-0.51159, -0.19609, -0.62736, -0.01059, -0.04413, -0.02117
-0.51540, -0.18003, -0.64250, -0.01198, -0.04414, -0.02438
-0.51121, -0.19328, -0.63308, -0.01130, -0.04480, -0.02472
-0.52180, -0.21284, -0.61587, -0.01059, -0.04413, -0.02374
-0.54045, -0.21307, -0.63949, -0.01127, -0.04486, -0.01815
-0.52712, -0.20592, -0.64994, -0.01127, -0.04486, -0.02137
-0.53747, -0.17479, -0.65229, -0.01127, -0.04486, -0.01812
-0.51846, -0.20486, -0.65837, -0.01127, -0.04486, -0.02145
-0.56433, -0.20391, -0.65798, -0.01198, -0.04553, -0.02076
-0.54825, -0.24005, -0.64418, -0.01129, -0.04619, -0.02164
-0.52344, -0.21882, -0.65226, -0.01198, -0.04553, -0.01799
-0.51299, -0.21858, -0.67497, -0.01127, -0.04626, -0.01762
-0.53500, -0.19846, -0.66741, -0.01127, -0.04626, -0.02317
-0.55842, -0.21255, -0.65518, -0.01198, -0.04553, -0.01881
-0.53986, -0.18624, -0.65795, -0.01198, -0.04553, -0.01951
-0.53480, -0.20803, -0.66971, -0.01266, -0.04487, -0.02012
-0.54615, -0.20578, -0.66362, -0.01266, -0.04487, -0.01815
-0.56459, -0.20057, -0.68216, -0.01336, -0.04554, -0.01900
-0.55892, -0.22958, -0.68546, -0.01265, -0.04627, -0.01720
-0.57393, -0.22560, -0.68467, -0.01265, -0.04627, -0.02112
-0.56590, -0.19952, -0.67561, -0.01197, -0.04693, -0.01812
