pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
6.214158,4.543222,12.674308,6.655671,4.015496,13.197531,6.907506,4.231541,12.390935,6.863422,1.297519,10.577835,7.348963,0.595901,10.122081,5.826233,0.099987,10.089641,4.443415,0.142867,10.485040,NaN,NaN,NaN
6.214513,4.543732,12.677130,6.656007,4.016506,13.200834,6.908275,4.231863,12.392765,6.863386,1.297345,10.581665,7.349143,0.596734,10.122033,5.826229,0.105574,10.086325,4.445127,0.146581,10.482985,NaN,NaN,NaN
6.215082,4.542630,12.682378,6.656094,4.018180,13.205618,6.908226,4.231118,12.399979,6.864157,1.297646,10.583493,7.349144,0.596066,10.125371,5.825858,0.104617,10.090117,4.444365,0.145137,10.483992,NaN,NaN,NaN
6.215010,4.544114,12.683800,6.653448,4.036961,13.216694,6.907976,4.231772,12.401459,6.864719,1.297604,10.585851,7.349949,0.595881,10.126707,5.825762,0.106076,10.091578,4.444332,0.145622,10.484485,NaN,NaN,NaN
6.215799,4.543940,12.685163,6.653434,4.036338,13.220087,6.908745,4.232094,12.403290,6.865490,1.297905,10.587679,7.351318,0.596313,10.127064,5.825610,0.104761,10.091132,4.445249,0.148378,10.483930,NaN,NaN,NaN
6.216368,4.542838,12.690411,6.652459,4.033956,13.225073,6.909514,4.232415,12.405120,6.864083,1.297298,10.591153,7.350279,0.598032,10.127099,5.826561,0.105877,10.092927,4.444297,0.144946,10.487836,NaN,NaN,NaN
6.217158,4.542663,12.691774,6.653204,4.034771,13.227395,6.909477,4.232288,12.408966,6.864832,1.298744,10.590121,7.350248,0.598514,10.127587,5.827209,0.104364,10.093831,4.445634,0.145844,10.488721,NaN,NaN,NaN
6.216327,4.541610,12.697159,6.652405,4.033204,13.232338,6.909265,4.231345,12.412858,6.864982,1.300057,10.590561,7.350248,0.597845,10.130925,5.825281,0.107741,10.093975,4.445060,0.146389,10.486829,NaN,NaN,NaN
6.217068,4.542425,12.699469,6.653794,4.032534,13.235592,6.910815,4.232605,12.413150,6.864795,1.298570,10.593951,7.351022,0.598813,10.129411,5.825065,0.107399,10.094503,4.445027,0.146875,10.487322,NaN,NaN,NaN
6.217020,4.543415,12.700417,6.653745,4.033523,13.236547,6.909984,4.232647,12.415645,6.865416,1.297557,10.595339,7.351648,0.597795,10.130795,5.826048,0.108029,10.095812,4.445382,0.145988,10.489749,NaN,NaN,NaN
6.217071,4.541317,12.702369,6.653311,4.034211,13.238009,6.910578,4.232153,12.417520,6.865567,1.298871,10.595779,7.351797,0.599111,10.131234,5.826498,0.106850,10.093901,4.445447,0.145017,10.488763,NaN,NaN,NaN
6.216806,4.540270,12.710104,6.653096,4.033267,13.241925,6.909786,4.230596,12.422426,6.865717,1.300184,10.596218,7.351203,0.598978,10.132701,5.825985,0.109002,10.096786,4.444995,0.147360,10.487815,NaN,NaN,NaN
6.216978,4.542187,12.707165,6.653296,4.033588,13.241403,6.909761,4.231086,12.422905,6.864938,1.299224,10.597736,7.351977,0.599945,10.131186,5.826232,0.108857,10.095771,4.445181,0.148187,10.487774,NaN,NaN,NaN
6.216633,4.538352,12.713044,6.652941,4.030215,13.247800,6.909461,4.226749,12.428296,6.865530,1.298697,10.599609,7.351797,0.598442,10.134573,5.827201,0.108111,10.096711,4.445601,0.146329,10.489214,NaN,NaN,NaN
6.216761,4.540151,12.713953,6.652916,4.030710,13.248278,6.910355,4.230592,12.424780,6.864902,1.299050,10.601566,7.351352,0.600294,10.133141,5.826848,0.107830,10.097162,4.445722,0.148127,10.490159,NaN,NaN,NaN
6.216761,4.540151,12.713953,6.653067,4.032020,13.248712,6.908943,4.230020,12.428289,6.865680,1.300011,10.600049,7.351383,0.599812,10.132653,5.825631,0.106182,10.099723,4.444740,0.146342,10.491700,NaN,NaN,NaN
6.216589,4.538233,12.716892,6.652282,4.031077,13.250262,6.909724,4.230959,12.426751,6.865052,1.300364,10.602006,7.350758,0.600161,10.134608,5.825383,0.108865,10.098251,4.446749,0.145239,10.492999,NaN,NaN,NaN
6.215951,4.539712,12.715964,6.651497,4.030134,13.251811,6.908943,4.230020,12.428289,6.864250,1.300548,10.600663,7.351532,0.601128,10.133093,5.826137,0.110317,10.097232,4.446331,0.148258,10.488700,NaN,NaN,NaN
6.213791,4.537223,12.720065,6.651497,4.030134,13.251811,6.908781,4.228097,12.431224,6.863472,1.299588,10.602180,7.350727,0.600643,10.135095,5.825967,0.108325,10.100128,4.445954,0.144281,10.494499,NaN,NaN,NaN
6.191810,4.516273,12.762520,6.650068,4.030676,13.252428,6.906737,4.229617,12.430446,6.864243,1.299889,10.604008,7.350727,0.600643,10.135095,5.824520,0.110037,10.097874,4.444740,0.146342,10.491700,NaN,NaN,NaN
6.191810,4.516273,12.762520,6.650068,4.030676,13.252428,6.906537,4.229292,12.430969,6.863622,1.300901,10.602620,7.350101,0.601661,10.133711,5.826169,0.109830,10.096745,4.445956,0.145442,10.491641,NaN,NaN,NaN
6.191024,4.515338,12.764058,6.648498,4.028789,13.255528,6.905931,4.229168,12.432463,6.862663,1.299113,10.604182,7.350101,0.601661,10.133711,5.826137,0.110317,10.097232,4.445956,0.145442,10.491641,NaN,NaN,NaN
6.190285,4.513415,12.764648,6.647703,4.028964,13.254161,6.902226,4.224799,12.439630,6.862663,1.299113,10.604182,7.350876,0.602628,10.132197,5.825352,0.109352,10.098737,4.446142,0.146269,10.491600,NaN,NaN,NaN
6.189520,4.513094,12.762810,6.646124,4.028195,13.254344,6.886497,4.210557,12.465970,6.862483,1.298285,10.604227,7.349296,0.601845,10.132375,5.824920,0.111207,10.097306,4.446142,0.146269,10.491600,NaN,NaN,NaN
6.188316,4.514568,12.759531,6.644885,4.030176,13.251524,6.885891,4.210434,12.467463,6.861705,1.297325,10.605745,7.349921,0.600827,10.133759,5.825231,0.107551,10.097804,4.445163,0.145646,10.490283,NaN,NaN,NaN
6.187529,4.513633,12.761069,6.644124,4.028739,13.252595,6.885716,4.209618,12.467508,6.861113,1.297852,10.603871,7.349476,0.602679,10.132327,5.825383,0.108865,10.098251,4.445802,0.144130,10.491190,NaN,NaN,NaN
6.185515,4.514667,12.759802,6.642125,4.029282,13.250846,6.883722,4.210159,12.465772,6.861892,1.298812,10.602354,7.348670,0.602863,10.130991,5.825168,0.108524,10.098778,4.444400,0.144203,10.491290,NaN,NaN,NaN
6.185363,4.513362,12.759367,6.641609,4.025716,13.253894,6.883547,4.209343,12.465817,6.862513,1.297800,10.603742,7.349741,0.599993,10.133807,5.825263,0.107064,10.097318,4.445867,0.143159,10.490204,NaN,NaN,NaN
6.183963,4.513412,12.759503,6.641775,4.027650,13.250934,6.880921,4.210250,12.466053,6.861712,1.297984,10.602399,7.348490,0.602029,10.131039,5.823863,0.107126,10.097433,4.445039,0.142686,10.492197,NaN,NaN,NaN
6.183197,4.513092,12.757665,6.639610,4.026260,13.252145,6.881553,4.209883,12.464081,6.860342,1.297551,10.602043,7.349116,0.601011,10.132423,5.824400,0.108236,10.096942,4.443265,0.141105,10.492380,NaN,NaN,NaN
6.182608,4.513581,12.755788,6.638196,4.027425,13.249368,6.880152,4.209929,12.464221,6.861150,1.298026,10.600041,7.347716,0.601730,10.129216,5.824648,0.108091,10.095927,4.444465,0.143232,10.490304,NaN,NaN,NaN
6.181845,4.512152,12.756851,6.635221,4.025586,13.252606,6.877971,4.209035,12.465900,6.861150,1.298026,10.600041,7.348341,0.600713,10.130600,5.824216,0.107407,10.096982,4.444025,0.141387,10.494231,NaN,NaN,NaN
6.181055,4.512327,12.755488,6.635236,4.026209,13.249212,6.878159,4.210469,12.462485,6.861180,1.297540,10.599556,7.348341,0.600713,10.130600,5.823647,0.106784,10.097960,4.444277,0.141243,10.493204,NaN,NaN,NaN
6.180317,4.510403,12.756077,6.634451,4.025266,13.250762,6.877227,4.208224,12.463590,6.860379,1.297725,10.598213,7.347747,0.601248,10.128728,5.824648,0.108091,10.095927,4.443906,0.140751,10.490429,NaN,NaN,NaN
6.178717,4.510138,12.756727,6.631457,4.025663,13.248168,6.875183,4.209745,12.462811,6.860222,1.295752,10.601118,7.347567,0.599745,10.132114,5.823495,0.105470,10.097514,4.442114,0.141034,10.491454,NaN,NaN,NaN
6.179576,4.509588,12.753765,6.632101,4.024178,13.249100,6.876608,4.209209,12.462192,6.860379,1.297725,10.598213,7.348372,0.600230,10.130112,5.825097,0.106913,10.094016,4.443871,0.140074,10.493780,NaN,NaN,NaN
6.177362,4.510307,12.753012,6.630078,4.025216,13.247829,6.875033,4.208439,12.462377,6.861000,1.296712,10.599601,7.347535,0.600897,10.129263,5.824326,0.104785,10.098377,4.442723,0.141165,10.489995,NaN,NaN,NaN
6.177389,4.508704,12.755439,6.629902,4.024400,13.247873,6.874452,4.207826,12.463392,6.860379,1.297725,10.598213,7.346347,0.601299,10.128859,5.824358,0.104298,10.097890,4.443904,0.139589,10.493287,NaN,NaN,NaN
6.175961,4.510357,12.753148,6.628673,4.025263,13.247968,6.873039,4.208979,12.460641,6.860409,1.297239,10.597728,7.346347,0.601299,10.128859,5.823958,0.105667,10.095972,4.442569,0.139853,10.489543,NaN,NaN,NaN
6.176009,4.509368,12.752199,6.627118,4.024001,13.247673,6.873064,4.208489,12.460162,6.860229,1.296411,10.597773,7.346792,0.599447,10.130291,5.823711,0.105812,10.096986,4.443176,0.138822,10.490943,NaN,NaN,NaN
6.174609,4.509417,12.752334,6.625704,4.025166,13.244896,6.871639,4.209025,12.460781,6.859637,1.296938,10.595900,7.346581,0.599096,10.130826,5.822943,0.105524,10.095150,4.443939,0.140265,10.489936,NaN,NaN,NaN
6.173819,4.509592,12.750971,6.624744,4.023407,13.246489,6.870883,4.207596,12.461841,6.859667,1.296453,10.595415,7.345722,0.602316,10.127475,5.823296,0.108344,10.092213,4.443209,0.138336,10.490450,NaN,NaN,NaN
6.173668,4.508288,12.750536,6.623949,4.023582,13.245123,6.870089,4.207765,12.460488,6.859637,1.296938,10.595900,7.345541,0.601483,10.127523,5.824528,0.106290,10.094994,4.442569,0.139853,10.489543,NaN,NaN,NaN
6.173054,4.509272,12.749133,6.622369,4.022813,13.245306,6.869470,4.208750,12.459090,6.860887,1.295573,10.595331,7.346167,0.600465,10.128907,5.824439,0.104002,10.093574,4.443330,0.140134,10.491394,NaN,NaN,NaN
6.172905,4.506859,12.751599,6.621199,4.021570,13.247361,6.868889,4.208137,12.460104,6.859487,1.295625,10.595460,7.346167,0.600465,10.128907,5.822943,0.105524,10.095150,4.442383,0.139026,10.489585,NaN,NaN,NaN
6.171304,4.506593,12.752249,6.619595,4.021296,13.248022,6.867114,4.207041,12.460814,6.859487,1.295625,10.595460,7.345361,0.600649,10.127571,5.822791,0.104209,10.094704,4.443209,0.138336,10.490450,NaN,NaN,NaN
6.172140,4.506539,12.749761,6.618975,4.022287,13.246611,6.868120,4.207815,12.458273,6.860887,1.295573,10.595331,7.345392,0.600166,10.127083,5.824376,0.104975,10.094548,4.441839,0.137924,10.490057,NaN,NaN,NaN
6.171377,4.505110,12.750825,6.618039,4.020033,13.247726,6.866570,4.206555,12.457979,6.860295,1.296100,10.593458,7.345361,0.600649,10.127571,5.823806,0.104352,10.095526,4.442990,0.137995,10.490984,NaN,NaN,NaN
6.169977,4.505159,12.750960,6.617430,4.019906,13.249232,6.865939,4.206922,12.459951,6.860887,1.295573,10.595331,7.345361,0.600649,10.127571,5.823591,0.104010,10.096053,4.442194,0.137037,10.492484,NaN,NaN,NaN
6.170715,4.507083,12.750372,6.617396,4.021518,13.246794,6.865926,4.208030,12.457060,6.860115,1.295272,10.593503,7.345987,0.599631,10.128954,5.822943,0.105524,10.095150,4.442416,0.138540,10.489092,NaN,NaN,NaN
6.170590,4.504175,12.752362,6.615991,4.021566,13.246933,6.865763,4.206106,12.459996,6.859337,1.294312,10.595020,7.345361,0.600649,10.127571,5.823039,0.104065,10.093689,4.441807,0.138409,10.490550,NaN,NaN,NaN
6.169977,4.505159,12.750960,6.614621,4.020001,13.249510,6.865145,4.207091,12.458598,6.859337,1.294312,10.595020,7.345361,0.600649,10.127571,5.824839,0.102633,10.095492,4.443785,0.138953,10.489484,NaN,NaN,NaN
6.169038,4.502921,12.752063,6.596817,4.003379,13.283517,6.864363,4.206152,12.460136,6.859337,1.294312,10.595020,7.344587,0.599681,10.129085,5.823343,0.106694,10.094581,4.442383,0.139026,10.489585,NaN,NaN,NaN
6.167789,4.504275,12.752633,6.596173,4.004864,13.282585,6.863732,4.206519,12.462108,6.859517,1.295140,10.594975,7.344736,0.601667,10.126187,5.822975,0.105037,10.094663,4.441620,0.137582,10.490592,NaN,NaN,NaN
6.168600,4.504715,12.750621,6.593983,4.003969,13.284273,6.863732,4.206519,12.462108,6.858708,1.294665,10.596977,7.343930,0.601182,10.128189,5.823127,0.106352,10.095109,4.442348,0.138349,10.492936,NaN,NaN,NaN
6.167638,4.502971,12.752198,6.594769,4.004912,13.282723,6.862938,4.206688,12.460755,6.859517,1.295140,10.594975,7.343961,0.600699,10.127701,5.821694,0.106901,10.095711,4.442416,0.138540,10.489092,NaN,NaN,NaN
