el_fle-ext,hum_dep_ele,hum_pro_retra
106.35227786275311,67.5471587241005,50.7360233892926
104.22614105105733,70.18637905407985,51.70880062829255
105.86909705266228,69.46801615889055,52.784854075713184
105.84783465231128,74.29062854192279,52.95534177999858
105.73474151128644,68.14124422320236,50.98596690850201
105.15543329146371,76.83975788136655,50.723856739673124
105.53487927455066,77.03009870638445,48.9708788471429
103.96636840713175,66.67675708780715,51.03533111666715
105.92560389138583,74.5477530056178,51.536540148324065
103.62845494042013,69.01857109661152,50.345593135556186
103.26936569481455,68.73908572197732,50.64225252562187
103.43065494065576,72.25156100437275,53.256752625147215
101.9169369047544,70.77104808553707,54.897536793186475
101.42808835731745,72.97369911623252,53.47089746865727
100.29763513915903,75.61298235510071,55.11189897886558
101.4480455633625,72.8900672744611,53.85997446175078
100.77299625451977,74.46512651012647,51.68650548538875
101.0215904853823,73.8247328774692,52.480034434607504
98.22710439746808,66.96567934427057,57.564313015090775
96.64708520151156,69.58988550764393,59.29164909989932
97.8539838665575,62.66592677714739,58.03973355352535
97.9642421554762,61.54283246954462,53.767408097009664
94.10236369834723,65.11044270854842,57.25108748662696
100.59460416552717,75.54522022304737,55.27478786970924
98.69173367111563,72.8155924563675,57.40419431102151
96.36198492169731,62.31321697415727,59.32570654749047
98.52276767491921,62.65842725730836,58.25558319031835
100.1414992395125,67.12202563514141,58.25198008983017
103.82975269568507,74.43845627018331,56.814676329068405
102.01604892621476,68.54315090983428,56.99967058315583
102.8157234929582,63.796601730276706,54.99820646898411
104.66019479751517,67.03430354794114,53.79167170347486
104.11472034692949,63.41827007477342,57.1862639939594
105.76119524753517,66.69236870215326,56.95257010529549
106.47951310025628,71.35289421442647,53.51515061479421
108.23977412334747,70.54422224685572,53.094520274407415
109.38084779579084,67.63631057453104,52.084590394209044
111.60356891263328,70.91650531401731,51.95456352137043
111.4893824232925,70.679052919944,53.286814817757545
111.85755386109426,70.5894328636208,51.05751267027955
113.9679722005626,71.60755574282928,48.50800644442998
117.81356192678388,61.403061078883425,50.12440100269538
119.92534004972848,67.41455371309236,49.921118333037896
117.0612453451819,70.8341898004955,50.64711006127695
120.29336082159924,73.6130587704869,47.39971519163589
122.14935330393385,77.08328601808414,47.31798302058817
119.09871730205394,81.16794486215407,50.27516558007315
120.34894174145913,84.9560036868895,46.02601938574955
121.84761257558657,77.9808241041902,46.6976285249128
123.32533800470466,76.97118027668843,47.88226945719839
122.77211544940053,73.90245425208991,48.487505769320904
123.64517029554335,78.42381739643544,45.812724934921306
124.95016343977625,79.34825727701299,42.53714908359902
124.1036787375834,73.5484859693879,45.41626205560058
125.35052470529297,74.02250897943324,43.66629380714724
123.67405301583958,79.87882413084023,43.24591456988156
128.17392696547165,83.76848526414541,36.73873193730495
126.33844835167045,89.86069545746818,40.63754612131862
125.28520128987599,87.91994064098385,36.28825614360525
127.53547105329913,89.890111624272,34.036921643893976
124.20986402719872,88.33178274596575,39.57132673886099
126.55245997659978,88.45152021375043,37.52409318918379
125.6884132018686,88.88557614509251,34.44028661363936
125.66103839912687,99.68979987291169,34.93551579055239
126.97419334253118,95.23293212593241,35.45352635158076
124.83647064764585,97.75916481205584,31.73332130256611
124.43148606773951,101.67151827774734,31.34191538551684
124.54903659235971,108.07066251424924,27.900262663066343
123.42328992783204,103.5638079038836,30.921381043451788
122.4717750011255,103.1042448858686,33.26345817289189
121.3699674040605,100.27734940625393,30.88188136097935
122.71044911816271,104.26967632572715,35.106119177489035
122.49897037923736,106.54259271605234,28.651001935373557
120.65079530690588,109.23114064640798,31.396663050257388
120.56824620346168,104.74240976114977,26.624763012582747
118.43628404495169,110.68775760845277,29.23946462243572
119.2229648325341,115.18526750696994,27.87294878743299
113.80050184209516,117.19980786554879,28.832843099190256
109.99744643931031,116.58293198485524,33.96501307567729
107.27146447353626,124.00382835369207,33.744942575617415
103.95794734189482,126.28700487632261,34.12445553378231
103.28758905322412,129.9629983382016,34.77442278163849
101.72796750633759,123.01059143084487,34.54660423285898
97.71933517550036,126.75239025995499,35.19868384070375
97.45001427061435,129.92090858677113,32.89446873861144
97.6468832189781,132.74964168523442,35.256632149203256
92.00562308372662,128.54263737910912,40.61849250950223
88.12560203413632,130.71895939172566,41.428283028189156
87.5617707451686,130.25047677428373,38.69867669918233
85.51206214258343,130.5553207612632,42.06276261265094
83.0923465494426,133.5084159607602,44.01595695162197
80.66091699568605,135.1435584372849,44.107048747787616
79.62718636830726,137.71411006466275,42.768547783863426
80.25343482866434,136.55361996087913,40.82930319665962
76.29100061637378,137.04150818634517,47.60985458369581
74.30698758970378,135.01624178527206,47.415419281054
71.43602736920228,138.48797137007173,50.367291694997846
73.24727016308329,138.57645244711762,49.482400216147454
69.74339030305958,139.73442384457374,51.15509801222248
71.27574844758077,139.6128265725703,47.03909148250099
72.66464236752718,138.45369786649792,47.252558323063596
72.01997695294158,140.67183857973248,47.647240056273404
69.6889685994635,139.27794647513304,50.75360258916808
69.95832880736758,139.47662729273463,50.144708453785455
69.7325842360392,138.60627946474358,49.34035173439955
68.73697880307203,139.0721638146184,50.98786107534133
74.30139322895265,138.68101912014538,46.20852663695419
77.01645044412264,137.45657164438362,42.30309172120732
79.95642574643469,138.97793176546327,37.41187322798646
81.96114032701077,139.8049195539724,39.88730317736315
83.26902187466357,133.848831679236,41.94310114744144
87.9789078025592,129.77631064119547,40.882394472870345
88.04725115000937,127.77278891723486,43.06247212777342
90.86501825346309,128.0748096172767,42.296828136812906
90.96753286042396,125.27917446688716,38.71341092551248
93.39140292342903,124.78148574816422,39.38313914582136
97.98743618312153,123.96985047563687,36.59956906273038
99.70771564726401,121.09585637802502,36.997708527828564
97.42696923833985,119.94973028248893,38.46325543992893
100.35190957014531,117.87549101053412,34.47580031470761
100.1652620453467,113.52701219474676,34.46755958608992
101.1803786423754,107.5093313049454,36.5340257872202
103.19218692728538,111.46827316753706,35.13892018345899
102.88782536416583,109.86630310393113,36.20456927992757
105.41249795828318,101.927587988023,36.16709301005798
105.55536446235288,102.65679109479059,34.373909960704054
103.40937526738152,101.85933819483786,40.18941829724599
103.4169635647655,98.26975345172133,40.36193708568027
103.22182669425902,100.15887689782114,40.262171191789605
104.1329415518039,98.91990550606604,44.280422899622806
104.85630686905546,96.87771138800798,38.94244009890215
102.37299783728804,92.53814992931231,45.384938199314774
104.56775311752226,92.4805595846379,45.999574175107426
104.31681368542434,95.36342479722627,46.50221651863677
104.8704055947743,90.3726844588715,44.02161863628771
105.12776142618499,87.730649209655,45.20023972592668
104.86332045126075,90.76255637948371,46.404034148031855
105.82382280168346,81.72239892990878,45.362536236255295
106.04375601676321,78.77101324532956,47.25483170869282
106.50374506583768,82.85797709614535,46.74375470194113
105.52935744573267,79.55293606830297,48.17157600112117
104.97706540910143,77.18951597163618,49.1264460417095
104.61186202718852,81.27766953530967,50.676342386735655
103.61332926721938,82.89537886475127,52.443075391008534
104.1000049324127,74.96973741662893,52.17509987337958
106.02495166740329,72.79139295458253,49.02024786345882
105.45684219135141,76.06999525169388,47.39293058832254
103.08712550778957,73.52526351540672,48.34461463770103
102.58583954024789,72.04537350397534,50.93333587590371
104.50464426076296,71.67299893443706,51.82103489432535
,75.21853307519602,49.38798273072263
,69.87052774442118,41.444073578440396
,68.80223405620482,39.80640202916476
,69.89509987731428,41.881981784570144
,72.77999742148918,41.02931806695699
,77.16987988108636,43.83507033704424
,79.95681880526887,44.339439434786414
,77.29739305008749,43.78744080655676
,76.33815692600238,43.228494904545755
,77.56839518730463,42.26233657570947
,79.80761782917502,42.24469383791998
,82.03642151723425,41.13097667395161
,75.72977439077222,43.88286825109316
,77.37702574033646,42.537859893476735
,80.66001745188987,43.13392514251862
,77.03662826672617,41.94273533569623
,77.07656105563193,42.47176579612855
,72.01681630552369,43.50182300914406
,71.11701722566866,43.542182638623075
,77.48387223604156,42.4428188909709
,78.93501342710945,41.431435059639796
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
