Time,Atlas_tn20
0.005,0.11362
0.01,0.12828
0.015,0.10008
0.02,0.10782
0.025,0.11357
0.030000000000000002,0.11753
0.035,0.10739000000000001
0.04,0.1219
0.045,0.13613
0.049999999999999996,0.12379000000000001
0.05499999999999999,0.11672
0.05999999999999999,0.12422000000000001
0.06499999999999999,0.0967
0.06999999999999999,0.09347000000000001
0.075,0.12405999999999999
0.08,0.13549
0.085,0.10702
0.09000000000000001,0.11522
0.09500000000000001,0.12155
0.10000000000000002,0.11709000000000001
0.10500000000000002,0.11690999999999999
0.11000000000000003,0.11305
0.11500000000000003,0.13815999999999998
0.12000000000000004,0.10321
0.12500000000000003,0.12309
0.13000000000000003,0.12369000000000001
0.13500000000000004,0.11473
0.14000000000000004,0.11703
0.14500000000000005,0.12395
0.15000000000000005,0.11209000000000001
0.15500000000000005,0.11292999999999999
0.16000000000000006,0.12088
0.16500000000000006,0.09103
0.17000000000000007,0.12858
0.17500000000000007,0.09386
0.18000000000000008,0.11934000000000002
0.18500000000000008,0.11427999999999999
0.19000000000000009,0.15172
0.1950000000000001,0.13744
0.2000000000000001,0.14568
0.2050000000000001,0.1639
0.2100000000000001,0.12482
0.2150000000000001,0.12029000000000001
0.2200000000000001,0.09444
0.22500000000000012,0.13441
0.23000000000000012,0.11116
0.23500000000000013,0.09605
0.24000000000000013,0.11172
0.24500000000000013,0.13016
0.2500000000000001,0.13183
0.2550000000000001,0.10295
0.2600000000000001,0.1279
0.2650000000000001,0.14254
0.27000000000000013,0.12429000000000001
0.27500000000000013,0.09616
0.28000000000000014,0.11484000000000001
0.28500000000000014,0.11809000000000001
0.29000000000000015,0.11309000000000001
0.29500000000000015,0.13973
0.30000000000000016,0.11682999999999999
0.30500000000000016,0.13407
0.31000000000000016,0.12605999999999998
0.31500000000000017,0.11398
0.3200000000000002,0.09385
0.3250000000000002,0.10875
0.3300000000000002,0.12547
0.3350000000000002,0.12415999999999999
0.3400000000000002,0.11164
0.3450000000000002,0.09015
0.3500000000000002,0.12028
0.3550000000000002,0.1213
0.3600000000000002,0.12732000000000002
0.3650000000000002,0.14454
0.3700000000000002,0.13011
0.3750000000000002,0.08805
0.3800000000000002,0.1299
0.38500000000000023,0.11927
0.39000000000000024,0.11578
0.39500000000000024,0.10449000000000001
0.40000000000000024,0.12746
0.40500000000000025,0.12113
0.41000000000000025,0.13016
0.41500000000000026,0.14622000000000002
0.42000000000000026,0.09225
0.42500000000000027,0.12454000000000001
0.43000000000000027,0.12105999999999999
0.4350000000000003,0.13291
0.4400000000000003,0.11874000000000001
0.4450000000000003,0.11195999999999999
0.4500000000000003,0.14897
0.4550000000000003,0.12482
0.4600000000000003,0.12107000000000001
0.4650000000000003,0.11819
0.4700000000000003,0.11882999999999999
0.4750000000000003,0.11047
0.4800000000000003,0.12808
0.4850000000000003,0.09325
0.4900000000000003,0.1059
0.49500000000000033,0.11674000000000001
0.5000000000000003,0.12523
0.5050000000000003,0.11771
0.5100000000000003,0.13445
0.5150000000000003,0.11617999999999999
0.5200000000000004,0.14429
0.5250000000000004,0.12072000000000001
0.5300000000000004,0.09693
0.5350000000000004,0.1216
0.5400000000000004,0.13774
0.5450000000000004,0.12555999999999998
0.5500000000000004,0.14296
0.5550000000000004,0.12713
0.5600000000000004,0.14269
0.5650000000000004,0.10693
0.5700000000000004,0.13208
0.5750000000000004,0.12195
0.5800000000000004,0.10685
0.5850000000000004,0.11310999999999999
0.5900000000000004,0.12283
0.5950000000000004,0.11148
0.6000000000000004,0.12588
0.6050000000000004,0.11687
0.6100000000000004,0.12645
0.6150000000000004,0.13293
0.6200000000000004,0.12022999999999999
0.6250000000000004,0.13516
0.6300000000000004,0.17389000000000002
0.6350000000000005,0.12095999999999998
0.6400000000000005,0.15414
0.6450000000000005,0.11531
0.6500000000000005,0.11023
0.6550000000000005,0.14895999999999998
0.6600000000000005,0.11274
0.6650000000000005,0.11514
0.6700000000000005,0.12622
0.6750000000000005,0.10937000000000001
0.6800000000000005,0.15349000000000002
0.6850000000000005,0.10687
0.6900000000000005,0.13260999999999998
0.6950000000000005,0.13452
0.7000000000000005,0.10363
0.7050000000000005,0.11112000000000001
0.7100000000000005,0.16451
0.7150000000000005,0.10736
0.7200000000000005,0.13296
0.7250000000000005,0.11222
0.7300000000000005,0.12032000000000001
