pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
27.728576,4.678333,15.08046,28.380096,4.718072,15.036471,28.335975,4.581045,14.396495,28.915419,2.110622,12.753703,29.736633,1.778863,12.330599,28.990262,0.151477,12.887028,28.134593,-0.303931,13.478655
27.742792,4.730979,14.965719,28.385347,4.768586,14.942723,28.340784,4.507286,14.484707,28.951244,2.116798,12.762383,29.761844,1.814381,12.377937,29.01553,0.133978,12.915944,28.173035,-0.324779,13.463709
27.742792,4.730979,14.965719,28.385347,4.768586,14.942723,28.340784,4.507286,14.484707,28.951244,2.116798,12.762383,29.761844,1.814381,12.377937,29.013844,0.135042,12.913326,28.172233,-0.323295,13.462795
27.743557,4.730031,14.967089,28.385347,4.768586,14.942723,28.341397,4.508346,14.482965,28.952018,2.115832,12.763734,29.761844,1.814381,12.377937,29.014625,0.134052,12.91469,28.173011,-0.324294,13.46417
27.744444,4.729968,14.96836,28.386728,4.7687,14.942342,28.342165,4.5074,14.484328,28.952018,2.115832,12.763734,29.761844,1.814381,12.377937,29.014625,0.134052,12.91469,28.172884,-0.32521,13.464278
27.745063,4.731025,14.966615,28.386728,4.7687,14.942342,28.342165,4.5074,14.484328,28.952018,2.115832,12.763734,29.761844,1.814381,12.377937,29.014749,0.134968,12.914581,28.172256,-0.32378,13.462334
27.745063,4.731025,14.966615,28.386848,4.769586,14.942241,28.342286,4.508287,14.484227,28.952018,2.115832,12.763734,29.761844,1.814381,12.377937,29.014772,0.134484,12.914124,28.173058,-0.325264,13.463249
27.745063,4.731025,14.966615,28.386848,4.769586,14.942241,28.342898,4.509347,14.482485,28.952141,2.116733,12.76363,29.762623,1.813415,12.379282,29.01553,0.133978,12.915944,28.173011,-0.324294,13.46417
27.745045,4.731516,14.967059,28.386831,4.770077,14.942683,28.342268,4.508776,14.484671,28.952746,2.117816,12.761906,29.763341,1.815409,12.377452,29.015405,0.133062,12.916053,28.173011,-0.324294,13.46417
27.745828,4.730077,14.967985,28.38823,4.7697,14.941859,28.343666,4.5084,14.483848,28.952746,2.117816,12.761906,29.763341,1.815409,12.377452,29.014749,0.134968,12.914581,28.173162,-0.323863,13.463601
27.746429,4.731625,14.966684,28.388212,4.770191,14.942301,28.343648,4.508889,14.484292,28.952746,2.117816,12.761906,29.763341,1.815409,12.377452,29.01553,0.133978,12.915944,28.173011,-0.324294,13.46417
27.746551,4.732509,14.966585,28.389101,4.770132,14.943568,28.345028,4.509003,14.483913,28.952724,2.118299,12.762356,29.763341,1.815409,12.377452,29.014749,0.134968,12.914581,28.173011,-0.324294,13.46417
27.746533,4.733,14.967029,28.389101,4.770132,14.943568,28.345028,4.509003,14.483913,28.952746,2.117816,12.761906,29.76322,1.814503,12.377558,29.015405,0.133062,12.916053,28.173011,-0.324294,13.46417
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
