Time,Fortuna_tn17
0.005,-0.08775
0.01,-0.09541000000000001
0.015,-0.09673999999999999
0.02,-0.07753
0.025,-0.12115999999999999
0.030000000000000002,-0.10622000000000001
0.035,-0.05529
0.04,-0.08475
0.045,-0.07372000000000001
0.049999999999999996,-0.11375
0.05499999999999999,-0.08797999999999999
0.05999999999999999,-0.04767
0.06499999999999999,-0.06771
0.06999999999999999,-0.06518
0.075,-0.08012000000000001
0.08,-0.07064
0.085,-0.08585
0.09000000000000001,-0.07712000000000001
0.09500000000000001,-0.09369
0.10000000000000002,-0.0947
0.10500000000000002,-0.072
0.11000000000000003,-0.10073
0.11500000000000003,-0.08557999999999999
0.12000000000000004,-0.08551
0.12500000000000003,-0.0737
0.13000000000000003,-0.08338
0.13500000000000004,-0.0813
0.14000000000000004,-0.09103
0.14500000000000005,-0.08162
0.15000000000000005,-0.0869
0.15500000000000005,-0.07445
0.16000000000000006,-0.10078
0.16500000000000006,-0.08686
0.17000000000000007,-0.08945
0.17500000000000007,-0.07733999999999999
0.18000000000000008,-0.07293999999999999
0.18500000000000008,-0.09545
0.19000000000000009,-0.10277
0.1950000000000001,-0.09573
0.2000000000000001,-0.08637
0.2050000000000001,-0.10304
0.2100000000000001,-0.06559
0.2150000000000001,-0.10092999999999999
0.2200000000000001,-0.05685
0.22500000000000012,-0.11237
0.23000000000000012,-0.10482999999999999
0.23500000000000013,-0.08469
0.24000000000000013,-0.09461
0.24500000000000013,-0.07116
0.2500000000000001,-0.09836
0.2550000000000001,-0.08525
0.2600000000000001,-0.07055
0.2650000000000001,-0.07592
0.27000000000000013,-0.074
0.27500000000000013,-0.09104
0.28000000000000014,-0.10657
0.28500000000000014,-0.11157
0.29000000000000015,-0.09422
0.29500000000000015,-0.09643
0.30000000000000016,-0.09296
0.30500000000000016,-0.08755
0.31000000000000016,-0.09721
0.31500000000000017,-0.06909
0.3200000000000002,-0.10762000000000001
0.3250000000000002,-0.07218
0.3300000000000002,-0.09272999999999999
0.3350000000000002,-0.08734
0.3400000000000002,-0.09587000000000001
0.3450000000000002,-0.05855
0.3500000000000002,-0.07678
0.3550000000000002,-0.10013
0.3600000000000002,-0.09165
0.3650000000000002,-0.0726
0.3700000000000002,-0.10314000000000001
0.3750000000000002,-0.10511
0.3800000000000002,-0.10235
0.38500000000000023,-0.09221
0.39000000000000024,-0.07879
0.39500000000000024,-0.06039
0.40000000000000024,-0.07775
0.40500000000000025,-0.08743
0.41000000000000025,-0.08064
0.41500000000000026,-0.07876
0.42000000000000026,-0.10444
0.42500000000000027,-0.04716
0.43000000000000027,-0.10802
0.4350000000000003,-0.08321
0.4400000000000003,-0.06941
0.4450000000000003,-0.0962
0.4500000000000003,-0.08634
0.4550000000000003,-0.0974
0.4600000000000003,-0.08875
0.4650000000000003,-0.0867
0.4700000000000003,-0.07118
0.4750000000000003,-0.056389999999999996
0.4800000000000003,-0.07987999999999999
0.4850000000000003,-0.08874
0.4900000000000003,-0.08765
0.49500000000000033,-0.058460000000000005
0.5000000000000003,-0.08787
0.5050000000000003,-0.07476000000000001
0.5100000000000003,-0.07854
0.5150000000000003,-0.06817999999999999
0.5200000000000004,-0.06932
0.5250000000000004,-0.06957999999999999
0.5300000000000004,-0.08481
0.5350000000000004,-0.06059
0.5400000000000004,-0.1012
0.5450000000000004,-0.0789
0.5500000000000004,-0.11052000000000001
0.5550000000000004,-0.08632999999999999
0.5600000000000004,-0.09312000000000001
0.5650000000000004,-0.08366
0.5700000000000004,-0.0796
0.5750000000000004,-0.09955
0.5800000000000004,-0.06942000000000001
0.5850000000000004,-0.08911000000000001
0.5900000000000004,-0.07683999999999999
0.5950000000000004,-0.088
0.6000000000000004,-0.08993
0.6050000000000004,-0.07252
0.6100000000000004,-0.07003999999999999
0.6150000000000004,-0.09068
0.6200000000000004,-0.08317999999999999
0.6250000000000004,-0.07391
0.6300000000000004,-0.1046
0.6350000000000005,-0.06175
0.6400000000000005,-0.07847
0.6450000000000005,-0.08345
0.6500000000000005,-0.07637999999999999
0.6550000000000005,-0.07299
0.6600000000000005,-0.09952000000000001
0.6650000000000005,-0.09847
0.6700000000000005,-0.06956
0.6750000000000005,-0.08622
0.6800000000000005,-0.08513
0.6850000000000005,-0.0835
0.6900000000000005,-0.10595999999999998
0.6950000000000005,-0.0894
0.7000000000000005,-0.06925
0.7050000000000005,-0.09311
0.7100000000000005,-0.05165
0.7150000000000005,-0.08357
0.7200000000000005,-0.05319
0.7250000000000005,-0.08077000000000001
0.7300000000000005,-0.06568
0.7350000000000005,-0.09677999999999999
0.7400000000000005,-0.09436
0.7450000000000006,-0.07266
0.7500000000000006,-0.07721
0.7550000000000006,-0.09358999999999999
0.7600000000000006,-0.05687999999999999
0.7650000000000006,-0.09471
0.7700000000000006,-0.10444
0.7750000000000006,-0.10209
0.7800000000000006,-0.06617
0.7850000000000006,-0.05482000000000001
0.7900000000000006,-0.1019
0.7950000000000006,-0.09854
0.8000000000000006,-0.09749
0.8050000000000006,-0.09865
0.8100000000000006,-0.10079
0.8150000000000006,-0.08
0.8200000000000006,-0.11185999999999999
0.8250000000000006,-0.08882000000000001
0.8300000000000006,-0.11362
0.8350000000000006,-0.10095
0.8400000000000006,-0.10403
0.8450000000000006,-0.08768
0.8500000000000006,-0.060989999999999996
0.8550000000000006,-0.06783
0.8600000000000007,-0.06876
0.8650000000000007,-0.07178999999999999
0.8700000000000007,-0.08552
0.8750000000000007,-0.1011
0.8800000000000007,-0.10290999999999999
0.8850000000000007,-0.10334000000000002
0.8900000000000007,-0.0883
0.8950000000000007,-0.07404
0.9000000000000007,-0.10607
0.9050000000000007,-0.06287000000000001
0.9100000000000007,-0.08895
0.9150000000000007,-0.05876
0.9200000000000007,-0.07157999999999999
0.9250000000000007,-0.07751
0.9300000000000007,-0.09835
0.9350000000000007,-0.08462
0.9400000000000007,-0.09143
0.9450000000000007,-0.09301
0.9500000000000007,-0.11444000000000001
0.9550000000000007,-0.10679000000000001
0.9600000000000007,-0.10916
0.9650000000000007,-0.06443
0.9700000000000008,-0.07264
0.9750000000000008,-0.09032000000000001
0.9800000000000008,-0.07001
0.9850000000000008,-0.1178
0.9900000000000008,-0.08763
0.9950000000000008,-0.09673999999999999
1.0000000000000007,-0.05992000000000001
1.0050000000000006,-0.11777
1.0100000000000005,-0.08897999999999999
1.0150000000000003,-0.10497999999999999
1.0200000000000002,-0.10586
1.0250000000000001,-0.08271
1.03,-0.09651
1.035,-0.08857000000000001
1.0399999999999998,-0.11585
1.0449999999999997,-0.09587000000000001
1.0499999999999996,-0.08542999999999999
1.0549999999999995,-0.07254
1.0599999999999994,-0.10817
1.0649999999999993,-0.11846
1.0699999999999992,-0.08765
1.074999999999999,-0.10148
1.079999999999999,-0.10845999999999999
1.0849999999999989,-0.0647
1.0899999999999987,-0.09265
1.0949999999999986,-0.08317999999999999
1.0999999999999985,-0.1033
1.1049999999999984,-0.1052
1.1099999999999983,-0.10857
1.1149999999999982,-0.09197000000000001
1.119999999999998,-0.07568
1.124999999999998,-0.09752999999999999
1.129999999999998,-0.08712
1.1349999999999978,-0.09153
1.1399999999999977,-0.10767
1.1449999999999976,-0.10777
1.1499999999999975,-0.1056
1.1549999999999974,-0.08632000000000001
1.1599999999999973,-0.08585
1.1649999999999971,-0.10893
1.169999999999997,-0.11875999999999999
1.174999999999997,-0.1117
1.1799999999999968,-0.10959
1.1849999999999967,-0.11395
1.1899999999999966,-0.13093
1.1949999999999965,-0.11571
1.1999999999999964,-0.12280999999999999
1.2049999999999963,-0.15242999999999998
1.2099999999999962,-0.12569
1.214999999999996,-0.18834
1.219999999999996,-0.15982000000000002
1.2249999999999959,-0.15049
1.2299999999999958,-0.14615
1.2349999999999957,-0.15705
1.2399999999999956,-0.16097999999999998
1.2449999999999954,-0.15328
1.2499999999999953,-0.12778
1.2549999999999952,-0.14989
1.2599999999999951,-0.11835999999999999
1.264999999999995,-0.13460999999999998
1.269999999999995,-0.1066
1.2749999999999948,-0.1196
1.2799999999999947,-0.12816
1.2849999999999946,-0.10361
1.2899999999999945,-0.10715
1.2949999999999944,-0.10515
1.2999999999999943,-0.13259
1.3049999999999942,-0.06813
1.309999999999994,-0.11922
1.314999999999994,-0.08199
1.3199999999999938,-0.09546
1.3249999999999937,-0.0893
1.3299999999999936,-0.09279
1.3349999999999935,-0.06994
1.3399999999999934,-0.04981
1.3449999999999933,-0.0862
1.3499999999999932,-0.06458
1.354999999999993,-0.10475999999999999
