Time,Fortuna_tn43
0.005,0.02984
0.01,0.02336
0.015,0.038810000000000004
0.02,0.05319
0.025,0.021769999999999998
0.030000000000000002,0.012969999999999999
0.035,0.029710000000000004
0.04,0.027589999999999996
0.045,0.056760000000000005
0.049999999999999996,0.007109999999999999
0.05499999999999999,0.02348
0.05999999999999999,0.03372
0.06499999999999999,0.016069999999999997
0.06999999999999999,0.01768
0.075,0.05316
0.08,0.033319999999999995
0.085,0.02028
0.09000000000000001,0.0439
0.09500000000000001,0.03915
0.10000000000000002,0.06445
0.10500000000000002,0.04988
0.11000000000000003,0.02037
0.11500000000000003,0.046310000000000004
0.12000000000000004,0.03943
0.12500000000000003,0.021830000000000002
0.13000000000000003,0.027880000000000002
0.13500000000000004,0.0272
0.14000000000000004,0.02804
0.14500000000000005,0.03704
0.15000000000000005,0.01081
0.15500000000000005,0.053570000000000007
0.16000000000000006,0.04238
0.16500000000000006,0.02688
0.17000000000000007,0.0456
0.17500000000000007,0.03216
0.18000000000000008,0.025330000000000002
0.18500000000000008,0.060860000000000004
0.19000000000000009,0.02056
0.1950000000000001,0.02429
0.2000000000000001,0.0269
0.2050000000000001,0.030560000000000004
0.2100000000000001,0.01376
0.2150000000000001,0.02712
0.2200000000000001,0.02126
0.22500000000000012,0.03154
0.23000000000000012,0.020319999999999998
0.23500000000000013,-0.00366
0.24000000000000013,0.0018
0.24500000000000013,0.028939999999999997
0.2500000000000001,0.007859999999999999
0.2550000000000001,-0.00095
0.2600000000000001,0.07142000000000001
0.2650000000000001,0.04777
0.27000000000000013,0.0141
0.27500000000000013,0.0331
0.28000000000000014,0.0524
0.28500000000000014,0.00292
0.29000000000000015,0.017490000000000002
0.29500000000000015,0.02617
0.30000000000000016,0.013280000000000002
0.30500000000000016,0.055920000000000004
0.31000000000000016,0.00047999999999999996
0.31500000000000017,0.034069999999999996
0.3200000000000002,0.02072
0.3250000000000002,0.05429
0.3300000000000002,0.01668
0.3350000000000002,0.03732
0.3400000000000002,0.06613
0.3450000000000002,0.03163
0.3500000000000002,0.04191
0.3550000000000002,0.0036899999999999997
0.3600000000000002,0.036610000000000004
0.3650000000000002,0.02405
0.3700000000000002,0.03843
0.3750000000000002,0.052520000000000004
0.3800000000000002,0.01257
0.38500000000000023,0.01103
0.39000000000000024,0.01875
0.39500000000000024,0.05024
0.40000000000000024,0.01765
0.40500000000000025,0.06742999999999999
0.41000000000000025,0.037880000000000004
0.41500000000000026,0.04166
0.42000000000000026,0.060110000000000004
0.42500000000000027,0.034230000000000003
0.43000000000000027,0.020909999999999998
0.4350000000000003,0.046610000000000006
0.4400000000000003,0.03197
0.4450000000000003,0.03296
0.4500000000000003,0.01672
0.4550000000000003,0.03967
0.4600000000000003,0.028210000000000002
0.4650000000000003,0.020669999999999997
0.4700000000000003,0.0036299999999999995
0.4750000000000003,0.055389999999999995
0.4800000000000003,0.0215
0.4850000000000003,0.04049
0.4900000000000003,0.025889999999999996
0.49500000000000033,0.030080000000000003
0.5000000000000003,0.00022
0.5050000000000003,0.03959
0.5100000000000003,0.03595
0.5150000000000003,0.025939999999999998
0.5200000000000004,0.02507
0.5250000000000004,0.027
0.5300000000000004,0.011059999999999999
0.5350000000000004,0.02945
0.5400000000000004,0.06114
0.5450000000000004,0.0275
0.5500000000000004,0.02367
0.5550000000000004,0.03787
0.5600000000000004,0.01915
0.5650000000000004,0.02333
0.5700000000000004,0.00015
0.5750000000000004,0.03634
0.5800000000000004,0.00889
0.5850000000000004,0.02136
0.5900000000000004,0.03594
0.5950000000000004,0.059879999999999996
0.6000000000000004,0.05341
0.6050000000000004,-0.00255
0.6100000000000004,0.014830000000000001
0.6150000000000004,0.03096
0.6200000000000004,0.02146
0.6250000000000004,0.04715
0.6300000000000004,0.04396
0.6350000000000005,0.04677
0.6400000000000005,0.04697
0.6450000000000005,0.0416
0.6500000000000005,0.01882
0.6550000000000005,0.04412
0.6600000000000005,0.02995
0.6650000000000005,-0.00294
0.6700000000000005,0.0030399999999999997
0.6750000000000005,0.028460000000000003
0.6800000000000005,0.04438
0.6850000000000005,0.05397999999999999
0.6900000000000005,0.04019
0.6950000000000005,0.01886
0.7000000000000005,0.02103
0.7050000000000005,0.037380000000000004
0.7100000000000005,0.05425
0.7150000000000005,0.03388
0.7200000000000005,0.06505
0.7250000000000005,0.050789999999999995
0.7300000000000005,0.02623
0.7350000000000005,0.02915
0.7400000000000005,0.05708
0.7450000000000006,0.00963
0.7500000000000006,0.044180000000000004
0.7550000000000006,0.0134
0.7600000000000006,0.02093
0.7650000000000006,0.0309
0.7700000000000006,0.030410000000000003
0.7750000000000006,0.01445
0.7800000000000006,0.03238
0.7850000000000006,0.00926
0.7900000000000006,0.02288
0.7950000000000006,0.007520000000000001
0.8000000000000006,0.010209999999999999
0.8050000000000006,-0.01009
0.8100000000000006,0.016280000000000003
0.8150000000000006,0.0609
0.8200000000000006,0.041960000000000004
0.8250000000000006,0.02017
0.8300000000000006,0.05632
0.8350000000000006,0.0265
0.8400000000000006,0.01925
0.8450000000000006,0.02433
0.8500000000000006,0.0232
0.8550000000000006,0.02792
0.8600000000000007,0.00447
0.8650000000000007,0.03785
0.8700000000000007,0.04338
0.8750000000000007,0.029960000000000004
0.8800000000000007,0.04147
0.8850000000000007,0.036860000000000004
0.8900000000000007,0.016909999999999998
0.8950000000000007,0.02903
0.9000000000000007,0.03315
0.9050000000000007,0.057479999999999996
0.9100000000000007,0.00346
0.9150000000000007,0.012029999999999999
0.9200000000000007,0.04237
0.9250000000000007,0.01646
0.9300000000000007,0.03221
0.9350000000000007,0.05255
0.9400000000000007,0.0079
0.9450000000000007,-4e-05
0.9500000000000007,0.05099
0.9550000000000007,0.04721
0.9600000000000007,0.02114
0.9650000000000007,0.03255
0.9700000000000008,0.03354
0.9750000000000008,0.03354
0.9800000000000008,0.02419
0.9850000000000008,0.02767
0.9900000000000008,0.0031100000000000004
0.9950000000000008,0.02349
1.0000000000000007,0.026680000000000002
1.0050000000000006,0.03393
1.0100000000000005,-0.007520000000000001
1.0150000000000003,0.0355
1.0200000000000002,0.03494
1.0250000000000001,0.02791
1.03,0.05799
1.035,0.027760000000000003
1.0399999999999998,0.04552
1.0449999999999997,0.043210000000000005
1.0499999999999996,0.05557
1.0549999999999995,0.02742
1.0599999999999994,0.04481
1.0649999999999993,0.013430000000000001
1.0699999999999992,0.0158
1.074999999999999,0.033780000000000004
1.079999999999999,0.018619999999999998
1.0849999999999989,0.06224
1.0899999999999987,0.01616
1.0949999999999986,0.01372
1.0999999999999985,0.03372
1.1049999999999984,0.02326
1.1099999999999983,0.02389
1.1149999999999982,0.05847
1.119999999999998,0.06105
1.124999999999998,0.02823
1.129999999999998,0.06794
1.1349999999999978,0.09783
1.1399999999999977,0.06543
1.1449999999999976,0.048589999999999994
1.1499999999999975,0.01832
1.1549999999999974,0.02061
1.1599999999999973,0.0486
1.1649999999999971,0.05126
1.169999999999997,0.03723
1.174999999999997,0.02663
1.1799999999999968,0.03147
1.1849999999999967,0.02093
1.1899999999999966,0.042960000000000005
1.1949999999999965,0.00599
1.1999999999999964,0.01065
1.2049999999999963,0.00147
1.2099999999999962,0.01121
1.214999999999996,-0.00088
1.219999999999996,-0.012190000000000001
1.2249999999999959,0.012240000000000001
1.2299999999999958,0.00118
1.2349999999999957,0.017730000000000003
1.2399999999999956,0.03932
1.2449999999999954,0.03514
1.2499999999999953,0.03635
1.2549999999999952,0.03486
1.2599999999999951,0.03182
1.264999999999995,0.07936
1.269999999999995,0.03776
1.2749999999999948,0.08162
1.2799999999999947,0.09583
1.2849999999999946,0.10589000000000001
1.2899999999999945,0.08151
1.2949999999999944,0.11767000000000001
1.2999999999999943,0.11465999999999998
1.3049999999999942,0.0866
1.309999999999994,0.10103999999999999
1.314999999999994,0.07669
1.3199999999999938,0.0345
1.3249999999999937,0.049069999999999996
1.3299999999999936,0.0515
1.3349999999999935,0.05038
1.3399999999999934,0.0226
1.3449999999999933,0.024319999999999998
1.3499999999999932,0.01672
1.354999999999993,0.03032
1.359999999999993,0.03687
1.3649999999999929,0.03841
1.3699999999999928,0.055979999999999995
1.3749999999999927,0.00924
1.3799999999999926,-0.006640000000000001
1.3849999999999925,0.017509999999999998
1.3899999999999924,-0.025910000000000002
1.3949999999999922,-0.0315
1.3999999999999921,-0.05231
1.404999999999992,-0.01822
1.409999999999992,-0.045610000000000005
1.4149999999999918,-0.04775
1.4199999999999917,-0.03564
1.4249999999999916,-0.02069
1.4299999999999915,-0.04591
1.4349999999999914,-0.0013800000000000002
1.4399999999999913,0.02567
1.4449999999999912,0.00698
1.449999999999991,0.0358
1.454999999999991,0.05022
1.4599999999999909,0.03735
1.4649999999999908,0.07317
1.4699999999999906,0.04426
1.4749999999999905,0.08513
1.4799999999999904,0.05992000000000001
1.4849999999999903,0.07019
1.4899999999999902,0.0786
1.4949999999999901,0.11159000000000001
1.49999999999999,0.12505
1.50499999999999,0.15192999999999998
1.5099999999999898,0.14831
1.5149999999999897,0.11912
