pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,ElbowLa,ElbowLb,ElbowLc,ElbowAng,EA DEG,ElbowLa (x),Midline (1-2),Pt5 - Pt1,HPR Comp Ang,HPR DEG,Pt3 - Pt5,Pt2 - Pt3,Pt5 - Pt2,HPR Comp Ang,HED DEG
15.179414,8.796331,13.421375,15.787841,8.729082,13.789035,15.770462,8.716065,12.818391,15.808415,6.080407,11.332188,16.617278,5.175316,10.38469,14.454461,4.260546,10.950855,1.539870622,2.415600202,2.300108769,1.168054355,66.92458479,3.503930738,0.710884864,3.359897122,1.266220574,107.4509052,4.296487407,0.97073128,4.921261796,2.186385393,54.72934459
14.971418,8.863687,13.399304,15.554683,8.804115,13.741961,15.588802,8.805716,12.729955,15.60264,6.140273,11.31571,16.365281,5.246825,10.299908,14.162193,4.357042,10.960066,1.552972739,2.46599252,2.319759258,1.152450675,66.0305598,3.536212377,0.676470162,3.398398097,1.270917198,107.1818084,4.309389002,1.012007266,4.949953636,2.168310091,55.76498312
14.770322,8.903681,13.387879,15.382857,8.846144,13.777164,15.394058,8.827618,12.778493,15.423246,6.135507,11.390897,16.159963,5.288165,10.28676,13.921591,4.489169,10.879829,1.574756781,2.449578465,2.286173014,1.135434192,65.05558713,3.575865464,0.725769893,3.398240892,1.22372765,109.8855704,4.328563374,0.99884282,4.984188464,2.202742422,53.79215586
14.581223,8.923378,13.431244,15.183461,8.886603,13.779791,15.175504,8.861223,12.820446,15.209581,6.215872,11.276756,15.917442,5.308933,10.275166,13.685056,4.532403,10.905672,1.525381288,2.446238727,2.301292612,1.154923352,66.1722337,3.580659785,0.695827292,3.427288952,1.252594429,108.2316258,4.370035986,0.959680662,5.008205169,2.21897182,52.86227987
14.377809,8.955124,13.473561,14.955785,8.907125,13.79399,14.949698,8.904855,12.780499,14.963296,6.27334,11.282156,15.702183,5.373134,10.177297,13.405337,4.686641,10.845007,1.605315624,2.488495696,2.26626327,1.098647195,62.94784746,3.692909183,0.660856263,3.552368625,1.268101034,107.3431627,4.387449587,1.013493542,5.056635309,2.208224545,53.47805335
14.199182,9.028882,13.382426,14.765599,8.98739,13.709382,14.759939,9.011738,12.687189,14.744653,6.326811,11.255988,15.382586,5.38561,10.177428,13.13031,4.830917,10.745788,1.56719798,2.388192746,2.259226908,1.150333949,65.90928032,3.585438888,0.654009514,3.416497799,1.220225735,110.0862153,4.409955164,1.022482936,5.044553323,2.15240767,56.6761247
13.965367,9.116947,13.322823,14.580652,9.045537,13.667201,14.570414,9.029305,12.749537,14.576167,6.329505,11.265737,15.164337,5.444227,10.095633,12.911609,4.879171,10.79029,1.580760721,2.424174101,2.258378156,1.129249896,64.70125306,3.618948212,0.705104133,3.442714678,1.222526103,109.9544139,4.460492205,0.917807548,5.072034276,2.225723736,52.47542358
13.803725,9.178785,13.267009,14.372605,9.08234,13.680062,14.350663,9.104612,12.684947,14.298233,6.418017,11.198088,14.882461,5.404547,10.103326,12.658917,4.928806,10.790314,1.602169664,2.375379955,2.251973798,1.145853678,65.65257971,3.612892685,0.703020082,3.34253818,1.084373817,117.8699569,4.511679066,0.995364207,5.130224339,2.157614971,56.37776836
13.598113,9.172964,13.328581,14.141659,9.116381,13.677878,14.154458,9.152793,12.638706,14.108054,6.395231,11.177822,14.673669,5.453625,9.997558,12.385167,4.986864,10.77122,1.612316748,2.460418689,2.262114588,1.10885403,63.53265604,3.718573644,0.646104209,3.500362115,1.14318306,114.5004354,4.545273001,1.039809732,5.192353688,2.155821116,56.48054868
13.397453,9.175087,13.329542,13.917572,9.154195,13.681506,13.929304,9.109757,12.769951,13.87163,6.421689,11.150351,14.420246,5.476611,9.97269,12.11663,5.040548,10.74501,1.606560728,2.468456157,2.269774612,1.110615593,63.63358613,3.742725915,0.628014675,3.509210862,1.110594408,116.3676277,4.585239248,0.912637526,5.223020218,2.275640972,49.61537661
13.17283,9.240307,13.252423,13.718898,9.16852,13.71971,13.726987,9.174249,12.687249,13.652309,6.374533,11.23223,14.174057,5.511446,9.920445,11.912863,5.093336,10.721434,1.654666139,2.435035453,2.219921326,1.08826339,62.35289924,3.826432314,0.718712321,3.479156923,0.982218441,123.7230288,4.590351859,1.032476895,5.273386462,2.212182214,53.2512956
12.923001,9.278278,13.245135,13.49698,9.206364,13.687287,13.524288,9.237889,12.610359,13.453892,6.452779,11.175314,13.915589,5.475325,9.911388,11.664178,5.097857,10.720479,1.663156449,2.421974779,2.290363444,1.136986715,65.14454012,3.799032344,0.724534529,3.478376058,1.024824356,121.2818897,4.630478627,1.077389318,5.308301544,2.163788904,56.02402802
12.708979,9.222496,13.345354,13.29856,9.273605,13.601698,13.310014,9.228997,12.730791,13.25244,6.500346,11.057757,13.647358,5.429642,9.942616,11.414507,5.083285,10.735304,1.595589776,2.394564893,2.343082484,1.197069394,68.58702408,3.6756688,0.642898127,3.529756513,1.255699408,108.0537236,4.712644507,0.872048666,5.307064408,2.255059641,50.79460002
12.501233,9.311382,13.249879,13.1308,9.271691,13.613259,13.09488,9.295324,12.589224,13.017629,6.430738,11.110968,13.434374,5.479086,9.848946,11.13978,5.090189,10.670426,1.634630678,2.468042117,2.348928637,1.15680166,66.27985283,3.776534064,0.726911021,3.526626915,1.127788605,115.3824728,4.69816943,1.024307669,5.343585411,2.170464622,55.64153757
12.315809,9.255318,13.317779,12.896754,9.31194,13.577034,12.889834,9.280116,12.628774,12.810696,6.445106,11.079432,13.172233,5.394302,9.978345,10.912838,5.087158,10.647239,1.564381868,2.376262272,2.373326473,1.233386482,70.66783991,3.609217533,0.636168412,3.447503663,1.227454191,109.6720553,4.703650107,0.948793863,5.319628748,2.202940522,53.78080557
12.121788,9.320614,13.240328,12.705059,9.362061,13.533448,12.659878,9.342532,12.567244,12.604121,6.548989,10.947705,12.92149,5.398763,9.953013,10.657047,5.054205,10.618046,1.553433329,2.385097735,2.476721911,1.302032966,74.60099374,3.586970472,0.652782042,3.383188318,1.165489465,113.2223726,4.731544953,0.966401341,5.341090322,2.176379573,55.30263583
11.871572,9.350482,13.174158,12.464114,9.318095,13.635444,12.424273,9.350703,12.567979,12.402971,6.475674,11.032848,12.697648,5.434336,9.862353,10.448836,4.987792,10.662439,1.594138611,2.428311051,2.483875857,1.273448218,72.96320831,3.780311339,0.750926625,3.413276127,0.97112742,124.3584975,4.760077996,1.067962924,5.414776049,2.144817944,57.11098401
11.649144,9.341208,13.172566,12.230839,9.318036,13.62295,12.270669,9.353838,12.573244,12.185675,6.459223,10.978075,12.429215,5.407727,9.873839,10.213289,4.959014,10.637264,1.544115512,2.386312872,2.501416741,1.321012521,75.68844214,3.754355647,0.735673039,3.389706563,0.964811364,124.7203808,4.78106467,1.050316366,5.417227129,2.136655415,57.57866245
11.461146,9.342276,13.205477,12.022179,9.359047,13.508448,12.060631,9.327988,12.631288,12.013586,6.449818,10.984037,12.215291,5.417089,9.802854,9.990098,4.932769,10.609624,1.581899925,2.415973423,2.556584919,1.332642304,76.35477964,3.710622473,0.637612307,3.485194107,1.127711417,115.3868953,4.826507006,0.877709705,5.410218089,2.232329531,52.09693939
11.267468,9.343943,13.182893,11.830876,9.366842,13.499174,11.861474,9.390151,12.537528,11.729024,6.484903,10.923297,11.961735,5.376312,9.780033,9.749414,4.897306,10.557025,1.609403923,2.393225339,2.563878929,1.342389705,76.91326456,3.721442443,0.646113183,3.472961682,1.094435566,117.2934611,4.869772294,0.961928448,5.454937164,2.14850807,56.89955536
11.062747,9.351594,13.130959,11.643871,9.380296,13.469173,11.627582,9.410209,12.479419,11.554553,6.429651,10.966865,11.765497,5.387674,9.712572,9.51602,4.824882,10.577474,1.644221509,2.474861022,2.62345682,1.329360644,76.16675433,3.758569403,0.672379218,3.489874961,1.076082793,118.3449976,4.882236183,0.990205922,5.48206909,2.143098773,57.20948522
10.889508,9.385693,13.1529,11.399852,9.371988,13.434284,11.455793,9.40954,12.465788,11.376192,6.455974,10.906885,11.5182,5.279701,9.779786,9.308304,4.733373,10.565789,1.635278753,2.408301337,2.712906461,1.428862485,81.86778987,3.656413801,0.582776075,3.431202659,1.099281357,117.0158177,4.92647713,0.969223738,5.486544315,2.108690877,59.18091243
10.668206,9.281619,13.223758,11.23948,9.371405,13.48069,11.240989,9.417217,12.46538,11.169179,6.479271,10.898152,11.301189,5.293444,9.713282,9.075168,4.732557,10.497674,1.681525864,2.425909011,2.756133976,1.433539742,82.13577696,3.767913353,0.626392876,3.567086938,1.164526341,113.2775555,4.957776433,1.016343021,5.551858153,2.114197704,58.8653945
10.454862,9.337461,13.057109,11.017569,9.344953,13.460071,11.015483,9.446209,12.399157,10.93489,6.458763,10.863197,11.058753,5.297258,9.67629,8.812266,4.630551,10.48797,1.665288003,2.479924694,2.826426554,1.45740929,83.50340137,3.784005124,0.692110931,3.43432984,0.96022161,124.9833543,4.962640336,1.065735095,5.540833283,2.05641854,62.17589676
10.285067,9.320292,13.046663,10.834892,9.341866,13.452934,10.809566,9.375497,12.500127,10.731146,6.40606,10.850238,10.827463,5.186265,9.772796,8.623138,4.566863,10.464095,1.630355197,2.391777969,2.824083878,1.519072332,87.03643342,3.680145498,0.683640005,3.318493416,0.932412234,126.5767142,4.998799769,0.953400348,5.550895006,2.112615735,58.95603466
10.09868,9.288568,13.063587,10.603559,9.337383,13.441996,10.599396,9.403085,12.441095,10.534347,6.376835,10.850268,10.622649,5.169025,9.723834,8.406196,4.49806,10.485836,1.653921339,2.437930471,2.862102874,1.510329134,86.53548503,3.718211006,0.630948632,3.38060551,0.93274673,126.557549,5.030981159,1.003055115,5.585690385,2.07581007,61.06484394
9.919704,9.288547,13.022996,10.439727,9.324148,13.409263,10.442331,9.371995,12.43415,10.339043,6.320712,10.84743,10.402563,5.132865,9.704595,8.192124,4.450661,10.501273,1.6495718,2.446658682,2.868131204,1.511165295,86.58339354,3.704854404,0.647785548,3.353347285,0.921895374,127.1792859,5.041893856,0.976286176,5.593873271,2.093839057,60.03185905
9.703308,9.210707,13.093048,10.214432,9.295983,13.408743,10.249326,9.357475,12.425367,10.149136,6.31621,10.789183,10.154832,5.02122,9.776907,7.948798,4.334667,10.552781,1.643695302,2.437195416,2.970502631,1.593542901,91.30328271,3.632324998,0.600758751,3.346739466,1.001091959,122.6416559,5.081087265,0.985296718,5.609263003,2.05664805,62.16274679
9.488359,9.182044,13.080923,10.037895,9.262632,13.440542,10.081144,9.292213,12.423593,9.948421,6.26409,10.80901,9.917559,4.998141,9.750489,7.761712,4.280953,10.493993,1.650468431,2.390571713,2.968798464,1.618321396,92.72298591,3.692014612,0.656746253,3.357976067,0.95873145,125.0687342,5.058116185,1.017379135,5.639359417,2.098523496,59.76346046
9.352691,9.111997,13.105777,9.821784,9.260027,13.386404,9.880491,9.316711,12.291546,9.777213,6.222329,10.802894,9.714146,4.868366,9.81476,7.583516,4.189956,10.504791,1.67737952,2.34007844,3.005280675,1.665473379,95.42459553,3.573265566,0.546625791,3.310806943,1.001549264,122.6154542,5.091389018,1.096324366,5.660682574,2.027109523,63.85517969
9.127725,9.100382,13.044646,9.641271,9.224068,13.339236,9.68543,9.279626,12.3071,9.571795,6.176618,10.79313,9.494625,4.861203,9.798976,7.38939,4.073197,10.49542,1.650640484,2.353296009,3.045636671,1.701597717,97.49436759,3.543295912,0.592041183,3.266341893,1.008586782,122.2122341,5.080664111,1.033630211,5.618543572,2.033314122,63.49968236
8.958728,9.120845,12.949662,9.466346,9.194432,13.301335,9.503892,9.170135,12.377083,9.373641,6.135597,10.780437,9.306576,4.790261,9.81136,7.178605,3.999874,10.517426,1.659378468,2.377288662,3.073868989,1.703463925,97.60129345,3.493630197,0.61753537,3.157520811,0.919177507,127.3350082,5.076044796,0.924571308,5.619310251,2.126990224,58.13243712
8.780523,9.050324,12.970962,9.287171,9.161237,13.301711,9.323224,9.200292,12.265881,9.195978,6.080568,10.794346,9.08583,4.735457,9.784527,6.939548,3.956903,10.482094,1.685583162,2.387314909,3.114310628,1.715242251,98.27614183,3.522942164,0.605051318,3.201028018,0.93526001,126.4135487,5.108020091,1.036566005,5.653150617,2.040360948,63.09592901
8.594869,9.059999,12.880267,9.105236,9.095016,13.306381,9.162183,9.209761,12.163974,8.998997,6.018067,10.794457,8.91043,4.710315,9.745853,6.74781,3.87181,10.448765,1.678579684,2.423654509,3.129499158,1.706655566,97.78416103,3.565853196,0.664866615,3.150258699,0.820466077,132.9907566,5.108064553,1.148155115,5.648270753,1.963829169,67.48087694
8.391786,8.971914,12.924191,8.888078,9.081612,13.267314,8.952689,9.113074,12.235413,8.844956,5.969756,10.763914,8.663862,4.608012,9.76744,6.530396,3.86434,10.358259,1.697086383,2.335335588,3.155078526,1.776704119,101.7976475,3.507048735,0.603356563,3.168454233,0.901907048,128.3245326,5.13677665,1.032380517,5.679983713,2.041486072,63.03146411
8.223104,8.908039,12.914142,8.711655,8.997366,13.263211,8.772264,9.083076,12.238725,8.635091,5.927316,10.713563,8.477951,4.545315,9.783881,6.347811,3.739178,10.385977,1.67299981,2.355816817,3.182280675,1.798329547,103.0366932,3.487170029,0.600442542,3.14061792,0.883337387,129.3884958,5.159218348,1.02806506,5.65035356,1.983221968,66.36975138
8.033816,8.812233,12.940687,8.525904,8.992897,13.181266,8.601009,9.032651,12.221378,8.456655,5.887929,10.67411,8.288078,4.523517,9.704038,6.154652,3.664679,10.396559,1.682580755,2.40181068,3.212334499,1.785156065,102.2819083,3.485351599,0.547748898,3.246620691,1.047783781,119.9664115,5.164231802,0.960710858,5.662726565,2.038579448,63.19800144
7.813897,8.754022,12.930374,8.34813,8.899411,13.23217,8.404581,8.928981,12.235166,8.273814,5.813031,10.67396,8.097648,4.373476,9.742585,5.974151,3.519459,10.459357,1.723604493,2.398405021,3.254992608,1.799174844,103.0851252,3.498563234,0.613584325,3.200392685,0.98491757,123.5683801,5.192839863,0.99744241,5.715005783,2.041804795,63.01320266
7.653766,8.718195,12.901867,8.197038,8.872426,13.175623,8.18532,8.858407,12.1893,8.0699,5.740394,10.696083,7.884085,4.355176,9.748682,5.77658,3.472734,10.417659,1.688468175,2.38071658,3.237146648,1.817122764,104.1134652,3.441200982,0.608347609,3.161585439,1.012962981,121.9614964,5.122080208,0.986422624,5.670050457,2.081666339,60.72930443
7.518706,8.714598,12.796629,7.985426,8.78824,13.167096,8.082089,8.810667,12.182511,7.896339,5.705393,10.65965,7.69269,4.252783,9.757779,5.58513,3.398718,10.387411,1.721894314,2.359591624,3.276667617,1.845462008,105.7371843,3.421861595,0.595880321,3.043826499,0.814214031,133.3489724,5.162715548,0.984840389,5.673959165,2.036930178,63.29249763
7.308901,8.613243,12.816057,7.820873,8.749217,13.127084,7.888893,8.759667,12.18702,7.704062,5.573931,10.681342,7.512618,4.213285,9.702231,5.425437,3.310659,10.37882,1.687206772,2.372515732,3.225841223,1.814339699,103.9540073,3.438697314,0.599043507,3.120482811,0.935111188,126.4220756,5.181096956,0.940122081,5.683686935,2.05986501,61.97842858
7.160976,8.549091,12.811709,7.630827,8.637744,13.184638,7.685352,8.644624,12.184064,7.541964,5.521153,10.636617,7.303516,4.047331,9.749361,5.205876,3.246707,10.334442,1.736730246,2.320218122,3.274403989,1.863067718,106.7459172,3.450834762,0.599863319,3.065663537,0.804905282,133.8823244,5.202199691,1.000597653,5.733499767,2.050962659,62.4884957
6.88965,8.415218,12.823055,7.460266,8.545997,13.16349,7.48759,8.580132,12.162746,7.323879,5.45262,10.616038,7.095095,4.028374,9.67085,5.026335,3.193201,10.293479,1.724586658,2.316235901,3.238476024,1.843087441,105.6011316,3.511678235,0.664453617,3.158892846,0.928697545,126.7895502,5.189224081,1.001325997,5.71029349,2.037589352,63.25472973
6.708805,8.325738,12.834405,7.270815,8.495949,13.133498,7.299488,8.486704,12.157388,7.139671,5.374035,10.597828,6.919933,4.027233,9.598669,4.804887,3.025781,10.328293,1.691295102,2.451260262,3.322372991,1.835466064,105.1644589,3.552201323,0.636641078,3.242616612,0.98279377,123.6900648,5.141393247,0.97615378,5.697757344,2.101178127,59.61136129
6.588465,8.320392,12.737633,7.068444,8.374512,13.135471,7.149294,8.393505,12.179117,6.961791,5.281839,10.61635,6.734866,3.893976,9.641148,4.606288,2.878413,10.361687,1.711337957,2.466047234,3.374863577,1.856603042,106.3755185,3.510209041,0.62342194,3.099943969,0.78352622,135.1072545,5.165950819,0.95654258,5.682032742,2.064506895,61.71246815
6.415007,8.232848,12.695043,6.915753,8.309507,13.115521,6.950093,8.361729,12.136631,6.787478,5.206722,10.560457,6.514055,3.754706,9.680768,4.404935,2.805198,10.301662,1.719582315,2.394882456,3.39275751,1.920038572,110.0101067,3.458162728,0.65387178,3.015901902,0.755888373,136.6907864,5.22072064,0.980281985,5.704712115,2.007250492,64.99301837
6.232121,8.107479,12.736708,6.708797,8.189165,13.140674,6.780184,8.249575,12.108449,6.540518,5.089215,10.568322,6.299321,3.676962,9.670798,4.228734,2.719724,10.311818,1.690616414,2.369502427,3.320335399,1.894960195,108.5732215,3.493953355,0.624826807,3.066646372,0.750310519,137.0103739,5.181788499,1.033991208,5.692101138,2.002113061,65.28737151
6.083697,8.046845,12.71612,6.522146,8.074551,13.158161,6.584757,8.158096,12.087378,6.371792,5.009874,10.556002,6.102212,3.561395,9.644643,4.012837,2.575745,10.310526,1.732437594,2.404244992,3.398516021,1.90953518,109.4083066,3.53852417,0.622605631,3.071532804,0.662363395,142.0493729,5.205440842,1.074037243,5.71956168,1.981390812,66.47466889
5.867242,7.906347,12.69119,6.33299,8.013456,13.065571,6.431865,8.068103,12.125025,6.18987,4.928024,10.524219,5.896844,3.521536,9.597869,3.835347,2.469722,10.276911,1.709443492,2.411883208,3.412944261,1.93131119,110.6559801,3.495022245,0.597563664,3.093462637,0.768609162,135.9619389,5.201710193,0.942132195,5.674707257,2.020074741,64.25824303
5.673637,7.807251,12.666871,6.174969,7.894745,13.03639,6.251824,7.964716,12.084249,6.016306,4.798036,10.524844,5.747826,3.398466,9.580911,3.672528,2.37991,10.265807,1.709352861,2.411099468,3.377532951,1.900976671,108.9179402,3.481779181,0.622798575,3.086851653,0.812629683,133.4397489,5.207431248,0.954708555,5.670701894,1.998920493,65.47029218
5.520058,7.6984,12.70518,5.973932,7.730544,13.058664,6.061505,7.874573,12.062987,5.806241,4.679362,10.499735,5.520061,3.289231,9.588784,3.469474,2.257772,10.250647,1.686474107,2.388907144,3.374407055,1.930404463,110.6040285,3.499437969,0.575284752,3.116396,0.779042389,135.364159,5.210282309,1.006040278,5.636073844,1.921953951,69.88015019
5.329718,7.58327,12.722357,5.811031,7.692135,12.976859,5.853027,7.751223,11.966794,5.60431,4.648538,10.382632,5.335951,3.227581,9.537499,3.255344,2.119885,10.251815,1.674928397,2.462958234,3.453815333,1.950403684,111.7498994,3.472016448,0.544457043,3.184864099,0.947139779,125.732888,5.134667578,1.011791824,5.635728846,2.005188395,65.11116786
5.145019,7.513335,12.616983,5.640126,7.575182,13.011296,5.672614,7.645215,11.956222,5.424788,4.516319,10.437802,5.114226,3.030575,9.600452,3.06955,2.027666,10.194611,1.733504835,2.353625145,3.43506647,1.981120092,113.50982,3.451148737,0.632940505,3.016688165,0.745262229,137.2996196,5.181173093,1.057395747,5.682192321,1.976527862,66.7532954
4.974394,7.399298,12.582817,5.450243,7.482713,12.947463,5.461816,7.537061,11.942155,5.254201,4.422002,10.372034,4.883082,2.974471,9.517578,2.856671,1.903145,10.169819,1.721386175,2.383170003,3.48334345,2.010298141,115.181599,3.476461234,0.599498938,3.066598769,0.75306502,136.8525527,5.166797958,1.006775983,5.664658599,2.005241634,65.10811744
4.740387,7.282615,12.515415,5.263796,7.372422,12.921085,5.30565,7.42287,11.914561,5.111343,4.28475,10.37904,4.722564,2.811907,9.533572,2.702501,1.786698,10.14889,1.742191652,2.347407987,3.477894852,2.019777757,115.724741,3.430477577,0.6622123,2.981896265,0.753019208,136.8551775,5.189420816,1.007787459,5.680980672,1.997379361,65.55859253
4.611052,7.169156,12.543986,5.09112,7.272336,12.889131,5.119335,7.29653,11.969779,4.846531,4.132645,10.391907,4.526126,2.6658,9.555443,2.49209,1.632552,10.159846,1.718710459,2.36012857,3.442050223,1.992886551,114.1839884,3.381226686,0.591261664,2.989749436,0.7795801,135.3333505,5.222325024,0.919670294,5.686268513,2.025085214,63.97116411
4.451672,7.005665,12.588459,4.857661,7.128584,12.881633,4.933759,7.10318,12.011309,4.668452,4.010566,10.401911,4.323427,2.590767,9.510661,2.263129,1.469966,10.1509,1.711489998,2.431240158,3.507596558,1.999986383,114.5907788,3.413042366,0.500777458,3.080468683,0.788202955,134.8392973,5.158983573,0.870694681,5.652896191,2.106016972,59.33411592
4.218301,6.817413,12.627806,4.686077,6.98807,12.84923,4.803264,7.022577,11.949378,4.494272,3.896879,10.347958,4.106715,2.426642,9.485777,2.103381,1.339393,10.145228,1.747899694,2.3728323,3.50687808,2.021424594,115.8190978,3.412986436,0.517535481,3.144009808,0.95811298,125.1041699,5.214589956,0.900513384,5.667401652,2.024529238,64.00301914
4.059577,6.753808,12.514963,4.506685,6.80239,12.894535,4.552269,6.899379,11.890403,4.265238,3.741931,10.376127,3.918799,2.279504,9.517643,1.879968,1.154839,10.149031,1.730811223,2.412540987,3.526206259,2.018874161,115.6729688,3.427682822,0.58649848,3.000624206,0.694549199,140.2052622,5.193576324,1.008805204,5.644457224,1.948972132,68.33212248
3.912532,6.618473,12.513544,4.331349,6.620887,12.896134,4.35349,6.754461,11.877604,4.098771,3.564102,10.388643,3.748375,2.140804,9.476075,1.69628,0.976188,10.17123,1.726654253,2.459809909,3.537870869,1.993481795,114.2180934,3.469389319,0.567259013,3.041901617,0.661737085,142.0852579,5.201266428,1.027251369,5.636306171,1.920329939,69.97319923
3.686014,6.407553,12.558479,4.164044,6.509779,12.922873,4.216157,6.642484,11.816326,3.914463,3.428267,10.29121,3.54107,2.046411,9.48403,1.543853,0.850913,10.148703,1.643316126,2.420719193,3.504690237,2.057690327,117.8969713,3.494815844,0.601078754,3.077863775,0.74026613,137.585875,5.153978236,1.114476056,5.634473807,1.921032319,69.93295584
3.506441,6.216908,12.60339,3.955299,6.374219,12.885422,3.996295,6.459069,11.85419,3.738032,3.285759,10.323858,3.380274,1.929222,9.418884,1.366289,0.786621,10.046336,1.669479368,2.399034939,3.456569696,2.009892771,115.158373,3.51390658,0.530109001,3.187004326,0.845422345,131.5608677,5.142978627,1.03471685,5.636921503,1.98198459,66.44064794
3.312904,6.077875,12.56329,3.804907,6.242483,12.875747,3.835527,6.342258,11.804511,3.57035,3.145597,10.299671,3.176786,1.769326,9.410466,1.164204,0.618263,10.017857,1.685140949,2.396738651,3.500910575,2.042747634,117.040818,3.521747918,0.582834735,3.155760968,0.825673174,132.6924118,5.161701128,1.075872492,5.658383688,1.960214329,67.68799201
3.127262,5.927585,12.538255,3.628178,6.107362,12.834733,3.633421,6.177788,11.878923,3.373904,3.042751,10.271455,3.035306,1.637944,9.350071,0.995737,0.45699,10.036222,1.713791057,2.454648091,3.520961913,1.991330081,114.0948093,3.534737114,0.58207907,3.189509856,0.867851081,130.2757958,5.19666008,0.958401053,5.667324458,2.00547554,65.09471565
2.955928,5.761076,12.562864,3.446329,5.933381,12.827157,3.514503,6.041751,11.870489,3.205835,2.913679,10.206167,2.896767,1.574403,9.225387,0.837712,0.342754,9.996861,1.688523805,2.520285477,3.501638317,1.938373512,111.0606213,3.643455163,0.55708521,3.338001311,0.925076703,126.9970092,5.191701334,0.962786435,5.654505844,1.992586556,65.83320004
2.766909,5.656465,12.482418,3.281646,5.785654,12.791134,3.308082,5.819271,11.938233,3.026057,2.804733,10.144603,2.742489,1.459409,9.206494,0.701435,0.258056,9.966164,1.664438636,2.487217114,3.452719459,1.936993217,110.9815363,3.624959889,0.600216417,3.276015017,0.881268593,129.507029,5.144977612,0.853563248,5.618366287,2.091126085,60.18730091
2.606474,5.551921,12.457593,3.083797,5.668036,12.752369,3.144477,5.67262,11.922488,2.881254,2.64064,10.204536,2.617296,1.370642,9.094922,0.631615,0.179095,9.910486,1.706989155,2.455169633,3.347617783,1.844407817,105.6767836,3.687077669,0.561008143,3.362688414,0.890701145,128.9665836,5.148023329,0.82989366,5.643094342,2.146742474,57.00071655
2.441727,5.389407,12.470995,2.894986,5.537673,12.789815,2.929263,5.585266,11.864779,2.719178,2.543953,10.130674,2.495711,1.242812,9.080104,0.547342,0.062175,9.909562,1.687187816,2.424468201,3.305296381,1.843103792,105.6020685,3.731136051,0.554156939,3.391320693,0.850578696,131.2654305,5.158616248,0.926259518,5.675190456,2.08960369,60.27452772
2.25192,5.241225,12.483978,2.689617,5.341223,12.852906,2.736892,5.417468,11.918474,2.605233,2.444436,10.103598,2.379661,1.120529,9.045405,0.479674,-0.107451,9.917268,1.709790893,2.424465007,3.326386507,1.84731679,105.8434555,3.820096411,0.572439109,3.440944934,0.789220173,134.781015,5.168966072,0.937537446,5.684304857,2.078743341,60.89677988
2.068809,5.096174,12.492779,2.505502,5.175417,12.890078,2.601094,5.305998,11.887996,2.421494,2.241056,10.152535,2.345259,1.060105,8.952416,0.419325,-0.215055,9.862802,1.685450282,2.482751995,3.181997354,1.705061512,97.69282847,3.940921192,0.590378922,3.551139926,0.791926027,134.625981,5.161902489,1.010554171,5.695697928,2.046142742,62.7646566
1.929757,5.027561,12.454533,2.396613,5.129906,12.804239,2.417861,5.26431,11.806087,2.308394,2.147102,10.147906,2.311906,0.934229,8.974525,0.418047,-0.212163,9.818324,1.687571101,2.369158771,3.041079975,1.669422061,95.65083834,3.830650675,0.583308504,3.500927525,0.90577843,128.1027188,5.173716732,1.00716029,5.680705485,2.016080292,64.48710809
1.767332,4.840268,12.507424,2.228088,5.030932,12.784701,2.260597,5.147316,11.778672,2.239646,2.039963,10.100271,2.292364,0.827162,8.94392,0.425954,-0.215771,9.795856,1.676547968,2.301519168,2.910409429,1.617809807,92.69367398,3.841318796,0.537753314,3.60197437,1.045797421,120.0802215,5.167160679,1.012738655,5.69414444,2.036321663,63.32736298
1.551047,4.672342,12.531787,2.063496,4.906136,12.794988,2.070248,4.972447,11.845372,2.130173,1.942975,10.075073,2.321509,0.790122,8.887118,0.400992,-0.291457,9.81453,1.666408289,2.391294984,2.837364261,1.51498487,86.80223908,3.916378256,0.576089181,3.7252146,1.16224516,113.4082576,5.122802859,0.951928409,5.675651433,2.11670395,58.72179718
1.437509,4.638542,12.441836,1.906575,4.798687,12.835171,1.935461,4.871723,11.806514,2.021986,1.887806,10.023139,2.3001,0.795559,8.821732,0.412499,-0.311647,9.807616,1.647340185,2.40018956,2.733951731,1.443981533,82.73404754,4.032685772,0.612156299,3.721453507,0.970727011,124.3814392,5.052131881,1.031246567,5.668573576,2.131959696,57.84770733
1.275937,4.517433,12.447847,1.761035,4.68648,12.783566,1.802084,4.787765,11.795817,1.940738,1.803227,10.02786,2.284424,0.794466,8.809984,0.423783,-0.321447,9.831022,1.618314176,2.397866834,2.618040732,1.374384761,78.74644624,4.007903436,0.589938401,3.775062017,1.096379496,117.1820821,4.986144363,0.992928365,5.562115325,2.110646685,59.06885293
1.118476,4.456861,12.399172,1.589818,4.572008,12.75138,1.61505,4.700109,11.793057,1.849174,1.771987,9.996524,2.283304,0.80528,8.766518,0.422489,-0.318936,9.827462,1.623547363,2.419110632,2.536921568,1.306493721,74.8565762,4.044755616,0.588399317,3.814839361,1.101365135,116.896426,4.932507603,0.966846854,5.48337168,2.098511502,59.76414768
