pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
13.18908,5.024151,13.771715,13.784637,4.950327,14.01963,13.759357,5.002801,13.092877,14.057507,2.284234,11.382968,15.129009,1.708828,10.27996,13.541651,0.023816,10.596151,-0.27287,2.666093,2.636662,14.856139,4.374921,12.916622,0.6493073,1.64189989,1.982868967,1.962672333,67.54715872,-0.29815,2.718567,1.709909,14.830859,4.427395,11.989869,0.928581565,1.64189989,2.342641259,2.256081996,129.2639766
13.139764,5.065189,13.719691,13.740825,4.971051,14.045203,13.730987,4.97757,13.155688,14.021327,2.335436,11.343585,15.104181,1.694742,10.322884,13.533708,0.047696,10.584191,-0.280502,2.635615,2.701618,14.823679,4.330357,13.024502,0.689995906,1.620151881,1.964391901,1.916609249,70.18637905,-0.29034,2.642134,1.812103,14.813841,4.336876,12.134987,0.889593288,1.620151881,2.280891587,2.23910383,128.2911994
13.12489,5.065194,13.754598,13.683295,5.028525,14.022346,13.6466,5.05975,13.07416,13.967958,2.322193,11.39216,15.090873,1.720012,10.320669,13.53359,0.050059,10.604762,-0.284663,2.706332,2.630186,14.80621,4.426344,12.950855,0.620362596,1.664828224,1.970017532,1.929147047,69.46801616,-0.321358,2.737557,1.682,14.769515,4.457569,12.002669,0.949409403,1.664828224,2.36325196,2.220323155,127.2151459
13.074993,5.055648,13.76126,13.646721,4.968811,14.104094,13.604225,5.065582,13.099727,13.945399,2.287668,11.450656,15.044646,1.73829,10.353132,13.535953,0.027514,10.640953,-0.298678,2.681143,2.653438,14.745968,4.419433,13.00657,0.672271316,1.64764046,1.94074315,1.844976582,74.29062854,-0.341174,2.777914,1.649071,14.703472,4.516204,12.002203,1.009912673,1.64764046,2.395729857,2.217347583,127.0446582
12.96741,5.037753,13.794283,13.607084,5.019872,14.060914,13.580749,5.059808,13.193533,13.926245,2.312371,11.460218,15.028085,1.780578,10.368475,13.533486,0.030453,10.6573,-0.319161,2.707501,2.600696,14.708924,4.488079,12.969171,0.693249339,1.63974326,2.003951679,1.952303585,68.14124422,-0.345496,2.747437,1.733315,14.682589,4.528015,12.10179,0.868699151,1.63974326,2.288405812,2.251719659,129.0140331
12.951605,5.084707,13.726759,13.528414,5.016853,14.097018,13.513263,5.091455,13.191954,13.895069,2.354472,11.428715,14.972766,1.833727,10.339735,13.529058,0.03831,10.673932,-0.366655,2.662381,2.668303,14.606111,4.496108,13.008038,0.688770292,1.618172926,1.897471676,1.800485882,76.83975788,-0.381806,2.736983,1.763239,14.59096,4.57071,12.102974,0.908259795,1.618172926,2.303097708,2.256294344,129.2761433
12.882661,5.157343,13.702297,13.474596,5.043455,14.101734,13.467996,5.082992,13.207271,13.854248,2.368024,11.464225,14.959867,1.866071,10.351777,13.516649,0.05446,10.661308,-0.379652,2.675431,2.637509,14.580215,4.541502,12.989286,0.72312339,1.646781935,1.941477377,1.797163808,77.03009871,-0.386252,2.714968,1.743046,14.573615,4.581039,12.094823,0.895360705,1.646781935,2.334387089,2.28688958,131.0291212
12.791579,5.127443,13.813692,13.420726,5.060866,14.078884,13.42096,5.148627,13.134015,13.817333,2.389734,11.478271,14.923457,1.85926,10.396196,13.50983,0.067104,10.668448,-0.396607,2.671132,2.600613,14.52685,4.530392,12.996809,0.685992158,1.63578705,2.008714309,1.977863708,66.67675709,-0.396373,2.758893,1.655744,14.527084,4.618153,12.05194,0.94893597,1.63578705,2.351281524,2.250858091,128.9646689
12.745357,5.206063,13.745108,13.375445,4.994462,14.143208,13.351316,5.146359,13.194301,13.745699,2.371694,11.525853,14.874029,1.931408,10.373022,13.504703,0.074073,10.667992,-0.370254,2.622768,2.617355,14.503775,4.554176,12.990377,0.774770599,1.672124297,2.021536397,1.840488914,74.54775301,-0.394383,2.774665,1.668448,14.479646,4.706073,12.04147,0.961290488,1.672124297,2.391595845,2.242110343,128.4634599
12.678526,5.18107,13.777813,13.279501,5.129165,14.064428,13.272687,5.181005,13.179833,13.722774,2.424234,11.498403,14.843412,1.939615,10.420003,13.494795,0.091689,10.668027,-0.443273,2.704931,2.566025,14.400139,4.644546,12.986028,0.667842225,1.628997134,1.969449875,1.936991343,69.0185711,-0.450087,2.756771,1.68143,14.393325,4.696386,12.101433,0.886138889,1.628997134,2.298097242,2.26289629,129.6544069
