pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
24.394917,3.743604,18.007578,25.214724,3.568322,18.110677,25.175113,3.637013,17.313992,24.651928,1.578091,15.458436,25.564626,1.400349,14.445143,24.331982,0.586018,14.963264,NaN,NaN,NaN
24.384875,3.748777,18.037548,25.238127,3.555362,18.124006,25.204776,3.545981,17.379411,24.6825,1.529681,15.541797,25.558914,1.455863,14.329666,24.32327,0.551686,14.957008,NaN,NaN,NaN
24.384908,3.748268,18.037106,25.238845,3.554393,18.125452,25.205492,3.545014,17.380848,24.682365,1.528789,15.54189,25.558817,1.454472,14.329314,24.323844,0.549795,14.958526,NaN,NaN,NaN
24.385587,3.747808,18.038995,25.238845,3.554393,18.125452,25.205492,3.545014,17.380848,24.683213,1.528697,15.543223,25.55963,1.454884,14.331073,24.323982,0.550692,14.958433,NaN,NaN,NaN
24.385619,3.747299,18.038553,25.238878,3.553884,18.125012,25.205525,3.544505,17.380411,24.683213,1.528697,15.543223,25.559496,1.453993,14.331163,24.323982,0.550692,14.958433,NaN,NaN,NaN
24.385587,3.747808,18.038995,25.238845,3.554393,18.125452,25.205492,3.545014,17.380848,24.683213,1.528697,15.543223,25.55963,1.454884,14.331073,24.323982,0.550692,14.958433,NaN,NaN,NaN
24.385718,3.74869,18.038901,25.239562,3.553423,18.126899,25.206337,3.544929,17.382194,24.683213,1.528697,15.543223,25.559667,1.454384,14.330631,24.323982,0.550692,14.958433,NaN,NaN,NaN
24.387034,3.747398,18.03824,25.240291,3.55399,18.124689,25.206935,3.544611,17.38009,24.683213,1.528697,15.543223,25.55963,1.454884,14.331073,24.323982,0.550692,14.958433,NaN,NaN,NaN
24.387001,3.747907,18.038682,25.240976,3.553529,18.126576,25.207748,3.545035,17.381873,24.683213,1.528697,15.543223,25.55963,1.454884,14.331073,24.324694,0.549697,14.959858,NaN,NaN,NaN
24.387713,3.746938,18.04013,25.240976,3.553529,18.126576,25.207617,3.544152,17.381965,24.683926,1.527712,15.544649,25.560345,1.453905,14.33248,24.324681,0.551781,14.956717,NaN,NaN,NaN
24.387845,3.74782,18.040036,25.241105,3.554415,18.12648,25.207748,3.545035,17.381873,24.684062,1.528605,15.544556,25.560345,1.453905,14.33248,24.324831,0.550594,14.959764,NaN,NaN,NaN
24.387845,3.74782,18.040036,25.241105,3.554415,18.12648,25.208463,3.544068,17.38331,24.684025,1.529106,15.545003,25.560479,1.454797,14.33239,24.324831,0.550594,14.959764,NaN,NaN,NaN
24.387845,3.74782,18.040036,25.241823,3.553446,18.127927,25.208463,3.544068,17.38331,24.684062,1.528605,15.544556,25.560479,1.454797,14.33239,24.324831,0.550594,14.959764,NaN,NaN,NaN
