pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp¨,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp ¨,Ele/Dep Ang
40.450246,4.55275,13.353556,41.155566,4.695051,13.448856,41.18328,4.677054,12.509405,41.00156,1.978054,11.075437,NaN,NaN,NaN,39.771492,0.074766,10.979908,0.154006,2.716997,2.373419,#VALUE!,#VALUE!,#VALUE!,0.725815381,#VALUE!,#VALUE!,#VALUE!,87.492814,0.18172,2.699,1.433968,#VALUE!,#VALUE!,#VALUE!,0.940031988,#VALUE!,#VALUE!,#VALUE!,132.4182856
40.451018,4.551858,13.354894,41.155566,4.695051,13.448856,41.182514,4.678711,12.513461,41.00156,1.978054,11.075437,NaN,NaN,NaN,39.771534,0.074259,10.979503,0.154006,2.716997,2.373419,#VALUE!,#VALUE!,#VALUE!,0.725066188,#VALUE!,#VALUE!,#VALUE!,88.62339979,0.180954,2.700657,1.438024,#VALUE!,#VALUE!,#VALUE!,0.935925743,#VALUE!,#VALUE!,#VALUE!,135.6219111
40.451018,4.551858,13.354894,41.155566,4.695051,13.448856,41.18287,4.682622,12.513892,41.00156,1.978054,11.075437,NaN,NaN,NaN,39.772265,0.073835,10.981241,0.154006,2.716997,2.373419,#VALUE!,#VALUE!,#VALUE!,0.725066188,#VALUE!,#VALUE!,#VALUE!,88.28546233,0.18131,2.704568,1.438455,#VALUE!,#VALUE!,#VALUE!,0.935445172,#VALUE!,#VALUE!,#VALUE!,135.591064
40.451587,4.552986,13.353073,41.156128,4.696181,13.447029,41.17488,4.684136,12.492413,41.002335,1.977146,11.076758,NaN,NaN,NaN,39.772265,0.073835,10.981241,0.153793,2.719035,2.370271,#VALUE!,#VALUE!,#VALUE!,0.725059004,#VALUE!,#VALUE!,#VALUE!,89.54799001,0.172545,2.70699,1.415655,#VALUE!,#VALUE!,#VALUE!,0.954876132,#VALUE!,#VALUE!,#VALUE!,135.7164222
40.45168,4.55387,13.352969,41.156165,4.695679,13.446626,41.167247,4.689561,12.471365,41.002375,1.97665,11.076347,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.15379,2.719029,2.370279,#VALUE!,#VALUE!,#VALUE!,0.724693412,#VALUE!,#VALUE!,#VALUE!,91.46488359,0.164872,2.712911,1.395018,#VALUE!,#VALUE!,#VALUE!,0.975343149,#VALUE!,#VALUE!,#VALUE!,136.8489696
40.452156,4.554115,13.351252,41.157466,4.696422,13.446538,41.163506,4.695619,12.462182,41.003109,1.976238,11.078079,NaN,NaN,NaN,39.77308,0.072398,10.982168,0.154357,2.720184,2.368459,#VALUE!,#VALUE!,#VALUE!,0.725805001,#VALUE!,#VALUE!,#VALUE!,80.98892222,0.160397,2.719381,1.384103,#VALUE!,#VALUE!,#VALUE!,0.984374858,#VALUE!,#VALUE!,#VALUE!,136.3627584
40.452818,4.556126,13.349327,41.158029,4.697552,13.444711,41.185578,4.672086,12.497234,41.003149,1.975742,11.077667,NaN,NaN,NaN,39.77308,0.072398,10.982168,0.15488,2.72181,2.367044,#VALUE!,#VALUE!,#VALUE!,0.72554943,#VALUE!,#VALUE!,#VALUE!,89.62886869,0.182429,2.696344,1.419567,#VALUE!,#VALUE!,#VALUE!,0.948219452,#VALUE!,#VALUE!,#VALUE!,136.1163022
40.453387,4.557254,13.347506,41.157816,4.699572,13.441548,41.203353,4.65348,12.52492,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.153892,2.724738,2.36256,#VALUE!,#VALUE!,#VALUE!,0.724788608,#VALUE!,#VALUE!,#VALUE!,86.92327167,0.199429,2.678646,1.445932,#VALUE!,#VALUE!,#VALUE!,0.918915111,#VALUE!,#VALUE!,#VALUE!,135.306874
40.453387,4.557254,13.347506,41.158378,4.700702,13.439721,41.203353,4.65348,12.52492,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.154454,2.725868,2.360733,#VALUE!,#VALUE!,#VALUE!,0.725322856,#VALUE!,#VALUE!,#VALUE!,86.67656542,0.199429,2.678646,1.445932,#VALUE!,#VALUE!,#VALUE!,0.917122422,#VALUE!,#VALUE!,#VALUE!,135.8962614
40.453956,4.558382,13.345685,41.158468,4.701587,13.439615,41.204005,4.655491,12.523003,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.153769,2.727661,2.359307,#VALUE!,#VALUE!,#VALUE!,0.72502943,#VALUE!,#VALUE!,#VALUE!,88.13226792,0.199306,2.681565,1.442695,#VALUE!,#VALUE!,#VALUE!,0.918899351,#VALUE!,#VALUE!,#VALUE!,133.9261024
40.453956,4.558382,13.345685,41.159031,4.702717,13.437788,41.178801,4.676745,12.472019,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773853,0.071468,10.983501,0.154332,2.728791,2.35748,#VALUE!,#VALUE!,#VALUE!,0.7255662,#VALUE!,#VALUE!,#VALUE!,86.39974105,0.174102,2.702819,1.391711,#VALUE!,#VALUE!,#VALUE!,0.966320423,#VALUE!,#VALUE!,#VALUE!,134.1725326
40.453184,4.559274,13.344347,41.158165,4.702721,13.436558,41.183218,4.668148,12.477248,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.153466,2.728795,2.35625,#VALUE!,#VALUE!,#VALUE!,0.72531243,#VALUE!,#VALUE!,#VALUE!,88.48409391,0.178519,2.694222,1.39694,#VALUE!,#VALUE!,#VALUE!,0.960259663,#VALUE!,#VALUE!,#VALUE!,134.0497341
40.453956,4.558382,13.345685,41.15894,4.701832,13.437894,41.192029,4.655503,12.489745,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.154241,2.727906,2.357586,#VALUE!,#VALUE!,#VALUE!,0.725315685,#VALUE!,#VALUE!,#VALUE!,83.87638134,0.18733,2.681577,1.409437,#VALUE!,#VALUE!,#VALUE!,0.949856718,#VALUE!,#VALUE!,#VALUE!,129.8909869
40.453184,4.559274,13.344347,41.158165,4.702721,13.436558,41.191914,4.659167,12.491889,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.154241,2.727887,2.35757,#VALUE!,#VALUE!,#VALUE!,0.72531243,#VALUE!,#VALUE!,#VALUE!,81.45652589,0.18799,2.684333,1.412901,#VALUE!,#VALUE!,#VALUE!,0.946274519,#VALUE!,#VALUE!,#VALUE!,125.9558601
40.453184,4.559274,13.344347,41.159031,4.702717,13.437788,41.191914,4.659167,12.491889,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.155107,2.727883,2.3588,#VALUE!,#VALUE!,#VALUE!,0.72631061,#VALUE!,#VALUE!,#VALUE!,82.83789577,0.18799,2.684333,1.412901,#VALUE!,#VALUE!,#VALUE!,0.9474718,#VALUE!,#VALUE!,#VALUE!,124.6956747
40.454525,4.55951,13.343864,41.159503,4.702962,13.436067,41.192385,4.659409,12.490183,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.155579,2.728128,2.357079,#VALUE!,#VALUE!,#VALUE!,0.725309486,#VALUE!,#VALUE!,#VALUE!,82.68716024,0.188461,2.684575,1.411195,#VALUE!,#VALUE!,#VALUE!,0.947456928,#VALUE!,#VALUE!,#VALUE!,129.4874956
40.453753,4.560402,13.342526,41.158727,4.703852,13.434731,41.192385,4.659409,12.490183,41.003924,1.974834,11.078988,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.154803,2.729018,2.355743,#VALUE!,#VALUE!,#VALUE!,0.725305456,#VALUE!,#VALUE!,#VALUE!,79.58416377,0.188461,2.684575,1.411195,#VALUE!,#VALUE!,#VALUE!,0.946191823,#VALUE!,#VALUE!,#VALUE!,131.8870933
40.453753,4.560402,13.342526,41.158818,4.704736,13.434626,41.192475,4.660294,12.490078,41.003964,1.974338,11.078576,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.154854,2.730398,2.35605,#VALUE!,#VALUE!,#VALUE!,0.725555903,#VALUE!,#VALUE!,#VALUE!,77.24420003,0.188511,2.685956,1.411502,#VALUE!,#VALUE!,#VALUE!,0.94619174,#VALUE!,#VALUE!,#VALUE!,129.3668381
40.455094,4.560638,13.342043,41.160155,4.704977,13.434135,41.193036,4.661421,12.488266,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.155456,2.731051,2.353827,#VALUE!,#VALUE!,#VALUE!,0.725551995,#VALUE!,#VALUE!,#VALUE!,80.15499826,0.188337,2.687495,1.407958,#VALUE!,#VALUE!,#VALUE!,0.947442057,#VALUE!,#VALUE!,#VALUE!,129.1272179
40.454322,4.56153,13.340705,41.160155,4.704977,13.434135,41.201027,4.659897,12.509757,41.004739,1.97343,11.079897,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.155416,2.731547,2.354238,#VALUE!,#VALUE!,#VALUE!,0.726296379,#VALUE!,#VALUE!,#VALUE!,80.73213938,0.196288,2.686467,1.42986,#VALUE!,#VALUE!,#VALUE!,0.926378656,#VALUE!,#VALUE!,#VALUE!,129.4981363
40.454322,4.56153,13.340705,41.160155,4.704977,13.434135,41.200822,4.662679,12.512003,41.004699,1.973926,11.080308,NaN,NaN,NaN,39.773038,0.072905,10.982574,0.155456,2.731051,2.353827,#VALUE!,#VALUE!,#VALUE!,0.726296379,#VALUE!,#VALUE!,#VALUE!,81.66389629,0.196123,2.688753,1.431695,#VALUE!,#VALUE!,#VALUE!,0.923996943,#VALUE!,#VALUE!,#VALUE!,129.3974785
40.454891,4.562659,13.338884,41.159942,4.706996,13.430972,41.205686,4.658872,12.517566,41.004739,1.97343,11.079897,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.155203,2.733566,2.351075,#VALUE!,#VALUE!,#VALUE!,0.725541372,#VALUE!,#VALUE!,#VALUE!,82.52693399,0.200947,2.685442,1.437669,#VALUE!,#VALUE!,#VALUE!,0.915816004,#VALUE!,#VALUE!,#VALUE!,128.7150137
40.454891,4.562659,13.338884,41.16128,4.707237,13.430481,41.189704,4.661921,12.474583,41.005514,1.972522,11.081218,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.155766,2.734715,2.349263,#VALUE!,#VALUE!,#VALUE!,0.726827509,#VALUE!,#VALUE!,#VALUE!,85.35589073,0.18419,2.689399,1.393365,#VALUE!,#VALUE!,#VALUE!,0.957393571,#VALUE!,#VALUE!,#VALUE!,130.4910041
40.456232,4.562894,13.338401,41.16128,4.707237,13.430481,41.190265,4.663048,12.472772,41.005514,1.972522,11.081218,NaN,NaN,NaN,39.773811,0.071974,10.983907,0.155766,2.734715,2.349263,#VALUE!,#VALUE!,#VALUE!,0.725538635,#VALUE!,#VALUE!,#VALUE!,82.93184831,0.184751,2.690526,1.391554,#VALUE!,#VALUE!,#VALUE!,0.959165954,#VALUE!,#VALUE!,#VALUE!,127.949022
40.456324,4.563778,13.338298,41.160505,4.708127,13.429145,41.206042,4.662782,12.517999,41.005514,1.972522,11.081218,NaN,NaN,NaN,39.755363,0.029135,11.039832,0.154991,2.735605,2.347927,#VALUE!,#VALUE!,#VALUE!,0.724541712,#VALUE!,#VALUE!,#VALUE!,86.24417555,0.200528,2.69026,1.436781,#VALUE!,#VALUE!,#VALUE!,0.913409449,#VALUE!,#VALUE!,#VALUE!,132.3959848
40.456324,4.563778,13.338298,41.16128,4.707237,13.430481,41.206042,4.662782,12.517999,41.006289,1.971614,11.082538,NaN,NaN,NaN,39.756916,0.035094,11.040444,0.154991,2.735623,2.347943,#VALUE!,#VALUE!,#VALUE!,0.725286945,#VALUE!,#VALUE!,#VALUE!,83.19049917,0.199753,2.691168,1.435461,#VALUE!,#VALUE!,#VALUE!,0.914660201,#VALUE!,#VALUE!,#VALUE!,130.7229882
40.455552,4.56467,13.33696,41.161067,4.709257,13.427318,41.206602,4.663909,12.516187,41.006289,1.971614,11.082538,NaN,NaN,NaN,39.765751,0.053071,11.012839,0.154778,2.737643,2.34478,#VALUE!,#VALUE!,#VALUE!,0.725824623,#VALUE!,#VALUE!,#VALUE!,85.10926516,0.200313,2.692295,1.433649,#VALUE!,#VALUE!,#VALUE!,0.913394535,#VALUE!,#VALUE!,#VALUE!,131.498048
40.456893,4.564906,13.336477,41.161842,4.708368,13.428654,41.202298,4.668843,12.508812,41.006289,1.971614,11.082538,NaN,NaN,NaN,39.765793,0.052564,11.012434,0.155553,2.736754,2.346116,#VALUE!,#VALUE!,#VALUE!,0.725279972,#VALUE!,#VALUE!,#VALUE!,84.96125003,0.196009,2.697229,1.426274,#VALUE!,#VALUE!,#VALUE!,0.921579198,#VALUE!,#VALUE!,#VALUE!,127.6115333
40.456121,4.565798,13.335139,41.161842,4.708368,13.428654,41.202594,4.666944,12.506462,41.006289,1.971614,11.082538,NaN,NaN,NaN,39.765751,0.053071,11.012839,0.155553,2.736754,2.346116,#VALUE!,#VALUE!,#VALUE!,0.72602575,#VALUE!,#VALUE!,#VALUE!,77.60396825,0.196305,2.69533,1.423924,#VALUE!,#VALUE!,#VALUE!,0.924020973,#VALUE!,#VALUE!,#VALUE!,125.6353983
40.456121,4.565798,13.335139,41.161157,4.710141,13.427213,41.202594,4.666944,12.506462,41.006249,1.972109,11.08295,NaN,NaN,NaN,39.766524,0.05214,11.014172,0.154908,2.738032,2.344263,#VALUE!,#VALUE!,#VALUE!,0.725526212,#VALUE!,#VALUE!,#VALUE!,74.2618495,0.196345,2.694835,1.423512,#VALUE!,#VALUE!,#VALUE!,0.922694646,#VALUE!,#VALUE!,#VALUE!,121.4754024
40.455645,4.565553,13.336856,41.161157,4.710141,13.427213,41.202594,4.666944,12.506462,41.006249,1.972109,11.08295,NaN,NaN,NaN,39.765751,0.053071,11.012839,0.154908,2.738032,2.344263,#VALUE!,#VALUE!,#VALUE!,0.725821782,#VALUE!,#VALUE!,#VALUE!,75.14660077,0.196345,2.694835,1.423512,#VALUE!,#VALUE!,#VALUE!,0.922694646,#VALUE!,#VALUE!,#VALUE!,123.3608248
40.456949,4.566292,13.336778,41.161933,4.709252,13.428548,41.202594,4.666944,12.506462,41.006742,1.976788,11.08239,NaN,NaN,NaN,39.765709,0.053577,11.013244,0.155191,2.732464,2.346158,#VALUE!,#VALUE!,#VALUE!,0.725163247,#VALUE!,#VALUE!,#VALUE!,73.82209529,0.195852,2.690156,1.424072,#VALUE!,#VALUE!,#VALUE!,0.92395123,#VALUE!,#VALUE!,#VALUE!,122.9578295
40.4557,4.566939,13.337157,41.161211,4.711529,13.427511,41.202594,4.666944,12.506462,41.006249,1.972109,11.08295,NaN,NaN,NaN,39.765751,0.053071,11.012839,0.154962,2.73942,2.344561,#VALUE!,#VALUE!,#VALUE!,0.725820835,#VALUE!,#VALUE!,#VALUE!,71.29929798,0.196345,2.694835,1.423512,#VALUE!,#VALUE!,#VALUE!,0.923055597,#VALUE!,#VALUE!,#VALUE!,125.1195547
40.455737,4.566436,13.336753,41.160648,4.710399,13.429337,41.202124,4.666701,12.50817,41.005434,1.973513,11.082041,NaN,NaN,NaN,39.766482,0.052646,11.014578,0.155214,2.736886,2.347296,#VALUE!,#VALUE!,#VALUE!,0.725394141,#VALUE!,#VALUE!,#VALUE!,68.08399536,0.19669,2.693188,1.426129,#VALUE!,#VALUE!,#VALUE!,0.923135102,#VALUE!,#VALUE!,#VALUE!,126.0595997
40.455792,4.567822,13.337053,41.160738,4.711283,13.429232,41.202215,4.667584,12.508065,41.005434,1.973513,11.082041,NaN,NaN,NaN,39.765709,0.053577,11.013244,0.155304,2.73777,2.347191,#VALUE!,#VALUE!,#VALUE!,0.725277112,#VALUE!,#VALUE!,#VALUE!,78.98979146,0.196781,2.694071,1.426024,#VALUE!,#VALUE!,#VALUE!,0.923135194,#VALUE!,#VALUE!,#VALUE!,125.4569201
40.455792,4.567822,13.337053,41.160775,4.710781,13.428828,41.202215,4.667584,12.508065,41.004941,1.968835,11.082599,NaN,NaN,NaN,39.766446,0.060972,11.012928,0.155834,2.741946,2.346229,#VALUE!,#VALUE!,#VALUE!,0.72516271,#VALUE!,#VALUE!,#VALUE!,74.80462146,0.197274,2.698749,1.425466,#VALUE!,#VALUE!,#VALUE!,0.922706755,#VALUE!,#VALUE!,#VALUE!,122.1417753
