pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
23.472607,-5.342037,27.584949,24.198585,12.648919,2.457771,24.234052,12.76719,1.550807,24.743381,-7.488434,24.931005,26.119154,-7.345246,23.491976,25.045023,-8.546922,22.131652,-0.544796,20.137353,-22.473234,25.574358,12.792107,1.018742,30.9124023,1.996010675,32.23395555,2.270466227,65.62326941,-0.509329,20.255624,-23.380198,25.609825,12.910378,0.111778,0.915330342,1.996010675,2.750207683,2.419371754,124.8939523
23.448355,-5.280866,27.535911,24.199786,12.652846,2.45623,24.235251,12.771109,1.549278,24.745381,-7.483416,24.926259,26.119104,-7.344752,23.492509,25.04576,-8.548024,22.133221,-0.545595,20.136262,-22.470029,25.573509,12.79151,1.02248,30.84109391,1.99047272,32.15725544,2.269296736,64.22834743,-0.51013,20.254525,-23.376981,25.608974,12.909773,0.115528,0.91531734,1.99047272,2.744213577,2.418049446,123.4781464
23.448948,-5.28041,27.539115,24.200857,12.656025,2.45469,24.236322,12.77428,1.54775,24.749962,-7.468405,24.91648,26.119054,-7.344259,23.493042,25.045709,-8.547516,22.133733,-0.549105,20.12443,-22.46179,25.569949,12.780171,1.031252,30.84654673,1.978888798,32.14576227,2.263068359,64.71544662,-0.51364,20.242685,-23.36873,25.605414,12.898426,0.124312,0.915304416,1.978888798,2.731702808,2.415313385,123.7173416
23.45948,-5.263537,27.517269,24.202315,12.661449,2.453145,24.237779,12.779693,1.546217,24.749174,-7.466799,24.915406,26.113643,-7.350439,23.504025,25.045709,-8.547516,22.133733,-0.546859,20.128248,-22.462261,25.566784,12.777809,1.041764,30.82316075,1.966548151,32.10737081,2.258456462,65.1823621,-0.511395,20.246492,-23.369189,25.602248,12.896053,0.134836,0.915291066,1.966548151,2.718346567,2.412327984,124.7915819
23.458609,-5.260901,27.517211,24.204328,12.667059,2.450065,24.239661,12.784542,1.543164,24.749074,-7.465788,24.916461,26.112849,-7.348856,23.502982,25.044921,-8.545905,22.132676,-0.544746,20.132847,-22.466396,25.568103,12.783991,1.036586,30.82741726,1.967607234,32.11372904,2.259413466,65.03017343,-0.509413,20.25033,-23.373297,25.603436,12.901474,0.129685,0.915161243,1.967607234,2.71967221,2.413251595,128.5310185
23.456514,-5.265805,27.531617,24.205786,12.672483,2.448519,24.241247,12.790703,1.541628,24.748394,-7.469753,24.917804,26.112799,-7.348362,23.503515,25.044819,-8.544888,22.133699,-0.542608,20.142236,-22.469285,25.570191,12.793874,1.03423,30.846481,1.968895669,32.13613471,2.261126727,66.80334719,-0.507147,20.260456,-23.376176,25.605652,12.912094,0.127339,0.915251188,1.968895669,2.721197318,2.413684012,129.1596058
23.455597,-5.262654,27.532082,24.210029,12.68801,2.44388,24.244806,12.805269,1.538547,24.748394,-7.469753,24.917804,26.112699,-7.347374,23.504581,25.044767,-8.54438,22.134211,-0.538365,20.157763,-22.473924,25.574334,12.810389,1.030657,30.85795498,1.968121948,32.1473087,2.261286794,65.63546488,-0.503588,20.275022,-23.379257,25.609111,12.927648,0.125324,0.913557307,1.968121948,2.71855821,2.412774508,130.7497135
23.456097,-5.261166,27.536332,24.212856,12.695303,2.439259,24.246946,12.811613,1.535487,24.748295,-7.468742,24.918858,26.113394,-7.34797,23.50669,25.044716,-8.543871,22.134723,-0.535439,20.164045,-22.479599,25.577955,12.816075,1.027091,30.86860114,1.967815951,32.15631792,2.260312586,67.65987707,-0.501349,20.280355,-23.383371,25.612045,12.932385,0.123319,0.911862913,1.967815951,2.716158283,2.411372287,131.7369878
23.455134,-5.257498,27.53732,24.214998,12.701662,2.436174,24.249214,12.818705,1.532425,24.751614,-7.462674,24.91071,26.113344,-7.347476,23.507223,25.044716,-8.543871,22.134723,-0.536616,20.164336,-22.474536,25.576728,12.81686,1.032687,30.87355424,1.958916775,32.15088099,2.257280385,66.19452737,-0.5024,20.281379,-23.378285,25.610944,12.933903,0.128938,0.911938624,1.958916775,2.706647202,2.409318749,130.2648527
23.45343,-5.251735,27.549581,24.216326,12.70634,2.434627,24.250542,12.823373,1.53089,24.750825,-7.461068,24.909636,26.113244,-7.346488,23.508289,25.044665,-8.543362,22.135235,-0.534499,20.167408,-22.475009,25.578745,12.82092,1.03328,30.88422546,1.957827245,32.1597892,2.256578049,65.67169098,-0.500283,20.284441,-23.378746,25.612961,12.937953,0.129543,0.911925448,1.957827245,2.705114813,2.408278277,126.2615762
