pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
20.346285,2.771212,17.459234,21.064982,2.740178,17.681774,21.201174,2.778671,16.854314,21.124305,1.134476,15.016234,22.170359,0.965472,14.545732,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.346879,2.77139,17.4576,21.065714,2.741238,17.680044,21.201174,2.778671,16.854314,21.124995,1.13348,15.017668,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.346285,2.771212,17.459234,21.065022,2.742226,17.678583,21.200483,2.779655,16.852865,21.124995,1.13348,15.017668,22.170359,0.965472,14.545732,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.347023,2.772267,17.457514,21.065022,2.742226,17.678583,21.200483,2.779655,16.852865,21.124305,1.134476,15.016234,22.170359,0.965472,14.545732,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.347023,2.772267,17.457514,21.065714,2.741238,17.680044,21.200483,2.779655,16.852865,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.347023,2.772267,17.457514,21.065714,2.741238,17.680044,21.200483,2.779655,16.852865,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.346285,2.771212,17.459234,21.06488,2.741348,17.678669,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.346285,2.771212,17.459234,21.06429,2.741166,17.680314,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.346285,2.771212,17.459234,21.06429,2.741166,17.680314,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.346285,2.771212,17.459234,21.063558,2.740105,17.682044,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.170359,0.965472,14.545732,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.345598,2.7722,17.457774,21.063558,2.740105,17.682044,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.34486,2.771145,17.459495,21.063558,2.740105,17.682044,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.345454,2.771324,17.45786,21.063416,2.739228,17.68213,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
20.34486,2.771145,17.459495,21.062826,2.739045,17.683775,21.199754,2.778598,16.854583,21.124995,1.13348,15.017668,22.169642,0.9644,14.547425,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.345454,2.771324,17.45786,21.063416,2.739228,17.68213,21.199754,2.778598,16.854583,21.124305,1.134476,15.016234,22.168946,0.965394,14.546,20.929283,0.916096,13.886065,NaN,NaN,NaN,NaN,NaN,NaN
20.344681,2.770777,17.460034,21.063416,2.739228,17.68213,21.198921,2.778704,16.853221,21.124267,1.134977,15.01669,22.169662,0.966466,14.544307,20.92997,0.915101,13.887486,NaN,NaN,NaN,NaN,NaN,NaN
