Time,Talos_tn45
0.005,-0.21933000000000002
0.01,-0.22981
0.015,-0.24056
0.02,-0.25778
0.025,-0.21176
0.030000000000000002,-0.25759
0.035,-0.21036
0.04,-0.25831
0.045,-0.24699000000000002
0.049999999999999996,-0.22868000000000002
0.05499999999999999,-0.23936
0.05999999999999999,-0.2598
0.06499999999999999,-0.22093000000000002
0.06999999999999999,-0.20002999999999999
0.075,-0.19292
0.08,-0.23626
0.085,-0.21454
0.09000000000000001,-0.24759
0.09500000000000001,-0.21927
0.10000000000000002,-0.22537
0.10500000000000002,-0.233
0.11000000000000003,-0.23292
0.11500000000000003,-0.23867
0.12000000000000004,-0.22291999999999998
0.12500000000000003,-0.25096
0.13000000000000003,-0.21716999999999997
0.13500000000000004,-0.22816999999999998
0.14000000000000004,-0.23281999999999997
0.14500000000000005,-0.21054
0.15000000000000005,-0.21650999999999998
0.15500000000000005,-0.22011999999999998
0.16000000000000006,-0.2177
0.16500000000000006,-0.24991
0.17000000000000007,-0.22545
0.17500000000000007,-0.23544
0.18000000000000008,-0.23759
0.18500000000000008,-0.22234
0.19000000000000009,-0.20984
0.1950000000000001,-0.23959
0.2000000000000001,-0.25011
0.2050000000000001,-0.23806
0.2100000000000001,-0.21932
0.2150000000000001,-0.23761999999999997
0.2200000000000001,-0.22538000000000002
0.22500000000000012,-0.2426
0.23000000000000012,-0.24775
0.23500000000000013,-0.23593000000000003
0.24000000000000013,-0.23779
0.24500000000000013,-0.23134000000000002
0.2500000000000001,-0.24633000000000002
0.2550000000000001,-0.23711999999999997
0.2600000000000001,-0.24545
0.2650000000000001,-0.26245999999999997
0.27000000000000013,-0.23185999999999998
0.27500000000000013,-0.23878000000000002
0.28000000000000014,-0.23526
0.28500000000000014,-0.23751
0.29000000000000015,-0.21558000000000002
0.29500000000000015,-0.23565999999999998
0.30000000000000016,-0.24558000000000002
0.30500000000000016,-0.22995
0.31000000000000016,-0.24186999999999997
0.31500000000000017,-0.2459
0.3200000000000002,-0.20496
0.3250000000000002,-0.22785999999999998
0.3300000000000002,-0.22966999999999999
0.3350000000000002,-0.25268
0.3400000000000002,-0.23853000000000002
0.3450000000000002,-0.24336
0.3500000000000002,-0.24477
0.3550000000000002,-0.24455
0.3600000000000002,-0.23333
0.3650000000000002,-0.22336
0.3700000000000002,-0.23979
0.3750000000000002,-0.22499
0.3800000000000002,-0.21019000000000002
0.38500000000000023,-0.22704000000000002
0.39000000000000024,-0.21993000000000001
0.39500000000000024,-0.2255
0.40000000000000024,-0.23189
0.40500000000000025,-0.2366
0.41000000000000025,-0.22457
0.41500000000000026,-0.22326
0.42000000000000026,-0.21652
0.42500000000000027,-0.21924000000000002
0.43000000000000027,-0.23145
0.4350000000000003,-0.23801999999999998
0.4400000000000003,-0.23162
0.4450000000000003,-0.23521
0.4500000000000003,-0.21624000000000002
0.4550000000000003,-0.24386999999999998
0.4600000000000003,-0.2063
0.4650000000000003,-0.2216
0.4700000000000003,-0.24436
0.4750000000000003,-0.23589000000000002
0.4800000000000003,-0.21965
0.4850000000000003,-0.2288
0.4900000000000003,-0.21539
0.49500000000000033,-0.24836
0.5000000000000003,-0.22748000000000002
0.5050000000000003,-0.20475
0.5100000000000003,-0.21555
0.5150000000000003,-0.20793000000000003
0.5200000000000004,-0.23279
0.5250000000000004,-0.21502
0.5300000000000004,-0.22346999999999997
0.5350000000000004,-0.21849000000000002
0.5400000000000004,-0.22548
0.5450000000000004,-0.25375
0.5500000000000004,-0.24633000000000002
0.5550000000000004,-0.2455
0.5600000000000004,-0.24074
0.5650000000000004,-0.20924
0.5700000000000004,-0.23569
0.5750000000000004,-0.22476999999999997
0.5800000000000004,-0.23279
0.5850000000000004,-0.23431
0.5900000000000004,-0.23560999999999999
0.5950000000000004,-0.22016
0.6000000000000004,-0.20626
0.6050000000000004,-0.23844
0.6100000000000004,-0.23914000000000002
0.6150000000000004,-0.2413
0.6200000000000004,-0.20926999999999998
0.6250000000000004,-0.25231
0.6300000000000004,-0.23381999999999997
0.6350000000000005,-0.25242
0.6400000000000005,-0.21268
0.6450000000000005,-0.24391999999999997
0.6500000000000005,-0.2455
0.6550000000000005,-0.22904000000000002
0.6600000000000005,-0.22513000000000002
0.6650000000000005,-0.2547
0.6700000000000005,-0.22675
0.6750000000000005,-0.22663000000000003
0.6800000000000005,-0.21575999999999998
0.6850000000000005,-0.21625
0.6900000000000005,-0.27792
0.6950000000000005,-0.25393000000000004
0.7000000000000005,-0.23289
0.7050000000000005,-0.24304
0.7100000000000005,-0.22518000000000002
0.7150000000000005,-0.2345
0.7200000000000005,-0.24063
0.7250000000000005,-0.21078000000000002
0.7300000000000005,-0.23813
0.7350000000000005,-0.20936999999999997
0.7400000000000005,-0.23333
0.7450000000000006,-0.25588
0.7500000000000006,-0.22261
0.7550000000000006,-0.22808
0.7600000000000006,-0.22457
0.7650000000000006,-0.26888
0.7700000000000006,-0.24072
0.7750000000000006,-0.23023000000000002
0.7800000000000006,-0.22983
0.7850000000000006,-0.24821
0.7900000000000006,-0.22068000000000002
0.7950000000000006,-0.23312
