pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z
17.588347,3.883275,21.231939,18.445818,3.80644,21.311795,18.350029,3.815447,20.446287,17.844048,1.466136,18.898006,18.663456,1.254811,17.918633,17.517925,0.58447,18.504802,NaN,NaN,NaN
17.577793,3.869022,21.207885,18.435419,3.734898,21.401581,18.352686,3.773749,20.440828,17.807146,1.479102,18.842507,18.644065,1.315293,17.864417,17.511093,0.651876,18.495863,NaN,NaN,NaN
17.654404,4.011275,21.046871,18.435306,3.733505,21.401211,18.352572,3.772361,20.440457,17.807146,1.479102,18.842507,18.64342,1.31579,17.86248,17.511093,0.651876,18.495863,NaN,NaN,NaN
17.654404,4.011275,21.046871,18.435306,3.733505,21.401211,18.352605,3.771841,20.440004,17.807182,1.478588,18.842044,18.644101,1.314779,17.86396,17.51177,0.650852,18.497359,NaN,NaN,NaN
17.653636,4.010233,21.048626,18.433894,3.732928,21.40101,18.351165,3.771787,20.440254,17.807031,1.477709,18.842128,18.64327,1.314912,17.862561,17.51113,0.65136,18.4954,NaN,NaN,NaN
17.654289,4.009888,21.046498,18.434511,3.733109,21.399328,18.351052,3.7704,20.439883,17.807031,1.477709,18.842128,18.644705,1.314965,17.862322,17.511654,0.649457,18.496977,NaN,NaN,NaN
17.653645,4.010361,21.044531,18.433781,3.731536,21.400641,18.351052,3.7704,20.439883,17.807067,1.477195,18.841665,18.644742,1.314451,17.861865,17.511654,0.649457,18.496977,NaN,NaN,NaN
17.652732,4.008451,21.046369,18.433636,3.730665,21.400726,18.350259,3.770004,20.438011,17.807745,1.47618,18.84316,18.645386,1.313954,17.863802,17.512331,0.648433,18.498473,NaN,NaN,NaN
17.652732,4.008451,21.046369,18.433636,3.730665,21.400726,18.350259,3.770004,20.438011,17.806917,1.476316,18.841749,18.644705,1.314965,17.862322,17.511654,0.649457,18.496977,NaN,NaN,NaN
17.652088,4.008925,21.044402,18.432986,3.731139,21.398757,18.350259,3.770004,20.438011,17.806917,1.476316,18.841749,18.644742,1.314451,17.861865,17.511692,0.648941,18.496514,NaN,NaN,NaN
17.651941,4.008057,21.044486,18.43208,3.729217,21.40061,18.348852,3.769431,20.437807,17.806917,1.476316,18.841749,18.644742,1.314451,17.861865,17.511501,0.648577,18.497058,NaN,NaN,NaN
17.651941,4.008057,21.044486,18.432873,3.729746,21.398388,18.348707,3.768563,20.43789,17.806953,1.475802,18.841286,18.643988,1.313388,17.863583,17.511654,0.649457,18.496977,NaN,NaN,NaN
17.65106,4.005627,21.045867,18.431429,3.729691,21.398642,18.348739,3.768043,20.437436,17.806953,1.475802,18.841286,18.644592,1.313574,17.861945,17.511539,0.648061,18.496595,NaN,NaN,NaN
17.650384,4.006621,21.044357,18.431285,3.728821,21.398726,18.347299,3.767989,20.437686,17.806953,1.475802,18.841286,18.643988,1.313388,17.863583,17.511692,0.648941,18.496514,NaN,NaN,NaN
17.649649,4.005059,21.045654,18.430555,3.727247,21.40004,18.347332,3.76747,20.437232,17.806275,1.476816,18.839791,18.644592,1.313574,17.861945,17.511501,0.648577,18.497058,NaN,NaN,NaN
17.650269,4.005233,21.043984,18.430555,3.727247,21.40004,18.347186,3.766602,20.437315,17.806124,1.475937,18.839876,18.643838,1.31251,17.863664,17.511539,0.648061,18.496595,NaN,NaN,NaN
17.649502,4.004191,21.045738,18.429728,3.727373,21.398611,18.346426,3.765555,20.439067,17.806124,1.475937,18.839876,18.643838,1.31251,17.863664,17.511539,0.648061,18.496595,NaN,NaN,NaN
17.649534,4.003671,21.045281,18.42976,3.726851,21.398156,18.345779,3.766028,20.437111,17.806124,1.475937,18.839876,18.643157,1.313521,17.862184,17.511501,0.648577,18.497058,NaN,NaN,NaN
17.648859,4.004665,21.043771,18.42976,3.726851,21.398156,18.345779,3.766028,20.437111,17.805362,1.474876,18.841602,18.643157,1.313521,17.862184,17.511539,0.648061,18.496595,NaN,NaN,NaN
17.649534,4.003671,21.045281,18.42976,3.726851,21.398156,18.34649,3.764516,20.438159,17.806161,1.475423,18.839412,18.643194,1.313007,17.861727,17.511539,0.648061,18.496595,NaN,NaN,NaN
