Time,Atlas_tn9
0.005,-0.11955
0.01,-0.15517
0.015,-0.1021
0.02,-0.12467
0.025,-0.11925
0.030000000000000002,-0.12247000000000001
0.035,-0.14185
0.04,-0.13731
0.045,-0.11018
0.049999999999999996,-0.13452999999999998
0.05499999999999999,-0.14182999999999998
0.05999999999999999,-0.12905
0.06499999999999999,-0.1502
0.06999999999999999,-0.11654
0.075,-0.11571
0.08,-0.15517999999999998
0.085,-0.12145999999999998
0.09000000000000001,-0.13666
0.09500000000000001,-0.11834000000000001
0.10000000000000002,-0.11208
0.10500000000000002,-0.14107999999999998
0.11000000000000003,-0.12462999999999999
0.11500000000000003,-0.10775
0.12000000000000004,-0.11782000000000001
0.12500000000000003,-0.14418
0.13000000000000003,-0.11173
0.13500000000000004,-0.1492
0.14000000000000004,-0.10769000000000001
0.14500000000000005,-0.12185
0.15000000000000005,-0.12192
0.15500000000000005,-0.15517
0.16000000000000006,-0.12625999999999998
0.16500000000000006,-0.11932999999999999
0.17000000000000007,-0.13448
0.17500000000000007,-0.14292
0.18000000000000008,-0.12240999999999999
0.18500000000000008,-0.14991
0.19000000000000009,-0.14477
0.1950000000000001,-0.14692
0.2000000000000001,-0.1446
0.2050000000000001,-0.13502999999999998
0.2100000000000001,-0.12654
0.2150000000000001,-0.15194000000000002
0.2200000000000001,-0.13512000000000002
0.22500000000000012,-0.11788
0.23000000000000012,-0.12628
0.23500000000000013,-0.08597
0.24000000000000013,-0.1494
0.24500000000000013,-0.1288
0.2500000000000001,-0.10547000000000001
0.2550000000000001,-0.14620999999999998
0.2600000000000001,-0.12357
0.2650000000000001,-0.13495
0.27000000000000013,-0.11239
0.27500000000000013,-0.12136
0.28000000000000014,-0.14949
0.28500000000000014,-0.12787
0.29000000000000015,-0.11873
0.29500000000000015,-0.15682000000000001
0.30000000000000016,-0.13547
0.30500000000000016,-0.09944
0.31000000000000016,-0.16245
0.31500000000000017,-0.11483
0.3200000000000002,-0.13724
0.3250000000000002,-0.12875999999999999
0.3300000000000002,-0.11969
0.3350000000000002,-0.15972999999999998
0.3400000000000002,-0.10826
0.3450000000000002,-0.11545
0.3500000000000002,-0.12120999999999998
0.3550000000000002,-0.13079000000000002
0.3600000000000002,-0.13495
0.3650000000000002,-0.13923
0.3700000000000002,-0.13210999999999998
0.3750000000000002,-0.1195
0.3800000000000002,-0.12914
0.38500000000000023,-0.12094
0.39000000000000024,-0.13229000000000002
0.39500000000000024,-0.13972
0.40000000000000024,-0.12417
0.40500000000000025,-0.13555999999999999
0.41000000000000025,-0.12971
0.41500000000000026,-0.1351
0.42000000000000026,-0.13133
0.42500000000000027,-0.12462999999999999
0.43000000000000027,-0.14483
0.4350000000000003,-0.13842000000000002
0.4400000000000003,-0.12262999999999999
0.4450000000000003,-0.14402
0.4500000000000003,-0.12435999999999998
0.4550000000000003,-0.12838
0.4600000000000003,-0.14926
0.4650000000000003,-0.15548
0.4700000000000003,-0.11634000000000001
0.4750000000000003,-0.15253
0.4800000000000003,-0.15452
0.4850000000000003,-0.12307
0.4900000000000003,-0.11742999999999999
0.49500000000000033,-0.13296
0.5000000000000003,-0.16963
0.5050000000000003,-0.14793
0.5100000000000003,-0.14679
0.5150000000000003,-0.11397
0.5200000000000004,-0.13809000000000002
0.5250000000000004,-0.12139000000000001
0.5300000000000004,-0.17548
0.5350000000000004,-0.13635999999999998
0.5400000000000004,-0.13794
0.5450000000000004,-0.08069
0.5500000000000004,-0.15050999999999998
0.5550000000000004,-0.15237
0.5600000000000004,-0.12607000000000002
0.5650000000000004,-0.15266
0.5700000000000004,-0.13225
0.5750000000000004,-0.13595
0.5800000000000004,-0.11573
0.5850000000000004,-0.13419
0.5900000000000004,-0.12445999999999999
0.5950000000000004,-0.16810999999999998
0.6000000000000004,-0.14842
0.6050000000000004,-0.14627
0.6100000000000004,-0.12237
0.6150000000000004,-0.10769000000000001
0.6200000000000004,-0.13634000000000002
0.6250000000000004,-0.13979
0.6300000000000004,-0.13128
0.6350000000000005,-0.11986
0.6400000000000005,-0.16885
0.6450000000000005,-0.15913
0.6500000000000005,-0.15859
0.6550000000000005,-0.11472
0.6600000000000005,-0.14315
0.6650000000000005,-0.14029
0.6700000000000005,-0.15994
0.6750000000000005,-0.12557000000000001
0.6800000000000005,-0.1299
0.6850000000000005,-0.16943
0.6900000000000005,-0.1254
