pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pro/ret 2-4x,pro/ret 2-4y,pro/ret 2-4z,pt5_X',pt5_Y',pt5_Z',side (1-2),side (2-5'),side (5'-1) C,P/R comp�,Pro/Ret Ang,ele/dep 3-4x,ele/dep 3-4y,ele/dep 3-4z,"pt5_X""","pt5_Y""","pt5_Z""",side 2-3,"side 3-5""","side 5""-1 C",E/D comp �,Ele/Dep Ang
-4.190172,5.168507,15.488343,-3.620082,5.285214,15.667274,-3.839022,5.515148,14.714374,-4.739786,2.981979,12.770802,-5.529516,2.015262,11.652556,-7.645345,1.17858,12.293464,1.119704,2.303235,2.896472,-4.409812,4.318497,14.549028,0.608801638,1.675914481,1.285718242,0.725834492,93.22220994,0.900764,2.533169,1.943572,-4.628752,4.548431,13.596128,1.004401701,1.675914481,2.418658742,2.218927522,127.952223
-4.431805,4.993325,15.494849,-3.910056,5.067891,15.751723,-4.083636,5.314022,14.798145,-4.972147,2.893414,12.683751,-5.777533,1.94772,11.605859,-7.857069,1.09425,12.312825,1.062091,2.174477,3.067972,-4.715442,4.122197,14.673831,0.586315921,1.644638232,1.230196934,0.650064034,91.20372778,0.888511,2.420608,2.114394,-4.889022,4.368328,13.720253,1.000010744,1.644638232,2.361066111,2.175404938,129.84438
-4.668789,4.826102,15.568326,-4.141198,4.89806,15.758963,-4.277015,5.147188,14.833093,-5.20165,2.757878,12.700708,-6.014568,1.842143,11.619688,-8.047354,0.93517,12.486199,1.060452,2.140182,3.058255,-4.954116,3.982325,14.677943,0.56557288,1.633404575,1.259425666,0.709529385,89.28088272,0.924635,2.38931,2.132385,-5.089933,4.231453,13.752073,0.968373004,1.633404575,2.317772738,2.163183955,126.0363698
-4.904252,4.667068,15.576067,-4.368049,4.72097,15.824611,-4.504381,4.993549,14.887153,-5.426384,2.620302,12.774745,-6.225502,1.804182,11.623694,-8.202133,0.831499,12.548434,1.058335,2.100668,3.049866,-5.167167,3.90485,14.67356,0.593458678,1.62159176,1.210214635,0.662842815,93.50566485,0.922003,2.373247,2.112408,-5.303499,4.177429,13.736102,0.985755156,1.62159176,2.352099778,2.219354528,128.0694739
-5.160591,4.493329,15.629091,-4.58342,4.608378,15.774691,-4.771028,4.885305,14.857799,-5.626351,2.469092,12.868334,-6.423389,1.721425,11.603425,-8.390055,0.709401,12.627016,1.042931,2.139286,2.906357,-5.380458,3.860711,14.509782,0.606268914,1.671607099,1.304377119,0.766230097,93.57269108,0.855323,2.416213,1.989465,-5.568066,4.137638,13.59289,0.976000136,1.671607099,2.439544936,2.312601698,132.3067299
-5.325524,4.427436,15.586335,-4.788573,4.481038,15.815311,-4.976818,4.770876,14.852109,-5.828785,2.321674,12.900422,-6.624346,1.642402,11.580665,-8.545513,0.612844,12.639796,1.040212,2.159364,2.914889,-5.584134,3.801766,14.495554,0.586190719,1.684068376,1.283801103,0.682939604,91.37469469,0.851967,2.449202,1.951687,-5.772379,4.091604,13.532352,1.02332807,1.684068376,2.516234266,2.360700417,132.8584187
-5.517787,4.314596,15.517752,-4.985019,4.339943,15.884764,-5.187177,4.633618,14.940909,-6.048591,2.292805,12.841273,-6.782535,1.559418,11.609935,-8.692977,0.519682,12.56006,1.063572,2.047138,3.043491,-5.718963,3.606556,14.653426,0.647442677,1.61019364,1.135276116,0.598115433,93.39580976,0.861414,2.340813,2.099636,-5.921121,3.900231,13.709571,1.008947533,1.61019364,2.408546903,2.310588801,128.4877527
-5.727248,4.194617,15.584408,-5.150953,4.292875,15.837305,-5.394782,4.535907,14.932528,-6.19132,2.237712,12.800124,-6.904096,1.504701,11.562479,-8.809571,0.394522,12.525054,1.040367,2.055163,3.037181,-5.863729,3.559864,14.59966,0.636967389,1.605341054,1.179519842,0.678936669,90.08282989,0.796538,2.298195,2.132404,-6.107558,3.802896,13.694883,0.968059169,1.605341054,2.396903121,2.371373723,129.4014801
-5.925582,4.100531,15.617593,-5.346352,4.175126,15.897715,-5.552525,4.405993,15.017661,-6.353064,2.117156,12.878413,-7.035301,1.453557,11.48422,-8.896954,0.311151,12.456247,1.006712,2.05797,3.019302,-6.028589,3.511527,14.503522,0.647719184,1.688071408,1.264393272,0.70150087,#VALUE!,0.800539,2.288837,2.139248,-6.234762,3.742394,13.623468,0.932899738,1.688071408,2.479663027,2.451454581,#VALUE!
-6.097146,3.985858,15.723152,-5.54448,4.067301,15.928204,-5.756076,4.353794,14.958912,-6.500116,2.007642,12.911455,-7.139287,1.368566,11.508251,-8.9406,0.252314,12.479564,0.955636,2.059659,3.016749,-6.183651,3.428225,14.525,0.59507898,1.669113288,1.324388875,0.798568519,#VALUE!,0.74404,2.346152,2.047457,-6.395247,3.714718,13.555708,1.032655842,1.669113288,2.544966902,2.436181862,#VALUE!
